goalCode	goalLabelEN	goalDescEN	targetCode	indicatorRef	seriesCode	seriesDescEN	seriesRelease	seriesTags
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.2	4.2.2	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	2020.Q2.G.03	['education', 'preschool education']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.3	4.3.1	SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	2020.Q2.G.03	['education', 'youth']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	4.4.1	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	2020.Q2.G.03	['education', 'computer literacy', 'youth']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_PRE_GPIPARTN	Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)	2020.Q2.G.03	['education', 'preschool education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	2020.Q2.G.03	['education', 'advancement of women', 'gender equality', 'teachers', 'teacher training', 'human resources', 'women']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_GPI_PART	Gender parity index for participation rate in formal and non-formal education and training (ratio)	2020.Q2.G.03	['reading and literacy skills', 'education', 'advancement of women', 'gender equality', 'women', 'children', 'girls']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	2020.Q2.G.03	['education', 'migrants']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_NAP_ACHI	Native parity index for achievement (ratio)	2020.Q2.G.03	['education', 'equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_LGP_ACHI	Language test parity index for achievement (ratio)	2020.Q2.G.03	['education', 'equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_TOT_GPI	Gender parity index for achievement (ratio)	2020.Q2.G.03	['education', 'gender equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	2020.Q2.G.03	['education', 'equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	2020.Q2.G.03	['education', 'equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	2020.Q2.G.03	['education', 'equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	2020.Q2.G.03	['education', 'equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	4.5.1	SE_AGP_CPRA	Adjusted gender parity index for completion rate, by sex, location, wealth quintile and education level	2020.Q2.G.03	['education', 'gender equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	4.6.1	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	2020.Q2.G.03	['education']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	4.a.1	SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'educational facilities', 'computers', 'computer literacy']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	4.a.1	SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	4.a.1	SE_ACC_ELEC	Schools with access to electricity, by education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'educational facilities', 'electrification']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	4.a.1	SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'educational facilities', 'sanitary facilities', 'sanitation']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	4.a.1	SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'educational facilities', 'internet', 'computer literacy']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	4.a.1	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	4.a.1	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	4.b.1	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2018 United States dollars)	2020.Q2.G.03	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.c	4.c.1	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by sex and education level (%)	2020.Q2.G.03	['means of implementation', 'education', 'teachers', 'teacher training', 'human resources']
5	Goal 5	Achieve gender equality and empower all women and girls	5.1	5.1.1	SG_LGL_GENEQLFP	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	2020.Q2.G.03	['laws and regulations', 'gender equality', 'women', 'advancement of women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.1	5.1.1	SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	2020.Q2.G.03	['laws and regulations', 'gender equality', 'women', 'advancement of women', 'violence', 'gender-based violence']
5	Goal 5	Achieve gender equality and empower all women and girls	5.1	5.1.1	SG_LGL_GENEQEMP	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 3: employment and economic benefits	2020.Q2.G.03	['laws and regulations', 'gender equality', 'women', 'advancement of women', 'employment', 'economic security']
5	Goal 5	Achieve gender equality and empower all women and girls	5.1	5.1.1	SG_LGL_GENEQMAR	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 4: marriage and family	2020.Q2.G.03	['laws and regulations', 'gender equality', 'women', 'advancement of women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	5.2.1	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	2020.Q2.G.03	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	5.3.1	SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	2020.Q2.G.03	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	5.3.1	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	2020.Q2.G.03	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	5.3.2	SH_STA_FGMS	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)	2020.Q2.G.03	['harmful traditional practices', 'advancement of women', 'gender equality', 'female circumcision', 'women', 'girls']
5	Goal 5	Achieve gender equality and empower all women and girls	5.4	5.4.1	SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	2020.Q2.G.03	['advancement of women', 'gender equality', 'unpaid work']
5	Goal 5	Achieve gender equality and empower all women and girls	5.4	5.4.1	SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	2020.Q2.G.03	['advancement of women', 'gender equality', 'unpaid work']
5	Goal 5	Achieve gender equality and empower all women and girls	5.4	5.4.1	SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	2020.Q2.G.03	['advancement of women', 'gender equality', 'unpaid work']
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	5.5.1	SG_GEN_PARLN	Number of seats held by women in national parliaments (number)	2020.Q2.G.03	['advancement of women', 'gender equality', 'political participation', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	5.5.1	SG_GEN_PARLNT	Number of seats in national parliaments (number)	2020.Q2.G.03	['advancement of women', 'gender equality', 'political participation']
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	5.5.1	SG_GEN_PARL	Proportion of seats held by women in national parliaments (% of total number of seats)	2020.Q2.G.03	['advancement of women', 'gender equality', 'political participation', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	5.5.1	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	2020.Q2.G.03	['advancement of women', 'gender equality', 'political participation', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	5.5.2	IC_GEN_MGTL	Proportion of women in managerial positions (%)	2020.Q2.G.03	['advancement of women', 'gender equality', 'women managers', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	5.5.2	IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	2020.Q2.G.03	['advancement of women', 'gender equality', 'women managers', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.1	SH_FPL_INFM	Proportion of women who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women aged 15-49 years)	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.1	SH_FPL_INFMSR	Proportion of women who make their own informed decisions regarding sexual relations (% of women aged 15-49 years)	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.1	SH_FPL_INFMCU	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.1	SH_FPL_INFMRH	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHE	Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'sex education']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC1	(S.1.C.1) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 1: Maternity Care (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'maternal health services']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC10	(S.4.C.10) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 10: HIV Counselling and Test Services	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'hiv', 'diseases', 'communicable diseases']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC11	(S.4.C.11) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 11: HIV Treatment and Care Services (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'hiv', 'diseases', 'communicable diseases']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC12	(S.4.C.12) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 12: HIV Confidentiality (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'hiv', 'diseases', 'communicable diseases']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC13	(S.4.C.13) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 13: HPV Vaccine (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'diseases', 'communicable diseases', 'vaccination']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC2	(S.1.C.2) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 2: Life Saving Commodities (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'women', 'abortion']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC4	(S.1.C.4) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 4: Post-Abortion Care (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'women', 'abortion']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC5	(S.2.C.5) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 5: Contraceptive Services (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'contraception ']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC6	(S.2.C.6) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 6: Contraceptive Consent (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'reproductive freedom', 'contraception']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC7	(S.2.C.7) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 7: Emergency Contraception (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'reproductive freedom', 'contraception']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC8	(S.3.C.8) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 8: Sexuality Education Curriculum Laws (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'sex education']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHEC9	(S.3.C.9) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 9: Sexuality Education Curriculum Topics (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'sex education']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHES1	(S.1) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 1: Maternity Care (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'maternal health services']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHES2	(S.2) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 2: Contraceptive and Family Planning (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'contraception ']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHES3	(S.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 3: Sexuality Education (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'family planning', 'sex education']
5	Goal 5	Achieve gender equality and empower all women and girls	5.6	5.6.2	SH_LGR_ACSRHES4	(S.4) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 4: HIV and HPV (%)	2020.Q2.G.03	['laws and regulations', 'health', 'reproductive health', 'hiv', 'diseases', 'communicable diseases']
5	Goal 5	Achieve gender equality and empower all women and girls	5.a	5.a.1	SP_LGL_LNDAGSEC	Proportion of people with ownership or secure rights over agricultural land (out of total agricultural population), by sex (%)	2020.Q2.G.03	['land tenure', 'agricultural land']
5	Goal 5	Achieve gender equality and empower all women and girls	5.a	5.a.1	SP_GNP_WNOWNS	Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)	2020.Q2.G.03	['land tenure', 'agricultural land', 'gender equality', 'women', 'advancement of women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.a	5.a.2	SG_LGL_LNDFEMOD	Degree to which the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control (1=No evidence to 6=Highest levels of guarantees)	2020.Q2.G.03	['land tenure', 'agricultural land', 'gender equality', 'women', 'advancement of women']
5	Goal 5	Achieve gender equality and empower all women and girls	5.b	5.b.1	IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	2020.Q2.G.03	['information and communication technology (ict)', 'mobile telecommunication services']
5	Goal 5	Achieve gender equality and empower all women and girls	5.c	5.c.1	SG_GEN_EQPWN	Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)	2020.Q2.G.03	['laws and regulations', 'advancement of women', 'gender equality', 'women']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	6.1.1	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	2020.Q2.G.03	['water', 'drinking water']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.2	6.2.1	SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	2020.Q2.G.03	['means of implementation', 'sanitary facilities', 'sanitation']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.2	6.2.1	SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	2020.Q2.G.03	['hygiene', 'sanitation', 'health']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.2	6.2.1	SH_SAN_DEFECT	Proportion of population practicing open defecation, by urban/rural (%)	2020.Q2.G.03	['hygiene', 'sanitation', 'sanitary facilities', 'health']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.3	6.3.1	EN_WWT_WWDS	Proportion of safely treated domestic wastewater flows (%)	2020.Q2.G.03	['water', 'natural resources', 'waste treatment', 'water management']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.3	6.3.2	EN_H2O_OPAMBQ	Proportion of open water bodies with good ambient water quality (%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.3	6.3.2	EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.3	6.3.2	EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.3	6.3.2	EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.4	6.4.1	ER_H2O_WUEYST	Water Use Efficiency (United States dollars per cubic meter)	2020.Q2.G.03	['water', 'natural resources', 'water consumption']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.4	6.4.2	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	2020.Q2.G.03	['water', 'freshwater', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2020.Q2.G.03	['water', 'water management', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.5	6.5.1	ER_H2O_IWRMP	Proportion of countries by IWRM implementation category (%)	2020.Q2.G.03	['water', 'water management', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.5	6.5.2	EG_TBA_H2CO	Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%)	2020.Q2.G.03	['water', 'water management', 'natural resources', 'international instruments']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.5	6.5.2	EG_TBA_H2COAQ	Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)	2020.Q2.G.03	['water', 'water management', 'natural resources', 'international instruments']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.5	6.5.2	EG_TBA_H2CORL	Proportion of transboundary river and lake basins with an operational arrangement for water cooperation (%)	2020.Q2.G.03	['water', 'water management', 'natural resources', 'international instruments']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_PMPR	Water body extent (permanent) (% of total land area)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDETOT	Nationally derived total extent (square kilometres)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDOPW	Nationally derived extent of open water bodies (square kilometres)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQLGRW	Nationally derived quality of groundwater (%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQLOPW	Nationally derived quality of open water bodies(%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQLTOT	Nationally derived proportion of water bodies with good quality (%)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQTGRW	Nationally derived quantity of groundwater (millions of cubic metres per annum)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQTOPW	Nationally derived quantity of open water bodies (million of cubic metres per annum)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDQTTOT	Nationally derived total quantity (millions of cubic metres per annum)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDRV	Nationally derived extend of rivers (square kilometres)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	6.6.1	EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	2020.Q2.G.03	['water', 'natural resources']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.a	6.a.1	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	2020.Q2.G.03	['water', 'sanitation']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.b	6.b.1	ER_WAT_PROCED	Proportion of countries with clearly defined procedures in law or policy for participation by service users/communities in planning program in water resources planning and management (%)	2020.Q2.G.03	['laws and regulations', 'water', 'water management', 'natural resources', 'community participation']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.b	6.b.1	ER_H2O_PARTIC	Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)	2020.Q2.G.03	['water', 'drinking water', 'water management', 'community participation']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.b	6.b.1	ER_H2O_PROCED	Proportion of countries with clearly defined procedures in law or policy for participation by service users/communities in planning program in rural drinking-water supply (%)	2020.Q2.G.03	['laws and regulations', 'water', 'drinking water', 'water management', 'community participation']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.b	6.b.1	ER_WAT_PARTIC	Proportion of countries with high level of users/communities participating in planning programs in water resources planning and management (%)	2020.Q2.G.03	['water', 'water management', 'natural resources', 'community participation']
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.b	6.b.1	ER_H2O_RURP	Countries with users/communities participating in planning programs in rural drinking-water supply, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)	2020.Q2.G.03	['laws and regulations', 'water', 'drinking water', 'water management', 'community participation']
