goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	nameOfInternationalInstitution_code	nameOfInternationalInstitution_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	IO_IBRD	International Bank for Reconstruction and Development	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	1.12834	1.12198	1.12017		0.84885	0.82	0.91157	1.12373	1.12373				[2000]: The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report // [2005]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2005 // [2010]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2010 // [2015]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2015 // [2016]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2016 // [2017]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2017 // [2018]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	IO_ECOSOC	UN Economic and Social Council	[2010, 2015, 2016, 2017]	2010	2017	4	PT	Percentage	G	Global			1.85185		1.85185	1.85185	1.85185		1.85185				[2010]: Report of the Economic and Social Council for 2010 (A/65/3) // [2015]: Report of the Economic and Social Council for 2015 (A/70/3) // [2016]: Report of the Economic and Social Council on its 2016 Session (A/71/3) // [2017]: Report of the Economic and Social Council on its 2017 Session (A/72/3)		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	IO_FSB	Financial Stability Board	[2010, 2015, 2016, 2017, 2018]	2010	2018	5	PT	Percentage	G	Global			1.92308		3.50877	3.50877	3.50877	3.50877	3.50877				[2010]: Charter of the Financial Stability Board (2009) // [2015]: Charter of the Financial Stability Board (2012) // [2016]: Financial Stability Board 3rd Annual Report // [2017]: Financial Stability Board 4th Annual Report // [2018]: Financial Stability Board 5th Annual Report		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	IO_WTO	World Trade Organisation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.71429	0.67114	0.65359		0.625	0.61728	0.60976	0.60976	0.60976				[2000,2005,2010,2015]: WTO Annual Report 2015 // [2016]: WTO Annual Report 2016 // [2017]: WTO Annual Report 2017 // [2018]: WTO Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	IO_IADB	Inter-American Development Bank	[2000, 2005, 2010, 2015, 2016, 2017]	2000	2017	6	PT	Percentage	G	Global	0.577	0.577	0.577		0.577	0.577	0.577		0.577				[2000]: Inter-American Development Bank Annual Report 2000 // [2005]: Inter-American Development Bank Annual Report 2005 // [2010]: Inter-American Development Bank Annual Report 2010 // [2015]: Inter-American Development Bank Annual Report 2015 // [2016]: Inter-American Development Bank Annual Report 2016 // [2017]: Inter-American Development Bank Annual Report 2017		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	IO_IBRD	International Bank for Reconstruction and Development	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.13985	0.13907	0.13884		0.1197	0.12	0.11414	0.11235	0.11235				[2000]: The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report // [2005]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2005 // [2010]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2010 // [2015]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2015 // [2016]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2016 // [2017]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2017 // [2018]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	IO_IFC	International Finance Corporation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.05127	0.05539	0.05524		0.07015	0.07015	0.07015	0.07008	0.07008				[2000]: IFC 2000 Annual Report Volume 2 // [2005]: IFC 2005 Annual Report Volume 2 // [2010]: IFC 2010 Annual Report Volume 2 // [2015]: IFC 2015 Annual Report Volume 2 // [2016]: IFC 2016 Annual Report Volume 2 // [2017]: IFC 2017 Annual Report Volume 2 // [2018]: IFC 2018 Annual Report Volume 2		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	IO_IMF	International Monetary Fund	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.10987	0.10812	0.1062		0.11267	0.115	0.1143	0.1143	0.1143				[2000]: IMF Annual Report 2000 // [2005]: IMF Annual Report 2005 // [2010]: IMF Annual Report 2010 // [2015]: IMF Annual Report 2015 // [2016]: IMF Annual Report 2016 // [2017]: IMF Annual Report 2017 // [2018]: IMF Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	IO_UNGA	UN General Assembly	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.5291	0.52356	0.52083		0.51813	0.51813	0.51813	0.51813	0.51813				UN General Assembly website http://www.un.org/en/member-states/index.html		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	IO_ECOSOC	UN Economic and Social Council	[2010, 2015, 2016]	2010	2016	3	PT	Percentage	G	Global			1.85185		1.85185	1.85185			1.85185				[2010]: Report of the Economic and Social Council for 2010 (A/65/3) // [2015]: Report of the Economic and Social Council for 2015 (A/70/3) // [2016]: Report of the Economic and Social Council on its 2016 Session (A/71/3)		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	IO_WTO	World Trade Organisation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.71429	0.67114	0.65359		0.625	0.61728	0.60976	0.60976	0.60976				[2000,2005,2010,2015]: WTO Annual Report 2015 // [2016]: WTO Annual Report 2016 // [2017]: WTO Annual Report 2017 // [2018]: WTO Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	IO_IBRD	International Bank for Reconstruction and Development	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.0958	0.09526	0.09511		0.08775	0.09	0.09168	0.10667	0.10667				[2000]: The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report // [2005]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2005 // [2010]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2010 // [2015]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2015 // [2016]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2016 // [2017]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2017 // [2018]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	IO_IFC	International Finance Corporation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.02453	0.02446	0.02439		0.0427	0.0427	0.0427	0.04266	0.04266				[2000]: IFC 2000 Annual Report Volume 2 // [2005]: IFC 2005 Annual Report Volume 2 // [2010]: IFC 2010 Annual Report Volume 2 // [2015]: IFC 2015 Annual Report Volume 2 // [2016]: IFC 2016 Annual Report Volume 2 // [2017]: IFC 2017 Annual Report Volume 2 // [2018]: IFC 2018 Annual Report Volume 2		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	IO_IMF	International Monetary Fund	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.06171	0.06073	0.05965		0.07177	0.072	0.07168	0.07169	0.07169				[2000]: IMF Annual Report 2000 // [2005]: IMF Annual Report 2005 // [2010]: IMF Annual Report 2010 // [2015]: IMF Annual Report 2015 // [2016]: IMF Annual Report 2016 // [2017]: IMF Annual Report 2017 // [2018]: IMF Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	IO_AFDB	African Development Bank	[2000, 2005, 2010, 2014, 2015, 2016, 2017]	2000	2017	7	PT	Percentage	G	Global	0.505	0.439	0.421	0.412	0.41	0.40914	0.40914		0.40914				[2000]: African Development Bank Group Annual Report 2000 // [2005]: African Development Bank Group Annual Report 2005 // [2010]: African Development Bank Group Annual Report 2010 // [2014]: African Development Bank Group Annual Report 2014 // [2015]: African Development Bank Group Annual Report 2015 // [2016]: African Development Bank Group Annual Report 2016 // [2017]: African Development Bank Group Annual Report 2017		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	IO_UNGA	UN General Assembly	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.5291	0.52356	0.52083		0.51813	0.51813	0.51813	0.51813	0.51813				UN General Assembly website http://www.un.org/en/member-states/index.html		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	IO_ECOSOC	UN Economic and Social Council	[2005]	2005	2005	1	PT	Percentage	G	Global		1.85185							1.85185				Report of the Economic and Social Council for 2005 (A/60/3)		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	IO_IFC	International Finance Corporation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.06839	0.06818	0.06799		0.0815	0.0815	0.0815	0.08141	0.08141				[2000]: IFC 2000 Annual Report Volume 2 // [2005]: IFC 2005 Annual Report Volume 2 // [2010]: IFC 2010 Annual Report Volume 2 // [2015]: IFC 2015 Annual Report Volume 2 // [2016]: IFC 2016 Annual Report Volume 2 // [2017]: IFC 2017 Annual Report Volume 2 // [2018]: IFC 2018 Annual Report Volume 2		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	IO_IADB	Inter-American Development Bank	[2000, 2005, 2010, 2015, 2016, 2017]	2000	2017	6	PT	Percentage	G	Global	0.162	0.162	0.162		0.162	0.162	0.162		0.162				[2000]: Inter-American Development Bank Annual Report 2000 // [2005]: Inter-American Development Bank Annual Report 2005 // [2010]: Inter-American Development Bank Annual Report 2010 // [2015]: Inter-American Development Bank Annual Report 2015 // [2016]: Inter-American Development Bank Annual Report 2016 // [2017]: Inter-American Development Bank Annual Report 2017		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	IO_IBRD	International Bank for Reconstruction and Development	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.08127	0.08081	0.08068		0.09514	0.1	0.09401	0.09265	0.09265				[2000]: The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report // [2005]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2005 // [2010]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2010 // [2015]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2015 // [2016]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2016 // [2017]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2017 // [2018]: International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	IO_WTO	World Trade Organisation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.71429	0.67114	0.65359		0.625	0.61728	0.60976	0.60976	0.60976				[2000,2005,2010,2015]: WTO Annual Report 2015 // [2016]: WTO Annual Report 2016 // [2017]: WTO Annual Report 2017 // [2018]: WTO Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	IO_UNGA	UN General Assembly	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.5291	0.52356	0.52083		0.51813	0.51813	0.51813	0.51813	0.51813				UN General Assembly website http://www.un.org/en/member-states/index.html		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	IO_IMF	International Monetary Fund	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.05414	0.05328	0.05233		0.06534	0.066	0.06524	0.06525	0.06525				[2000]: IMF Annual Report 2000 // [2005]: IMF Annual Report 2005 // [2010]: IMF Annual Report 2010 // [2015]: IMF Annual Report 2015 // [2016]: IMF Annual Report 2016 // [2017]: IMF Annual Report 2017 // [2018]: IMF Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	IO_ECOSOC	UN Economic and Social Council	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global						1.85185	1.85185	1.85185	1.85185				[2016]: Report of the Economic and Social Council on its 2016 Session (A/71/3) // [2017]: Report of the Economic and Social Council on its 2017 Session (A/72/3) // [2018]: Report of the Economic and Social Council on its 2018 Session (A/73/3)		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_IMF	International Monetary Fund	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.04003	0.04914	0.04827		0.06177	0.046	0.06166	0.06167	0.06167				[2000]: IMF Annual Report 2000 // [2005]: IMF Annual Report 2005 // [2010]: IMF Annual Report 2010 // [2015]: IMF Annual Report 2015 // [2016]: IMF Annual Report 2016 // [2017]: IMF Annual Report 2017 // [2018]: IMF Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_WTO	World Trade Organisation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.71429	0.67114	0.65359		0.625	0.61728	0.60976	0.60976	0.60976				[2000,2005,2010,2015]: WTO Annual Report 2015 // [2016]: WTO Annual Report 2016 // [2017]: WTO Annual Report 2017 // [2018]: WTO Annual Report 2018		G: Global monitoring data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	I	DESA/FFDO	Proportion of members and voting rights of developing countries in international organizations	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_IFC	International Finance Corporation	[2000, 2005, 2010, 2015, 2016, 2017, 2018]	2000	2018	7	PT	Percentage	G	Global	0.04465	0.04451	0.04439		0.0605	0.0605	0.0605	0.06043	0.06043				[2000]: IFC 2000 Annual Report Volume 2 // [2005]: IFC 2005 Annual Report Volume 2 // [2010]: IFC 2010 Annual Report Volume 2 // [2015]: IFC 2015 Annual Report Volume 2 // [2016]: IFC 2016 Annual Report Volume 2 // [2017]: IFC 2017 Annual Report Volume 2 // [2018]: IFC 2018 Annual Report Volume 2		G: Global monitoring data
