goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,35.2,39.9,38.7,40.8,39.7,43.6,41.4,40.6,42.6,41.3,40.9,30.3,30.4,30.3,30.8,29.5,31.1,31.3,31.3,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,F,Female,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,14,PT,Percentage,G,Global,,,,,18.8,19.7,21.8,22.0,21.6,21.6,21.2,21.6,22.2,22.0,21.9,21.8,22.0,22.3,22.3,,,"[2004-2005,2011]: Repository: Eurostat special tabulation;Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised // [2006-2010,2012-2017]: Repository: Eurostat special tabulation;Unemployment definition: Two criteria (not in employment and seeking)",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),40,Austria,4,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,28.1,29.4,30.8,28.5,22.2,21.5,21.0,21.0,25.2,23.3,25.4,26.1,27.1,26.3,27.9,27.9,29.5,29.2,29.2,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),418,Lao People's Democratic Republic,4,35,South-Eastern Asia,Country,101.9901968,20.27482773,LAO,1,1,F,Female,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,23.4,23.4,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;,ILOSTAT - LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),428,Latvia,4,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,37.1,40.0,38.1,45.4,42.5,42.0,40.9,42.1,41.3,41.5,39.1,44.3,44.6,42.2,42.1,44.3,46.3,44.1,44.1,,,"[2000-2001,2003-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2002,2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),430,Liberia,5,11,Western Africa,Country,-9.311879038,6.448381009,LBR,1,1,F,Female,[2010],2010,2010,1,PT,Percentage,G,Global,,,,,,,,,,,20.1,,,,,,,,20.1,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,42.5,50.0,48.5,41.5,46.8,45.0,42.8,40.3,41.5,40.3,42.0,36.5,35.3,36.5,35.4,38.1,38.8,37.9,37.9,,,"[2000-2001,2003-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2002,2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),442,Luxembourg,4,155,Western Europe,Country,6.092656563,49.77679538,LUX,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,24.1,11.1,15.0,11.2,12.2,9.4,21.2,9.7,15.3,15.4,19.6,18.3,17.0,14.6,17.9,14.0,14.9,16.1,16.1,,,"[2000-2002,2004,2006,2008,2010,2012-2014,2016-2017]: Repository: Eurostat special tabulation; // [2003,2005,2007,2009,2011,2015]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),450,Madagascar,5,14,Eastern Africa,Country,46.6982339,-19.38514785,MDG,1,1,F,Female,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,,,24.5,,,,,,24.5,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - National Survey on Employment and the Informal Sector,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),462,Maldives,4,34,Southern Asia,Country,73.09672546,-0.614385021,MDV,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,19.5,,19.5,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;,ILOSTAT - HIES - Household income and Expenditure Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,17.5,16.3,18.2,16.9,12.9,19.8,19.9,18.4,15.9,21.9,23.7,24.8,26.6,28.6,26.0,26.2,29.0,27.6,27.6,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),480,Mauritius,5,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,F,Female,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PT,Percentage,G,Global,,,,,,,,,,,,21.3,23.1,28.9,27.3,27.8,29.5,30.8,30.8,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;,ILOSTAT - LFS - Continuous Multi-Purpose Household Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,F,Female,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,,,,,,,,,,,,,34.9,35.3,34.8,35.2,36.4,36.4,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - National Occupation and Employment Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,F,Female,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PT,Percentage,G,Global,,,,,,,,,41.6,38.3,37.9,37.9,38.7,37.3,34.2,37.8,36.7,40.0,40.0,,,[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year; // [2010-2017]: Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,F,Female,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PT,Percentage,G,Global,,,,,,,,,,,,36.1,24.8,22.7,24.6,17.6,24.9,25.4,25.4,,,[2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised // [2012-2017]: Repository: Eurostat special tabulation;,ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,F,Female,"[2006, 2010, 2017]",2006,2017,3,PT,Percentage,G,Global,,,,,,,10.9,,,,10.0,,,,,,,11.5,11.5,,,"[2006,2010]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing;",ILOSTAT - LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,F,Female,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,22.2,,,22.2,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - HIES - Household budget Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,F,Female,"[2012, 2013, 2014, 2016]",2012,2016,4,PT,Percentage,G,Global,,,,,,,,,,,,,25.6,48.5,46.7,,48.6,,48.6,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,21.5,22.4,21.7,21.4,22.3,22.8,25.2,27.0,26.7,26.5,27.1,27.9,28.3,23.1,24.1,24.5,24.4,26.0,26.0,,,"[2000-2004,2006-2009,2012,2014-2017]: Repository: Eurostat special tabulation; // [2005,2010-2011,2013]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,F,Female,"[2012, 2014]",2012,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,49.7,,53.7,,,,53.7,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,[2012]: ILOSTAT - LFS - Continous Household Survey // [2014]: ILOSTAT - HIES - National Household Survey on Measuring Living Conditions,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,24.5,28.4,28.0,27.3,26.9,30.2,31.1,33.5,31.9,34.6,34.8,30.5,31.7,30.8,31.3,31.0,32.0,32.9,32.9,,,"[2000,2002-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation; // [2001,2005,2011,2017]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),566,Nigeria,5,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,F,Female,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,,,28.9,,,,,,,28.9,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old;,ILOSTAT - HS - General Household Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,24.7,25.6,27.7,28.2,29.7,31.0,34.0,33.3,32.6,34.6,35.0,31.2,31.2,31.4,33.3,33.7,35.4,36.0,36.0,,,"[2000-2004,2007-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005-2006,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,F,Female,"[2006, 2007, 2008, 2009, 2010, 2011, 2013]",2006,2013,7,PT,Percentage,G,Global,,,,,,,7.6,6.1,5.2,5.7,6.4,5.8,,4.2,,,,,4.2,,,[2006]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;Break in series: Methodology revised // [2007-2011]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year; // [2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,F,Female,"[2011, 2012, 2013, 2014]",2011,2014,4,PT,Percentage,G,Global,,,,,,,,,,,,45.8,46.5,40.6,43.5,,,,43.5,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August;,ILOSTAT - LFS - Labour Market Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),598,Papua New Guinea,4,54,Melanesia,Country,145.8587761,-6.756057077,PNG,1,1,F,Female,[2010],2010,2010,1,PT,Percentage,G,Global,,,,,,,,,,,19.3,,,,,,,,19.3,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - HIES - Household Income and Expenditure Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,F,Female,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]",2006,2017,10,PT,Percentage,G,Global,,,,,,,59.3,37.9,40.5,40.5,40.8,40.6,41.1,41.9,41.3,,,23.2,23.2,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labor Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,31.4,27.7,29.3,34.0,35.4,34.1,36.1,37.1,36.2,36.0,37.5,35.9,35.0,35.5,36.4,37.4,38.1,38.2,38.2,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),620,Portugal,4,39,Southern Europe,Country,-7.961599811,39.68509315,PRT,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,21.9,22.6,28.3,27.1,30.1,29.1,31.4,30.8,31.3,34.4,35.7,26.2,27.9,27.6,31.8,30.4,32.2,30.4,30.4,,,"[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,F,Female,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2005,2017,13,PT,Percentage,G,Global,,,,,,31.7,33.7,32.6,34.3,36.4,36.3,31.9,30.8,30.6,30.7,31.5,32.4,30.1,30.1,,,"[2005,2010-2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised // [2006-2009,2012-2017]: Repository: Eurostat special tabulation;",ILOSTAT - LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),643,Russian Federation,4,151,Eastern Europe,Country,99.01404926,61.61899849,RUS,1,1,F,Female,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,40.4,39.3,39.3,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),646,Rwanda,5,14,Eastern Africa,Country,29.92310194,-1.999842114,RWA,1,1,F,Female,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,36.3,36.3,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;,ILOSTAT - LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,I,ILO,Proportion of women in managerial positions,2019.Q4.G.01,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),68,Bolivia (Plurinational State of),5,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,F,Female,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,30.0,26.8,26.8,,,Repository: ILO-STATISTICS - Micro data processing;,ILOSTAT - LFS - Continuous Employment Survey,,C: Country data
