goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	5.42878			5.42878				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	96.02544	95.56962		95.56962				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	92.29508	94.15693		94.15693				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	92.32026	94.17637		94.17637				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	65.4581	63.89188		63.89188				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	50.26469	51.32751		51.32751				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	63.59135	63.07083		63.07083				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	13.23077	13.23077		13.23077				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	6.76471	6.76471		6.76471				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	11.69725	11.68385		11.68385				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ISCED11_3	Upper secondary	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global																		59.8474	77.29908	77.29908				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ISCED11_2	Lower secondary	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global																		8.99199	11.98026	11.98026				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ISCED11_1	Primary	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global																		4.33864	6.71618	6.71618				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	17.2043			17.2043				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	17.67956			17.67956				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	17.29428			17.29428				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	4.33925			4.33925				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	1.49347			1.49347				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	0.36174			0.36174				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	72.72727	72.72727		72.72727				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	60.0	60.0		60.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	75.60976	75.60976		75.60976				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		27.38341		27.38341				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_1	Primary	[2017]	2017	2017	1	PT	Percentage	G	Global																		14.7432		14.7432				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		31.25		31.25				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ISCED11_1	Primary	[2017]	2017	2017	1	PT	Percentage	G	Global																		100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2019.Q4.G.01	['means of implementation', 'education', 'educational facilities', 'persons with disabilities']	SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
