goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2011]	2011	2011	1	PT	Percentage	G	Global						69.0							69.0				National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1; Combination of Prose and Documents		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2011]	2011	2011	1	PT	Percentage	G	Global						67.5							67.5				National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1; Combination of Prose and Documents		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2011]	2011	2011	1	PT	Percentage	G	Global						54.0							54.0				National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2011]	2011	2011	1	PT	Percentage	G	Global						64.0							64.0				National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							82.21861						82.21861				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							81.14138						81.14138				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							77.40175						77.40175				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							85.17989						85.17989				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							83.27415						83.27415				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							81.33037						81.33037				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2013]	2013	2013	1	PT	Percentage	G	Global								50.439					50.439				Skills Towards Employability and Productivity (STEP) of World Bank		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										75.09601			75.09601				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										73.27045			73.27045				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										71.27958			71.27958				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										69.13732			69.13732				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										71.16701			71.16701				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										73.22185			73.22185				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.04392						87.04392				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.35749						87.35749				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							87.20045						87.20045				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							76.64972						76.64972				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							82.37283						82.37283				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							79.51602						79.51602				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							82.47621						82.47621				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							74.70376						74.70376				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							82.22414						82.22414				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							71.46496						71.46496				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							82.71765						82.71765				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	PT	Percentage	G	Global							78.08518						78.08518				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										65.38005			65.38005				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										72.6085			72.6085				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										72.23684			72.23684				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										68.33003			68.33003				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	PT	Percentage	G	Global										71.39946			71.39946				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	PT	Percentage	G	Global										71.85013			71.85013				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.6	By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy	C040601	4.6.1	II	UNESCO-UIS	Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex	2019.Q4.G.01	['education']	SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	PT	Percentage	G	Global							72.13567						72.13567				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
