goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,,,,,,,,1.0,0.0,7.0,5.0,1.0,0.0,2.0,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,,,,,,,,2.0,3.0,16.0,11.0,3.0,1.0,2.0,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2006, 2013]",2006,2013,2,NUMBER,Number,G,Global,,,,26.0,,,,,,,1.0,,,,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,_T,All age ranges or no breaks by age,F,Female,[2013],2013,2013,1,NUMBER,Number,G,Global,,,,,,,,,,,1.0,,,,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,_T,All age ranges or no breaks by age,M,Male,[2013],2013,2013,1,NUMBER,Number,G,Global,,,,,,,,,,,0.0,,,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2014, 2015, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,3.0,,,,11.0,3.0,,8.0,8.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,_T,All age ranges or no breaks by age,F,Female,"[2010, 2014, 2015, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,6.0,,,,5.0,3.0,,8.0,8.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2010, 2014, 2015, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,9.0,,,,16.0,6.0,,16.0,16.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,Y0T17,under 18 years old,M,Male,"[2014, 2015, 2017]",2014,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,10.0,2.0,,8.0,8.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,Y_GE18,18 years old and over,F,Female,"[2014, 2015]",2014,2015,2,NUMBER,Number,G,Global,,,,,,,,,,,,1.0,3.0,,,3.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,Y_GE18,18 years old and over,M,Male,"[2014, 2015]",2014,2015,2,NUMBER,Number,G,Global,,,,,,,,,,,,1.0,1.0,,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,Y0T17,under 18 years old,F,Female,"[2014, 2015, 2017]",2014,2017,3,NUMBER,Number,G,Global,,,,,,,,,,,,4.0,0.0,,8.0,8.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2017]",2006,2017,9,NUMBER,Number,G,Global,,,,4.0,1.0,5.0,1.0,2.0,1.0,,2.0,3.0,,,3.0,3.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,_T,All age ranges or no breaks by age,F,Female,"[2010, 2011, 2013, 2014, 2017]",2010,2017,5,NUMBER,Number,G,Global,,,,,,,,1.0,1.0,,1.0,3.0,,,2.0,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2011, 2013, 2017]",2010,2017,4,NUMBER,Number,G,Global,,,,,,,,1.0,0.0,,1.0,,,,1.0,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,[2009],2009,2009,1,NUMBER,Number,G,Global,,,,,,,4.0,,,,,,,,,4.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,_T,All age ranges or no breaks by age,M,Male,"[2012, 2013, 2014, 2015, 2016]",2012,2016,5,NUMBER,Number,G,Global,,,,,,,,,,14.0,10.0,1.0,0.0,2.0,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,_T,All age ranges or no breaks by age,F,Female,"[2012, 2013, 2014, 2015, 2017]",2012,2017,5,NUMBER,Number,G,Global,,,,,,,,,,0.0,7.0,0.0,3.0,,1.0,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,NUMBER,Number,G,Global,,,,,,,,,,14.0,14.0,1.0,3.0,2.0,1.0,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2007,2017,11,NUMBER,Number,G,Global,,,,,2.0,9.0,12.0,24.0,34.0,36.0,20.0,11.0,27.0,61.0,23.0,23.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,_T,All age ranges or no breaks by age,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,,,,,,,,13.0,21.0,22.0,15.0,8.0,15.0,35.0,16.0,16.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,_T,All age ranges or no breaks by age,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,,,,,,,,11.0,13.0,14.0,5.0,3.0,12.0,26.0,7.0,7.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,Y0T17,under 18 years old,F,Female,"[2014, 2015, 2016, 2017]",2014,2017,4,NUMBER,Number,G,Global,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,Y0T17,under 18 years old,M,Male,"[2014, 2015, 2016, 2017]",2014,2017,4,NUMBER,Number,G,Global,,,,,,,,,,,,2.0,0.0,9.0,4.0,4.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,Y_GE18,18 years old and over,F,Female,"[2014, 2015, 2016, 2017]",2014,2017,4,NUMBER,Number,G,Global,,,,,,,,,,,,3.0,12.0,26.0,7.0,7.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,Y_GE18,18 years old and over,M,Male,"[2014, 2015, 2016, 2017]",2014,2017,4,NUMBER,Number,G,Global,,,,,,,,,,,,6.0,15.0,26.0,12.0,12.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2008, 2015, 2016]",2008,2016,3,NUMBER,Number,G,Global,,,,,,78.0,,,,,,,42.0,64.0,,64.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,_T,All age ranges or no breaks by age,M,Male,"[2015, 2016]",2015,2016,2,NUMBER,Number,G,Global,,,,,,,,,,,,,20.0,25.0,,25.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,_T,All age ranges or no breaks by age,F,Female,"[2015, 2016]",2015,2016,2,NUMBER,Number,G,Global,,,,,,,,,,,,,22.0,28.0,,28.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,_T,All age ranges or no breaks by age,_T,Both sexes,"[2006, 2014, 2015]",2006,2015,3,NUMBER,Number,G,Global,,,,2.0,,,,,,,,4.0,8.0,,,8.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,Y0T17,under 18 years old,F,Female,"[2014, 2015]",2014,2015,2,NUMBER,Number,G,Global,,,,,,,,,,,,0.0,0.0,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,_T,All age ranges or no breaks by age,M,Male,"[2014, 2015]",2014,2015,2,NUMBER,Number,G,Global,,,,,,,,,,,,4.0,5.0,,,5.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",C160202,16.2.2,II,UNODC,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2019.Q4.G.01,"['trafficking in persons', 'forced labour', 'slavery']",VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,Y_GE18,18 years old and over,M,Male,"[2014, 2015]",2014,2015,2,NUMBER,Number,G,Global,,,,,,,,,,,,4.0,5.0,,,5.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,GLOTIP Database,,C: Country data
