goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),446,"China, Macao Special Administrative Region",4,30,Eastern Asia,Country,113.5665388,22.1237259,MAC,0,1,"[2015, 2016]",2015,2016,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,26.69,32.5,32.5,,,Value added in producers prices,Statistics and Census Service (DSEC),,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2012, 2015]",2005,2015,8,PT,Percentage,G,Global,,,,,,8.17,7.97,9.6,11.0,2.33,2.84,,1.84,,,5.01,,5.01,,,Value added in basic prices,"Annual Survey of Manufacturing Industries, Department of Statistics Malaysia",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),470,Malta,4,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,"[2000, 2001, 2002, 2003, 2004, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,14,PT,Percentage,G,Global,12.09,14.72,15.12,15.8,15.82,,,15.73,,47.52,53.13,89.59,68.58,61.0,49.86,35.27,17.86,17.86,,,Value added at factor costs,OECD Structural and Demographic Business Statistics (SDBS) database,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),484,Mexico,5,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,"[2004, 2009, 2013, 2015, 2016]",2004,2016,5,PT,Percentage,G,Global,,,,,5.59,,,,,4.21,,,,6.3,,1.62,1.6,1.6,,,"[2004,2009,2013]: Value added in basic prices // [2015-2016]: Value added in producers prices","[2004,2009,2013]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: Instituto Nacional de Estadística y Geogrefía",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,,,3.99,,,,,3.99,,,Value added in producers prices,"Survey of Manufacturing Industries 2012, Bangladesh Bureau of Statistics",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,"[2001, 2006, 2011]",2001,2011,3,PT,Percentage,G,Global,,5.44,,,,,7.41,,,,,9.51,,,,,,9.51,,,Value added in producers prices,"Development of Manufacturing Industries in Nepal, National Planning Commission Secretariat- Central Bureau of Statistics, UNIDO",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,14.46,15.08,14.72,13.15,12.78,13.57,12.99,13.77,10.49,13.56,14.22,14.24,13.48,13.67,13.95,13.29,12.73,12.73,,,Value added at factor costs,OECD Structural and Demographic Business Statistics (SDBS) database,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,"[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,16,PT,Percentage,G,Global,9.51,10.37,,11.51,9.81,9.53,8.97,10.0,10.67,11.18,10.24,9.92,9.7,8.97,9.5,8.94,9.13,9.13,,,Value added at factor costs,"[2000-2001,2003-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: STATBEL",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,"[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,16,PT,Percentage,G,Global,11.61,,13.76,13.95,14.48,16.73,15.81,12.97,13.24,13.27,12.74,12.97,12.71,12.33,11.75,11.46,12.57,12.57,,,Value added at factor costs,OECD Structural and Demographic Business Statistics (SDBS) database,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,"[2001, 2003, 2005, 2008, 2009, 2010, 2013, 2014]",2001,2014,8,PT,Percentage,G,Global,,6.54,,5.83,,5.17,,,2.15,3.9,2.83,,,3.03,2.51,,,2.51,,,Value added in producers prices,"Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,"[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,16,PT,Percentage,G,Global,13.4,4.51,,8.74,8.32,8.41,8.86,9.67,10.2,9.55,9.47,9.62,9.56,9.37,10.05,9.78,9.31,9.31,,,Value added at factor costs,"[2000-2001,2003-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: Statistics Poland",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),620,Portugal,4,39,Southern Europe,Country,-7.961599811,39.68509315,PRT,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,16.56,17.02,17.83,18.69,19.18,18.28,17.87,17.62,19.31,20.58,19.11,18.62,18.61,18.73,19.34,18.77,18.49,18.49,,,[2000-2014]: Value added at factor costs // [2015-2016]: Value added in producers prices,[2000-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: Statistics Portugal,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,4.76,4.94,6.58,7.53,6.57,8.5,7.44,7.31,8.68,9.22,8.63,8.32,8.19,8.55,7.95,7.19,9.61,9.61,,,Value added at factor costs,[2000-2015]: OECD Structural and Demographic Business Statistics (SDBS) database // [2016]: National Institute of Statistics,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),70,Bosnia and Herzegovina,4,39,Southern Europe,Country,17.78584332,44.16845548,BIH,1,1,"[2011, 2012, 2013, 2014, 2015, 2016]",2011,2016,6,PT,Percentage,G,Global,,,,,,,,,,,,16.43,18.26,15.1,21.21,21.54,20.36,20.36,,,Value added at factor costs,EUROSTAT Structural Business Statistics,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),702,Singapore,4,35,South-Eastern Asia,Country,103.8107883,1.361009155,SGP,1,1,"[2015, 2016]",2015,2016,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,2.7,3.16,3.16,,,Value added in basic prices,"[2015]: Census of Manufacturing Activities 2015, Singapore Economic Development Board // [2016]: Census of Manufacturing Activities 2016, Singapore Economic Development Board",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,7.38,7.54,6.43,7.64,7.02,6.96,7.93,8.07,9.64,9.06,15.73,16.6,15.15,11.53,12.43,10.66,9.39,9.39,,,Value added at factor costs,[2000-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: STATISTICAL OFFICE of the Slovak Republic,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,7.81,14.31,14.17,13.58,14.06,14.13,13.98,15.36,16.03,16.54,14.96,15.4,15.82,15.64,16.09,15.76,15.72,15.72,,,Value added at factor costs,OECD Structural and Demographic Business Statistics (SDBS) database,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,19.52,18.94,18.22,18.36,18.07,18.41,17.59,17.33,20.31,19.94,18.74,18.46,18.12,18.04,16.57,15.92,14.23,14.23,,,Value added at factor costs,[2000-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: National Statistics Institute,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,10.33,11.11,10.67,11.37,10.35,10.09,10.21,10.12,10.99,11.09,9.99,10.54,10.64,10.95,10.6,10.58,10.5,10.5,,,Value added at factor costs,[2000-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: Statisics Sweden,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2009,2016,8,PT,Percentage,G,Global,,,,,,,,,,12.44,9.84,10.38,10.02,9.76,9.9,9.55,8.61,8.61,,,[2009-2014]: Value added at factor costs // [2015-2016]: Value added in producers prices,[2009-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: Federal Statistical Office (FSO),,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",2008,2014,7,PT,Percentage,G,Global,,,,,,,,,6.53,7.67,7.39,8.42,9.32,9.48,9.78,,,9.78,,,Value added in basic prices,OECD Structural and Demographic Business Statistics (SDBS) database,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",2009,2015,7,PT,Percentage,G,Global,,,,,,,,,,11.1,10.38,8.58,9.84,8.85,7.92,6.78,,6.78,,,Value added at factor costs,"Annual Industry and Service Statistics, Turkish Statistical Institute",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,"[2009, 2010, 2011, 2012, 2013]",2009,2013,5,PT,Percentage,G,Global,,,,,,,,,,25.83,22.29,23.43,21.19,21.05,,,,21.05,,,Value added in basic prices,"Structural Survey of Economic Enterprises, INSTAT",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2009,2016,8,PT,Percentage,G,Global,,,,,,,,,,19.78,16.67,14.62,18.65,16.71,14.27,13.28,13.03,13.03,,,Value added at factor costs,"Structural business statistics, State Statistical Office",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,14.0,13.94,13.18,13.44,13.72,14.37,12.96,13.3,12.77,12.28,11.84,12.07,11.99,12.29,12.22,12.4,13.07,13.07,,,Value added at factor costs,[2000-2014]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: Office for National Statistics,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",C090301,9.3.1,II,UNIDO,Proportion of small-scale industries in total industry value added,2019.Q4.G.01,"['industrialization', 'economic growth']",NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,"[2007, 2015, 2016]",2007,2016,3,PT,Percentage,G,Global,,,,,,,,5.62,,,,,,,,4.7,4.76,4.76,,,Value added in basic prices,[2007]: OECD Structural and Demographic Business Statistics (SDBS) database // [2015-2016]: U.S. Bureau of Economic Analysis,,C: Country data
