goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	5.7752	5.60275	5.54828	5.31088	5.52847	5.32805	5.06132	4.75574	4.5923	4.55046	4.57704	4.18867	3.84704	3.76816	3.57941	3.48494	3.53359	3.53359			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	0.57658	0.59172	0.48099	0.76051	0.74582	0.73255	0.65898	0.59279	0.60369	0.64438	0.55431	0.59453	0.52513	0.57843	0.73018	0.60428	0.78304	0.78304			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global			1.06242	2.95617	1.97703	1.9086	2.32006	1.1513	1.11896	0.44577	1.14104	2.91757	2.40666	2.66147	2.27459	2.4478	1.95453	1.95453			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2015, 2016, 2017]	2005	2017	10	PT	Percentage	G	Global					0.77623	0.6723	0.80384	0.78985	0.60819	0.75843	0.75324				1.14348	1.0251	0.7974	0.7974			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global														0.97134	0.71356	1.27806	0.93643	0.93643			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2001, 2002]	2001	2002	2	PT	Percentage	G	Global	0.90018	1.01739																1.01739			Budgetary Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	1.76784	2.5773	2.80004	1.70568	2.06879	1.64844	1.9484	1.55169	1.62048	1.46449	1.73665	1.87564	1.64621	1.35447	1.3625	1.72797	1.55185	1.55185			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	30	Eastern Asia	3	142	Asia	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	5.69577	5.17632	4.90677	4.44192	4.49618	5.1013	3.96186	3.56837	3.13014	3.41458	3.63736	3.40781	3.2477	2.98161	3.40405	3.35041	1.91989	1.91989			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global						0.14117	0.31053	0.18589	0.91124	0.31851	0.25208	0.2831	0.28544	0.42214	0.57564	0.64719	0.64133	0.64133			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	PT	Percentage	G	Global												1.08743	1.74848	3.59811	3.48318	3.14506	1.47035	1.47035			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global								2.49185	3.54121	2.98361	2.75266	2.35918	2.47933	2.57321	2.94363	3.24945	2.61734	2.61734			Central Government	IMF data. UNSD national account estimates		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	0.92635	0.73202	0.57811	0.68925	0.5643	0.65118	1.99374	3.65869	2.32841	2.49237	1.15795	0.98065	0.98775	0.67684	0.74825	0.64497	0.58332	0.58332			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	3.15504	2.88679	3.39917	3.39029	3.02101	2.86164	2.513	2.5929	1.50123	2.29435	2.33703	3.09754	2.69342	3.41622	1.82996	1.76565	2.15447	2.15447			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global										6.51126	7.20279	8.90164	9.85231	9.42072	12.67212	10.13119	8.90324	8.90324			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	34	Southern Asia	3	142	Asia	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	4.40479	3.91165	3.37114	4.03031	4.42504	5.02426	5.35804	7.67692	5.61066	6.92144	6.66401	5.83411	5.75104	5.46501	7.76265	5.66169	5.8517	5.8517			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	3.89933	5.05478	3.7426	3.27788	2.83393	2.61609	2.53879	1.40699	2.1909	1.40016	1.50523	1.4697	1.20382	1.65443	1.58305	1.42826	1.52276	1.52276			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	35	South-Eastern Asia	3	142	Asia	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	3.6886	3.68113	3.73782	3.2888	2.95323	3.08736	3.22516	3.00583	3.12158	2.42933	2.19228	3.73534	2.97645	4.07733	4.03043	3.76921	3.45436	3.45436			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	4.7202	4.57664	4.4301	4.08428	3.95573	3.77412	3.50857	2.53314	3.00687	2.85524	3.0648	3.19527	2.87425	2.65231	2.60861	2.21829	2.48053	2.48053			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	5.0299	4.14433	4.08606	4.81971	4.97502	6.06249	6.54016	10.17602	7.69917	7.48998	7.41708	6.31742	5.9744	5.85663	8.85218	6.23205	6.50914	6.50914			Budgetary Central Government	IMF data. UNSD national account estimates		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	0.95588	0.87879	0.96927	0.91339	0.75945	1.10951	1.05671	1.33065	0.8127	0.83421	0.69031	0.75301	0.57525	0.59378	0.56554	0.55165	0.57339	0.57339			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013]	2004	2013	8	PT	Percentage	G	Global				2.58487	1.37319	1.89661	1.50018	0.95752	0.92992	0.86564			1.04791					1.04791			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2002	2009	8	PT	Percentage	G	Global		4.58622	2.48871	2.54498	4.333	3.52599	3.06558	2.42825	1.09117									1.09117			Central Government	IMF data. UNSD national account estimates		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	3.26965	2.6585	2.26938	2.07535	1.91186	1.72927	1.9083	3.0706	1.34033	0.79716	0.99096	1.26743	1.04174	1.04444	1.04187	1.08944	1.11085	1.11085			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	0.76781	0.67577	0.68016	0.51121	0.45011	0.47594	0.59261	0.44929	0.44643	0.42006	0.41866	0.52218	0.44542	0.57821	0.51167	0.43518	0.52694	0.52694			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	1.29031	1.33697	0.83587	0.77079	0.55017	0.84056	0.71919	0.60976	0.60764	0.64839	0.67552	0.46844	0.42187	0.52785	0.34433	0.41647	0.39914	0.39914			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2009, 2011, 2012, 2014]	2009	2014	4	PT	Percentage	G	Global									2.43366		1.87068	4.19501		5.12055				5.12055			Budgetary Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2001	2013	13	PT	Percentage	G	Global	1.0722	0.9033	1.24411	0.95023	1.24761	0.9703	1.11514	1.45469	1.50996	1.43257	1.09126	1.60375	1.65352					1.65352			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	39	Southern Europe	3	150	Europe	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	1.26859	1.29813	0.99085	0.94619	0.75753	0.8531	0.82208	0.75615	0.69237	0.66798	0.69362	0.52657	0.46434	0.54994	0.49337	0.51038	0.49316	0.49316			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global	3.89571	4.36424	5.49394	6.21135	3.66856	3.90656	4.06316	4.74148	4.71742	4.66787	3.77832	3.84026	2.96398	2.32904	2.39637	1.88107	1.67932	1.67932			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.a	Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries	C020a01	2.a.1	I	FAO	The agriculture orientation index for government expenditures	2019.Q4.G.01	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy']	AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global			5.32549	14.5091	4.68416	2.62853	3.29726	4.01244	5.41151	3.67413	4.25581	4.30202	4.8643	4.0075	4.11121	3.58461	3.43527	3.43527			Budgetary Central Government	IMF data. UNSD national account estimates		C: Country data
