goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,28.6,,,28.6,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,6.1,,,6.1,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,99.5,,,99.5,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,18.3,,,18.3,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",29,Caribbean,4,419,Latin America and the Caribbean,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,65.1,,,65.1,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",30,Eastern Asia,3,142,Asia,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,64.1,,,64.1,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,40.3,,,40.3,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,66.1,,,66.1,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,F,Female,[2017],2017,2017,1,PT,Percentage,G,Global,,8.3,,8.3,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-5,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,_T,Both sexes,[2017],2017,2017,1,PT,Percentage,G,Global,,10.3,,10.3,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-5,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,M,Male,[2017],2017,2017,1,PT,Percentage,G,Global,,12.5,,12.5,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-5,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",34,Southern Asia,3,142,Asia,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,14.2,,,14.2,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,86.2,,,86.2,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",35,South-Eastern Asia,3,142,Asia,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,45.7,,,45.7,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,22.0,,,22.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,82.0,,,82.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,90.1,,,90.1,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,54.9,,,54.9,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",39,Southern Europe,3,150,Europe,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,84.1,,,84.1,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,75.4,,,75.4,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",40,Austria,4,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,98.6,,,98.6,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",404,Kenya,5,14,Eastern Africa,Country,37.86096816,0.534797278,KEN,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,10.4,,,10.4,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",410,Republic of Korea,4,30,Eastern Asia,Country,127.8610254,36.45201023,KOR,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,65.7,,,65.7,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",419,Latin America and the Caribbean,3,19,Americas,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,61.4,,,61.4,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",426,Lesotho,5,18,Southern Africa,Country,28.25362195,-29.58041814,LSO,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,9.2,,,9.2,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",428,Latvia,4,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,96.5,,,96.5,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",432,Landlocked developing countries (LLDCs),1,,,Group,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,24.1,,,24.1,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,92.7,,,92.7,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_BENFTS,"[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)",454,Malawi,5,14,Eastern Africa,Country,33.4884625,-13.40819859,MWI,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,21.3,,,21.3,,,"ILO estimates based on country data, refers to the population effectively covered by at least one social protection cash transfer",ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
