goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2003	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y20T24	20 to 24 years old	F	Female	[2016]	2016	2016	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global													19.2			19.2				MICS 2016		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y20T24	20 to 24 years old	F	Female	[2014]	2014	2014	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global											3.6					3.6				MICS 2014		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y20T24	20 to 24 years old	F	Female	[2017]	2017	2017	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global														2.1		2.1				DHS 2016-17		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	34	Southern Asia	3	142	Asia	Region						Y20T24	20 to 24 years old	F	Female	[2003, 2008, 2013, 2018]	2003	2018	4	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global	19.3				17.2					13.2					7.7	7.7			Based on 6 countries covering 96 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Y20T24	20 to 24 years old	F	Female	[2012]	2012	2012	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global									7.6							7.6				DHS 2011-12		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	35	South-Eastern Asia	3	142	Asia	Region						Y20T24	20 to 24 years old	F	Female	[2003, 2008, 2013, 2018]	2003	2018	4	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global	2.8				2.5					2.1					1.8	1.8			Based on 8 countries covering 94 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Y20T24	20 to 24 years old	F	Female	[2016]	2016	2016	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global													6.6			6.6				NFHS 2015-16		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y20T24	20 to 24 years old	F	Female	[2018]	2018	2018	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global															0.6	0.6			Data collection method differs from international standard, as age at marriage is reported by a household respondent rather than the woman herself.	SUSENAS 2018		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y20T24	20 to 24 years old	F	Female	[2010]	2010	2010	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global							2.7									2.7				MIDHS 2010		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y20T24	20 to 24 years old	F	Female	[2018]	2018	2018	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global															7.2	7.2				MICS 2018		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y20T24	20 to 24 years old	F	Female	[2016]	2016	2016	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global													7.0			7.0				MICS 2016		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y20T24	20 to 24 years old	F	Female	[2011]	2011	2011	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global								1.4								1.4				MICS 2011		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global												0.2				0.2				MICS 2015		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global												8.8				8.8				DHS 2015		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y20T24	20 to 24 years old	F	Female	[2012]	2012	2012	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global									0.3							0.3				DHS 2012		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y20T24	20 to 24 years old	F	Female	[2014]	2014	2014	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global											4.4					4.4				DHS 2014		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y20T24	20 to 24 years old	F	Female	[2014]	2014	2014	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global											0.9					0.9				MICS 2014		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y20T24	20 to 24 years old	F	Female	[2017]	2017	2017	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global														7.1		7.1				MICS 2017		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	419	Latin America and the Caribbean	3	19	Americas	Region						Y20T24	20 to 24 years old	F	Female	[2003, 2008, 2013, 2018]	2003	2018	4	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global	5.4				5.2					5.1					4.4	4.4			Based on 22 countries covering 54 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y20T24	20 to 24 years old	F	Female	[2009]	2009	2009	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global						1.2										1.2				MICS 2009		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y20T24	20 to 24 years old	F	Female	[2014]	2014	2014	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global											1.0					1.0				DHS 2014		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y20T24	20 to 24 years old	F	Female	[2013]	2013	2013	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global										8.8						8.8				DHS 2013		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	432	Landlocked developing countries (LLDCs)	1			Group						Y20T24	20 to 24 years old	F	Female	[2003, 2008, 2013, 2018]	2003	2018	4	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global	13.8				13.8					12.2					9.7	9.7			Based on 26 countries covering 86 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	Y20T24	20 to 24 years old	F	Female	[2013]	2013	2013	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global										12.4						12.4				ENSOMD 2012-13		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global												9.0				9.0				DHS 2015		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y20T24	20 to 24 years old	F	Female	[2009]	2009	2009	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global						0.3										0.3				DHS 2009		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global												18.3				18.3				MICS 2015		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global												17.8				17.8				MICS 2015		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global												3.8				3.8				MICS 2015		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y20T24	20 to 24 years old	F	Female	[2013]	2013	2013	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global										0.1						0.1				MICS 2013		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y20T24	20 to 24 years old	F	Female	[2012]	2012	2012	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global									0.4							0.4				MICS 2012		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y20T24	20 to 24 years old	F	Female	[2013]	2013	2013	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global										0.6						0.6				MICS 2013		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y20T24	20 to 24 years old	F	Female	[2014]	2014	2014	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global											22.4					22.4				DHS 2014		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y20T24	20 to 24 years old	F	Female	[2011]	2011	2011	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global								1.4								1.4				ENPSF 2011		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global												16.8				16.8				AIS 2015		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y20T24	20 to 24 years old	F	Female	[2016]	2016	2016	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global													0.0			0.0				DHS 2015-16		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	Y20T24	20 to 24 years old	F	Female	[2014]	2014	2014	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global											1.2					1.2				MICS 2014		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y20T24	20 to 24 years old	F	Female	[2013]	2013	2013	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global										1.6						1.6				DHS 2013		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	Y20T24	20 to 24 years old	F	Female	[2012]	2012	2012	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global									0.7							0.7				MICS 2012		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.3	Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation	C050301	5.3.1	I	UNICEF	Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18	2019.Q4.G.01	['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']	SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	Y20T24	20 to 24 years old	F	Female	[2007]	2007	2007	1	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global				1.9												1.9				DHS 2007		C: Country data
