goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,_T,Both sexes,"[2005, 2007, 2009, 2010, 2011, 2013, 2014]",2005,2014,7,PT,Percentage,G,Global,,,,,,27.6,,31.5,,40.4,30.8,25.8,,32.0,35.8,,,,,35.8,,,ILO estimates based on country data,[2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-104 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-173 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-246 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-310 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-374 // [2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-7,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,M,Male,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,33.0,39.0,,,,,39.0,,,ILO estimates based on country data,[2013]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-34 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-59,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,F,Female,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,31.1,33.1,,,,,33.1,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-85,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,_T,Both sexes,"[2000, 2005, 2007, 2009, 2010, 2011, 2013, 2014]",2000,2014,8,PT,Percentage,G,Global,99.9,,,,,98.9,,77.8,,78.6,70.9,68.3,,50.2,47.7,,,,,47.7,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-19 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-139 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-199 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-268 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-334 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-402 // [2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-12,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,F,Female,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,51.7,50.2,,,,,50.2,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-90,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,M,Male,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,24.1,22.1,,,,,22.1,,,ILO estimates based on country data,[2013]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-39 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-64,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",21,Northern America,3,19,Americas,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,28.5,,,28.5,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,4.2,,,4.2,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,_T,Both sexes,"[2000, 2005]",2000,2005,2,PT,Percentage,G,Global,6.7,,,,,4.2,,,,,,,,,,,,,,4.2,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-6 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-75,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,0.0,,,0.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,_T,Both sexes,"[2000, 2005, 2007, 2009, 2010, 2011, 2014]",2000,2014,7,PT,Percentage,G,Global,17.3,,,,,28.9,,25.9,,45.1,35.2,25.7,,,41.5,,,,,41.5,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-20 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-105 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-167 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-248 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-315 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-373 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,_T,Both sexes,"[2002, 2005, 2007, 2009, 2010, 2011, 2013, 2014]",2002,2014,8,PT,Percentage,G,Global,,,63.7,,,63.6,,58.8,,47.9,52.1,57.8,,86.6,95.3,,,,,95.3,,,ILO estimates based on country data,[2002]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-57 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-123 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-189 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-250 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-325 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-396 // [2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-14,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,F,Female,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,72.0,80.8,,,,,80.8,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-92,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,M,Male,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,46.5,50.4,,,,,50.4,,,ILO estimates based on country data,[2013]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-41 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-66,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,_T,Both sexes,"[2000, 2005, 2007, 2009, 2010, 2011, 2014]",2000,2014,7,PT,Percentage,G,Global,57.4,,,,,67.0,,67.4,,66.0,62.3,59.8,,,94.7,,,,,94.7,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-21 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-125 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-196 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-264 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-331 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-397 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,_T,Both sexes,"[2000, 2005]",2000,2005,2,PT,Percentage,G,Global,2.4,,,,,4.0,,,,,,,,,,,,,,4.0,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-44 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-74,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,_T,Both sexes,"[2000, 2004, 2007, 2009, 2010, 2011, 2016]",2000,2016,7,PT,Percentage,G,Global,81.2,,,,92.1,,,80.6,,86.4,87.6,86.3,,,,,100.0,,,100.0,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-22 // [2004]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-137 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-200 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-271 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-342 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-406 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,0.0,,,0.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",29,Caribbean,4,419,Latin America and the Caribbean,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,18.1,,,18.1,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",30,Eastern Asia,3,142,Asia,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,19.5,,,19.5,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",300,Greece,4,39,Southern Europe,Country,22.58307827,39.47301873,GRC,1,1,_T,Both sexes,"[2000, 2002, 2007, 2009, 2010, 2011, 2014]",2000,2014,7,PT,Percentage,G,Global,52.9,,44.3,,,,,53.9,,57.7,30.8,28.6,,,21.0,,,,,21.0,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-23 // [2002]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-116 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-187 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-256 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-312 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-380 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
