goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2006, 2010]	2006	2010	2	PT	Percentage	G	Global	19.29707				51.29903									51.29903				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2009]	2009	2009	1	PT	Percentage	G	Global				10.49983										10.49983				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	[2013]	2013	2013	1	PT	Percentage	G	Global								11.12626						11.12626				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2009]	2009	2009	1	PT	Percentage	G	Global				23.2429										23.2429				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2008, 2013]	2008	2013	2	PT	Percentage	G	Global			9.83692					2.21599						2.21599				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	[2006, 2018]	2006	2018	2	PT	Percentage	G	Global	25.08593												9.22659	9.22659				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2013]	2013	2013	1	PT	Percentage	G	Global								6.90532						6.90532				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2010]	2010	2010	1	PT	Percentage	G	Global					6.87796									6.87796				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2007, 2013]	2007	2013	2	PT	Percentage	G	Global		23.00673						18.7357						18.7357				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	29	Caribbean	4	419	Latin America and the Caribbean	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													9.89252	9.89252				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	30	Eastern Asia	3	142	Asia	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													25.15713	25.15713				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2010]	2010	2010	1	PT	Percentage	G	Global					6.61124									6.61124				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				52.03901				15.87839						15.87839				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2006, 2010, 2017]	2006	2017	3	PT	Percentage	G	Global	7.22034				10.26739							9.26513		9.26513				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2006, 2010, 2017]	2006	2017	3	PT	Percentage	G	Global	7.69914				11.28525							2.84074		2.84074				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	[2006, 2016]	2006	2016	2	PT	Percentage	G	Global	60.66972										7.93114			7.93114				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[2010]	2010	2010	1	PT	Percentage	G	Global					14.87639									14.87639				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	34	Southern Asia	3	142	Asia	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													29.34409	29.34409				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2006, 2010, 2016]	2006	2016	3	PT	Percentage	G	Global	20.65776				8.08356						8.74631			8.74631				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				0.97317				2.11599						2.11599				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	35	South-Eastern Asia	3	142	Asia	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													33.47447	33.47447				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2014]	2014	2014	1	PT	Percentage	G	Global									22.66385					22.66385				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2009, 2015]	2009	2015	2	PT	Percentage	G	Global				26.90131						30.61901				30.61901				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[2011]	2011	2011	1	PT	Percentage	G	Global						37.26961								37.26961				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2013]	2013	2013	1	PT	Percentage	G	Global								0.07679						0.07679				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2009, 2016]	2009	2016	2	PT	Percentage	G	Global				19.26525							25.28523			25.28523				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2010]	2010	2010	1	PT	Percentage	G	Global					19.30303									19.30303				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	39	Southern Europe	3	150	Europe	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													10.03755	10.03755				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				32.8155				26.69681						26.69681				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2008, 2014]	2008	2014	2	PT	Percentage	G	Global			36.74833						46.84003					46.84003				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2013]	2013	2013	1	PT	Percentage	G	Global								12.68437						12.68437				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[2007, 2013, 2018]	2007	2018	3	PT	Percentage	G	Global		42.03531						26.36228					23.86196	23.86196				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				42.53894				59.76789						59.76789				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[2009, 2012, 2016, 2018]	2009	2018	4	PT	Percentage	G	Global				39.18861			37.30421				16.3806		40.286	40.286				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	419	Latin America and the Caribbean	3	19	Americas	Region						[2018]	2018	2018	1	PT	Percentage	G	Global													9.72024	9.72024				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[2013]	2013	2013	1	PT	Percentage	G	Global								19.17135						19.17135				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	[2009, 2016]	2009	2016	2	PT	Percentage	G	Global				14.57276							14.63094			14.63094				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				8.88118				3.51446						3.51446				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	[2009, 2017]	2009	2017	2	PT	Percentage	G	Global				70.4901								56.11354		56.11354				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	432	Landlocked developing countries (LLDCs)	1			Group						[2018]	2018	2018	1	PT	Percentage	G	Global													22.57139	22.57139				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	[2010]	2010	2010	1	PT	Percentage	G	Global					20.9995									20.9995				WDI		E: Estimated data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	II	World Bank, UNODC	Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	[2009, 2013]	2009	2013	2	PT	Percentage	G	Global				7.1541				10.41584						10.41584				WDI		E: Estimated data
