goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,quantile_code,quantile_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1998,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,Q1,Quintile 1 (poorest),"[2004, 2010]",2004,2010,2,PT,Percentage,G,Global,,,,,,0.59521,,,,,,16.21031,,,,,,,16.21031,,,"[2004]: Household Income, Consumption and Expenditure // [2010]: Household Income, Consumption and Expenditures",[2004]: Central Statistical Agency (CSA) - Ministry of Finance and Economic Development // [2010]: Central Statistical Agency - Ministry of Finance and Economic Development,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,_T,Total (national average) or no breakdown,"[2004, 2010]",2004,2010,2,PT,Percentage,G,Global,,,,,,0.51447,,,,,,13.24795,,,,,,,13.24795,,,"[2004]: Household Income, Consumption and Expenditure // [2010]: Household Income, Consumption and Expenditures",[2004]: Central Statistical Agency (CSA) - Ministry of Finance and Economic Development // [2010]: Central Statistical Agency - Ministry of Finance and Economic Development,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,Q1,Quintile 1 (poorest),[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,,11.19938,,,,,,,,,11.19938,,,Household Income and Expenditure Survey,Fiji Islands Bureau of Statistics (FIBoS) - Government of Fiji,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,_T,Total (national average) or no breakdown,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,,9.55239,,,,,,,,,9.55239,,,Household Income and Expenditure Survey,Fiji Islands Bureau of Statistics (FIBoS) - Government of Fiji,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),262,Djibouti,5,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,Q1,Quintile 1 (poorest),"[2002, 2012]",2002,2012,2,PT,Percentage,G,Global,,,,2.36822,,,,,,,,,,30.82826,,,,,30.82826,,,[2002]: Echantillon Maitre & Enquete Preliminaire Sur La Pauvrete // [2012]: Enquete Djiboutienne Aupres des Menages (EDAM 3-IS),"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),262,Djibouti,5,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,_T,Total (national average) or no breakdown,"[2002, 2012]",2002,2012,2,PT,Percentage,G,Global,,,,2.81975,,,,,,,,,,9.52545,,,,,9.52545,,,[2002]: Echantillon Maitre & Enquete Preliminaire Sur La Pauvrete // [2012]: Enquete Djiboutienne Aupres des Menages (EDAM 3-IS),"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),266,Gabon,5,17,Middle Africa,Country,11.78727747,-0.60687619,GAB,1,1,Q1,Quintile 1 (poorest),[2005],2005,2005,1,PT,Percentage,G,Global,,,,,,,48.84387,,,,,,,,,,,,48.84387,,,"[""Enquete Gabonaise pour l'Evaluation et le Suivi de la Pauvrete 2005""]","Direction Generale de la Statistique et des Etudes Economiques (DGSEE) - Ministere de la Planification, de la Programmation du developpement et de l\u2019Am\u00e9nagement du Territoire",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),266,Gabon,5,17,Middle Africa,Country,11.78727747,-0.60687619,GAB,1,1,_T,Total (national average) or no breakdown,[2005],2005,2005,1,PT,Percentage,G,Global,,,,,,,44.70377,,,,,,,,,,,,44.70377,,,"[""Enquete Gabonaise pour l'Evaluation et le Suivi de la Pauvrete 2005""]","Direction Generale de la Statistique et des Etudes Economiques (DGSEE) - Ministere de la Planification, de la Programmation du developpement et de l\u2019Am\u00e9nagement du Territoire",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,_T,Total (national average) or no breakdown,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,,,,64.63778,,,,,,64.63778,,,Welfare Monitoring Survey,United Nations Children's Fund Social Policy Research Unit of the University of York,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,Q1,Quintile 1 (poorest),[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,,,,77.7593,,,,,,77.7593,,,Welfare Monitoring Survey,United Nations Children's Fund Social Policy Research Unit of the University of York,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,_T,Total (national average) or no breakdown,"[1998, 2010]",1998,2010,2,PT,Percentage,G,Global,2.8681,,,,,,,,,,,7.08215,,,,,,,7.08215,,,[1998]: Household Poverty Survey // [2010]: Integrated Household Survey 2010 -2011,[1998]: Gambia Bureau of Statistics (GBOS) - Department of State for Finance and Economic Affairs // [2010]: The Gambia Bureau of Statistics - Government of The Gambia,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,Q1,Quintile 1 (poorest),"[1998, 2010]",1998,2010,2,PT,Percentage,G,Global,1.12019,,,,,,,,,,,5.73625,,,,,,,5.73625,,,[1998]: Household Poverty Survey // [2010]: Integrated Household Survey 2010 -2011,[1998]: Gambia Bureau of Statistics (GBOS) - Department of State for Finance and Economic Affairs // [2010]: The Gambia Bureau of Statistics - Government of The Gambia,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,Q1,Quintile 1 (poorest),"[2007, 2009]",2007,2009,2,PT,Percentage,G,Global,,,,,,,,,22.50164,,21.36593,,,,,,,,21.36593,,,Expenditure and Consumption Survey,"[2007]: World Development Indicators database, World Bank // [2009]: Central Bureau of Statistics - Palestinian National Authority",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,_T,Total (national average) or no breakdown,"[2007, 2009]",2007,2009,2,PT,Percentage,G,Global,,,,,,,,,11.48965,,10.71726,,,,,,,,10.71726,,,Expenditure and Consumption Survey,"[2007]: World Development Indicators database, World Bank // [2009]: Central Bureau of Statistics - Palestinian National Authority",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,Q1,Quintile 1 (poorest),"[2005, 2012]",2005,2012,2,PT,Percentage,G,Global,,,,,,,0.61292,,,,,,,1.2836,,,,,1.2836,,,[2005]: Living Standards Survey V 2005-2006 // [2012]: Living Standards Survey V 2012-2013,[2005]: Ghana Statistical Service (GSS) // [2012]: Ghana Statistical Service - Government of Ghana,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,_T,Total (national average) or no breakdown,"[2005, 2012]",2005,2012,2,PT,Percentage,G,Global,,,,,,,0.85028,,,,,,,1.37698,,,,,1.37698,,,[2005]: Living Standards Survey V 2005-2006 // [2012]: Living Standards Survey V 2012-2013,[2005]: Ghana Statistical Service (GSS) // [2012]: Ghana Statistical Service - Government of Ghana,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),29,Caribbean,4,419,Latin America and the Caribbean,Region,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,28.12506,28.12506,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),29,Caribbean,4,419,Latin America and the Caribbean,Region,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,35.90196,35.90196,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),296,Kiribati,4,57,Micronesia,Country,-157.5643005,1.768837732,KIR,1,1,Q1,Quintile 1 (poorest),[2006],2006,2006,1,PT,Percentage,G,Global,,,,,,,,4.84024,,,,,,,,,,,4.84024,,,Household Income and Expenditure Survey,National Statistical Office - Government of Kiribati,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),296,Kiribati,4,57,Micronesia,Country,-157.5643005,1.768837732,KIR,1,1,_T,Total (national average) or no breakdown,[2006],2006,2006,1,PT,Percentage,G,Global,,,,,,,,4.57146,,,,,,,,,,,4.57146,,,Household Income and Expenditure Survey,National Statistical Office - Government of Kiribati,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),30,Eastern Asia,3,142,Asia,Region,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,65.11501,65.11501,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),30,Eastern Asia,3,142,Asia,Region,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,43.93452,43.93452,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,Q1,Quintile 1 (poorest),[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,33.36717,,33.36717,,,Azerbaijan Monitoring Survey of Social Welfare 2015,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,26.91493,,26.91493,,,Azerbaijan Monitoring Survey of Social Welfare 2015,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,Q1,Quintile 1 (poorest),"[2006, 2010, 2011, 2012, 2013]",2006,2013,5,PT,Percentage,G,Global,,,,,,,,28.05649,,,,21.80323,26.22103,25.20798,45.82011,,,,45.82011,,,Encuesta Permanente de Hogares Continua,"[2006,2010]: Instituto Nacional de Estadistica y Censos // [2011-2013]: Instituto Nacional de Estadisticas y Censos",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,_T,Total (national average) or no breakdown,"[2006, 2010, 2011, 2012, 2013]",2006,2013,5,PT,Percentage,G,Global,,,,,,,,11.35351,,,,9.39435,17.06436,16.26982,19.76205,,,,19.76205,,,Encuesta Permanente de Hogares Continua,"[2006,2010]: Instituto Nacional de Estadistica y Censos // [2011-2013]: Instituto Nacional de Estadisticas y Censos",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,Q1,Quintile 1 (poorest),"[2006, 2011, 2014]",2006,2014,3,PT,Percentage,G,Global,,,,,,,,60.07041,,,,,78.46363,,,71.64628,,,71.64628,,,Encuesta Nacional de Condiciones de Vida,"[2006,2011]: Instituto Nacional de Estadistica // [2014]: World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,_T,Total (national average) or no breakdown,"[2006, 2011, 2014]",2006,2014,3,PT,Percentage,G,Global,,,,,,,,47.11129,,,,,61.09495,,,59.11319,,,59.11319,,,Encuesta Nacional de Condiciones de Vida,"[2006,2011]: Instituto Nacional de Estadistica // [2014]: World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,_T,Total (national average) or no breakdown,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,,,,1.71429,,,,,1.71429,,,"[""EnquĂŞte LĂŠgĂ¨re pour l'Evaluation de la PauvretĂŠ 2012""]",Institut National de la Statistique - Gouvernement guinĂŠen,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,Q1,Quintile 1 (poorest),[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,,,,1.28488,,,,,1.28488,,,"[""EnquĂŞte LĂŠgĂ¨re pour l'Evaluation de la PauvretĂŠ 2012""]",Institut National de la Statistique - Gouvernement guinĂŠen,,CA: Country adjusted data
