goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,50.0,42.0,57.0,39.0,36.0,39.0,29.0,36.0,36.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,103.0,86.0,105.0,90.0,81.0,88.0,65.0,66.0,66.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,_T,Both sexes,[2017],2017,2017,1,NUMBER,Number,G,Global,,,,,,,,126.0,126.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,20.0,31.0,31.0,35.0,43.0,38.0,33.0,51.0,51.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,22.0,15.0,16.0,13.0,31.0,24.0,23.0,20.0,20.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,42.0,46.0,47.0,48.0,74.0,62.0,56.0,71.0,71.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,M,Male,"[2010, 2011]",2010,2011,2,NUMBER,Number,G,Global,14.0,5.0,,,,,,,5.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization Mortality Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,F,Female,"[2010, 2011]",2010,2011,2,NUMBER,Number,G,Global,2.0,0.0,,,,,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization Mortality Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,_T,Both sexes,"[2010, 2011]",2010,2011,2,NUMBER,Number,G,Global,15.0,6.0,,,,,,,6.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,Organization of American States (OAS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,M,Male,"[2010, 2011, 2012, 2014, 2016]",2010,2016,5,NUMBER,Number,G,Global,2262.0,2280.0,2067.0,,1623.0,,1446.0,,1446.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2011]: Organization of American States (OAS) // [2012,2014,2016]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,F,Female,"[2010, 2011, 2012, 2014, 2016]",2010,2016,5,NUMBER,Number,G,Global,210.0,233.0,201.0,,187.0,,170.0,,170.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2011]: Organization of American States (OAS) // [2012,2014,2016]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2016]",2010,2016,6,NUMBER,Number,G,Global,2474.0,2513.0,2268.0,1978.0,1810.0,,1616.0,,1616.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2011]: Sistema Regional de Indicadores Estandarizados en Convivencia y Seguridad Ciudadana (SES) // [2012,2014,2016]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2013]: Regional System of Standardized Indicators in Peaceful Coexistence and Citizen Security (IDB)",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,2623.0,2344.0,1923.0,1725.0,1311.0,1055.0,959.0,,959.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,2382.0,2093.0,1690.0,1472.0,1124.0,876.0,779.0,,779.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,241.0,251.0,233.0,253.0,187.0,179.0,180.0,,180.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,3425.0,3743.0,2272.0,2296.0,3627.0,6071.0,4324.0,3473.0,3473.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2015]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2016]: Research Center // [2017]: Corte Suprema de Justicia,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,562.0,628.0,322.0,217.0,294.0,574.0,482.0,469.0,469.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2015]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2016]: Research Center // [2017]: Corte Suprema de Justicia,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,3987.0,4371.0,2594.0,2513.0,3921.0,6656.0,5280.0,3962.0,3962.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2015]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2016-2017]: Corte Suprema de Justicia,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,NUMBER,Number,G,Global,70.0,65.0,63.0,52.0,41.0,45.0,33.0,,33.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,49.0,51.0,46.0,34.0,32.0,32.0,,,32.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,15.0,14.0,17.0,18.0,9.0,10.0,,,10.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",24,Angola,5,17,Middle Africa,Country,17.57817062,-12.33724746,AGO,1,1,_T,Both sexes,[2011],2011,2011,1,NUMBER,Number,G,Global,,1055.0,,,,,,,1055.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Statistical Organization,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014]",2010,2014,5,NUMBER,Number,G,Global,20.0,20.0,20.0,19.0,20.0,,,,20.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Statistical Organization,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014]",2010,2014,5,NUMBER,Number,G,Global,14.0,11.0,13.0,11.0,8.0,,,,8.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Statistical Organization,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014]",2010,2014,5,NUMBER,Number,G,Global,6.0,9.0,7.0,8.0,12.0,,,,12.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Statistical Organization,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,119.0,110.0,88.0,89.0,88.0,82.0,74.0,69.0,69.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2015,2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2016]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,91.0,73.0,48.0,65.0,61.0,66.0,52.0,38.0,38.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2015,2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2016]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,28.0,37.0,40.0,24.0,27.0,16.0,22.0,31.0,31.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2015,2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2016]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,796.0,856.0,784.0,777.0,792.0,1017.0,875.0,779.0,779.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2010-2016]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2017]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUMBER,Number,G,Global,,,,,,380.0,337.0,290.0,290.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2015-2016]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2017]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUMBER,Number,G,Global,,,,,,627.0,522.0,489.0,489.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,[2015-2016]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2017]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,M,Male,"[2010, 2014, 2016]",2010,2016,3,NUMBER,Number,G,Global,159.0,,,,69.0,,5.0,,5.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
