goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,192.219257634314,305.238323477604,322.800233358585,567.15481983104,405.683133064201,387.345281412262,366.148688040576,377.901940068928,377.901940068928,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",232,Eritrea,5,14,Eastern Africa,Country,38.11074289,16.12894644,ERI,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,27.5180482705973,9.36021993642185,11.1036343770571,18.6145294059591,14.4686924579213,12.0326850479121,12.2718131462276,27.2988566681194,27.2988566681194,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",24,Angola,5,17,Middle Africa,Country,17.57817062,-12.33724746,AGO,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,55.0366187514073,37.2511234362303,64.8909167104573,67.2341611080278,46.4006978787983,50.72868491271,44.0567081633533,61.2673180431782,61.2673180431782,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,3.77273968797851,3.20792768507221,9.83065667537935,9.65271388585377,9.72414359359684,14.7785102437967,6.53016638368245,5.34289821521925,5.34289821521925,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",262,Djibouti,5,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,3.65502339349522,2.85260452570496,7.52976858364882,3.9958802806914,3.68368346696065,6.35530823705595,10.9891983360292,8.18165089487559,8.18165089487559,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",266,Gabon,5,17,Middle Africa,Country,11.78727747,-0.60687619,GAB,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,2.13977033606314,2.00716282319009,1.37421490067597,2.55647725866207,1.94187008350239,3.09968166245371,4.5006169939947,2.56726606446961,2.56726606446961,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,17.9557954279496,14.3558984312144,6.18845267850234,8.32987319255544,6.024519265891,2.96406070004002,8.39735380386869,7.26054263776819,7.26054263776819,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,15.4991874603087,18.308742271084,21.482172616711,23.795439265104,18.053795112685,19.8427425373602,25.7087758321964,49.7672431078546,49.7672431078546,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,74.3231505640886,67.9243384984596,74.2782661290714,49.1379944388163,73.7752518593386,97.6132622196478,78.7978648696895,159.719674667918,159.719674667918,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",28,Antigua and Barbuda,5,29,Caribbean,Country,-61.7999755,17.07761471,ATG,1,1,"[2015, 2017]",2015,2017,2,CON_USD,Constant USD,G,Global,,,,,,0.00389500063122498,,0.042017001816797,0.042017001816797,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,124.473288636776,96.0608669129572,166.673692800543,144.396933332145,121.534693823309,142.233177291607,138.105681050507,123.659384372321,123.659384372321,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",29,Caribbean,4,419,Latin America and the Caribbean,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,30.1047614495049,84.328240673598,65.9085714870057,69.3306559253031,52.2363553353192,63.1917704961889,103.768571477613,101.045247043043,101.045247043043,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",296,Kiribati,4,57,Micronesia,Country,-157.5643005,1.768837732,KIR,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,0.24136549059972,0.253089560976011,1.75043182709706,1.06213295396128,0.809533399358255,1.11721855448276,1.08846698412387,2.59448992015221,2.59448992015221,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",30,Eastern Asia,3,142,Asia,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,143.150957320146,43.0749867306703,123.251600505226,98.3830481908832,77.5371149248181,81.1786896771448,167.721068137894,134.846000771748,134.846000771748,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",308,Grenada,5,29,Caribbean,Country,-61.68248568,12.11238395,GRD,1,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,CON_USD,Constant USD,G,Global,,0.0,-0.00800841401368282,0.0086584930657287,-0.0157763947538927,0.0019599969824463,-0.0108574232271809,-0.560391791177875,-0.560391791177875,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,8.72258028122244,12.9301847058988,4.0908319683711,9.71259140201457,7.67349828827879,5.3239200961139,3.59042653102105,8.19481771290582,8.19481771290582,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,17.0707319096022,5.82827052966447,0.794421434542235,-4.13114888931372,0.658928200140948,-55.3150256413724,-10.3740447242967,-9.41774753917181,-9.41774753917181,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,15.6239046940911,28.3562049184383,20.7073294776572,24.6617734492701,25.8561659329725,47.6259423967272,21.3317659761462,25.2468324883926,25.2468324883926,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,24.1710767023725,6.91851483408676,29.4651177834605,16.285428739136,95.92904531948,141.948227915268,103.985059133825,78.7982612713095,78.7982612713095,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",328,Guyana,5,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,4.76069212490986,2.33817473680013,2.72012611677598,0.770596821071281,0.99754949164608,1.66103136230698,1.99608534978463,3.38394360992936,3.38394360992936,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,14.8202700321493,73.5921112687045,54.210688755976,62.1907701833452,42.3326316403184,58.0360248158254,99.9213630413667,94.5901151449857,94.5901151449857,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",34,Southern Asia,3,142,Asia,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,986.440457117548,753.042277952476,853.179797790373,1159.63351883037,846.29520107107,991.088404542918,1101.28874627365,1107.20656961983,1107.20656961983,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,27.9829874242764,23.3105879358843,30.5359507384502,15.6591532313181,26.7606576457993,36.5894054616953,27.1479407104627,8.7156883386431,8.7156883386431,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b02,3.b.2,I,OECD,Total net official development assistance to medical research and basic health sectors,2019.Q4.G.01,"['means of implementation', 'development finance', 'health', 'medical research']",DC_TOF_HLTHNT,"Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2017 United States dollars)",35,South-Eastern Asia,3,142,Asia,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,CON_USD,Constant USD,G,Global,478.286991104481,390.051145028072,529.44212986374,534.186499938197,478.26326884978,472.807419135446,506.698778315112,770.34750744017,770.34750744017,,,"Net Disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",OECD,,C: Country data
