goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	Y5T14	5 to 14 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global		46.48499							46.48499				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	Y5T17	5 to 17 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global						19.87			19.87				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	Y5T17	5 to 17 years old	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global						16.6			16.6				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global						18.72365			18.72365				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global			19.59701						19.59701				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Y5T14	5 to 14 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global			19.28585						19.28585				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Y5T14	5 to 14 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global			16.58703						16.58703				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global						1.6			1.6				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y5T17	5 to 17 years old	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global						2.1			2.1				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y5T17	5 to 17 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global						1.0			1.0				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y5T14	5 to 14 years old	_T	Both sexes	[2010]	2010	2010	1	PT	Percentage	G	Global	9.38247								9.38247				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y5T14	5 to 14 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global	8.23602								8.23602				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y5T14	5 to 14 years old	M	Male	[2010]	2010	2010	1	PT	Percentage	G	Global	10.48025								10.48025				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y7T17	7 to 17 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global			19.9						19.9				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y7T17	7 to 17 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global			18.6						18.6				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y7T17	7 to 17 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global			21.3						21.3				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global							24.18837		24.18837				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y5T17	5 to 17 years old	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global							23.88312		23.88312				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y5T17	5 to 17 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global							24.50311		24.50311				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2014]	2014	2014	1	PT	Percentage	G	Global					10.84				10.84				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y5T17	5 to 17 years old	M	Male	[2014]	2014	2014	1	PT	Percentage	G	Global					10.08				10.08				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y5T17	5 to 17 years old	F	Female	[2014]	2014	2014	1	PT	Percentage	G	Global					11.57				11.57				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global			35.50205						35.50205				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y5T14	5 to 14 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global			44.00787						44.00787				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y5T14	5 to 14 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global			26.15986						26.15986				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y5T14	5 to 14 years old	M	Male	[2011]	2011	2011	1	PT	Percentage	G	Global		5.54205							5.54205				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y5T14	5 to 14 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global		5.56855							5.56855				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global		5.55496							5.55496				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global		29.10573							29.10573				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y5T14	5 to 14 years old	M	Male	[2011]	2011	2011	1	PT	Percentage	G	Global		26.88909							26.88909				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y5T14	5 to 14 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global		30.60989							30.60989				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global							2.9		2.9				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y5T17	5 to 17 years old	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global							3.3		3.3				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y5T17	5 to 17 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global							2.4		2.4				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2013]	2013	2013	1	PT	Percentage	G	Global				21.39					21.39				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y5T17	5 to 17 years old	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global				19.85					19.85				UNICEF and ILO calculations		CA: Country adjusted data
