series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2008.0	99.62617					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2009.0	98.96604					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2009.0	99.62921					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2010.0	98.97551					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2010.0	99.63226					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2011.0	98.98513					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2011.0	99.63533					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2012.0	98.99474					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2012.0	99.63727					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2013.0	99.0045					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2013.0	99.63886					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2014.0	99.01161					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2014.0	99.64045					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2015.0	99.01882					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2015.0	99.64205					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2016.0	99.02606					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2016.0	99.64367					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2017.0	99.03342					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	21	Northern America	2017.0	99.64529					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				3	19	Americas	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2000.0	77.23576					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2000.0	66.22778					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2000.0	49.50854					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2001.0	66.85207					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2001.0	50.00194					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2001.0	77.71642					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2002.0	78.19708					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2002.0	67.42609					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2002.0	50.49534					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2003.0	78.67774					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2003.0	67.96652					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2003.0	50.98874					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2004.0	68.50691					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2004.0	51.48213					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2004.0	79.1584					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2005.0	51.97553					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2005.0	69.04697					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2005.0	79.63905					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2006.0	52.46893					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2006.0	80.11971					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2006.0	69.5867					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2007.0	80.60037					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2007.0	70.12666					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2007.0	52.96233					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2008.0	53.45573					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2008.0	81.08103					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2008.0	70.66629					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2009.0	81.56169					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2009.0	71.2056					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2009.0	53.94913					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2010.0	71.74486					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2010.0	54.44253					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2010.0	82.04235					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2011.0	54.93593					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2011.0	82.523					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2011.0	72.27468					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2012.0	83.00366					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2012.0	72.79785					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2012.0	55.42932					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2013.0	83.48432					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2013.0	73.32098					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2013.0	55.92272					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2014.0	83.96498					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2014.0	73.8438					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2014.0	56.41612					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2015.0	56.90952					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2015.0	84.44564					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2015.0	74.36687					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2016.0	84.86615					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2016.0	74.85141					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2016.0	57.40292					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2017.0	84.86615					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2017.0	75.06801					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	218	Ecuador	2017.0	57.89632					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2000.0	86.18297					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2001.0	86.18297					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2002.0	85.09019					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2003.0	83.99188					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2004.0	82.88803					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2005.0	81.77864					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2006.0	80.66372					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2007.0	79.54327					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2008.0	78.41728					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2009.0	77.28576					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2010.0	76.1487					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2011.0	76.31059					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2012.0	76.47247					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2013.0	76.63436					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2014.0	76.79625					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	222	El Salvador	2015.0	76.95814					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
