series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	disabilityStatus_code	disabilityStatus_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	7.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2012				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	19.6					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	20.6					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4.7					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	18.6					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PD	Persons with disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	5.7					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	3.9					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4.2					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	6.1					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	5.1					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	17.7					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PD	Persons with disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	16.4					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	3.6					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4.3					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	3.1					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	3.9					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	3.4					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4.7					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	15.0					ILOSTAT - LFS - Labour Force Sample Survey	Type of difficulties: Impairments | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	10.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	13.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	11.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	6.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	8.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	7.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	31.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	39.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PD	Persons with disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	35.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	2012				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	3.3					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PD	Persons with disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.5					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	3.3					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	1.8					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	1.8					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	3.3					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.5					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.5					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.0					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability	2005				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	1.7					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	3.0					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.3					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	1.7					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.9					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	1.1					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.3					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	2.3					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PD	Persons with disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	1.6					ILOSTAT - LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	2013				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	13.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	15.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	17.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PD	Persons with disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	7.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	7.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	8.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	8.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	7.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	7.0					ILOSTAT - HS - European Health and Social Integration Survey	Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability	2012				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	6.2					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Participation restrictions | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	2015				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	6.1					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Participation restrictions | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	2015				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	9.7					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Participation restrictions | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	2015				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	5.2					ILOSTAT - LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	2005				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
