series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2004.0	85.95382					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2004.0	79.17697					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2005.0	79.89428					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2005.0	86.78363					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2006.0	80.84787					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2006.0	87.61344					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2007.0	81.6339					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2007.0	88.43432					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2008.0	89.23618					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2008.0	82.40871					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2009.0	83.18595					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2009.0	90.03803					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2010.0	90.83988					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2010.0	83.96583					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2011.0	91.64173					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2011.0	84.76187					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2012.0	85.69855					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2012.0	92.44358					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2013.0	93.24543					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2013.0	86.63312					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2014.0	94.23295					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2014.0	87.69222					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2015.0	95.0347					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2015.0	88.59277					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2016.0	95.83644					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2016.0	89.49251					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2017.0	96.63819					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	300	Greece	2017.0	90.39115					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2000.0	92.14893					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2001.0	92.14893					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2002.0	92.14892					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2003.0	92.14892					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2004.0	92.14892					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2005.0	92.14892					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2006.0	92.14892					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2007.0	92.14892					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2008.0	92.4452					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2009.0	92.74217					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2010.0	93.03983					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2011.0	93.33818					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2012.0	93.63723					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2013.0	93.93697					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2014.0	94.23741					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2015.0	94.53853					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2016.0	94.84035					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	304	Greenland	2017.0	94.84035					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2000.0	70.2302					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2001.0	71.07327					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2002.0	71.91543					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2003.0	72.75667					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2004.0	73.597					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2005.0	75.40173					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2006.0	77.22835					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2007.0	79.07685					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2008.0	80.94723					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2009.0	82.8395					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2010.0	84.75366					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2011.0	86.6897					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2012.0	88.64763					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2013.0	90.62746					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2014.0	91.55624					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2015.0	92.36408					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2016.0	92.28501					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	31	Azerbaijan	2017.0	92.20595					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2000.0	5.52474					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2001.0	6.54983					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2002.0	7.6538					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2003.0	10.08512					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2004.0	12.47639					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2005.0	14.44099					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2006.0	16.39076					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2007.0	18.35458					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2008.0	20.32725					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2009.0	22.30857					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2010.0	24.30067					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2011.0	26.30358					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2012.0	28.31732					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2013.0	30.34121					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2014.0	32.38679					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2015.0	34.4426					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2016.0	36.54744					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	34	Southern Asia	2017.0	38.65636					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				3	142	Asia	Region					
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	340	Honduras	2000.0	32.64773					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	340	Honduras	2001.0	32.85968					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	340	Honduras	2002.0	33.07211					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	340	Honduras	2003.0	33.28501					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	340	Honduras	2004.0	33.49839					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	340	Honduras	2005.0	33.58363					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
