series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	migratoryStatus_code	migratoryStatus_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2012.0	962.96					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2012.0	1097.7					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2012.0	2531.6					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2012.0	310.08					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2012.0	1209.85					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	1238.22					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	1262.68					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	193.55					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	2586.97					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	729.1					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	805.76					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	2643.76					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	273.44					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	1930.67					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	518.18					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	1969.41					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2013.0	552.87					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	492.92					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	1867.54					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	413.83					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	1824.89					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	371.09					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	603.19					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	2509.02					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	2438.76					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	168.06					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	1197.96					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	1175.7					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2014.0	557.13					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	2317.91					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	794.26					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	1161.86					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	211.44					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	1187.02					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	2263.59					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	801.8					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	314.31					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	1726.44					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	527.27					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_EUMIGRANT	EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	1764.09					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NOMIGRANT	Non-migrant	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	246	Finland	2015.0	613.26					ILOSTAT - ADM - Federation of accidents Insurance Institutions records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2000.0	4407.13					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2001.0	4279.3					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2002.0	4300.0					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2003.0	4090.2					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2004.0	3948.9					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	_T	Both sexes	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2004.0	3120.0					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	F	Female	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2004.0	7358.0					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	2005.0	7127.0					ILOSTAT - ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	M	Male	_T	No breakdown	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
