series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_RSK_LSTI	Red List Index	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.73673	0.72291	0.74073	0.73338	0.70632	0.73917	0.72036	0.69021	0.73675	0.70363	0.6737	0.7344	0.68782	0.65765	0.718	0.67244	0.64069	0.70204	0.66107	0.63746	0.68414	0.65737	0.6347	0.68077	0.65641	0.63197	0.69832	0.67299	0.62914	0.71686	0.68852	0.64605	0.71423	0.70349	0.6642	0.71273	0.70329	0.68187	0.70982	0.70179	0.69509	0.7078	0.69931	0.69225	0.7054	0.69667	0.688	0.70315	0.69359	0.68309	0.70084	0.69067	0.67951	0.69969	0.68773	0.67576	0.69884	0.68523	0.66926	0.69771	0.68209	0.66578	0.6966	0.67929	0.65989	0.69565	0.67637	0.65531	0.69543	0.67313	0.65232	0.6942	0.67074	0.64683	0.69296	0.66806	0.64109	0.69291	0.66477	0.63752	0.69048	0.66477						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.90548	0.89225	0.90979	0.90456	0.89267	0.90745	0.90361	0.89258	0.90608	0.90265	0.89196	0.90499	0.90166	0.89225	0.90394	0.90081	0.89247	0.90297	0.90001	0.89211	0.90218	0.89908	0.89207	0.90122	0.89811	0.89142	0.90044	0.8972	0.89056	0.89968	0.89646	0.88939	0.89867	0.89565	0.88769	0.89792	0.89503	0.88604	0.89703	0.89446	0.88469	0.89639	0.89374	0.88336	0.89585	0.89341	0.88211	0.89563	0.89285	0.88052	0.89538	0.89211	0.87982	0.89533	0.89143	0.87792	0.89522	0.89082	0.87708	0.89553	0.89026	0.87578	0.8958	0.88952	0.87393	0.89595	0.88904	0.87179	0.89636	0.88832	0.8708	0.8961	0.88777	0.8693	0.89626	0.88693	0.86787	0.89696	0.8863	0.86626	0.89681	0.8863						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.88356	0.8789	0.88456	0.88329	0.87881	0.88424	0.88299	0.87822	0.88384	0.88087	0.87611	0.88352	0.88024	0.8738	0.88327	0.87734	0.8715	0.88301	0.87502	0.8692	0.88044	0.87192	0.86606	0.87778	0.8699	0.86373	0.8753	0.86756	0.86122	0.87278	0.8645	0.85815	0.87025	0.86187	0.85581	0.86774	0.85923	0.8531	0.86515	0.85611	0.85021	0.8626	0.85413	0.84712	0.86028	0.85188	0.84401	0.85758	0.84905	0.83847	0.85478	0.84707	0.83444	0.85279	0.84512	0.8325	0.85167	0.84205	0.82609	0.85102	0.83866	0.82175	0.85101	0.83607	0.81652	0.85064	0.83332	0.81114	0.85032	0.83076	0.8073	0.85027	0.82733	0.8018	0.84969	0.82453	0.79649	0.84918	0.82183	0.79143	0.84877	0.82183						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.85493	0.84643	0.85576	0.85493	0.84621	0.85545	0.85487	0.84592	0.85533	0.85483	0.8454	0.85522	0.85478	0.84504	0.85517	0.85465	0.84433	0.85512	0.85451	0.84367	0.85507	0.85431	0.84292	0.85502	0.85419	0.84227	0.85493	0.85413	0.84184	0.85493	0.85356	0.84072	0.85475	0.85219	0.83931	0.85458	0.85014	0.83593	0.8544	0.84838	0.83455	0.85423	0.84663	0.83261	0.85218	0.84604	0.83129	0.85055	0.84602	0.83016	0.84991	0.84601	0.82887	0.8499	0.846	0.82815	0.85064	0.846	0.82735	0.85167	0.84599	0.82664	0.85225	0.84599	0.82629	0.85273	0.84599	0.82514	0.85327	0.84599	0.82442	0.85476	0.84598	0.82437	0.8557	0.84598	0.82342	0.85667	0.84598	0.82273	0.85672	0.84598						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.94497	0.91577	0.94931	0.94456	0.91538	0.94711	0.94391	0.91618	0.94594	0.94126	0.91775	0.94495	0.9392	0.91708	0.94441	0.93611	0.91593	0.94402	0.93381	0.91292	0.94135	0.93039	0.91144	0.93948	0.92784	0.90882	0.9372	0.92444	0.90545	0.93497	0.92143	0.90315	0.93285	0.9195	0.89883	0.93097	0.91641	0.89502	0.92855	0.91415	0.89117	0.92797	0.91174	0.88468	0.92629	0.9093	0.88288	0.925	0.90685	0.87662	0.92301	0.90435	0.87559	0.92338	0.90159	0.8706	0.92278	0.89889	0.8634	0.92237	0.89759	0.85631	0.922	0.89488	0.85273	0.92326	0.89286	0.84885	0.92218	0.89042	0.84047	0.92273	0.88838	0.83604	0.92209	0.88489	0.83034	0.92256	0.88421	0.82406	0.92186	0.88421						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	513	Europe and Northern America	2	1	World	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.87509	0.87181	0.87623	0.87483	0.87151	0.87593	0.87437	0.87107	0.87551	0.87361	0.8699	0.87521	0.87213	0.86803	0.87473	0.871	0.86685	0.87415	0.86905	0.8653	0.87261	0.86779	0.86347	0.87122	0.86596	0.86157	0.86954	0.8643	0.86016	0.86822	0.86309	0.85843	0.86698	0.86153	0.8561	0.86561	0.85988	0.8545	0.86427	0.85814	0.85253	0.86293	0.85673	0.85044	0.86131	0.85531	0.84872	0.86035	0.8539	0.84763	0.85931	0.85246	0.84483	0.85795	0.85115	0.84271	0.85766	0.85005	0.83924	0.857	0.84835	0.83804	0.8566	0.84716	0.83507	0.85625	0.8458	0.83331	0.85628	0.84459	0.83037	0.85606	0.84343	0.82738	0.85587	0.84177	0.82455	0.85568	0.84044	0.82295	0.85549	0.84044						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.96831	0.96105	0.96875	0.96818	0.9607	0.96853	0.96806	0.9598	0.96841	0.96794	0.95949	0.96828	0.96781	0.95869	0.96816	0.96771	0.95781	0.96803	0.96758	0.95721	0.96792	0.96746	0.9566	0.9678	0.96733	0.95566	0.96768	0.96721	0.95469	0.96758	0.96707	0.95421	0.96746	0.967	0.95344	0.96735	0.96693	0.95298	0.96723	0.96685	0.95218	0.96713	0.96678	0.95203	0.96707	0.96666	0.95156	0.96725	0.96654	0.95179	0.96716	0.96642	0.95221	0.96767	0.96626	0.95188	0.96801	0.96614	0.95133	0.96789	0.96606	0.95158	0.96835	0.96596	0.95152	0.96876	0.9659	0.95172	0.9688	0.96581	0.95219	0.96896	0.96574	0.95253	0.96943	0.96567	0.95305	0.9694	0.96559	0.95283	0.96977	0.96559						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.92489	0.91893	0.92821	0.92465	0.91899	0.92775	0.92442	0.91932	0.92744	0.92409	0.91908	0.92691	0.92377	0.91903	0.92654	0.92315	0.91863	0.92605	0.92263	0.91843	0.92513	0.92204	0.91802	0.92479	0.92146	0.91793	0.92416	0.92101	0.91705	0.92364	0.92045	0.91672	0.92319	0.91993	0.91578	0.92288	0.91952	0.91522	0.92225	0.91901	0.91379	0.92212	0.91866	0.91319	0.92178	0.91804	0.91221	0.92166	0.9176	0.91151	0.92128	0.91728	0.90986	0.92129	0.91676	0.90915	0.92148	0.91632	0.90853	0.92131	0.9159	0.90722	0.92147	0.9155	0.90541	0.9215	0.91487	0.90452	0.92192	0.91435	0.9033	0.92195	0.91399	0.90251	0.92211	0.91365	0.90028	0.92273	0.91301	0.89911	0.92302	0.91301						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.83349	0.79588	0.85928	0.83451	0.8	0.85969	0.83403	0.80117	0.8584	0.83365	0.80321	0.8562	0.83161	0.80186	0.85426	0.82865	0.8017	0.8503	0.82567	0.80272	0.84528	0.82342	0.80219	0.84296	0.82006	0.79938	0.83883	0.81794	0.79515	0.83623	0.81526	0.79359	0.83354	0.81085	0.7921	0.83018	0.80855	0.78822	0.82802	0.80546	0.78331	0.82568	0.80222	0.7795	0.82339	0.80064	0.77357	0.82054	0.79851	0.76729	0.8209	0.79499	0.76042	0.82064	0.79159	0.75491	0.81944	0.78947	0.7486	0.82218	0.78635	0.74165	0.82158	0.78394	0.73422	0.82335	0.78062	0.72593	0.8282	0.77698	0.71806	0.8295	0.77492	0.71161	0.83256	0.77237	0.70662	0.83648	0.76948	0.69638	0.8393	0.76948						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.82532	0.81135	0.83046	0.82517	0.81155	0.82991	0.8251	0.81216	0.82979	0.82461	0.81247	0.82954	0.82445	0.81382	0.82914	0.82427	0.81414	0.82865	0.82393	0.81383	0.82845	0.82351	0.81474	0.82847	0.82345	0.81419	0.82833	0.8233	0.81404	0.82851	0.8234	0.8145	0.82865	0.82334	0.81369	0.82891	0.82332	0.81321	0.82903	0.82354	0.81269	0.8293	0.82359	0.81231	0.82963	0.82403	0.81201	0.82969	0.82426	0.81118	0.83069	0.82439	0.81065	0.8313	0.82441	0.8094	0.83205	0.8246	0.80828	0.83267	0.82476	0.80807	0.83368	0.82495	0.80741	0.83462	0.8249	0.8072	0.83559	0.82498	0.80537	0.83627	0.82491	0.80468	0.83754	0.82526	0.80436	0.83775	0.8252	0.80236	0.8392	0.8252						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.97715	0.97205	0.97909	0.97689	0.97161	0.97881	0.97603	0.97163	0.97845	0.9748	0.97015	0.97757	0.9736	0.96888	0.97714	0.97195	0.96723	0.97621	0.97045	0.96576	0.97423	0.96849	0.9641	0.97226	0.96682	0.96228	0.971	0.96475	0.96046	0.9689	0.9631	0.95843	0.96721	0.96148	0.95691	0.96552	0.95985	0.9552	0.96385	0.95895	0.9536	0.96245	0.95763	0.9518	0.96145	0.95621	0.94967	0.96033	0.95499	0.94745	0.95915	0.95403	0.94591	0.95837	0.95261	0.94354	0.95763	0.95139	0.94106	0.95747	0.95017	0.93818	0.95715	0.94884	0.93672	0.95695	0.94748	0.93366	0.957	0.94581	0.92978	0.95692	0.94502	0.93013	0.95665	0.9432	0.92556	0.95658	0.94183	0.92255	0.95655	0.94183						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	53	Australia and New Zealand	3	9	Oceania	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.88183	0.87863	0.88508	0.88064	0.87774	0.88385	0.87939	0.87603	0.88253	0.8779	0.87335	0.881	0.87539	0.86963	0.87965	0.87171	0.86668	0.87784	0.86907	0.8633	0.87474	0.86564	0.86007	0.87151	0.86247	0.85714	0.8685	0.8599	0.85396	0.86549	0.85675	0.85115	0.86245	0.85332	0.84771	0.85889	0.84994	0.84457	0.85603	0.84729	0.84102	0.85313	0.84414	0.8372	0.84987	0.84083	0.83343	0.84707	0.83782	0.82922	0.84323	0.83545	0.82348	0.84162	0.83212	0.81848	0.84041	0.82895	0.81346	0.83904	0.82594	0.80995	0.83806	0.82254	0.80339	0.83798	0.8191	0.79771	0.83701	0.81632	0.79388	0.83625	0.81343	0.78807	0.83572	0.80974	0.78311	0.83461	0.80733	0.7747	0.83363	0.80733						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.89669	0.82469	0.9181	0.89647	0.82692	0.91505	0.89576	0.83069	0.91393	0.89412	0.83211	0.9117	0.89087	0.83709	0.91003	0.88751	0.83392	0.90826	0.88374	0.83632	0.90524	0.87959	0.83514	0.90272	0.87495	0.83049	0.90056	0.87338	0.83036	0.89868	0.87093	0.82659	0.89605	0.86913	0.82327	0.89452	0.86989	0.81761	0.8925	0.86861	0.80831	0.89202	0.8685	0.79664	0.89054	0.86713	0.79171	0.89092	0.86499	0.78887	0.89137	0.86428	0.77592	0.894	0.86244	0.76902	0.89778	0.85854	0.76308	0.89967	0.85624	0.75307	0.90382	0.85448	0.74155	0.90783	0.85209	0.73421	0.91427	0.84763	0.72785	0.91607	0.8461	0.72447	0.91915	0.84389	0.7065	0.92811	0.84114	0.69626	0.92773	0.84114						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.95273	0.77606	0.99073	0.95236	0.78106	0.98442	0.95121	0.78648	0.96746	0.95074	0.79557	0.9648	0.94874	0.81251	0.95801	0.94888	0.81504	0.9575	0.94655	0.83073	0.95743	0.94078	0.83932	0.95734	0.93389	0.84241	0.95734	0.9258	0.84543	0.95736	0.93171	0.85133	0.95744	0.94181	0.84721	0.95749	0.94754	0.83994	0.95766	0.94969	0.8392	0.95778	0.95101	0.83126	0.95836	0.95137	0.82858	0.96422	0.9549	0.82561	0.98059	0.95572	0.81614	0.98745	0.95611	0.81191	0.99498	0.95637	0.80754	1.0	0.95636	0.79519	1.0	0.95631	0.78629	1.0	0.9563	0.77595	1.0	0.95633	0.77021	1.0	0.95642	0.75389	1.0	0.95645	0.74344	1.0	0.95646	0.73236	1.0	0.95646						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	534	Sint Maarten (Dutch part)	5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.9956	0.99535	0.9956	0.9956	0.9951	0.9956	0.99535	0.99485	0.9956	0.9951	0.9946	0.9956	0.99485	0.99435	0.99535	0.9946	0.9941	0.9951	0.99435	0.9941	0.99485	0.9941	0.9941	0.9946	0.9941	0.9941	0.99435	0.9941	0.9941	0.9941	0.9941	0.99331	0.9941	0.9941	0.99251	0.9941	0.99331	0.99171	0.9941	0.99251	0.99091	0.9941	0.99171	0.99091	0.99331	0.99096	0.99091	0.99251	0.99096	0.99091	0.99171	0.99096	0.99091	0.99101	0.99098	0.99094	0.99101	0.99101	0.99096	0.99101	0.99101	0.99098	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101	0.99101						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	535	Bonaire, Sint Eustatius and Saba	5	29	Caribbean	Country						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.91605	0.83695	0.93904	0.91549	0.83901	0.93427	0.91478	0.84887	0.93211	0.91347	0.85426	0.92994	0.90994	0.85283	0.92843	0.90724	0.85195	0.92513	0.90418	0.85693	0.92252	0.89885	0.85359	0.91989	0.89587	0.85352	0.91682	0.89427	0.85332	0.91489	0.89142	0.84607	0.91355	0.8887	0.84527	0.91182	0.88768	0.83404	0.91045	0.88621	0.82175	0.90826	0.8864	0.81886	0.90754	0.88396	0.80981	0.90712	0.88396	0.79722	0.90871	0.88071	0.79868	0.90895	0.87931	0.77989	0.91226	0.87823	0.78041	0.91578	0.87611	0.76218	0.92071	0.87445	0.75337	0.92192	0.87309	0.74241	0.92425	0.87056	0.74074	0.93217	0.86789	0.72647	0.9329	0.86574	0.70714	0.94503	0.86432	0.70376	0.94339	0.86432						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.72537	0.72375	0.72682	0.72513	0.72369	0.7265	0.72485	0.72107	0.72616	0.72429	0.71793	0.72592	0.72147	0.71461	0.72556	0.71826	0.71151	0.72513	0.7155	0.70842	0.72195	0.71218	0.70523	0.71871	0.70909	0.7018	0.71572	0.70595	0.6985	0.71243	0.70264	0.695	0.70933	0.69964	0.69205	0.70646	0.6963	0.68851	0.70311	0.69302	0.68536	0.69997	0.69017	0.68103	0.69718	0.68728	0.67723	0.69368	0.68428	0.67177	0.69094	0.6817	0.66746	0.68842	0.67813	0.66087	0.68732	0.67567	0.65693	0.68666	0.67252	0.6512	0.68664	0.66791	0.64314	0.68596	0.66547	0.64022	0.68613	0.66169	0.63361	0.68615	0.65843	0.62889	0.68594	0.65518	0.62125	0.68618	0.65148	0.61723	0.68619	0.65148						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.88198	0.87173	0.89255	0.88007	0.87104	0.88949	0.87813	0.86965	0.88779	0.87591	0.86768	0.88419	0.8723	0.86368	0.88106	0.86833	0.86004	0.87737	0.86523	0.85631	0.87316	0.86044	0.85268	0.86774	0.85584	0.84865	0.86376	0.85261	0.84497	0.8598	0.84825	0.84105	0.85517	0.84382	0.83667	0.85062	0.83972	0.83288	0.84706	0.83597	0.82818	0.84308	0.83198	0.82434	0.83904	0.82767	0.81914	0.83519	0.8244	0.81329	0.83137	0.82123	0.80838	0.82768	0.81666	0.80075	0.82537	0.81224	0.79612	0.82383	0.80897	0.79034	0.82205	0.80439	0.78257	0.82115	0.8006	0.77585	0.81892	0.79608	0.76932	0.81798	0.79211	0.76301	0.81765	0.78809	0.75755	0.81631	0.78399	0.75018	0.8143	0.78399						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
