series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	29.189	26.368	2.425	2.117	0.968	0.606	0.447	0.206	0.099	0.072	0.072				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.607	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	514.616	390.232	389.183	360.173	275.846	197.23	159.458	146.946	140.1	138.857	138.857				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	39	Southern Europe	3	150	Europe	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	92.644	28.906	15.915	19.862	11.758	8.746	11.255	14.221	23.003	23.015	23.015				WMR		[2000]: E: Estimated data // [2005,2010-2017]: CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	216.675	129.344	68.825	68.969	74.527	83.759	85.098	73.147	71.234	70.833	70.833				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	10.117	1.212	1.408	1.736	2.251	1.477	1.074	0.078	0.274	0.219	0.219				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	1.261	0.402	0.365	0.145	0.113	0.109	0.158	0.177	0.169	0.122	0.122				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.003	0.057	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	62.653	13.084	12.47	11.08	29.4	23.879	30.716	22.954	8.005	5.804	5.804				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	419	Latin America and the Caribbean	3	19	Americas	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	7.289	5.577	3.326	2.463	2.314	2.219	1.871	2.198	2.699	3.655	3.655			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	333.531	322.895	328.162	307.881	247.115	211.649	199.784	200.85	194.746	192.593	192.593				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	432	Landlocked developing countries (LLDCs)	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	253.258	245.443	223.23	203.306	194.925	186.354	178.505	176.749	179.601	178.153	178.153			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	57.306	36.547	44.319	38.716	81.645	78.981	55.276	117.196	67.969	90.896	90.896				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	498.535	359.684	303.42	286.45	268.222	251.508	243.828	233.451	233.449	231.099	231.099				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	13.699	5.426	4.619	3.452	3.138	2.458	2.603	0.197	0.213	0.067	0.067				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	405.443	430.457	382.949	404.045	434.911	452.047	440.263	391.176	383.594	386.161	386.161				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	62.022	61.192	35.619	46.177	27.577	32.22	47.721	59.766	69.402	53.905	53.905				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	3.426	1.29	0.493	0.445	0.325	0.191	0.249	0.194	0.204	0.269	0.269				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	30.333	24.223	46.137	31.333	32.682	26.459	42.529	36.249	26.492	36.566	36.566			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	5	South America	4	419	Latin America and the Caribbean	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	19.022	14.946	9.002	6.448	6.315	6.182	5.34	6.371	7.883	10.988	10.988			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	5.55	5.55	6.962	6.182	2.11	1.477	3.147	2.593	1.779	1.859	1.859				WMR		[2000,2005]: E: Estimated data // [2010-2017]: CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	457.358	410.824	349.093	358.092	372.978	364.842	346.353	339.017	338.301	337.924	337.924				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.046	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	513	Europe and Northern America	2	1	World	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	514	Developed Regions	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	515	Developing Regions	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	78.865	80.733	71.728	67.718	65.877	63.275	61.196	59.452	59.291	59.122	59.122			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	70.663	54.074	1.508	2.087	3.274	4.41	13.963	10.436	21.139	44.556	44.556				WMR		[2000,2012]: E: Estimated data // [2005,2010-2011,2013-2017]: CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	518	Eastern Asia (excluding Japan)	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.186	0.061	0.034	0.035	0.038	0.025	0.019	0.002	0.006	0.004	0.004			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	7.35	5.115	3.912	3.033	1.648	1.271	0.6	0.491	0.327	0.45	0.45				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	53	Australia and New Zealand	3	9	Oceania	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	54	Melanesia	3	9	Oceania	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	292.183	266.164	171.249	139.246	179.403	206.66	228.824	126.31	174.077	175.897	175.897			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	292.183	266.164	171.249	139.246	179.403	206.66	228.824	126.31	174.077	175.897	175.897			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	125.399	122.587	66.417	48.171	33.974	21.071	9.392	2.978	15.473	8.217	8.217				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	13.508	3.542	0.346	0.457	0.603	0.561	0.545	1.075	2.926	5.052	5.052				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	316.698	355.399	426.634	429.139	432.052	422.27	402.173	371.776	360.752	358.647	358.647				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	378.256	420.935	383.088	371.627	368.13	360.945	336.421	290.857	281.505	281.149	281.149				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	57	Micronesia	3	9	Oceania	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	6.883	5.594	8.622	11.13	9.448	7.944	7.529	5.331	6.331	4.937	4.937				WMR		[2000]: E: Estimated data // [2005,2010-2017]: CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.375	1.209	0.126	0.105	0.245	0.204	0.269	0.151	0.209	0.204	0.204				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	273.453	245.313	174.461	143.887	190.401	220.96	249.013	134.666	181.713	181.872	181.872				WMR		[2000,2005,2010-2011,2013-2017]: CA: Country adjusted data // [2012]: E: Estimated data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	35.899	1.802	0.081	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	9.195	9.806	3.218	2.577	3.33	5.093	6.731	7.436	5.694	5.6	5.6				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	2.674	3.08	0.996	0.438	0.344	0.31	0.246	0.452	0.27	0.25	0.25				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	61	Polynesia	3	9	Oceania	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	62	Central and Southern Asia	2	1	World	Region						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	21.618	20.75	16.343	14.366	11.47	8.994	9.057	9.258	9.722	7.437	7.437			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	295.278	87.428	78.43	71.212	62.851	60.935	60.216	60.06	58.072	58.01	58.01				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	214.746	238.66	200.368	62.704	14.509	3.096	1.003	0.244	0.25	0.06	0.06				WMR		[2000]: E: Estimated data // [2005,2010-2017]: CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	13.987	3.756	0.977	0.416	0.0	0.026	0.033	0.058	0.025	0.018	0.018				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	131.581	147.774	122.983	38.208	69.421	117.898	212.005	326.714	554.508	505.571	505.571				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	230.69	116.554	15.678	47.214	68.619	49.415	9.17	10.524	11.195	10.957	10.957				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	11.697	7.073	4.359	2.225	2.483	2.407	2.402	2.013	1.598	1.299	1.299				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	3.973	0.553	0.013	0.031	0.035	0.014	0.012	0.033	0.105	0.067	0.067				WMR		C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	184.754	99.602	61.368	53.333	60.943	79.749	46.272	78.553	54.281	64.621	64.621				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	424.682	428.903	469.361	454.755	421.075	392.557	379.079	376.876	378.039	379.715	379.715				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	3.52	0.672	0.354	0.307	0.358	0.308	0.279	0.164	0.072	0.078	0.078				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	123.644	137.049	29.562	24.298	24.355	27.899	31.887	36.975	36.918	36.749	36.749				WMR		M: Modeled data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	3.942	1.588	1.562	1.888	1.062	1.608	2.146	0.209	0.772	3.97	3.97				WMR		[2000]: E: Estimated data // [2005,2010-2017]: C: Country data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	103.846	103.846	98.728	63.444	51.122	72.875	90.126	87.083	58.204	95.223	95.223				WMR		[2000,2005]: E: Estimated data // [2010-2017]: CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	22.822	2.05	2.3	0.499	0.218	0.514	1.436	0.354	0.771	1.967	1.967				WMR		CA: Country adjusted data
SH_STA_MALR	Malaria incidence per 1,000 population at risk (per 1,000 population)	722	Small island developing States (SIDS)	1			Group						[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PER_1000_POP	Per 1,000 population	G	Global	112.527	96.35	66.583	53.728	65.0	73.325	76.352	44.728	59.934	60.806	60.806			Nature of data for some countries in this region are either (M) modelled, CA (Country adjusted ) or  (C) Country data	WMR		_X: Data nature not available
