series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SN_ITK_DEFCN	Number of undernourish people (millions)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	11.8	11.7	11.5	11.2	10.9	10.7	10.5	10.2	9.9	9.6	9.5	9.2	8.8	8.0	7.3	6.9	6.9		6.9			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6		1.6		[2000-2007]: <1.5 // [2008-2016]: <1.6	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.3	0.3	0.3	0.3	0.3	0.3	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.6	0.6	0.5	0.4	0.4	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3		0.3			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0		<2	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	3.0	2.6	2.4	2.3	2.1	2.0	1.8	1.7	1.5	1.3	1.3	1.4	1.5	1.7	1.7	1.7	1.7		1.7			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	29	Caribbean	4	419	Latin America and the Caribbean	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	8.9	8.7	9.1	9.4	9.5	9.1	8.8	8.8	8.7	8.4	8.0	7.8	7.9	7.8	7.7	7.5	7.2	7.0	7.0			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	30	Eastern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	221.7	218.3	220.6	221.0	220.1	219.1	214.8	206.9	198.2	187.8	178.4	169.2	160.4	151.3	142.6	138.3	139.5	139.6	139.6			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3		0.3		<0.3	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.9	1.5	1.2	1.0	0.7	0.5	0.3	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2		<0.2	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.3	1.5	1.9	2.0	2.0	1.9	1.7	1.7	1.7	1.7	1.7	1.6	1.6	1.5	1.5	1.6	1.7		1.7			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	2.4	2.2	2.0	2.0	2.0	2.1	2.1	2.1	2.2	2.2	2.3	2.4	2.5	2.6	2.6	2.6	2.6		2.6			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	2.3	2.3	2.3	2.2	2.1	2.1	2.0	1.9	1.9	1.9	1.9	1.9	1.9	1.9	2.0	2.2	2.4		2.4			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	4.7	4.9	5.0	5.2	5.3	5.3	5.3	5.2	5.1	5.0	5.0	5.0	5.1	5.2	5.2	5.1	5.0		5.0			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	34	Southern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	264.5	292.3	315.0	333.7	341.7	339.8	320.5	299.6	291.0	290.5	293.1	297.5	299.6	297.1	289.4	284.3	278.1	277.2	277.2			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.3	1.2	1.2	1.2	1.2	1.3	1.2	1.2	1.2	1.2	1.2	1.3	1.3	1.3	1.4	1.4	1.4		1.4			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2		<0.2	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2		[2000-2007]: <0.3 // [2008-2016]: <0.2	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	35	South-Eastern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	114.9	112.9	110.3	106.2	104.1	101.7	98.4	93.6	89.1	84.1	73.7	68.2	65.1	62.1	60.6	59.2	63.6	63.7	63.7			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	191.2	208.2	229.3	246.5	256.5	253.9	241.1	225.9	216.5	214.4	215.7	217.6	217.5	213.1	206.5	199.8	195.9		195.9			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.6		0.6		[2000-2009]: <0.5 // [2010-2016]: <0.6	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	37.6	39.1	40.0	40.5	41.2	41.9	42.1	41.5	39.8	35.4	30.1	24.7	21.3	19.1	17.7	18.8	20.2		20.2			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	3.3	3.6	3.9	4.0	4.1	4.3	4.6	4.7	4.7	4.5	4.4	4.3	4.3	4.2	4.1	4.0	4.0		4.0			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	6.7	6.5	6.6	6.9	7.2	7.6	8.1	8.5	8.6	8.5	8.4	8.5	8.8	9.3	9.7	10.1	10.3		10.3			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2		<0.2	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.4	1.4	1.4	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5		1.5		[2000-2002]: <1.4 // [2003-2016]: <1.5	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	3.4	3.7	3.8	3.8	3.7	3.7	3.7	3.9	4.2	4.3	4.5	4.5	4.6	4.7	4.8	4.9	4.9		4.9			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3		0.3			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	39	Southern Europe	3	150	Europe	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	3.6	3.7	3.7	3.7	3.7	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8		[2000]: <3.6 // [2001-2004]: <3.7 // [2005-2017]: <3.8	[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.3	3.2	3.2	3.2	3.2	3.2	3.2		3.2		<3.2	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.9	0.9	0.9	0.9	0.9	0.9	0.8	0.7	0.6	0.6	0.5	0.5	0.4	0.4	0.4	0.4	0.4		0.4		<0.4	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	9.3	9.8	9.6	9.2	8.7	8.3	7.8	7.2	6.7	6.4	6.4	6.6	7.2	8.1	9.0	9.9	10.5		10.5			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2		0.2		<0.2	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.6	0.6	0.5	0.4	0.4	0.4	0.4	0.4	0.5	0.5	0.6	0.7	0.8	0.9	1.1	1.2	1.3		1.3			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	9.8	10.3	11.0	11.3	11.0	10.2	9.8	9.7	9.9	9.9	9.7	9.6	9.4	9.3	9.6	10.6	11.7		11.7			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	8.6	8.6	8.3	8.1	8.1	8.4	9.0	9.5	9.9	10.2	10.3	10.3	10.4	10.4	10.6	10.8	11.0		11.0			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.3	1.3	1.3	1.3		1.3		[2000-2012]: <1.2 // [2013-2016]: <1.3	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	0.8	0.8	0.7	0.6	0.5	0.5	0.5	0.5	0.5	0.5	0.4	0.4	0.4	0.4	0.4	0.4	0.4		0.4			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	NUM_M	Millions	G	Global	2.0	1.9	1.9	1.8	1.6	1.6	1.5	1.5	1.4	1.4	1.3	1.2	1.2	1.2	1.1	1.1	1.1		1.1			[2016]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFCN	Number of undernourish people (millions)	419	Latin America and the Caribbean	3	19	Americas	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	62.6	60.6	58.5	56.7	54.4	51.1	47.5	44.3	42.4	41.9	40.7	39.5	38.9	38.8	38.5	38.7	38.9	39.3	39.3			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
