series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1994	lowerbound_1994	upperbound_1994	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	Y0T4	under 5 years old	[2000, 2005, 2011, 2014, 2016]	2000	2016	5	PT	% of children aged 0-59 months	G	Global				1.97487															5.06798																		1.84567									2.6						2.91844									2.91844						[2000]: Ethiopia demographic and health survey 2000. Demographic and Health Surveys. Addis Ababa, Ethiopia and Calverton, Maryland, USA: Central Statistical Authority and ORC Macro, 2001 (and additional analysis). // [2005]: Ethiopia demographic and health survey 2005. Demographic and Health Surveys. Addis Ababa, Ethiopia and Calverton, Maryland, USA: General Statistical Agency and ORC Macro, 2006 (and additional analysis). // [2011]: Ethiopia demographic and health survey 2011. Demographic and Health Surveys. Addis Ababa, Ethiopia and Calverton, Maryland, USA: Central Statistical Agency and ICF International, 2012 (and additional analysis). // [2014]: Ethiopia mini demographic and health survey 2014. Addis Ababa, Ethiopia, 2014. // [2016]: Ethiopia Demographic and Health Survey 2016. Addis Ababa, Ethiopia, and Rockville, Maryland, USA. CSA and ICF (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1	Y0T4	under 5 years old	[2002, 2010]	2002	2010	2	PT	% of children aged 0-59 months	G	Global										1.63494																								1.9826																											1.9826						[2002]: Eritrea demographic and health survey 2002. Demographic and Health Surveys. Calverton, Maryland, USA: National Statistics amd Evaluation Office and ORC Macro, 2003 (and additional analysis). // [2010]: Eritrea population and health survey 2010. Asmara, Eritrea: National Statistics Office and Fafo Institute for Applied International Studies, 2013. (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	Y0T4	under 5 years old	[2016]	2016	2016	1	PT	% of children aged 0-59 months	G	Global																																																				3.37364									3.37364						InquĂŠrito de Indicadores MĂşltiplos e de SaĂşde em Angola 2015-2016. Luanda, Angola e Rockville, Maryland, EUA: INE, MINSA, MINPLAN e ICF International (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	Y0T4	under 5 years old	[2004]	2004	2004	1	PT	% of children aged 0-59 months	G	Global																5.1																																													5.1						2004 Fiji national nutrition survey: Main report. Suva, Fiji, 2007 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	Y0T4	under 5 years old	[2002, 2012]	2002	2012	2	PT	% of children aged 0-59 months	G	Global										8.38187																														8.14291																					8.14291						[2002]: EnquĂŞte djiboutienne sur la santĂŠ de la famille (EDSF/PAPFAM) 2002, PAPFAM Rapport final. Djibouti, 2004 (and additional analysis). // [2012]: EnquĂŞte djiboutienne Ă  indicateurs multiples (EDIM): Rapport preliminaire. Djibouti: MinistĂ¨re de la SantĂŠ et PAPFAM, 2013 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Y0T4	under 5 years old	[2000, 2012]	2000	2012	2	PT	% of children aged 0-59 months	G	Global				5.52348																																				7.70872																					7.70872						[2000]: EnquĂŞte dĂŠmographique et de santĂŠ Gabon 2000. DHS. Calverton, Maryland: Direction GĂŠnĂŠrale de la Statistique et des Etudes Economiques, et Fonds des Nations Unies pour la Population, et ORC Macro, 2001 (and additional analysis). // [2012]: EnquĂŞte dĂŠmographique et de santĂŠ du Gabon 2012. Demographic and Health Surveys. Calverton, Maryland, et Libreville, Gabon : DGS et ICF International, 2013 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y0T4	under 5 years old	[2005, 2009]	2005	2009	2	PT	% of children aged 0-59 months	G	Global																			20.8482												19.9																														19.9						[2005]: Georgia monitoring the situation of children and women. Mulitple indicator cluster survey 2005 (and additional analysis). // [2009]: Report of the Georgia national nutrition survey (GNNS) 2009. Tbilisi, Georgia: NCDC&PH and UNICEF, 2010.		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	Y0T4	under 5 years old	[2000, 2006, 2010, 2012, 2013]	2000	2013	5	PT	% of children aged 0-59 months	G	Global				2.95892																		2.71846												1.91537						1.14665			3.18888																		3.18888						[2000]: The Gambia multiple indicator cluster survey report, 2000 (MICS). Banjul, The Gambia, 2002 (and additional analysis). // [2006]: The Gambia Multiple Indicator Cluster Survey 2005/2006 Report. Banjul, The Gambia: GBoS, 2007 (and additional analysis). // [2010]: The Gambia multiple indicator cluster survey 2010 (MICS): Final report. Banjul, The Gambia: GBOS, 2012 (and additional analysis) // [2012]: 2012 National Nutrition Survey in the Gambia using the Standardised Monitoring and Assessment of Relief Transition (SMART) methods (and additional analysis) // [2013]: The Gambia Demographic and Health Survey 2013. Banjul, The Gambia, and Rockville, Maryland, USA: GBOS and ICF International, 2014 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y0T4	under 5 years old	[2007, 2010, 2014]	2007	2014	3	PT	% of children aged 0-59 months	G	Global																									11.42841									5.31268												8.15055															8.15055						[2007]: Palestinian family health survey, 2006: Final report. Ramallah, Palestine, 2007 (and additional analysis) // [2010]: Final report of the Palestinian family survey 2010 (MICS). Ramallah, State of Palestine: Palestinian Central Bureau of Statistics, 2013 (and additional analysis) // [2014]: Palestinian Multiple Indicator Cluster Survey 2014,  Final Report, Ramallah, Palestine (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y0T4	under 5 years old	[2005]	2005	2005	1	PT	% of children aged 0-59 months	G	Global																			3.5																																										3.5						2003-2005 Ergebnisse des bundesweiten Kinder- und Jugendgesundheitssurveys (KiGGS).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y0T4	under 5 years old	[2003, 2006, 2008, 2011, 2014]	2003	2014	5	PT	% of children aged 0-59 months	G	Global													4.45367									2.58991						5.6855									2.51285									2.6366															2.6366						[2003]: Ghana demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: GSS, NMIMR, and ORC Macro, 2004 (and additional analysis). // [2006]: Monitoring the situation of children, women and men. Multiple indicator cluster survey 2006 (and additional analysis). // [2008]: Ghana demographic and health survey 2008. Demographic and Health Surveys. Accra, Ghana: GSS, GHS, and ICF Macro, 2009 (and additional analysis). // [2011]: Ghana multiple indicator cluster survey (MICS) with an enhanced malaria module and biomarker 2011: Final report. Accra, Ghana, 2012 (and additional analysis) // [2014]:  Ghana Demographic and Health Survey 2014. Rockville, Maryland, USA: GSS, GHS, and ICF International (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	30	Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	PT	% of children aged 0-59 months	G	Global				6.38349	5.72986	7.10607													6.36608	5.67232	7.13827													6.34871	5.61531	7.17061													6.33139	5.55885	7.2031							6.32101	5.52522	7.22266	6.32101					excluding Japan	Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	Y0T4	under 5 years old	[2000, 2001, 2006, 2011, 2013]	2000	2013	5	PT	% of children aged 0-59 months	G	Global				6.21762			4.4															13.88755															10.4						14.0718																		14.0718					[2001]: Converted estimates // [2011]: (pending reanalysis)	[2000]: Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku, Azerbaijan: United Nations Children's Fund, 2001 (and additional analysis). // [2001]: UNFPA, UNHCR. Reproductive health survey Azerbaijan, 2001: Final report. Serbanescu F, Morris L, Rahimova S, Stupp P, eds. Atlanta, GA: US Department of Health and Human Services, CDC, 2003 (and additional analysis). // [2006]: Azerbaijan demographic and health survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: State Statistical Committee and Macro International Inc., 2008 (and additional analysis). // [2011]: The Demographic and Health Survey, Azerbaijan, 2011 Final Report // [2013]: Azerbaijan nutrition survey  (AzNS), 2013. Baku, Republic of Azerbaijan, 2014 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	Y0T4	under 5 years old	[2005]	2005	2005	1	PT	% of children aged 0-59 months	G	Global																			9.9																																										9.9						Nutrition status in Argentinean children 6 to 72 months old. Results from the National Nutrition and Health Survey (ENNyS). Archivos Argentinos de Pediatria 2009;107:397-404 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	Y0T4	under 5 years old	[2000, 2002, 2009, 2015]	2000	2015	4	PT	% of children aged 0-59 months	G	Global				7.34553						5.16312																					4.9																		4.94444												4.94444						[2000]: Guatemala Living Standards Measurement Survey 2000. Washington DC, United States: World Bank (and additional analysis) // [2002]: Guatemala encuesta nacional de salud materno infantil 2002. Ciudad de Guatemala, Republica de Guatemala: Oscar de Leon Palacios, 2003 (and additional analysis). // [2009]: Encuesta nacional de salud materno infantil 2008 (ENSMI-2008/09). Ciudad de Guatemala, Guatemala: Ministerio de Salud PĂşblica, MSPAS, INE y CDC, 2010 (and additional analysis). // [2015]:  Encuesta Nacional de Salud Materno Infantil 2014-2015. Ciudad de Guatemala, Guatemala, 2015 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y0T4	under 5 years old	[2005, 2011, 2012, 2016]	2005	2016	4	PT	% of children aged 0-59 months	G	Global																			5.17653																		3.07082			3.78234												3.99076									3.99076						[2005]: EnquĂŞte dĂŠmographique et de santĂŠ, GuinĂŠe 2005. Demographic and Health Surveys. Direction Nationale de la Statistique. Calverton, Maryland, U.S.A.: DNS et ORC Macro, 2006 (and additional analysis). // [2011]: EnquĂŞte nationale nutrition-santĂŠ, basĂŠe sur la mĂŠthodologie SMART, 2011-12. Rapport final. Conakry, Republique de GuinĂŠe, 2012 (and additional analysis). // [2012]: EnquĂŞte dĂŠmographique et de santĂŠ (EDS-IV) et enquĂŞte par grappe Ă  indicateurs multiples (MICS). L'EDS-MICS 2012. Conakry, GuinĂŠe et Calverton, MD: INS et ICF, 2013 (and additional analysis). // [2016]: EnquĂŞte par grappes Ă  indicateurs multiples (MICS, 2016), Rapport final, Conakry, GuinĂŠe. 2017  (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y0T4	under 5 years old	[2000, 2006, 2009, 2014]	2000	2014	4	PT	% of children aged 0-59 months	G	Global				5.52355																		6.81687									6.72356															5.25346															5.25346						[2000]: Guyana multiple indicator cluster survey (MICS). Georgetown, Guyana, 2001 (and additional analysis). // [2006]: Guyana multiple indicator cluster survey 2006, final report. Georgetown, Guyana: Bureau of Statistics and UNICEF, 2008 (and additional analysis). // [2009]: Guyana demographic and health survey 2009. Demographic and Health Surveys. Georgetown, Guyana: MOH, BOS, and ICF Macro, 2010 (and additional analysis). // [2014]: Guyana Multiple Indicator Cluster Survey 2014, Final Report. Georgetown, Guyana: Bureau of Statistics, Ministry of Public Health and UNICEF (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y0T4	under 5 years old	[2000, 2006, 2012, 2017]	2000	2017	4	PT	% of children aged 0-59 months	G	Global				3.05944																		3.88039																		3.6168															3.37124						3.37124						[2000]: EnquĂŞte mortalitĂŠ, morbiditĂŠ et utilisation des services, Haiti 2000. Demographic and Health Surveys. Calverton, Maryland: MinistĂ¨re de la SantĂŠ Publique et de la Population, Institut Haitien de l'Enfance et ORC Macro, 2001 (and additional analysis). // [2006]: EnquĂŞte mortalitĂŠ, morbiditĂŠ et utilisation des services, HaĂŻti, 2005-2006. DHS. Calverton, Maryland, USA: MinistĂ¨re de la SantĂŠ Publique et de la Population, Institut HaĂŻtien de l'Enfance et Macro International Inc., 2007 (and additional analysis). // [2012]: EnquĂŞte mortalitĂŠ, morbiditĂŠ et utilisation des services, HaĂŻti, 2012. Demographic and Health Surveys. Calverton, Maryland, USA : MSPP, IHE et ICF International, 2012 (and additional analysis). // [2017]: EnquĂŞte MortalitĂŠ, MorbiditĂŠ et Utilisation des Services (EMMUS-VI 2016-2017) PĂŠtion-Ville, HaĂŻti, et Rockville, Maryland, USA : IHE et ICF (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	34	Southern Asia	3	142	Asia	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	PT	% of children aged 0-59 months	G	Global				2.55848	1.59768	4.07316													2.70119	2.16397	3.36718													2.85162	2.49932	3.25192													3.01017	2.11487	4.26797							3.10937	1.87464	5.11496	3.10937						Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Y0T4	under 5 years old	[2001, 2006, 2012]	2001	2012	3	PT	% of children aged 0-59 months	G	Global							3.00231															5.77808																		5.15266																					5.15266						[2001]: Honduras encuesta nacional de epidemiologia y salud familiar ENESF-2001/encuesta nacional de salud masculina ENSM-2001: Informe final. Tegucigalpa, Honduras, 2002 (and additional analysis). // [2006]: Encuesta nacional de salud y demografĂ­a 2005-2006. Demographic and Health Surveys. Tegucigalpa, Honduras: SS, INE y Macro International, 2006 (and additional analysis). // [2012]: Encuesta nacional de salud y demografĂ­a 2011-2012. Demographic and Health Surveys. Tegucigalpa, Honduras: SS, INE e ICF International, 2013 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	35	South-Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	PT	% of children aged 0-59 months	G	Global				3.15884	2.54018	3.92211													4.05852	2.9329	5.59127													5.20068	3.32033	8.05716													6.64202	3.73172	11.54971							7.67705	3.99541	14.24772	7.67705						Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Y0T4	under 5 years old	[2006, 2015]	2006	2015	2	PT	% of children aged 0-59 months	G	Global																						1.90795																											2.40632												2.40632						[2006]: National family health survey (NFHS-3), 2005-06: India: Volume I. Demographic and Health Surveys. Mumbai, India: IIPS, 2007 (and additional analysis). // [2015]: National Family Health Survey (NFHS-4), 2015-16: India. Mumbai: IIPS. 2017 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y0T4	under 5 years old	[2007]	2007	2007	1	PT	% of children aged 0-59 months	G	Global																									7.7																																				7.7					Age-adjusted;	The 2007 national children's nutrition and physical activity survey. Canberra, Australia: DoHA, 2010 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y0T4	under 5 years old	[2000, 2001, 2004, 2007, 2010, 2013]	2000	2013	6	PT	% of children aged 0-59 months	G	Global				1.5			1.5									5.1									11.2									12.3									11.5																		11.5						"[2000-2001]: Summary: Second Annual Report of the Nutrition and Health Surveillance System in Indonesia with data from the period 2000-2001, http://www.hki.org/research/nutrition_surveillance.html (and additional analysis). // [2004]: National Institute of Health Research and Development, 2005. National Household Health Survey (SKRT) 2004, Volume 2: Community Health Status in Indonesia. Jakarta, Indonesia, 2007 (and additional analysis). // [2007]: Basic Health Survey, Riskesdas, 2007. Results to be presented at the ICN in Bangkok, October 2009: ""Changes in malnutrition from 1989 to 2007 in Indonesia"" by Ita Atmarita, Ministry of Health. // [2010]: National report on basic health research, Riskesdas, 2010. Jakarta, Indonesia, 2012 (and additional analysis). // [2013]: National report on basic health research, RISKESDAS, 2013. Jakarta, Indonesia, 2014 (and additional analysis)."		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y0T4	under 5 years old	[2000, 2006, 2011]	2000	2011	3	PT	% of children aged 0-59 months	G	Global				5.53434																		14.9647															11.3594																								11.3594						[2000]: Multiple indicator cluster survey (MICS) for the year 2000 (detailed report). Baghdad, Republic of Iraq: UNICEF, 2001 (and additional analysis). // [2006]: Iraq multiple indicator cluster survey 2006, Final report. Iraq, 2007 (and additional analysis). // [2011]: Iraq multiple indicator cluster survey (MICS) 2011: Final report. Baghdad, Iraq: The Central Statistics Organization and the Kurdistan Regional Statistics Office, 2012 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y0T4	under 5 years old	[2006, 2007, 2012, 2016]	2006	2016	4	PT	% of children aged 0-59 months	G	Global																						8.85908			4.9															3.22594												1.46607									1.46607						[2006]: EnquĂŞte Ă  indicateurs multiples, CĂ´te d'Ivoire 2006, Rapport final, Abidjan, CĂ´te d'Ivoire : INS, 2007 (and additional analysis). // [2007]: Evaluation des carences en vitamine A et fer en CĂ´te d'Ivoire (Rapport final). MinistĂ¨re de la SantĂŠ et de l'HygiĂ¨ne Publique et Helen Keller Int., Abidjan, CĂ´te d'Ivoire, 2009 (and additional analysis). // [2012]: EnquĂŞte dĂŠmographique et de santĂŠ et Ă  indicateurs multiples de CĂ´te d'Ivoire 2011-2012. Demographic and Health Surveys and MICS. Calverton, Maryland, USA : INS et ICF International, 2012 (and additional analysis). // [2016]: EnquĂŞte par grappes Ă  indicateurs multiples - CĂ´te dâIvoire 2016, Rapport Final, Septembre 2017 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y0T4	under 5 years old	[2000, 2001, 2002, 2004, 2006, 2007, 2008, 2010, 2012, 2014]	2000	2014	10	PT	% of children aged 0-59 months	G	Global				7.32763			5.76075			8.49467						7.47169						6.12324			8.74297			7.70625						4.06697						7.78053						8.2965															8.2965						[2000]: Jamaica survey of living conditions data set 2000. The Planning Institute and the Statistical Institute of Jamaica, 2001 (and additional analysis). // [2001]: Jamaica survey of living conditions data set 2001. The Planning Institute and the Statistical Institute of Jamaica, 2002 (and additional analysis). // [2002]: Jamaica survey of living conditions data set 2002. The Planning Institute and the Statistical Institute of Jamaica, 2003 (and additional analysis). // [2004]: Jamaica survey of living conditions data set 2004. The Planning Institute and the Statistical Institute of Jamaica, 2005 (and additional analysis). // [2006]: Jamaica survey of living conditions data set 2006. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2007]: Jamaica survey of living conditions data set 2007. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2008]: Jamaica survey of living conditions data set 2008. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2010]: Jamaica survey of living conditions data set 2010. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2012]: Jamaica survey of living conditions data set 2012. The Planning Institute and the Statistical Institute of Jamaica, 2015(and additional analysis). // [2014]: Jamaica survey of living conditions data set 2014. The Planning Institute and the Statistical Institute of Jamaica, 2017 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y0T4	under 5 years old	[2010]	2010	2010	1	PT	% of children aged 0-59 months	G	Global																																		1.5																											1.5						Updated Japanese growth references for infants and preschool children, based on historical, ethnic and environmental characteristics. Acta Paediatrica 2014;103(6):e251-e261 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y0T4	under 5 years old	[2006, 2010, 2015]	2006	2015	3	PT	% of children aged 0-59 months	G	Global																						16.89138												13.32399															9.34596												9.34596						[2006]: Kazakhstan multiple indicator cluster survey 2006. Final report. Astana, Kazakhstan: UNICEF and Agency of the Republic of Kazakhstan on Statistic, 2007 (and additional analysis). // [2010]: Multiple indicator cluster survey (MICS) in the Republic of Kazakhstan (RK), 2010-2011. Final report. Astana, Kazakhstan: the Agency of Statistics, RK and the Republican State Enterprise Information Computing Center, 2012 (and additional analysis). // [2015]: 2015 Kazakhstan Multiple Indicator Cluster Survey, Final Report. Astana, Kazakhstan: The Statistics Committee of the Ministry of National Economy of the Republic of Kazakhstan, 2016. 		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y0T4	under 5 years old	[2004, 2013]	2004	2013	2	PT	% of children aged 0-59 months	G	Global																4.6																											5.4																		5.4					[2013]: (pending reanalysis)	[2004]: Summary report of the national nutrition survey, 2004. Kabul, Islamic Republic of Afghanistan: Ministry of Public Health and UNICEF, 2005 (and additional analysis). // [2013]: Afghanistan National Nutrition Survey 2013.		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y0T4	under 5 years old	[2002, 2009, 2012]	2002	2012	3	PT	% of children aged 0-59 months	G	Global										4.44801																					6.64316									4.73679																					4.73679						[2002]: Jordan population and family health survey 2002. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ORC Macro, 2003 (and additional analysis). // [2009]: Jordan population and family health survey 2009. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ICF Macro, 2010 (and additional analysis). // [2012]: Jordan population and family health survey 2012. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ICF International, 2013 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y0T4	under 5 years old	[2000, 2003, 2005, 2009, 2014]	2000	2014	5	PT	% of children aged 0-59 months	G	Global				8.1383									5.76373						7.86274												4.98192															4.14094															4.14094						[2000]: Kenya multiple indicator cluster survey 2000 (MICS). Government  of Kenya and Unicef. Nairobi, Kenya, 2002 (and additional analysis). // [2003]: Kenya demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: CBS, MOH, and ORC Macro, 2004 (and additional analysis). // [2005]: Kenya integrated household budget survey (KIHBS), 2006/06: Revised edition, basic report. Nairobi, Kenya 2006 (and additional analysis). // [2009]: Kenya demographic and health survey 2008-09. Demographic and Health Surveys. Calverton, Maryland: KNBS and ICF Macro, 2010 (and additional analysis). // [2014]: National Council for Population and Development (NCPD). Kenya demographic and health Survey (2014 KDHS): Key indicators. Demongraphic and Health Surveys. Nairobi, Kenya: KNBS, Ministry of Health, NACC, KEMRI, NCPD, 2015 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	Y0T4	under 5 years old	[2002, 2009, 2017]	2002	2017	3	PT	% of children aged 0-59 months	G	Global										0.9																					0.0																								2.3						2.3						[2002]: Nutrition assessment 2002 D.P.R. Korea. Pyongyang: Government of D.P.R. Korea, United Nations Children's Fund and World Food Programme, 2003 (and additional analysis). // [2009]: The Democratic People's Republic of Korea (DPR Korea) multiple indicator cluster survey 2009 (MICS4). Final Report. Pyongyang, DPR Korea: CBS and UNICEF, 2010. // [2017]: DPR Korea Multiple Indicator Cluster Survey 2017, Survey Findings Report. Pyongyang, DPR Korea: Central Bureau of Statistics and UNICEF 		CA: Country adjusted data
SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y0T4	under 5 years old	[2003, 2010]	2003	2010	2	PT	% of children aged 0-59 months	G	Global													6.2																					7.3																											7.3					[2010]:  Age-adjusted;	[2003]: Recent growth of children in the two Koreas: a meta-analysis. Economics and Human Biology 2009;7:109-12. // [2010]: Data Resource Profile: The Korea National Health and Nutrition Examination Survey (KNHANES). International Journal of Epidemiology 2014;43:69-77 (and additional analysis).		CA: Country adjusted data
