series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	quantile_code	quantile_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1998	value_1999	value_2000	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	Q1	Quintile 1 (poorest)	[2007, 2008, 2009, 2010, 2011, 2012, 2014]	2007	2014	7	PT	Percentage	G	Global									0.98848	3.10097	1.02158	0.93901	1.29853	1.21811		1.06314			1.06314			[2007-2012]: Encuesta de Hogares de Propositos Multiples // [2014]: Encuesta de Hogares de Propósitos Múltiples	Dirección General de Estadística y Censos - Ministerio de Economía		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	_T	Total (national average) or no breakdown	[2007, 2008, 2009, 2010, 2011, 2012, 2014]	2007	2014	7	PT	Percentage	G	Global									5.40841	8.63477	6.34695	5.65257	5.57172	5.47715		6.15611			6.15611			[2007-2012]: Encuesta de Hogares de Propositos Multiples // [2014]: Encuesta de Hogares de Propósitos Múltiples	Dirección General de Estadística y Censos - Ministerio de Economía		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	_T	Total (national average) or no breakdown	[2008]	2008	2008	1	PT	Percentage	G	Global										5.32569									5.32569			Household Income and Expenditure Survey	Fiji Islands Bureau of Statistics (FIBoS) - Government of Fiji		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	Q1	Quintile 1 (poorest)	[2008]	2008	2008	1	PT	Percentage	G	Global										5.45188									5.45188			Household Income and Expenditure Survey	Fiji Islands Bureau of Statistics (FIBoS) - Government of Fiji		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	_T	Total (national average) or no breakdown	[2012]	2012	2012	1	PT	Percentage	G	Global														8.50192					8.50192			Enquete Djiboutienne Aupres des Menages (EDAM 3-IS)	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	Q1	Quintile 1 (poorest)	[2012]	2012	2012	1	PT	Percentage	G	Global														5.33149					5.33149			Enquete Djiboutienne Aupres des Menages (EDAM 3-IS)	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Q1	Quintile 1 (poorest)	[2005]	2005	2005	1	PT	Percentage	G	Global							11.45231												11.45231			"[""Enquete Gabonaise pour l'Evaluation et le Suivi de la Pauvrete 2005""]"	Direction Generale de la Statistique et des Etudes Economiques (DGSEE) - Ministere de la Planification, de la Programmation du developpement et de l\u2019Am\u00e9nagement du Territoire		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	_T	Total (national average) or no breakdown	[2005]	2005	2005	1	PT	Percentage	G	Global							13.42396												13.42396			"[""Enquete Gabonaise pour l'Evaluation et le Suivi de la Pauvrete 2005""]"	Direction Generale de la Statistique et des Etudes Economiques (DGSEE) - Ministere de la Planification, de la Programmation du developpement et de l\u2019Am\u00e9nagement du Territoire		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	_T	Total (national average) or no breakdown	[1998, 2010]	1998	2010	2	PT	Percentage	G	Global	2.72574											1.758							1.758			[1998]: Household Poverty Survey // [2010]: Integrated Household Survey 2010 -2011	[1998]: Gambia Bureau of Statistics (GBOS) - Department of State for Finance and Economic Affairs // [2010]: The Gambia Bureau of Statistics - Government of The Gambia 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	Q1	Quintile 1 (poorest)	[1998, 2010]	1998	2010	2	PT	Percentage	G	Global	0.98914											0.45239							0.45239			[1998]: Household Poverty Survey // [2010]: Integrated Household Survey 2010 -2011	[1998]: Gambia Bureau of Statistics (GBOS) - Department of State for Finance and Economic Affairs // [2010]: The Gambia Bureau of Statistics - Government of The Gambia 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	_T	Total (national average) or no breakdown	[2005, 2012]	2005	2012	2	PT	Percentage	G	Global							3.66122							59.52041					59.52041			[2005]: Living Standards Survey V 2005-2006 // [2012]: Living Standards Survey V 2012-2013 	[2005]: Ghana Statistical Service (GSS) // [2012]: Ghana Statistical Service - Government of Ghana 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Q1	Quintile 1 (poorest)	[2005, 2012]	2005	2012	2	PT	Percentage	G	Global							2.27485							60.57968					60.57968			[2005]: Living Standards Survey V 2005-2006 // [2012]: Living Standards Survey V 2012-2013 	[2005]: Ghana Statistical Service (GSS) // [2012]: Ghana Statistical Service - Government of Ghana 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		3.51402	3.51402				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		1.35947	1.35947				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	30	Eastern Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		35.59626	35.59626				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	30	Eastern Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		33.88952	33.88952				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	Q1	Quintile 1 (poorest)	[2015]	2015	2015	1	PT	Percentage	G	Global																	56.98233		56.98233			Azerbaijan Monitoring Survey of Social Welfare 2015	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	_T	Total (national average) or no breakdown	[2015]	2015	2015	1	PT	Percentage	G	Global																	50.6121		50.6121			Azerbaijan Monitoring Survey of Social Welfare 2015	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	Q1	Quintile 1 (poorest)	[2006, 2010, 2011, 2012, 2013]	2006	2013	5	PT	Percentage	G	Global								11.06175				22.93796	28.89958	27.65786	22.11555				22.11555			Encuesta Permanente de Hogares Continua	[2006,2010]: Instituto Nacional de Estadistica y Censos // [2011-2013]: Instituto Nacional de Estadisticas y Censos		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	_T	Total (national average) or no breakdown	[2006, 2010, 2011, 2012, 2013]	2006	2013	5	PT	Percentage	G	Global								22.3381				29.57528	29.33212	28.96956	30.59056				30.59056			Encuesta Permanente de Hogares Continua	[2006,2010]: Instituto Nacional de Estadistica y Censos // [2011-2013]: Instituto Nacional de Estadisticas y Censos		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	_T	Total (national average) or no breakdown	[2006, 2011, 2014]	2006	2014	3	PT	Percentage	G	Global								4.69841					3.85268			3.98668			3.98668			Encuesta Nacional de Condiciones de Vida	[2006,2011]: Instituto Nacional de Estadistica // [2014]: World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	Q1	Quintile 1 (poorest)	[2006, 2011, 2014]	2006	2014	3	PT	Percentage	G	Global								0.44046					0.73941			1.48949			1.48949			Encuesta Nacional de Condiciones de Vida	[2006,2011]: Instituto Nacional de Estadistica // [2014]: World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Q1	Quintile 1 (poorest)	[2012]	2012	2012	1	PT	Percentage	G	Global														0.74435					0.74435			"[""Enquęte Légčre pour l'Evaluation de la Pauvreté 2012""]"	Institut National de la Statistique - Gouvernement guinéen		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	_T	Total (national average) or no breakdown	[2012]	2012	2012	1	PT	Percentage	G	Global														2.28432					2.28432			"[""Enquęte Légčre pour l'Evaluation de la Pauvreté 2012""]"	Institut National de la Statistique - Gouvernement guinéen		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	_T	Total (national average) or no breakdown	[2012]	2012	2012	1	PT	Percentage	G	Global														0.37097					0.37097			Enquęte sur les Conditions de Vie des Ménages aprčs Séisme 2012-2013	Institut Haitien de Statistique et Informatique (IHSI) - Ministere de l'Economie et des Finances		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Q1	Quintile 1 (poorest)	[2012]	2012	2012	1	PT	Percentage	G	Global														0.0					0.0			Enquęte sur les Conditions de Vie des Ménages aprčs Séisme 2012-2013	Institut Haitien de Statistique et Informatique (IHSI) - Ministere de l'Economie et des Finances		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	34	Southern Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		18.52728	18.52728				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	34	Southern Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		14.50441	14.50441				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Q1	Quintile 1 (poorest)	[2008, 2009, 2010, 2011, 2013]	2008	2013	5	PT	Percentage	G	Global										0.32234	0.03324	0.22409	0.76794		0.56627				0.56627			[2008-2011]: Encuesta Permanente de Hogares de Propositos Multiples // [2013]: Encuesta Permanente de Hogares de Propósitos Múltiples	Instituto Nacional de Estadistica		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	_T	Total (national average) or no breakdown	[2008, 2009, 2010, 2011, 2013]	2008	2013	5	PT	Percentage	G	Global										2.12483	2.34833	2.73887	2.49409		2.71743				2.71743			[2008-2011]: Encuesta Permanente de Hogares de Propositos Multiples // [2013]: Encuesta Permanente de Hogares de Propósitos Múltiples	Instituto Nacional de Estadistica		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	_T	Total (national average) or no breakdown	[2007]	2007	2007	1	PT	Percentage	G	Global									57.12081										57.12081			Household Budget Survey	Hungarian Central Statistical Office		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	Q1	Quintile 1 (poorest)	[2007]	2007	2007	1	PT	Percentage	G	Global									49.86381										49.86381			Household Budget Survey	Hungarian Central Statistical Office		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	35	South-Eastern Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		3.47971	3.47971				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	35	South-Eastern Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		13.13288	13.13288				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Q1	Quintile 1 (poorest)	[2011]	2011	2011	1	PT	Percentage	G	Global													23.88358						23.88358			India Human Development Survey-II (IHDS-II)	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	_T	Total (national average) or no breakdown	[2011]	2011	2011	1	PT	Percentage	G	Global													17.66352						17.66352			India Human Development Survey-II (IHDS-II)	World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Q1	Quintile 1 (poorest)	[2014, 2015]	2014	2015	2	PT	Percentage	G	Global																1.57925	1.53011		1.53011			[2014]: Survei Sosial Ekonomi Nasional 2014, Maret (SUSENAS) // [2015]: Survei Sosial Ekonomi Nasional 2015, Maret (SUSENAS)	Badan Pusat Statistik		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	_T	Total (national average) or no breakdown	[2014, 2015]	2014	2015	2	PT	Percentage	G	Global																9.30069	8.17875		8.17875			[2014]: Survei Sosial Ekonomi Nasional 2014, Maret (SUSENAS) // [2015]: Survei Sosial Ekonomi Nasional 2015, Maret (SUSENAS)	Badan Pusat Statistik		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	_T	Total (national average) or no breakdown	[2006, 2012]	2006	2012	2	PT	Percentage	G	Global								28.18539						26.36447					26.36447			[2006]: Household Socio-Economic Survey 2006-2007 // [2012]: Household Socio Economic Survey 2012	[2006]: Central Organization for Statistics and Information Technology (COSIT), Kurdistan Regional Statistics Office (KRSO) // [2012]: Organization for Statistics and Information Technology (COSIT) - Ministry of Planning; Kurdistan Regional Statistics Office (KRSO) - Ministry of Planning 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Q1	Quintile 1 (poorest)	[2006, 2012]	2006	2012	2	PT	Percentage	G	Global								24.34425						20.06956					20.06956			[2006]: Household Socio-Economic Survey 2006-2007 // [2012]: Household Socio Economic Survey 2012	[2006]: Central Organization for Statistics and Information Technology (COSIT), Kurdistan Regional Statistics Office (KRSO) // [2012]: Organization for Statistics and Information Technology (COSIT) - Ministry of Planning; Kurdistan Regional Statistics Office (KRSO) - Ministry of Planning 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	_T	Total (national average) or no breakdown	[2002, 2008, 2015]	2002	2015	3	PT	Percentage	G	Global				20.61524						8.07079							7.92255		7.92255			"[2002]: [""Enquete sur le Niveau de Vie des Menages de Cote d'Ivoire 2002""] // [2008]: [""Enquęte sur le Niveau de Vie des Ménages de Côte d'Ivoire 2008""] // [2015]: [""Enquęte sur le Niveau de Vie des Ménages de Côte d'Ivoire 2015""]"	[2002]: Institut National de la Statistique - Ministere du Plan et du developpement // [2008,2015]: Institut National de la Statistique - Government of Côte d'Ivoire 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Q1	Quintile 1 (poorest)	[2002, 2008, 2015]	2002	2015	3	PT	Percentage	G	Global				25.20135						2.28044							5.42581		5.42581			"[2002]: [""Enquete sur le Niveau de Vie des Menages de Cote d'Ivoire 2002""] // [2008]: [""Enquęte sur le Niveau de Vie des Ménages de Côte d'Ivoire 2008""] // [2015]: [""Enquęte sur le Niveau de Vie des Ménages de Côte d'Ivoire 2015""]"	[2002]: Institut National de la Statistique - Ministere du Plan et du developpement // [2008,2015]: Institut National de la Statistique - Government of Côte d'Ivoire 		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Q1	Quintile 1 (poorest)	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global				6.70482								1.9287							1.9287			Survey of Living Conditions	PDU - Planning Institute of Jamaica,Surveys Division - Statistical Institute of Jamaica		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	_T	Total (national average) or no breakdown	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global				5.56864								4.34229							4.34229			Survey of Living Conditions	PDU - Planning Institute of Jamaica,Surveys Division - Statistical Institute of Jamaica		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	39	Southern Europe	3	150	Europe	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		48.40705	48.40705				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	39	Southern Europe	3	150	Europe	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		49.29756	49.29756				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	_T	Total (national average) or no breakdown	[2007, 2010, 2014, 2015]	2007	2015	4	PT	Percentage	G	Global									29.15654			28.94987				1.08673	28.67696		28.67696			Household Budget Survey	[2007]: The Agency of Statistics of the Republic of Kazakhstan // [2010,2014-2015]: The Agency of Statistics of the Republic of Kazakhstan - SARK		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Q1	Quintile 1 (poorest)	[2007, 2010, 2014, 2015]	2007	2015	4	PT	Percentage	G	Global									28.81919			30.58772				1.07339	25.95332		25.95332			Household Budget Survey	[2007]: The Agency of Statistics of the Republic of Kazakhstan // [2010,2014-2015]: The Agency of Statistics of the Republic of Kazakhstan - SARK		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Q1	Quintile 1 (poorest)	[2007]	2007	2007	1	PT	Percentage	G	Global									0.16405										0.16405			National Risk and Vulnerability Assesment (NRVA) 2007-2008	Central Statistics Organisation (CSO), Ministry of Rural Rehabilitation and Development (MRRD)		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	_T	Total (national average) or no breakdown	[2007]	2007	2007	1	PT	Percentage	G	Global									0.53904										0.53904			National Risk and Vulnerability Assesment (NRVA) 2007-2008	Central Statistics Organisation (CSO), Ministry of Rural Rehabilitation and Development (MRRD)		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	_T	Total (national average) or no breakdown	[2006, 2010]	2006	2010	2	PT	Percentage	G	Global								24.89574				28.23461							28.23461			[2006]: Household Income and Expenditure Survey 2006 // [2010]: Household Income and Expenditure Survey 2010	[2006]: Department of Statistics (DoS) // [2010]: Department of Statistics - The Hashemite Kingdom of Jordan		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Q1	Quintile 1 (poorest)	[2006, 2010]	2006	2010	2	PT	Percentage	G	Global								20.53495				24.92073							24.92073			[2006]: Household Income and Expenditure Survey 2006 // [2010]: Household Income and Expenditure Survey 2010	[2006]: Department of Statistics (DoS) // [2010]: Department of Statistics - The Hashemite Kingdom of Jordan		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	_T	Total (national average) or no breakdown	[2005, 2015]	2005	2015	2	PT	Percentage	G	Global							1.90717										1.18826		1.18826			[2005]: Integrated Household Budget Survey 2005-2006 // [2015]: Integrated Household Budget Survey 2015-2016	[2005]: Kenya National Bureau of Statistics - Ministry of Planning and National development // [2015]: Kenya National Bureau of Statistics - Ministry Of Devolution & National Planning		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Q1	Quintile 1 (poorest)	[2005, 2015]	2005	2015	2	PT	Percentage	G	Global							0.48787										0.22064		0.22064			[2005]: Integrated Household Budget Survey 2005-2006 // [2015]: Integrated Household Budget Survey 2015-2016	[2005]: Kenya National Bureau of Statistics - Ministry of Planning and National development // [2015]: Kenya National Bureau of Statistics - Ministry Of Devolution & National Planning		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	_T	Total (national average) or no breakdown	[2006, 2011, 2012, 2013]	2006	2013	4	PT	Percentage	G	Global								30.466					40.22305	41.64056	39.34975				39.34975			[2006]: Kyrgyz Integrated Household Survey 2006 // [2011-2013]: Kyrgyz Integrated Household Survey 	National Statistical Committee of the Kyrgyz Republic - NSC		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Q1	Quintile 1 (poorest)	[2006, 2011, 2012, 2013]	2006	2013	4	PT	Percentage	G	Global								32.70928					40.76887	46.2475	42.87702				42.87702			[2006]: Kyrgyz Integrated Household Survey 2006 // [2011-2013]: Kyrgyz Integrated Household Survey 	National Statistical Committee of the Kyrgyz Republic - NSC		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Q1	Quintile 1 (poorest)	[2007]	2007	2007	1	PT	Percentage	G	Global									0.29575										0.29575			Expenditure and Consumption Survey	Department of Statistics (DoS) - Ministry of Planning and Investment		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	_T	Total (national average) or no breakdown	[2007]	2007	2007	1	PT	Percentage	G	Global									1.65253										1.65253			Expenditure and Consumption Survey	Department of Statistics (DoS) - Ministry of Planning and Investment		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	419	Latin America and the Caribbean	3	19	Americas	Region						Q1	Quintile 1 (poorest)	[2016]	2016	2016	1	PT	Percentage	G	Global																		10.59671	10.59671				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	419	Latin America and the Caribbean	3	19	Americas	Region						_T	Total (national average) or no breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																		26.57704	26.57704				World Development Indicators database, World Bank		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	_T	Total (national average) or no breakdown	[2004]	2004	2004	1	PT	Percentage	G	Global						53.66088													53.66088			The National Survey of Household Living Conditions 2004, Multipurpose Survey	Central Administration for Statistics		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Q1	Quintile 1 (poorest)	[2004]	2004	2004	1	PT	Percentage	G	Global						23.83028													23.83028			The National Survey of Household Living Conditions 2004, Multipurpose Survey	Central Administration for Statistics		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	_T	Total (national average) or no breakdown	[2008, 2009]	2008	2009	2	PT	Percentage	G	Global										52.44336	45.72375								45.72375			Household Budget Survey	Central Statistical Bureau of Latvia		CA: Country adjusted data
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	Q1	Quintile 1 (poorest)	[2008, 2009]	2008	2009	2	PT	Percentage	G	Global										53.4027	46.83668								46.83668			Household Budget Survey	Central Statistical Bureau of Latvia		CA: Country adjusted data
