series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	5.52045	5.52045	5.52045	5.52045	5.52045	5.52045	5.52045	5.52045	5.52045	5.52045	5.52045	5.52045	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889	34.97889						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	30	Eastern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	37.91322	37.21599	38.6407	39.26832	38.53162	39.82177	40.01734	39.25484	40.52191	42.28746	41.47405	42.82551	43.66893	42.9847	44.11925	44.05329	43.50386	44.50087	45.57906	45.19677	45.87344	45.72148	45.3292	45.93418	45.87181	45.53304	46.03898	46.1363	45.79465	46.24878	46.49803	46.13881	46.58984	46.94262	46.5841	46.9657	47.16177	46.80324	47.18485	47.36547	47.18897	47.36547	47.36547	47.18897	47.36547	47.36547	47.18897	47.36547	47.39568	47.23388	47.39568	47.39569	47.39569	47.39569	47.39569	47.39569	47.39569	47.39569						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	60.51893	60.51893	60.51893	67.45204	67.45204	67.45204	73.77477	73.77477	73.77477	73.84042	73.84042	73.84042	73.8471	73.8471	73.8471	74.12563	74.12563	74.12563	74.14183	74.14183	74.14183	74.14315	74.14315	74.14315	75.32806	75.32806	75.32806	75.45485	75.45485	75.45485	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.2681	81.90014	81.90014	81.90014	81.90014	81.90014	81.90014	81.90014						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	22.44076	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294	30.22294						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444	62.80444						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	32.89649	32.89649	32.89649	32.89649	32.89649	32.89649	32.89649	32.89649	32.89649	36.47586	36.47586	36.47586	41.73077	41.73077	41.73077	41.96467	41.96467	41.96467	50.04072	50.04072	50.04072	50.04072	50.04072	50.04072	53.41953	53.41953	53.41953	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042	55.51042						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	28.93186	28.93186	28.93186	28.95972	28.95972	28.95972	29.9019	29.9019	29.9019	31.17848	31.17848	31.17848	31.86784	31.86784	31.86784	31.8726	31.8726	31.8726	32.03304	32.03304	32.03304	32.03304	32.03304	32.03304	32.03304	32.03304	32.03304	35.21647	35.21647	35.21647	35.21647	35.21647	35.21647	35.21647	35.21647	35.21647	35.78597	35.78597	35.78597	35.78597	35.78597	35.78597	36.38693	36.38693	36.38693	36.62411	36.62411	36.62411	36.69594	36.69594	36.69594	36.69594	36.69594	36.69594	37.80317	37.80317	37.80317	37.80317						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	15.96098	15.95886	16.13353	16.09001	16.08789	16.26256	16.21408	16.21196	16.38663	16.2316	16.22948	16.40415	16.49752	16.4954	16.67007	17.04977	16.96243	17.13711	18.12324	17.95068	18.12536	21.3871	21.21454	21.38922	21.47929	21.30673	21.48141	21.53305	21.3605	21.53517	21.64014	21.46547	21.64014	21.7047	21.53002	21.7047	21.72485	21.55119	21.72485	21.76661	21.59405	21.76661	21.81208	21.72048	21.81208	21.81447	21.72287	21.81447	21.81718	21.81506	21.81718	21.88096	21.88096	21.88096	21.88096	21.88096	21.88096	21.88096						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	60.6645	52.97246	60.6645	60.6645	52.97246	60.6645	68.35355	68.02826	68.35355	68.35355	68.02826	68.35355	68.35355	68.02826	68.35355	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586	76.04586						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311	17.72311						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	334	Heard Island and McDonald Islands	4	53	Australia and New Zealand	Country	73.52633626	-53.09106147	HMD	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	34	Southern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	30.13893	29.92957	30.15715	30.23075	30.02389	30.24897	30.48802	30.36245	30.50624	30.48802	30.36245	30.50624	30.61656	30.49099	30.63479	30.68502	30.55945	30.70324	30.91035	30.78478	30.92857	30.91778	30.79221	30.936	31.27627	31.1507	31.29449	31.74951	31.61047	31.75427	32.06731	31.95087	32.06731	32.06731	31.95087	32.06731	35.70065	35.68242	35.70065	35.77825	35.77576	35.77825	35.93853	35.93853	35.93853	35.93853	35.93853	35.93853	35.94634	35.94634	35.94634	35.94634	35.94634	35.94634	35.94634	35.94634	35.94634	35.94634						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	67.98505	64.77615	67.98505	67.98505	64.77615	67.98505	67.98505	64.77615	67.98505	67.98505	64.77615	67.98505	67.98505	64.77615	67.98505	67.99946	64.79728	67.99946	67.99946	64.79728	67.99946	67.99946	64.79728	67.99946	67.99946	64.79728	67.99946	67.99946	64.79728	67.99946	67.99946	64.79728	67.99946	67.99946	64.79728	67.99946	67.99946	64.79728	67.99946	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196	68.15196						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	60.87522	60.87522	60.87522	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524	60.87524						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	50.65444	50.65444	50.65444	52.46199	52.46199	52.46199	56.81427	56.81427	56.81427	59.83729	59.83729	59.83729	81.03279	81.03279	81.03279	81.03279	81.03279	81.03279	81.03279	81.03279	81.03279	81.03281	81.03281	81.03281	81.03281	81.03281	81.03281	81.03281	81.03281	81.03281	81.03282	81.03282	81.03282	81.03282	81.03282	81.03282	81.03282	81.03282	81.03282	81.03282	81.03282	81.03282	81.03401	81.03401	81.03401	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415	81.03415						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	35	South-Eastern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	27.38872	27.25716	27.60272	28.72777	28.56435	28.89405	30.25503	30.06169	30.40546	31.51979	31.35634	31.63289	33.90537	33.72833	33.93668	34.22202	34.05862	34.25147	34.93563	34.77244	34.96507	36.66757	36.50433	36.69696	37.15371	36.99047	37.1831	39.40846	39.2176	39.41024	39.70476	39.52622	39.70518	40.37787	40.19915	40.37811	40.79476	40.61613	40.795	41.67037	41.49168	41.67055	42.38144	42.20257	42.38144	42.38512	42.20625	42.38512	42.81606	42.65243	42.81606	43.13639	42.97287	43.13639	43.13757	43.13757	43.13757	43.13757						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	24.3188	24.3188	24.3188	24.3188	24.3188	24.3188	24.3188	24.3188	24.3188	24.3188	24.3188	24.3188	24.34725	24.34725	24.34725	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	34.98822	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061	37.27061						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	26.84123	26.62916	26.84123	26.84123	26.62916	26.84123	27.09791	26.88585	27.09791	27.09791	26.88585	27.09791	27.17839	26.96632	27.17839	27.17839	26.96632	27.17839	27.17839	26.96632	27.17839	27.17839	26.96632	27.17839	27.17839	26.96632	27.17839	27.17839	26.96632	27.17839	27.17839	26.96632	27.17839	27.17839	26.96632	27.17839	32.90835	32.7301	32.90835	32.90835	32.7301	32.90835	33.03256	33.03256	33.03256	33.03256	33.03256	33.03256	33.04471	33.04471	33.04471	33.04471	33.04471	33.04471	33.04471	33.04471	33.04471	33.04471						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	37.40316	37.12754	37.71393	38.56695	38.27764	38.87035	38.57133	38.28042	38.87314	40.18664	39.89717	40.49654	40.2105	39.91148	40.50425	40.62415	40.33647	40.91276	42.86636	42.57315	43.14016	45.11618	44.8378	45.38269	46.07689	45.60522	46.14587	47.32787	46.8451	47.38342	48.30061	47.81503	48.34378	50.95855	50.47481	50.9862	54.52444	54.11899	54.53777	58.27911	58.00661	58.28419	65.78882	65.54755	65.78882	66.76555	66.75228	66.76555	66.9276	66.9276	66.9276	66.9276	66.9276	66.9276	66.9276	66.9276	66.9276	66.9276						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	10.24574	10.24514	10.32078	10.66924	10.66864	10.74429	10.66924	10.66864	10.74429	11.3206	11.32	11.39565	13.29304	13.29197	13.36761	13.29304	13.29197	13.36761	14.35762	14.35655	14.4322	15.22267	15.2216	15.29725	15.69358	15.61901	15.69465	20.54607	20.47136	20.54654	20.89525	20.82054	20.89571	21.88006	21.80534	21.88052	22.70208	22.6269	22.70208	23.73854	23.66396	23.73854	24.41173	24.33716	24.41173	24.42113	24.34656	24.42113	25.51203	25.51119	25.51203	26.32976	26.32916	26.32976	26.33277	26.33277	26.33277	26.33277						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	43.50409	41.99401	43.50409	44.17369	42.66519	44.17369	44.55809	43.04959	44.55809	44.55809	43.04959	44.55809	44.55809	43.04959	44.55809	44.55809	43.04959	44.55809	44.55809	43.04959	44.55809	44.55809	43.04959	44.55809	44.55809	43.04959	44.55809	44.55809	43.04959	44.55809	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796	45.75796						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
