series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.14791	7.35931	10.37172	9.71008	9.80307	9.80307				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	3.61675	4.25473	3.81849	3.74508	3.75667	3.75667				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	14.53526	13.55596	12.94977	13.65899	13.38189	13.38189				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.26646	6.259	6.05005	7.01993	7.01917	7.01917				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.02049	5.1269	5.26292	2.65388	2.65284	2.65284				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	29	Caribbean	4	419	Latin America and the Caribbean	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.70675	5.89091	5.83643	6.20122	6.20819	6.20819				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.08622	2.2029	1.90479	0.44266	0.44266	0.44266				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	30	Eastern Asia	3	142	Asia	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.90828	4.61731	7.17464	7.33364	7.3152	7.3152				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	11.13908	11.61465	10.42998	10.88376	10.42176	10.42176				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	9.51369	8.56791	8.07368	9.08531	9.26411	9.26411				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	8.50608	3.07268	2.94245	1.61344	0.81804	0.81804				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	9.27113	8.6163	9.25045	9.63155	9.82001	9.82001				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	3.93909	4.04872	3.48149	2.52545	2.44532	2.44532				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.77279	0.80347	0.70096	1.10295	1.25009	1.25009				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	8.62865	7.24386	5.76259	6.22987	6.27233	6.27233				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.11943	6.48488	6.37218	5.78485	5.78398	5.78398				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	34	Southern Asia	3	142	Asia	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.18629	1.85976	3.2728	4.27158	4.28	4.28				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	3.46402	4.14147	3.86337	3.91128	4.01437	4.01437				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	14.21796	14.54439	12.0867	11.39493	11.4016	11.4016				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	35	South-Eastern Asia	3	142	Asia	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.3456	2.62411	3.48648	4.23479	4.28736	4.28736				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	7.08091	7.75696	7.42736	8.80212	9.1253	9.1253				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.86135	2.37468	4.25269	5.65148	5.66429	5.66429				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	11.76298	12.08463	12.45253	10.62128	10.62128	10.62128				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.57954	0.4933	0.66558	0.76283	0.77465	0.77465				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.1295	0.56944	1.02545	1.00471	1.00478	1.00478				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.49649	0.46214	0.49397	0.38023	0.38379	0.38379				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	15.70557	14.43808	12.32825	12.82219	12.99883	12.99883				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.71946	2.60455	2.94717	3.87141	3.83833	3.83833				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	10.71709	8.55053	7.01233	7.67347	7.50342	7.50342				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.91735	6.82044	7.49796	8.28827	8.35592	8.35592				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.18886	4.04551	3.94481	4.06722	4.15276	4.15276				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	39	Southern Europe	3	150	Europe	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	11.57235	10.72165	9.25537	9.18696	9.08792	9.08792				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	8.35173	7.99892	7.14421	7.95626	8.01586	8.01586				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	7.10849	9.55601	9.25471	7.87329	7.66385	7.66385				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.0	0.29875	0.23432	0.22457	0.22081	0.22081				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	13.61738	12.81204	12.00566	11.90698	11.64384	11.64384				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.49007	0.6943	0.66284	0.77054	0.73926	0.73926				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	3.40526	3.76307	4.63484	3.29773	3.35668	3.35668				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.60301	3.68814	3.78615	3.86438	3.86438	3.86438				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	12.90709	10.62389	9.92246	10.18139	10.22654	10.22654				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.03911	0.01783	0.02844	0.00557	0.00546	0.00546				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	7.14724	11.23103	10.14794	7.18403	6.22263	6.22263				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.46071	4.39182	7.04246	10.10782	10.36126	10.36126				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	419	Latin America and the Caribbean	3	19	Americas	Region						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	7.41302	7.27772	7.49235	7.05651	6.92266	6.92266				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.99945	2.5709	2.03008	1.63539	1.53474	1.53474				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.68717	5.87837	6.80322	4.8056	5.03332	5.03332				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	9.95127	12.01595	11.59189	12.59397	12.88709	12.88709				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.24135	6.04029	5.30849	5.73514	5.76167	5.76167				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	432	Landlocked developing countries (LLDCs)	1			Group						Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	4.96705	4.86838	4.94524	4.34857	4.29631	4.29631				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	0.08173	0.08573	0.11173	0.02891	0.02891	0.02891				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	5.1299	4.88777	4.16384	4.42574	4.43127	4.43127				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	13.91717	15.95434	15.12923	15.47114	14.99021	14.99021				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	14.18218	13.17445	12.58272	13.15985	12.98038	12.98038				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.50844	1.58678	1.96634	1.92587	1.93321	1.93321				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	2.46395	2.92828	3.29634	3.65066	3.65728	3.65728				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.95391	1.25583	1.35745	0.87863	0.918	0.918				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.57033	1.61457	1.86916	2.67199	2.67199	2.67199				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	1.05381	1.04169	1.06364	1.25788	1.25627	1.25627				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	Y_GE15	15 years old and over	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	LITRES_PURE_ALCOHOL	Litres pure alcohol	G	Global	6.01579	7.07771	6.96273	8.08254	8.09148	8.09148				WHO Global Information System on Alcohol and Health (GISAH), 2018		G: Global monitoring data
