series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	modeOfTransportation_code	modeOfTransportation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	248	Åland Islands	4	154	Northern Europe	Country	19.80945969	60.1544901	ALA	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	0.0	0.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	152.0	152.0		152,375,330,796		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	417.0	417.0		417,151,438,801		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	288.0	288.0		288,562		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	622.0	622.0		622,025,619		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	31.0	31.0		31,861,369		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	808.0	808.0		808,066,584		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	260	French Southern Territories	5	14	Eastern Africa	Country	69.64849091	-49.6068576	ATF	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	0.0	0.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	260	French Southern Territories	5	14	Eastern Africa	Country	69.64849091	-49.6068576	ATF	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	0.0	0.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	778.0	778.0		778,424		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,108,323,091		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	8.0	8.0		8,830,713,128		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	767.0	767.0		767,302		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	51.0	51.0		51,361,817		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	20.0	20.0		20,283,458,245		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	612.0	612.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,779,510,792		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	541.0	541.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	17.0	17.0		17,354,649,277		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	662.0	662.0		662,760,836,998		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	164.0	164.0		164,317,901,199		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,509,729,233		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	460.0	460.0		460,586		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	32.0	32.0		32,970,097,801		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,338,712		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	29	Caribbean	4	419	Latin America and the Caribbean	Region						MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	391.0	391.0		391,295,198,903		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	29	Caribbean	4	419	Latin America and the Caribbean	Region						MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	459.0	459.0		459,904,371		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	29	Caribbean	4	419	Latin America and the Caribbean	Region						MOT_AIR	Air transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	6.0	6.0		6,675,636,110		ICAO		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	585.0	585.0		585,579,819		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	158.0	158.0		158,047,349		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	11.0	11.0		11,765,730		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	326.0	326.0		326,657,278		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	30	Eastern Asia	3	142	Asia	Region						MOT_AIR	Air transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,539,597,506,401		ICAO		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	30	Eastern Asia	3	142	Asia	Region						MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,902,246,515,850		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	30	Eastern Asia	3	142	Asia	Region						MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	5.0	5.0		5,394,947,819,170		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	4.0	4.0		4,232,941,767		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	95.0	95.0		95,759,828,066		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	350.0	350.0		350,022,468		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	445.0	445.0		445,085,120		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,731,803,250		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,423,083		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	912.0	912.0		912,065,394		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	63.0	63.0		63,138,664,547		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,363,417		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,176,957,993		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,456,801,823		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	280.0	280.0		280,609		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	4.0	4.0		4,858,407,025		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	188.0	188.0		188,291,351,353		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	79.0	79.0		79,000,540		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	147.0	147.0		147,591,301,258		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	7.0	7.0		7,813,424,908		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	3.0	3.0		3,958		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	209.0	209.0		209,142		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,658,798,157		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	98.0	98.0		98,412,591,827		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	23.0	23.0		23,118,524		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	334	Heard Island and McDonald Islands	4	53	Australia and New Zealand	Country	73.52633626	-53.09106147	HMD	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	0.0	0.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	334	Heard Island and McDonald Islands	4	53	Australia and New Zealand	Country	73.52633626	-53.09106147	HMD	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	0.0	0.0				the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	336	Holy See	4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	8.0	8.0		8,326,673		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	336	Holy See	4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	3.0	3.0		3,416,640		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	34	Southern Asia	3	142	Asia	Region						MOT_AIR	Air transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	261.0	261.0		261,820,922,241		ICAO		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	34	Southern Asia	3	142	Asia	Region						MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	3.0	3.0		3,185,280,562,413		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	34	Southern Asia	3	142	Asia	Region						MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	943.0	943.0		943,160,790,255		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	68.0	68.0		68,026,147		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	80.0	80.0		80,384,805,664		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,630,860,555		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	38.0	38.0		38,636,602,867		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,839,100,445		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	110.0	110.0		110,354,743,808		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	35	South-Eastern Asia	3	142	Asia	Region						MOT_AIR	Air transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	605.0	605.0		605,243,793,907		ICAO		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	35	South-Eastern Asia	3	142	Asia	Region						MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	1.0	1.0		1,730,050,375,045		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	35	South-Eastern Asia	3	142	Asia	Region						MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	767.0	767.0		767,779,459,663		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,518,946,622		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	726.0	726.0		726,825,855		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	705.0	705.0		705,580,857,372		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	2.0	2.0		2,123,246,418,309		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	98.0	98.0		98,606,856,903		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	21.0	21.0		21,698,828,782		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	593.0	593.0		593,962,965,171		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	228.0	228.0		228,384,239,028		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	331.0	331.0		331,672,236,957		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	MOT_RAI	Rail transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	27.0	27.0		27,325,213,134		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	MOT_ROA	Road transport	[2017]	2017	2017	1	P_KM	Passenger kilometres	G	Global	116.0	116.0		116,565,485,197		the International Transport Forum at the OECD (ITF-OECD)		C: Country data
