series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
IC_GEN_MGTL	Proportion of women in managerial positions (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											25.5	32.8	34.2	33.0	34.5	35.1	34.9	34.5		34.5			[2010-2016]: Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts; // [2017]: Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2000	2017	15	PT	Percentage	G	Global	27.4	27.2	25.8	29.0	27.4	26.4	27.8		27.9	32.4	29.9	28.0	30.4	30.3	30.6			30.9		30.9			[2000-2002]: Data reference period: Incomplete year | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old;Break in series: Methodology revised // [2003]: Data reference period: Second semester | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old;Break in series: Other or unspecified type of break // [2004-2006,2017]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas; // [2008-2010,2012-2014]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. // [2011]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.	ILOSTAT - LFS - Permanent Household Survey (Urban)		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	F	Female	[2003, 2004, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2003	2016	9	PT	Percentage	G	Global				30.7	26.5						57.5	58.2	44.9	35.0	34.5	31.8	44.6			44.6			[2003,2011-2012,2015-2016]: Repository: ILO-STATISTICS - Micro data processing; // [2004,2010,2013-2014]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	ILOSTAT - LFS - Monthly Employment and Income Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	F	Female	[2002, 2017]	2002	2017	2	PT	Percentage	G	Global			25.4															37.9		37.9			[2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter;	[2002]: ILOSTAT - PC - Population census // [2017]: ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	F	Female	[2003]	2003	2003	1	PT	Percentage	G	Global				24.0																24.0			Age coverage - minimum age: 10 years old;	ILOSTAT - PC - Population Census		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	34	Southern Asia	3	142	Asia	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	12.1	12.1	12.1	12.2	12.3	12.5	12.4	12.3	12.0	11.7	11.5	11.9	12.1	12.3	12.8	13.0	13.4	13.8	14.0	14.0				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						57.7	56.8	57.5	58.8	60.9	56.2	57.1	59.5	61.3	59.9	49.1	47.0	48.4		48.4			[2005]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter;Break in series: Methodology revised // [2006-2017]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter;	ILOSTAT - HS - Continous Multi-Purpose Household Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	33.5	35.4	35.7	34.2	33.7	34.8	36.6	35.4	36.5	36.2	36.5	40.4	38.9	40.8	39.8	40.5	39.4	39.4		39.4			[2000,2002-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2001,2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	35	South-Eastern Asia	3	142	Asia	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	34.7	35.1	34.8	35.6	36.6	36.8	36.9	37.2	38.3	38.0	38.8	38.5	36.5	37.5	37.6	37.0	39.2	40.6	41.1	41.1				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	29.0	28.9	29.4	37.0	33.6	27.4	29.4	29.7	32.9	33.6	34.3	39.8	39.9	37.6	37.2	38.2	34.2	32.4		32.4			[2000-2002,2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2003,2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	F	Female	[2000, 2005, 2010, 2012]	2000	2012	4	PT	Percentage	G	Global	14.0					15.2					12.2		12.9							12.9			[2000,2005]: Geographical coverage: Total national, excluding some areas; // [2010,2012]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;	ILOSTAT - HS - National Sample Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	30.0	31.8	32.2	32.7	33.5	34.4	34.3	34.3	35.5	35.5	34.4	36.1	35.7	35.8	36.3	37.6	36.6			36.6			[2000-2013]: Population coverage: Excluding armed forces and/or conscripts; // [2014-2016]: Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017]	2000	2017	16	PT	Percentage	G	Global	32.9	17.3	15.4	13.9	11.7	12.1	21.8	19.7	21.3	19.2	20.9		19.3	21.6	23.5	22.4		27.5		27.5			[2000,2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2001-2010,2012,2014-2015,2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - National Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017]	2005	2017	10	PT	Percentage	G	Global						16.2	14.6	13.3	13.3	11.8	14.6				18.2	16.4	17.3	19.0		19.0			[2005-2008]: Age coverage - minimum age: 10 years old; // [2009-2010,2014-2016]: Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old; // [2017]: Employment definition: Including subsistence workers | Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	F	Female	[2007, 2012]	2007	2012	2	PT	Percentage	G	Global								11.8					21.8							21.8			Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - HIES - Household Socio-Economic Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.3	27.5	27.3	28.7	28.7	30.3	30.6	38.7	40.0	39.6	39.1	33.5	32.8	32.9	33.4	33.8	35.3	35.9		35.9			[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	27.2	27.1	26.9	29.6	28.7	27.6	30.1	29.7	32.1	31.2	34.8	35.5	31.8	32.7	32.8	32.2	34.1	34.5		34.5			[2000-2008]: Population coverage: Excluding armed forces and/or conscripts; // [2017]: Employment definition: Excluding own-use production workers;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	14.3	18.8	20.2	20.8	33.3	32.5	33.0	33.7	33.4	33.8	32.9	25.1	26.0	27.0	26.6	26.6	27.7	27.5		27.5			[2000-2003,2006-2010,2012-2017]: Repository: Eurostat special tabulation;Unemployment definition: Two criteria (not in employment and seeking) // [2004-2005,2011]: Repository: Eurostat special tabulation;Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		56.7		56.7			Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	F	Female	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9	PT	Percentage	G	Global										10.7	10.6	11.4	11.1	11.2	11.3	12.5	13.0	13.2		13.2			[2017]: Employment definition: Excluding own-use production workers;	ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015]	2001	2015	14	PT	Percentage	G	Global		33.0	33.8	34.2	38.0	35.6	35.8	36.8	38.4	38.8	37.2	38.5	39.8	38.3		37.1				37.1			[2001-2008]: Population coverage: Excluding armed forces and/or conscripts; // [2009-2013,2015]: Population coverage: Excluding both institutional population and armed forces and/or conscripts;	ILOSTAT - LFS - Sample Survey of Employment		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	30.1	30.1	29.3	27.4	26.3	26.8	27.9	26.2	28.1	27.4	28.9	27.5	30.1	29.4	30.3	29.7	31.8	31.8		31.8			[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	5.0	5.9	5.6	5.9	6.9	7.8	8.2	8.8	9.6	8.6	9.4	10.1	11.1	11.4	11.1	10.4	9.8	12.3		12.3			[2000]: Population coverage: Excluding armed forces and/or conscripts;Break in series: Other or unspecified type of break // [2001-2008]: Population coverage: Excluding armed forces and/or conscripts; // [2009-2017]: Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts;	ILOSTAT - LFS - Economically Active Population Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	F	Female	[2005, 2015, 2016]	2005	2016	3	PT	Percentage	G	Global						13.9										14.0	13.6			13.6			[2015-2016]: Data reference period: Fourth quarter | Population coverage: Excluding armed forces and/or conscripts;	[2005]: ILOSTAT - PC - Population Census // [2015-2016]: ILOSTAT - LFS - Labour Force Sample Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	F	Female	[2002, 2003, 2004, 2005, 2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	14	PT	Percentage	G	Global			27.7	25.8	25.2	30.1	35.2			30.6	32.4	29.1	32.3	27.5	33.4	35.7	34.9	36.2		36.2			[2002-2006]: Data reference period: November; // [2017]: Employment definition: Excluding own-use production workers;	ILOSTAT - LFS - Employment and Unemployment Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	F	Female	[2010, 2017]	2010	2017	2	PT	Percentage	G	Global											31.8							59.0		59.0			[2010]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	419	Latin America and the Caribbean	3	19	Americas	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	32.0	33.0	33.3	34.2	34.5	35.3	35.4	35.8	35.8	36.5	36.6	36.7	37.3	37.4	37.8	38.4	38.4	38.4	38.5	38.5				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	F	Female	[2004, 2007]	2004	2007	2	PT	Percentage	G	Global					11.2			8.4												8.4			[2007]: Data reference period: February;	ILOSTAT - HIES - Living Conditions Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	F	Female	[2006, 2008]	2006	2008	2	PT	Percentage	G	Global							36.9		36.1											36.1			[2006]: Data reference period: April | Age coverage - minimum age: 10 years old; // [2008]: Age coverage - minimum age: 10 years old;	[2006]: ILOSTAT - PC - Population Census // [2008]: ILOSTAT - LFS - Lesotho Integrated Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	37.1	38.4	40.3	39.3	43.6	43.3	40.2	42.5	42.5	44.3	42.1	45.5	45.8	43.8	44.1	44.3	47.3	46.3		46.3			[2000-2001,2003-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2002,2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global											20.0									20.0			Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	432	Landlocked developing countries (LLDCs)	1			Group						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	26.1	26.0	26.3	26.8	27.6	27.6	28.4	28.6	29.1	29.0	28.5	29.3	28.9	29.0	29.0	29.2	28.9	28.8	28.9	28.9				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011]	2001	2011	10	PT	Percentage	G	Global		39.9	40.4	40.4	42.8	45.8	41.4	43.2	46.3	44.4		51.6								51.6			[2001-2005,2007-2008]: Data reference period: April | Population coverage: Excluding armed forces and/or conscripts; // [2006]: Data reference period: May | Population coverage: Excluding armed forces and/or conscripts; // [2009]: Data reference period: May; // [2011]: Data reference period: May | Reference group coverage: Total employment;	ILOSTAT - LFS - Labour Force & Household Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	42.7	46.4	47.0	40.8	45.4	43.2	40.5	38.1	40.2	39.2	41.1	39.1	38.9	39.6	38.6	39.6	39.4	39.3		39.3			[2000-2001,2003-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2002,2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.9	30.2	22.1	28.8	26.7	23.8	26.8	21.2	27.5	19.1	24.7	24.0	18.0	14.9	22.5	18.2	17.7	18.8		18.8			[2000-2002,2004,2006,2008,2010,2012-2014,2016-2017]: Repository: Eurostat special tabulation; // [2003,2005,2007,2009,2011,2015]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	F	Female	[2005, 2010, 2012, 2015]	2005	2015	4	PT	Percentage	G	Global						22.1					36.6		25.1			31.8				31.8			[2005]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: Less than or equal to 9 years old; // [2010]: Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old; // [2012,2015]: Repository: ILO-STATISTICS - Micro data processing;	[2005,2010]: ILOSTAT - HS - Periodic Household Survey // [2012,2015]: ILOSTAT - LFS - National Survey on Employment and the Informal Sector		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														15.6						15.6			Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	16	PT	Percentage	G	Global		21.8	23.1	23.2	24.6	25.5	23.4	23.0	24.2	23.1	24.9	22.7	21.6	22.1	22.3	22.5	20.4			20.4			[2001-2008]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old; // [2009-2015]: Age coverage - maximum age: 64 years old; // [2016]: Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old;	ILOSTAT - LFS - Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	F	Female	[2000, 2014, 2016]	2000	2016	3	PT	Percentage	G	Global	15.4														18.5		19.6			19.6			[2000]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 12 years old; // [2014]: Data reference period: September; // [2016]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;	[2000,2014]: ILOSTAT - PC - Population and Housing Census // [2016]: ILOSTAT - HIES - Household income and Expenditure Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	17.6	15.3	17.7	19.1	13.1	18.0	18.3	18.0	17.1	21.3	22.7	24.2	26.2	28.1	25.7	27.1	28.7	28.5		28.5			[2000-2004,2006-2010,2012-2017]: Repository: Eurostat special tabulation; // [2005,2011]: Repository: Eurostat special tabulation;Break in series: Methodology revised	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	F	Female	[2001, 2004]	2001	2004	2	PT	Percentage	G	Global		12.3			10.6															10.6			[2001]: Data reference period: April; // [2004]: Data reference period: November | Reference group coverage: Total employment;	[2001]: ILOSTAT - PC - Population Census // [2004]: ILOSTAT - LFS - Labour force survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	22.0	19.6	18.9	24.3	20.5	24.7	15.3	20.2	23.0	25.6	26.2	22.2	23.0	32.6	28.5	28.9	30.6	30.1		30.1			[2000]: Data reference period: July | Age coverage - minimum age: 12 years old; // [2001,2003]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;Break in series: Methodology revised // [2002,2004-2017]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;	[2000]: ILOSTAT - PC - Population Census // [2001-2017]: ILOSTAT - LFS - Continuous Multi-Purpose Household Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2013, 2014, 2015, 2016, 2017]	2000	2017	10	PT	Percentage	G	Global	23.6	25.2	23.2	23.9	25.3									35.0	35.4	36.0	36.0	36.7		36.7			[2000-2001]: Data reference period: Second quarter | Age coverage - minimum age: 14 years old; // [2002-2004]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old; // [2013-2017]: Repository: ILO-STATISTICS - Micro data processing;	ILOSTAT - LFS - National Occupation and Employment Survey		C: Country data
IC_GEN_MGTL	Proportion of women in managerial positions (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	F	Female	[2000, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	11	PT	Percentage	G	Global	30.2								42.5	38.7	37.6	38.8	41.9	41.3	38.0	40.6	40.8	42.5		42.5			[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year;Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year; // [2010-2017]: Repository: ILO-STATISTICS - Micro data processing;	[2000]: ILOSTAT - PC - Population Census // [2008-2017]: ILOSTAT - LFS - Labour force survey		C: Country data
