series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	Freq	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.8	27.3	27.7	27.9	28.1	28.6	28.7	29.0	29.3	29.6	30.0	27.3	24.7	24.7	24.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	22.8	22.8	22.8	23.3	23.5	23.6	23.6	23.9	24.1	24.9	24.9	24.8	23.0	22.9	22.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	10.5	11.9	12.5	12.9	14.1	13.0	15.2	16.7	20.3	16.8	16.9	12.0	13.9	11.8	11.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	30.0	29.0	29.6	29.7	30.0	30.4	30.4	30.6	30.6	30.5	30.5	30.9	29.5	29.4	29.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	6.1	6.2	5.8	5.7	5.8	5.8	5.6	5.3	5.2	4.8	4.6	4.6	5.6	5.6	5.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.4	8.7	8.6	8.2	7.3	6.7	6.4	6.2	5.6	5.2	4.7	5.1	4.6	4.3	4.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.0	12.7	2.5	9.9	8.6	6.1	9.6	10.7	11.7	7.0	5.7	11.3	3.4	6.7	6.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	27.7	27.6	27.9	28.0	28.0	28.0	27.8	27.9	27.8	27.7	27.6	27.1	26.3	26.2	26.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	8.5	7.1	8.2	19.5	19.1	11.1	18.5	10.7	10.5	10.4	6.1	3.0	3.0	2.9	2.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	30	Eastern Asia	3	142	Asia	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	17.8					19.9					18.8			17.5	17.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	20.0	18.4	16.6	16.1	17.8	16.8	16.2	16.2	15.4	14.7	12.9	11.9	10.9	9.1	9.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	4.9	6.9	7.8	2.0	1.9	12.6	15.5	7.7	11.5	3.8	5.7	8.6	4.7	5.7	5.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	7.9	10.0	10.1	14.5	10.3	13.8	13.2	13.6	12.8	11.2	11.0	11.9	13.5	10.0	10.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	11.5	11.6	9.8	9.4	10.3	11.4	12.8	13.8	14.5	13.0	12.9	14.1	13.3	13.6	13.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	7.1	5.8	5.0	5.1	5.1	4.5	4.6	4.1	16.6	15.6	13.2	10.8	11.3	19.0	19.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	27.6	27.5	27.7	27.7	28.0	28.2	28.1	28.4	28.4	28.5	28.7	28.7	27.3	27.3	27.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.1	24.2	23.8	27.7	28.7	28.0	32.4	34.5	22.2	15.0	17.2	17.8	17.0	17.3	17.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	14.7	14.9	14.9	15.2	15.1	15.1	15.1	15.2	15.3	15.3	15.6	16.2	15.2	15.1	15.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	34	Southern Asia	3	142	Asia	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	16.8					17.3					17.1			16.7	16.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	17.7	17.9	17.8	17.8	17.7	17.7	17.7	17.6	17.7	17.7	17.9	18.1	17.4	17.4	17.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.6	13.5	16.1	15.1	15.1	14.8	15.3	14.7	12.2	10.4	9.1	8.4	8.1	7.7	7.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	35	South-Eastern Asia	3	142	Asia	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	19.5					19.5					19.3			19.0	19.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	11.4	9.5	10.1	7.9	7.8	6.4	10.3	4.9	4.5	5.4	2.5	3.7	2.8	4.6	4.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.3	16.3	16.4	16.2	16.6	16.5	16.3	16.4	16.5	16.6	16.6	16.5	16.5	16.6	16.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.5	9.1	8.7	8.1	7.8	8.2	7.9	7.6	7.0	7.0	6.4	5.9	5.9	5.4	5.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.2	15.2	15.3	15.4	15.5	15.7	15.8	15.7	15.8	15.9	17.4	17.1	16.0	15.3	15.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	33.5	33.4	33.3	38.7	38.8	40.8	40.0	34.0	34.4	34.2	33.9	34.1	31.8	32.1	32.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	20.5	20.5	20.8	22.3	21.2	21.2	21.3	21.3	21.4	21.4	21.2	19.2	20.2	20.2	20.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	11.1	10.7	9.9	8.4	9.2	9.6	8.6	7.9	6.4	6.0	4.7	4.1	3.5	4.1	4.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	7.7	8.8	8.4	7.1	7.4	6.8	6.1	5.7	5.8	4.3	4.7	4.5	3.4	3.6	3.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	13.9	13.8	13.3	11.5	12.0	10.6	10.2	9.6	8.7	7.9	7.2	7.0	6.6	6.1	6.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	25.3	25.5	25.9	26.1	26.0	26.1	25.9	26.1	26.1	26.0	26.0	26.3	24.3	24.2	24.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.9	13.9	15.5	14.8	13.5	13.9	14.1	13.5	13.2	13.3	12.1	11.7	9.8	11.5	11.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.3	11.9	11.1	10.4	9.9	9.2	8.4	6.2	5.6	7.5	5.4	5.0	4.5	4.7	4.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	14.1	16.6	16.5	18.7	25.8	31.6	40.3	40.0	29.6	25.8	26.3	29.7	24.1	24.2	24.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.7	16.0	15.7	15.5	16.1	16.0	15.8	15.8	15.9	15.7	15.7	15.6	15.4	15.5	15.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.2	11.9	11.8	11.4	10.7	9.3	8.8	8.3	8.1	7.6	6.7	6.2	6.3	5.4	5.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.2	26.2	26.2	26.5	26.8	26.8	26.8	26.6	26.7	26.6	26.4	29.3	26.2	26.3	26.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	28.8	28.7	28.9	28.7	28.4	28.3	28.0	27.7	27.7	27.7	27.8	28.1	29.0	29.1	29.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	19.8	20.2	20.7	19.9	20.0	20.5	20.8	20.8	21.4	21.0	21.0	21.2	20.7	20.8	20.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.4	21.6	19.2	19.5	17.2	16.7	16.4	15.8	15.4	15.1	14.0	13.1	13.0	12.0	12.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	28.0	25.1	24.6	26.6	25.5	29.1	28.5	28.9	28.0	25.3	20.1	22.4	25.5	18.7	18.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.0	13.7	14.4	17.4	18.4	17.2	20.1	23.6	21.7	19.9	18.1	19.5	19.3	22.0	22.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	14.0	14.0	13.9	14.0	14.1	14.2	14.4	14.2	14.4	14.5	14.5	14.4	14.4	14.3	14.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	419	Latin America and the Caribbean	3	19	Americas	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	16.5					17.2					18.7			19.2	19.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	22.9	23.1	23.0	23.3	23.5	23.7	24.1	23.9	23.9	23.8	23.5	23.8	22.4	22.6	22.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	27.6	27.7	28.1	27.9	27.9	27.6	27.5	27.6	27.4	27.3	27.1	27.3	28.2	28.2	28.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	29.1	25.9	25.8	24.7	23.6	21.5	20.1	20.3	18.7	12.3	12.0	9.0	10.0	10.0	10.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
