series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	34	Southern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	34	Southern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	34	Southern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016]	2015	2016	2
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015]	2015	2015	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	39	Southern Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	39	Southern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	39	Southern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	432	Landlocked developing countries (LLDCs)	1			Group								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	432	Landlocked developing countries (LLDCs)	1			Group								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	432	Landlocked developing countries (LLDCs)	1			Group								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	5	South America	4	419	Latin America and the Caribbean	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	5	South America	4	419	Latin America and the Caribbean	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	5	South America	4	419	Latin America and the Caribbean	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	513	Europe and Northern America	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	513	Europe and Northern America	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	513	Europe and Northern America	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	518	Eastern Asia (excluding Japan)	1			Group								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
