goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2010	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	7.14	37.69	41.67	0.44	29.61	29.61	29.61				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	11.65	9.19	9.09	11.03	9.56	9.56	9.56				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	15.76	19.04	19.88	18.16	20.26	20.26	20.26				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			AGG_CLTH	Clothing	[2010, 2015, 2016, 2017, 2018]	2010	2018	5	PT	Percentage	G	Global		34.73	34.84	34.58	34.57	34.57	34.57				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	135	Caucasus and Central Asia	1			Group								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	7.63	5.53	5.5	3.04	3.36	3.59	3.59				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	135	Caucasus and Central Asia	1			Group								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	4.02	5.0	5.39	2.68	2.89	3.03	3.03				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	135	Caucasus and Central Asia	1			Group								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	7.49	1.95	4.45	0.0	0.0	0.0	0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	135	Caucasus and Central Asia	1			Group								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	10.82	10.73	14.78	6.71	7.27	9.1	9.1				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	135	Caucasus and Central Asia	1			Group								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	3.56	4.82	4.92	2.44	2.59	2.66	2.66				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	135	Caucasus and Central Asia	1			Group								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	0.04	0.0	0.0	0.0	0.0	0.0	0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	135	Caucasus and Central Asia	1			Group								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	11.19	10.83	12.27	5.48	5.83	6.05	6.05				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	11.37	12.48	11.63	10.28	14.26	14.81	14.81				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	9.39	8.06	7.36	6.12	7.31	7.63	7.63				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	11.46	18.2	11.28	13.26	19.99	20.0	20.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	26.04	28.51	21.38	25.08	24.34	24.27	24.27				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	9.01	7.2	6.53	5.24	5.7	6.01	6.01				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	0.01	1.69	2.26	5.0	5.0	0.0	0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	14.36	13.92	12.48	12.56	13.79	14.06	14.06				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	8.08	23.6	27.56	27.36	25.08	25.08	25.08				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	8.49	14.82	12.29	9.66	11.85	11.85	11.85				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	10.68	14.38	17.25	18.13	14.26	14.26	14.26				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	26.55	26.39	29.05	26.35	29.98	29.98	29.98				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	11.42	13.91	14.99	15.93	14.79	14.79	14.79				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	16.24	23.14	29.95	29.95	10.6	10.6	10.6				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	142	Asia	2	1	World	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	4.27	3.76	3.96	3.24	3.31	3.24	3.24				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	142	Asia	2	1	World	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	5.83	5.97	5.03	5.82	5.78	5.75	5.75				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	142	Asia	2	1	World	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	6.03	6.29	5.56	5.04	5.09	4.75	4.75				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	142	Asia	2	1	World	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	3.23	3.14	3.19	2.37	2.58	2.52	2.52				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	142	Asia	2	1	World	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	1.25	0.51	0.48	0.49	0.45	0.44	0.44				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	142	Asia	2	1	World	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	7.39	5.63	5.72	4.41	5.27	5.14	5.14				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	142	Asia	2	1	World	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	20.56	15.02	13.8	13.93	12.43	12.2	12.2				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	143	Central Asia	3	142	Asia	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	8.62	6.17	7.17	3.79	3.31	3.43	3.43				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	143	Central Asia	3	142	Asia	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	3.89	5.73	6.28	2.6	2.77	2.79	2.79				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	143	Central Asia	3	142	Asia	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016]	2005	2016	4	PT	Percentage	G	Global	14.42	5.07	5.04	0.0			0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	143	Central Asia	3	142	Asia	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	10.66	12.36	17.08	7.3	7.16	10.08	10.08				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	143	Central Asia	3	142	Asia	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	3.42	5.6	5.55	2.2	2.48	2.41	2.41				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	143	Central Asia	3	142	Asia	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	0.04	0.0	0.0	0.0	0.0	0.0	0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	Worldwide weighted tariff-average	2020.Q2.G.03	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	143	Central Asia	3	142	Asia	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017, 2018]	2005	2018	6	PT	Percentage	G	Global	11.67	13.02	14.05	5.93	5.6	5.64	5.64				Market Access Map data, International Trade Centre (ITC)		C: Country data
