goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			A	Normal value	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	CUR_LCU	Local currency (millions)	G	Global													2611727.3	2594796.1	2306883.6	1707084.2	1445390.9	1530454.7	1572288.8	1572288.8				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	640.2	740.3	802.7	1345.0	2266.9	2828.9	3848.8	4972.7	5854.2	5264.5	5865.9	6873.7	7560.0	7434.3	8118.9	8963.3	9675.5	10921.1	11822.1	11822.1				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2017, 2018]	2001	2018	11	CUR_LCU	Local currency (millions)	G	Global		726.1	1039.0	1242.5	2177.1	1989.9	1864.6	3162.0	3744.4	4884.0								13662.7	14873.5	14873.5				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	964767.0	955218.0	957198.0	976600.0	973442.0	985686.0	1029021.0	1080797.0	1111590.0	1088597.0	1108322.0	1180046.0	1217162.0	1248233.0	1297107.0	1345491.0	1406898.0	1462536.0	1533201.0	1533201.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	CUR_LCU	Local currency (millions)	G	Global	397.2	367.5	421.4	434.0	478.6	515.1	677.9	744.7	766.0	595.9	684.5	619.2	646.6	597.8	678.8					678.8				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	CUR_LCU	Local currency (millions)	G	Global		952.0	1032.4	1640.5	2494.8	2933.3	3270.4	4576.6	5634.6	6802.7	9210.5	12934.8			26277.3	50642.6	32233.3	39694.5	47636.7	47636.7				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			A	Normal value	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	CUR_LCU	Local currency (millions)	G	Global											108.6	113.4	143.1	176.9	223.5	291.1	239.7	252.6		252.6				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	59130.0	61000.0	64303.0	68597.0	74365.0	77588.0	84398.0	92866.0	97111.0	91408.0	92352.0	89694.0	88642.0	87722.0	82247.0	83626.0	86235.0	85683.0	87464.0	87464.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	CUR_LCU	Local currency (millions)	G	Global	335.3	328.0	316.1	382.8	391.6	520.3	490.7	448.3	516.1	431.0	465.6	485.8	446.8	468.5	602.8					602.8				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	CUR_LCU	Local currency (millions)	G	Global									19874.7	14645.4	19956.1	23762.4	22681.9	23591.0	23642.1	18696.4	21300.8	24856.4		24856.4				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	40293.3	37019.7	74265.0	103839.4	131639.0	97183.1	123640.6	161287.1	218489.3	261276.9	354037.0	440338.9	559035.3	722415.6	1023004.8	1319348.7	1758009.8	2065264.5	2612833.6	2612833.6				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	15554.1	18191.3	20715.6	21694.4	23389.1	24764.6	29102.5	33521.5	35448.3	33968.1	37293.7	42864.6	45681.3	48997.3	52081.2	52842.5	57480.8	59764.3	62211.7	62211.7				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	CUR_LCU	Local currency (millions)	G	Global				31266.3	36823.2	42253.6	48831.8	56048.6	68092.3	64621.8	69351.7	77473.7	83887.8	88721.0	102925.1	115896.1	98588.2	109271.7	115485.0	115485.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			A	Normal value	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	CUR_LCU	Local currency (millions)	G	Global			190532.0	204324.0	246537.0	277108.0	305352.0	368242.0	330289.0	335793.0	395879.0	459937.0	479719.0	458870.0	532289.0	519700.0	612800.0	685800.0		685800.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	5866479.0	6613955.0	7296475.0	7955644.0	8827219.0	9315414.0	10177019.0	11442482.0	12168880.0	12063853.0	12113119.0	12412849.0	13475985.0	14292290.0	15394942.8	16747442.7	16167923.4	17150767.7	18722595.0	18722595.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	300068.5	323504.3	340491.8	360027.8	409478.1	575500.0	664800.0	743200.0	783500.0	770400.0	806300.0	871300.0	927200.0	1000000.0	1109600.0	1144900.0	1652600.0	1406800.0	1495600.0	1495600.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	CUR_LCU	Local currency (millions)	G	Global	2512540.0	2573560.0	2908650.0	3331610.0	3875640.0	4510490.0	5691100.0	7100690.0	7063850.0	7302030.0	10091700.0	10072900.0	12558200.0	14178900.0	14417266.8	17116880.0	20354280.0	22017450.0		22017450.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	242564.0	256623.0	263041.0	286280.0	310812.0	335833.0	363725.0	389484.0	420817.0	419321.0	420261.0	448482.0	484782.0	517174.0	539014.0	556033.0	577671.0	609589.0	656956.0	656956.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	CUR_LCU	Local currency (millions)	G	Global		307892460.0	317807409.0	349306128.2	421918140.0	485600629.8	626205570.3	697936665.2	1053000000.0	916208000.0	1076150000.0	1321580000.0	1471850000.0	1608720000.0	1772158333.2	1742055306.8	1792395255.2	1945441825.2	2192279588.5	2192279588.5				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2000	2009	10	CUR_LCU	Local currency (millions)	G	Global	135845177.0	174153856.6	261704639.2	324967893.0	431964375.5	660977303.0	771571592.6	976180742.7	1090166291.3	1117190000.0										1117190000.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			A	Normal value	[2014, 2015, 2016]	2014	2016	3	CUR_LCU	Local currency (millions)	G	Global															104321000.0	59568180.1	54323009.4			54323009.4				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	38745.3	40815.4	44448.1	48551.1	53838.0	59459.4	67791.1	71393.6	65391.8	56511.3	55385.9	57759.3	59515.6	61516.6	66038.4	70883.8	73481.3	76574.2	82336.7	82336.7				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	236532.7	239700.0	248290.7	242117.8	248600.8	262487.2	288264.7	302162.5	299676.7	292309.2	322940.2	345857.4	358526.2	385016.2	405818.4	429373.0	447598.7	479286.2	479080.6	479080.6				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	540685.0	567701.0	583482.0	604576.0	621751.0	635326.0	676111.0	723683.0	731074.0	715078.0	725883.0	741588.0	764119.0	765792.0	770068.0	781001.0	779989.0	793058.0	805587.0	805587.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	CUR_LCU	Local currency (millions)	G	Global	1270600.0	1262436.3	1343726.0	1292400.0	1400700.0	1449200.0	1493540.0	1718200.0	2009910.0	2157530.0	2099360.0	1530420.0	2325910.0	2675160.0	2881440.3	3577017.2	3657722.8	4248421.2		4248421.2				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	101021.1	102575.7	117168.0	149901.6	171538.9	186684.2	211364.5	252098.8	276199.8	300200.1	316041.4	322149.8	344677.7	396979.4	411715.9	455835.8	499879.9	560773.6	628985.2	628985.2				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	160649400.0	158805000.0	149610100.0	150685300.0	156102700.0	162706100.0	166353400.0	169599600.0	160742700.0	146855500.0	151138900.0	154568800.0	158352900.0	166680300.0	179132300.0	189291800.0	189674800.0	194681400.0	198491900.0	198491900.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	565856.6	708522.6	798358.3	992064.3	1267637.6	1713723.9	1838926.1	2213308.6	3298424.8	3963416.5	5555404.1	7790523.2	8141498.7	8707375.8	9223535.5	7205034.2	8278114.6	10821937.7	12091782.1	12091782.1				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			A	Normal value	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	CUR_LCU	Local currency (millions)	G	Global				26611.7	43385.8	55170.0	104517.7	156634.5	454974.4	452835.6	610519.9	801048.7	691315.3	768300.0	678812.7	663397.4	638697.0	623304.2		623304.2				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	103687.4	111571.7	112422.8	114554.4	118346.2	123411.1	127983.4	135808.0	141995.9	140161.2	142961.6	149729.7	156085.1	160826.9	165373.6	172283.9	173358.5	178908.4	188183.0	188183.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	CUR_LCU	Local currency (millions)	G	Global	1743.6	1820.9	1943.0	2364.2	2754.6	3064.0	3469.0	3971.5	6103.8	6286.7	6655.1	7452.2	7325.0	8064.4	7267.6	6796.3	7069.6	7425.2		7425.2				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	Total government revenue as a proportion of GDP, by source	2020.Q2.G.03	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	190863.7	218443.4	234436.3	204004.3	270920.2	301299.1	317855.1	359027.2	442179.8	484939.1	538927.6	641013.0	764112.7	805571.0	1227729.8	1394187.6	1512511.6	1826410.9	1804761.6	1804761.6				IMF		_X: Data nature not available
