goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2017]	2017	2017	1	PT	Percentage	G	Global				4.10058			4.10058				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2017]	2017	2017	1	PT	Percentage	G	Global				29.35004			29.35004				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2017]	2017	2017	1	PT	Percentage	G	Global				21.18599			21.18599				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2017]	2017	2017	1	PT	Percentage	G	Global				22.71503			22.71503				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	[2017]	2017	2017	1	PT	Percentage	G	Global				34.99753			34.99753				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2017]	2017	2017	1	PT	Percentage	G	Global				18.0956			18.0956				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	[2017]	2017	2017	1	PT	Percentage	G	Global				15.60241			15.60241				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	[2017]	2017	2017	1	PT	Percentage	G	Global				12.02205			12.02205				ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTCDV	Connecting and installing new devices	[2014, 2016, 2017]	2014	2017	3	PT	Percentage	G	Global	37.48009		37.42105	37.77335			37.77335				[2014]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	46.60865	44.62492	46.11699	44.2665			44.2665				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTCDV	Connecting and installing new devices	[2014, 2016, 2017]	2014	2017	3	PT	Percentage	G	Global	55.79991		54.87458	50.80666			50.80666				[2014]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	68.38796	67.97507	70.61673	69.74886			69.74886				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	39.079	36.04411	37.52844	36.25262			36.25262				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	72.0434	62.4289	74.13914	70.48147			70.48147				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	54.94181	54.9422	52.49525	52.87236			52.87236				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	58.81532	58.09006	56.93061	55.83529			55.83529				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	62.71549	61.2597	61.39741	58.81968			58.81968				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	74.77739	74.99185	77.54457	77.98286			77.98286				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	32.84849	29.99299	31.46779	30.95723			30.95723				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	35.95307	33.00809	34.48741	33.59538			33.59538				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	64.75741	56.97169	67.11911	69.02152			69.02152				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	4.8604	1.8474	4.22448	4.39548			4.39548				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	9.20008	9.71241	9.29387	8.99727			8.99727				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	13.56961	8.46069	14.39919	13.63238			13.63238				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	62.33409	54.19769	62.46328	64.85681			64.85681				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	64.10784	63.22301	65.15784	65.28655			65.28655				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	65.89381	57.6246	67.87151	65.71941			65.71941				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	38.71689	37.66329	40.30356	40.86165			40.86165				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	42.53205	42.45239	44.48627	44.39047			44.39047				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	46.37351	47.20701	48.69863	47.94483			47.94483				[2014-2015]: Eurostat // [2016]: Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium // [2017]: Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2015]	2015	2015	1	PT	Percentage	G	Global		44.7927					44.7927				Eurostat		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global		39.58741	42.93979	41.28861			41.28861				Direction GĂŠnĂŠrale Statistique - Statistics Belgium		_X: Data nature not available
