goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.1	-0.1	-0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			CPC2_1_114	Sorghum	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-1.1	-0.7	-0.7			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.5	-0.9	-0.9			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.6	-0.5	-0.5			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			CPC2_1_118	Millet	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.9	-0.6	-0.6			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			CPC2_1_111	Wheat	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-1.7	0.6	0.6			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			CPC2_1_111	Wheat	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.4	-0.2	-0.2			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	1.8	-1.0	-1.0			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.3	-0.7	-0.7			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.6	0.4	0.4			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	1.2	1.3	1.3			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.0	-1.5	-1.5			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			CPC2_1_114	Sorghum	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.2	1.6	1.6			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.5	-0.4	-0.4			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.1	0.1	0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.2	-0.3	-0.3			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.6	-0.8	-0.8			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			CPC2_1_111	Wheat	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.4	-0.1	-0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.8	0.9	0.9			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			CPC2_1_111	Wheat	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.4	0.1	0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.6	-0.8	-0.8			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.3	0.1	0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			CPC2_1_111	Wheat	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.1	-0.1	-0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.1	-0.1	-0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			CPC2_1_112	Maize	[2016, 2017]	2016	2017	2	IX	Index	G	Global	0.4	0.0	0.0			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			CPC2_1_111	Wheat	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-1.0	0.1	0.1			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.7	-2.4	-2.4			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	-0.2	-0.4	-0.4			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.c	Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility	C020c01	2.c.1	Indicator of food price anomalies	2020.Q2.G.03	['means of implementation', 'sustainable agriculture', 'food prices']	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			CPC2_1_113	Rice	[2016, 2017]	2016	2017	2	IX	Index	G	Global	1.3	0.4	0.4			Metadata available at: http://www.fao.org/fileadmin/user_upload/sustainable_development_goals/docs/Metadata_template_2.c.1__Food_CPI_add_.pdf | High defined as IFPA>=1; Moderately high defined as 0.5=<IFPA< 1 | Twelve month average of monthly IFPA	Food Price Monitoring and Analysis (FPMA) online database (FAO/GIEWS/FPMA-Tool)		G: Global monitoring data
