goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			Y15T49	15 to 49 years old	F	Female	[2010, 2014]	2010	2014	2	PT	Percentage	G	Global											60.8				64.6							64.6			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2010]: State of Palestine 2010 Family Health Survey // [2014]: State of Palestine 2014 MICS		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			Y15T49	15 to 49 years old	F	Female	[2003, 2008, 2011, 2013, 2014, 2015, 2016, 2017]	2003	2017	8	PT	Percentage	G	Global				33.8					31.0			38.3		31.8	41.2	46.9	44.1	46.3				46.3			[2011]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2003]: Ghana 2003 Demographic and Health Survey // [2008]: Ghana 2008 Demographic and Health Survey // [2011]: Ghana 2011 Multiple Indicator Cluster Survey // [2013]: Ghana 2013 PMA2020 Round 1 // [2014]: Ghana 2014 Demographic and Health Survey // [2015]: Ghana 2015 PMA2020 Round 4 // [2016]: Ghana 2016 PMA2020 Round 5 // [2017]: Ghana 2017 PMA2020 Round 6		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			Y15T49	15 to 49 years old	F	Female	[2009]	2009	2009	1	PT	Percentage	G	Global										35.8												35.8			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Kiribati 2009 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	30	Eastern Asia	3	142	Asia	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	89.7					89.3					89.4					89.4					89.5	89.5				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y15T49	15 to 49 years old	F	Female	[2001, 2006]	2001	2006	2	PT	Percentage	G	Global		17.8					21.5															21.5			[2001]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. Data pertain to a non-standard age or marital status group. // [2006]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2001]: Azerbaijan 2001 Reproductive Health Survey // [2006]: Azerbaijan 2006 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y15T49	15 to 49 years old	F	Female	[2002, 2009, 2015]	2002	2015	3	PT	Percentage	G	Global			48.5							58.7						66.1						66.1			[2002,2009]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2002]: Guatemala 2002 Encuesta Nacional de Salud Materno Infantil // [2009]: Guatemala 2008-2009 Encuesta Nacional de Salud Materno Infantil // [2015]: Guatemala 2014-2015 Encuesta Nacional de Salud Materno Infantil		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T49	15 to 49 years old	F	Female	[2005, 2012, 2016]	2005	2016	3	PT	Percentage	G	Global						22.9							24.6				21.5					21.5			[2016]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2005]: Guinea 2005 Demographic and Health Survey // [2012]: Guinea 2012 Demographic and Health Survey // [2016]: Guinea 2016 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y15T49	15 to 49 years old	F	Female	[2009, 2014]	2009	2014	2	PT	Percentage	G	Global										60.2					51.5							51.5				[2009]: Guyana 2009 Demographic and Health Survey // [2014]: Guyana 2014 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y15T49	15 to 49 years old	F	Female	[2000, 2006, 2012, 2017]	2000	2017	4	PT	Percentage	G	Global	35.0						37.7						45.6					45.4				45.4				[2000]: Haiti 2000 Demographic and Health Survey // [2006]: Haiti 2005-2006 Demographic and Health Survey // [2012]: Haiti 2012 Demographic and Health Survey // [2017]: Haiti 2016 Demographic and Health Survey (DHS)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	34	Southern Asia	3	142	Asia	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	64.2					67.2					68.4					70.0					71.5	71.5				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y15T49	15 to 49 years old	F	Female	[2001, 2006, 2012]	2001	2012	3	PT	Percentage	G	Global		71.2					69.2						76.0									76.0			[2001]: Data pertain to a non-standard age or marital status group.	[2001]: Honduras 2001 Encuesta Nacional de EpidemiologĂ­a y Salud Familiar // [2006]: Honduras 2005-2006 Demographic and Health Survey // [2012]: Honduras 2011-2012 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	35	South-Eastern Asia	3	142	Asia	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	69.9					72.7					74.3					75.6					76.3	76.3				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			Y15T49	15 to 49 years old	F	Female	[2004, 2006, 2008, 2016]	2004	2016	4	PT	Percentage	G	Global					61.7		69.1		64.0								72.8					72.8			[2004]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. Data pertain to a non-standard age or marital status group. // [2006,2008]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2004]: India 2002-2004 District Level Household Survey // [2006]: India 2005-2006 Demographic and Health Survey // [2008]: India 2007-2008 District Level Household Survey // [2016]: India 2015-2016 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			Y15T49	15 to 49 years old	F	Female	[2003, 2008, 2012, 2015, 2016, 2017]	2003	2017	6	PT	Percentage	G	Global				77.1					77.0				79.0			78.2	77.0	77.0				77.0			[2003,2008,2016]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2003]: Indonesia 2002-2003 Demographic and Health Survey // [2008]: Indonesia 2007 Demographic and Health Survey // [2012]: Indonesia 2012 Demographic and Health Survey (Special) // [2015]: Indonesia 2015 PMA2020 Round 1 // [2016]: Indonesia 2016 National Socio-economic Survey // [2017]: Indonesia 2017 Demographic and Health Survey (DHS)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			Y15T49	15 to 49 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global												68.6										68.6			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Iran (Islamic Republic of) 2010 Multiple-Indicator Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			Y15T49	15 to 49 years old	F	Female	[2011, 2018]	2011	2018	2	PT	Percentage	G	Global												55.5							53.7			53.7			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2011]: Iraq 2011 Multiple Indicator Cluster Survey // [2018]: Iraq 2018 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			Y15T49	15 to 49 years old	F	Female	[2012, 2016, 2017, 2018]	2012	2018	4	PT	Percentage	G	Global													32.2				31.1	42.4	44.1			44.1			[2016]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2012]: CĂ´te d'Ivoire 2011-2012 Demographic and Health Survey // [2016]: CĂ´te d'Ivoire 2016 Multiple Indicator Cluster Survey // [2017]: CĂ´te d'Ivoire 2017 PMA2020 Round 1 // [2018]: CĂ´te d'Ivoire 2018 PMA2020 Round 2		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			Y15T49	15 to 49 years old	F	Female	[2003, 2009]	2003	2009	2	PT	Percentage	G	Global				81.8						79.2												79.2			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2003]: Jamaica 2002-2003 Reproductive and Health Survey // [2009]: Jamaica 2008 Reproductive and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			Y15T49	15 to 49 years old	F	Female	[2011, 2015, 2018]	2011	2018	3	PT	Percentage	G	Global												79.1				81.3			73.2			73.2			[2011]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. // [2018]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. Data pertain to a non-standard age or marital status group.	[2011]: Kazakhstan 2010-2011 Multiple Indicator Cluster Survey // [2015]: Kazakhstan 2015 Multiple Indicator Cluster Survey // [2018]: Kazakhstan 2018 Gender and Generations Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y15T49	15 to 49 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	42.2					42.2			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Afghanistan 2015 Demographic and Health Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			Y15T49	15 to 49 years old	F	Female	[2002, 2007, 2009, 2012, 2018]	2002	2018	5	PT	Percentage	G	Global			58.3					59.5		57.9			58.0						56.7			56.7			The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2002]: Jordan 2002 Demographic and Health Survey // [2007]: Jordan 2007 Demographic and Health Survey // [2009]: Jordan 2009 Demographic and Health Survey (Interim) // [2012]: Jordan 2012 Demographic and Health Survey // [2018]: Jordan 2017 Demographic and Health Survey (DHS)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			Y15T49	15 to 49 years old	F	Female	[2003, 2009, 2014, 2015, 2016, 2017, 2018]	2003	2018	7	PT	Percentage	G	Global				47.5						55.9					70.7	75.2	75.5	76.4	77.6			77.6				[2003]: Kenya 2003 Demographic and Health Survey // [2009]: Kenya 2008-2009 Demographic and Health Survey // [2014]: Kenya 2014 Demographic and Health Survey // [2015]: Kenya 2015 PMA2020 Round 4 // [2016]: Kenya 2016 PMA2020 Round 5 // [2017]: Kenya 2017 PMA2020 Round 6 // [2018]: Kenya 2018 PMA2020 Round 7		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			Y15T49	15 to 49 years old	F	Female	[2002, 2006, 2010, 2014, 2017]	2002	2017	5	PT	Percentage	G	Global			68.2				68.9				76.7				89.8			89.6				89.6			[2002]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. Data pertain to a non-standard age or marital status group. // [2006,2010]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union. Data pertain to a non-standard age or marital status group. Data pertain to non-pregnant women. // [2014,2017]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2002]: Democratic People's Republic of Korea 2002 Reproductive Health Survey // [2006]: Democratic People's Republic of Korea 2006 Reproductive Health Survey // [2010]: Democratic People's Republic of Korea 2010 Reproductive Health Survey // [2014]: Democratic People's Republic of Korea 2014 Socio Economic Demographic Health Survey // [2017]: Democratic People's Republic of Korea 2017 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			Y15T49	15 to 49 years old	F	Female	[2012, 2014, 2018]	2012	2018	3	PT	Percentage	G	Global													62.1		65.4				64.0			64.0			[2014,2018]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2012]: Kyrgyzstan 2012 Demographic and Health Survey // [2014]: Kyrgyzstan 2014 Multiple Indicator Cluster Survey // [2018]: Kyrgyzstan 2018 Multiple Indicator Cluster Survey		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2012, 2017]	2000	2017	4	PT	Percentage	G	Global	40.3					53.3							60.5					72.3				72.3			[2000,2005]: The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	[2000]: Lao People's Democratic Republic 2000 Reproductive Health Survey // [2005]: Lao People's Democratic Republic 2005 Reproductive Health Survey // [2012]: Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS) // [2017]: Lao People's Democratic Republic 2017 Social Indicator Survey (MICS/DHS)		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.7	By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes	C030701	3.7.1	Proportion of women of reproductive age (aged 15–49 years) who have their need for family planning satisfied with modern methods	2020.Q2.G.03	['health', 'reproductive health', 'family planning', 'womens health', 'advancement of women', 'gender equality', 'women']	SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	419	Latin America and the Caribbean	3	19	Americas	Region								Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	PT	Percentage	G	Global	76.1					79.0					80.8					82.1					82.9	82.9				United Nations, Department of Economic and Social Affairs, Population Division (2020). Estimates and Projections of Family Planning Indicators 2020.		E: Estimated data
