goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	activity_code	activity_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								_T	Both sexes	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	90.0414				90.0414				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								M	Male	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	87.3517				87.3517				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								F	Female	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	93.4034				93.4034				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	97.4769				97.4769				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								_T	Both sexes	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	79.2494				79.2494				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								F	Female	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	98.4935				98.4935				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								M	Male	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	96.6524				96.6524				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								F	Female	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	84.9418				84.9418				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	199	Least Developed Countries (LDC)	1			Group								M	Male	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	76.0417				76.0417				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								M	Male	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	86.3821				86.3821				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								F	Female	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	92.0457				92.0457				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	98.1573				98.1573				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	Both sexes	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	89.1468				89.1468				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								M	Male	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	97.4818				97.4818				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								F	Female	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	98.7574				98.7574				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	Both sexes	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	76.7354				76.7354				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								M	Male	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	71.5251				71.5251				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	202	Sub-Saharan Africa	3	2	Africa	Region								F	Female	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	82.8811				82.8811				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	[2011]	2011	2011	1	PT	Percentage	G	Global												99.80336									99.80336			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	[2011]	2011	2011	1	PT	Percentage	G	Global												94.53821									94.53821			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			_T	Both sexes	_T	No breakdown	[2011]	2011	2011	1	PT	Percentage	G	Global												96.82285									96.82285			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	[2011]	2011	2011	1	PT	Percentage	G	Global												99.75634									99.75634			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			F	Female	_T	No breakdown	[2011]	2011	2011	1	PT	Percentage	G	Global												98.47076									98.47076			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			F	Female	ISIC4_BTU	Non-agriculture	[2011]	2011	2011	1	PT	Percentage	G	Global												97.70067									97.70067			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2011]	2011	2011	1	PT	Percentage	G	Global												99.77672									99.77672			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			M	Male	_T	No breakdown	[2011]	2011	2011	1	PT	Percentage	G	Global												95.0631									95.0631			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			M	Male	ISIC4_BTU	Non-agriculture	[2011]	2011	2011	1	PT	Percentage	G	Global												90.16372									90.16372			Repository: ILO-STATISTICS - Micro data processing	HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								_T	Both sexes	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	18.1062				18.1062				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								M	Male	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	18.8715				18.8715				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								_T	Both sexes	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	17.7466				17.7466				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								M	Male	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	18.3081				18.3081				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								F	Female	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	17.1232				17.1232				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								F	Female	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	17.2532				17.2532				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	50.7482				50.7482				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								M	Male	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	59.762				59.762				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	21	Northern America	3	19	Americas	Region								F	Female	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	32.713				32.713				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	90.4012	88.41823	91.00803	89.80201	89.40706	70.46446	65.37886	57.701	57.98927	55.0119	53.94469	56.17119	56.25978	55.89839	54.24452	56.28108	56.3353	57.16819			57.16819			[2000]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2001-2017]: Repository: ILO-STATISTICS - Micro data processing	[2000-2014]: LFS - National Labour Force Survey // [2015-2017]: LFS - Continuous National Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	90.56789	89.32365	91.11728	90.2296	90.28409	67.00388	61.80684	53.40603	54.20868	50.7941	49.84364	52.33907	52.56942	52.16426	50.63138	52.85976	53.19908	53.89233			53.89233			[2000]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2001-2017]: Repository: ILO-STATISTICS - Micro data processing	[2000-2014]: LFS - National Labour Force Survey // [2015-2017]: LFS - Continuous National Labour Force Survey		C: Country data
