series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	years	min_year	max_year	n_years
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	ISCED11_1	Primary	[2010, 2011, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	ISCED11_3	Upper secondary	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	ISCED11_2	Lower secondary	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	513	Europe and Northern America	2	1	World	Region						ISCED11_1	Primary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	513	Europe and Northern America	2	1	World	Region						ISCED11_2	Lower secondary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	513	Europe and Northern America	2	1	World	Region						ISCED11_3	Upper secondary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	514	Developed Regions	1			Group						ISCED11_1	Primary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	514	Developed Regions	1			Group						ISCED11_2	Lower secondary	[2014, 2015, 2016]	2014	2016	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	514	Developed Regions	1			Group						ISCED11_3	Upper secondary	[2014, 2015, 2016, 2017]	2014	2017	4
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	515	Developing Regions	1			Group						ISCED11_3	Upper secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	515	Developing Regions	1			Group						ISCED11_1	Primary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	515	Developing Regions	1			Group						ISCED11_2	Lower secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	ISCED11_2	Lower secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	ISCED11_3	Upper secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	ISCED11_1	Primary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	53	Australia and New Zealand	3	9	Oceania	Region						ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	53	Australia and New Zealand	3	9	Oceania	Region						ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	53	Australia and New Zealand	3	9	Oceania	Region						ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	ISCED11_3	Upper secondary	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2003	2016	14
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	ISCED11_1	Primary	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2003	2016	14
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	ISCED11_2	Lower secondary	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2003	2016	14
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	ISCED11_1	Primary	[2017]	2017	2017	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11_3	Upper secondary	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2008	2016	9
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11_2	Lower secondary	[2016, 2017, 2018]	2016	2018	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11_1	Primary	[2016, 2017, 2018]	2016	2018	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11_3	Upper secondary	[2016, 2017, 2018]	2016	2018	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	ISCED11_1	Primary	[2016]	2016	2016	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	62	Central and Southern Asia	2	1	World	Region						ISCED11_2	Lower secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	62	Central and Southern Asia	2	1	World	Region						ISCED11_3	Upper secondary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	62	Central and Southern Asia	2	1	World	Region						ISCED11_1	Primary	[2015, 2016, 2017]	2015	2017	3
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
