series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	28.05396	14.87956	14.87956	28.05396	14.87956	14.87956	28.05396	14.87956	14.87956	28.05396	14.87956	14.87956	28.05396	14.87956	14.87956	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396	16.63395	16.63395	28.05396						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	4.38926	17.6138	17.6138	4.38926	17.6138	17.6138	4.38926	17.6138	17.6138	4.80592	17.6138	17.6138	7.58095	17.6138	17.6138	7.58095	17.6138	17.6138	11.17775	17.6138	17.6138	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775	18.10265	18.10265	11.17775						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	66.80313	8.1667	9.78618	66.81602	10.89792	10.89792	66.99025	10.89792	10.89792	67.05859	10.89792	10.89792	69.77278	10.89792	10.89792	71.15416	10.89792	10.89792	71.21846	10.89792	10.89792	71.22781	10.89792	10.89792	71.24626	10.89792	10.89792	71.30026	10.89792	10.89792	71.313	10.89792	10.89792	71.67464	10.89792	10.89792	71.74767	10.89792	10.89792	71.75059	10.89792	10.89792	71.76291	10.89792	10.89792	71.76378	10.89792	10.89792	71.79281	10.89792	10.89792	71.79966	10.89792	10.89792	71.79975	10.89792	10.89792	71.79975	10.89792	10.89792	71.79975						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	35.45783	0.0	0.0	38.90822	0.0	0.0	49.6853	0.0	0.0	54.13606	0.0	0.0	56.62261	0.0	0.0	59.39222	0.0	0.0	69.79439	0.0	0.0	70.77641	0.0	0.0	71.79346	0.0	0.0	72.14243	0.0	0.0	72.96858	0.0	0.0	73.73782	0.0	0.0	74.80636	15.78947	15.78947	75.28576	15.78947	15.78947	75.64013	15.78947	15.78947	76.0558	15.78947	15.78947	76.15239	15.78947	15.78947	76.61576	15.78947	15.78947	80.35324	15.78947	15.78947	80.35324	15.78947	15.78947	80.35324						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	54.63625	4.38926	4.38926	64.27601	4.38926	4.38926	64.27601	4.38926	4.38926	64.27601	4.80592	4.80592	64.27601	7.58095	7.58095	64.27601	7.58095	7.58095	64.27601	11.17775	11.17775	80.80437	11.17775	11.17775	80.97336	11.17775	11.17775	80.97336	11.17775	11.17775	80.97336	11.17775	11.17775	80.97336	11.17775	11.17775	80.97336	11.17775	11.17775	81.33082	11.17775	11.17775	81.33082	11.17775	11.17775	81.3362	11.17775	11.17775	81.3362	11.17775	11.17775	83.1476	11.17775	11.17775	83.1476	11.17775	11.17775	83.1476	11.17775	11.17775	83.1476						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	66.00678	66.95246	0.0	66.0158	66.97157	0.0	66.17832	67.13385	0.0	66.23397	67.17661	0.0	68.92298	69.87	0.0	70.294	71.2439	0.0	70.32219	71.27315	0.0	70.33926	71.27822	0.0	70.42984	71.28865	0.0	70.48007	71.31981	0.0	70.4887	71.32636	0.0	70.87114	71.6838	0.0	70.96931	71.75442	0.0	70.9794	71.75527	0.0	71.01142	71.76303	0.0	71.32941	71.76378	0.0	71.70897	71.79281	0.0	71.7897	71.79966	0.0	71.79975	71.79975	0.0	71.79975	71.79975	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81015	0.0	0.0	0.81015	0.0	0.0	0.81015	0.0	0.0	0.81015	0.0	0.0	0.81015	0.0	0.0	0.81015	0.0	0.0	0.81015	0.0	0.0	0.81015						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.39471	33.60875	36.8064	11.39471	37.21323	40.11111	61.16852	47.91515	50.89549	61.16852	52.46545	55.45618	61.16852	54.87557	57.85765	61.16852	57.53738	60.59379	61.16852	68.44823	70.87568	61.16852	69.45019	71.7277	61.16852	70.71396	72.82247	61.16852	71.05468	73.06265	61.16852	71.89366	73.93857	61.16852	72.56773	74.53445	61.16852	73.81489	75.55815	61.16852	74.37655	75.89403	61.16852	74.79035	76.2738	61.16852	75.321	76.62045	61.16852	75.46732	76.68376	61.66665	75.96473	77.07625	61.66665	80.35324	80.35324	61.66665	80.35324	80.35324	61.66665						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	21.25394	0.0	0.0	21.25394	0.0	0.0	21.25394	0.0	0.0	27.21751	0.0	0.0	27.21751	0.0	0.0	27.21751	0.0	0.0	29.18716	0.0	0.0	34.39275	0.0	0.0	34.39275	0.0	0.0	34.39275	0.0	0.0	34.39275	0.0	0.0	37.8272	0.0	0.0	38.58624	0.0	0.0	38.58632	0.0	0.0	40.31546	0.0	0.0	40.31546	0.0	0.0	40.31546	0.0	0.0	40.31546	0.0	0.0	40.31546	0.0	0.0	40.31899	0.0	0.0	40.31899						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	28.91637	54.63625	54.63625	28.91637	64.27601	64.27601	28.91637	64.27601	64.27601	34.58734	64.27601	64.27601	34.58734	64.27601	64.27601	34.58734	64.27601	64.27601	34.58734	64.27601	64.27601	34.58734	80.80437	80.80437	34.58734	80.97336	80.97336	34.58734	80.97336	80.97336	34.58734	80.97336	80.97336	34.58734	80.97336	80.97336	34.58734	80.97336	80.97336	34.58734	81.33082	81.33082	34.58734	81.33082	81.33082	34.58734	81.3362	81.3362	34.58734	81.3362	81.3362	34.58734	83.1476	83.1476	34.58734	83.1476	83.1476	34.58734	83.1476	83.1476	34.58734						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	4.8585	29.84603	29.84603	6.09969	29.84603	29.84603	8.96877	29.84603	29.84603	9.02565	29.84603	29.84603	11.76068	29.84603	29.84603	12.48706	29.84603	29.84603	12.48706	33.59767	33.59767	12.48706	33.59767	33.59767	12.48706	33.59767	33.59767	15.82619	33.59767	33.59767	16.83406	33.59767	33.59767	17.76841	33.59767	33.59767	17.76841	33.59767	33.59767	20.15459	33.59767	33.59767	20.25902	33.59767	33.59767	23.1104	33.59767	33.59767	23.18208	33.59767	33.59767	24.38822	33.59767	33.59767	24.40385	33.59767	33.59767	24.40385	33.59767	33.59767	24.40385						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	53.2928	11.39471	11.39471	60.26309	11.39471	11.39471	61.45541	61.16852	61.16852	61.83584	61.16852	61.16852	69.97268	61.16852	61.16852	71.73247	61.16852	61.16852	74.06662	61.16852	61.16852	76.08647	61.16852	61.16852	77.55675	61.16852	61.16852	77.86657	61.16852	61.16852	77.90101	61.16852	61.16852	77.99585	61.16852	61.16852	78.00066	61.16852	61.16852	78.08752	61.16852	61.16852	78.36957	61.16852	61.16852	78.425	61.16852	61.16852	78.59518	61.16852	61.16852	78.82813	61.66665	61.66665	78.82886	61.66665	61.66665	78.82886	61.66665	61.66665	78.82886						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.84594	14.66758	14.66758	0.84594	14.66758	14.66758	0.84594	14.66758	14.66758	0.84594	17.88982	17.88982	0.84594	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	17.88982	17.88982	8.21918	26.08457	26.08457	8.21918	26.08457	26.08457	8.21918	26.08457	26.08457	8.21918	26.08457	26.08457	8.21918	26.08457	26.08457	8.21918	26.08457	26.08457	8.21918	26.08457	26.08457	8.21918						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	80.55636	28.91637	28.91637	80.55636	28.91637	28.91637	80.55636	28.91637	28.91637	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636	34.58734	34.58734	80.55636						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	6.17024	6.17024	0.0	6.17024	6.17024	0.0	6.17024	6.17024	0.0	6.17024	6.17024	0.0	7.08377	7.08377	0.0	7.08377	7.08377	40.0	7.08377	7.08377	40.0	7.08377	7.08377	40.0	7.08377	7.08377	40.0	7.08377	7.08377	40.0	7.32748	7.32748	40.0	9.70388	9.70388	40.0	9.92084	9.92084	40.0	10.2299	10.2299	40.0	10.2299	10.2299	40.0	10.2299	10.2299	40.0	10.2299	10.2299	40.0	10.2299	10.2299	40.0	13.48327	13.48327	40.0	13.48327	13.48327	40.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	30	Eastern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	18.54856	18.45706	18.59923	18.66762	18.57611	18.71828	19.24135	19.13323	19.27536	21.13269	21.02444	21.16657	21.80495	21.69655	21.83867	22.0452	21.93685	22.0788	23.30905	23.20126	23.32607	23.43538	23.31092	23.43573	23.66945	23.56127	23.66957	23.74415	23.64389	23.74415	23.95303	23.85277	23.95303	24.26608	24.17475	24.26608	24.74592	24.65465	24.74592	25.59527	25.50405	25.59527	25.65653	25.56531	25.65653	25.7489	25.65768	25.7489	25.81382	25.7801	25.81382	25.92426	25.89066	25.92426	26.19767	26.19767	26.19767	26.19767	26.19767	26.19767	26.19767						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	55.22614	21.25394	21.25394	63.6979	21.25394	21.25394	69.95243	21.25394	21.25394	70.01299	27.21751	27.21751	70.04969	27.21751	27.21751	71.28101	27.21751	27.21751	71.82864	29.18716	29.18716	71.82884	34.39275	34.39275	76.06371	34.39275	34.39275	77.49209	34.39275	34.39275	86.04497	34.39275	34.39275	86.04497	37.8272	37.8272	86.04497	38.58624	38.58624	86.04497	38.58632	38.58632	86.04497	40.31546	40.31546	86.04497	40.31546	40.31546	86.04497	40.31546	40.31546	86.04497	40.31546	40.31546	86.04497	40.31546	40.31546	86.04497	40.31899	40.31899	86.04497						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	26.0812	53.2928	53.2928	26.0812	60.26309	60.26309	26.0812	61.45541	61.45541	26.0812	61.83584	61.83584	26.0812	69.97268	69.97268	26.0812	71.73247	71.73247	26.0812	74.06662	74.06662	26.0812	76.08647	76.08647	26.30665	77.55675	77.55675	26.30665	77.86657	77.86657	26.30665	77.90101	77.90101	26.30665	77.99585	77.99585	26.30665	78.00066	78.00066	26.30665	78.08752	78.08752	26.30665	78.36957	78.36957	26.30665	78.425	78.425	26.30665	78.59518	78.59518	26.30665	78.82813	78.82813	26.30665	78.82886	78.82886	26.30665	78.82886	78.82886	26.30665						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032	80.55636	80.55636	34.45032						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	22.08225	37.14634	37.14634	22.08225	37.14634	37.14634	22.08225	37.14634	37.14634	26.44489	37.14634	37.14634	29.22277	37.14634	37.14634	29.45512	37.14634	37.14634	33.72376	37.14634	37.14634	33.72376	37.14634	37.14634	35.50965	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487	37.14634	37.14634	36.61487						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	49.16668	54.03657	56.25151	49.16668	62.72599	64.38758	49.16668	68.99823	70.44925	57.4445	69.08445	70.51484	57.4445	69.11554	70.57518	57.4445	70.20663	71.69829	57.4445	70.80232	72.18903	57.4445	70.80743	72.18924	57.4445	75.28454	76.45772	57.46423	76.78324	77.79257	82.28479	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336	86.04497	86.04497	82.38336						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
