series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	17.6425	43.94652	52.23338	17.6425	47.0952	55.65684	17.6425	52.97318	60.14938	18.61998	55.5268	62.52703	18.61998	57.8697	64.80245	18.61998	58.52498	65.00195	18.96048	63.67248	69.9151	18.96048	64.54869	70.60813	18.96048	64.54869	70.60813	18.96048	65.35969	70.86933	18.96048	65.77949	71.17591	37.27754	66.06077	71.26846	37.27771	66.72561	71.66103	37.27771	67.52263	72.12827	37.27771	67.52263	72.2145	37.27771	68.25115	72.5727	37.27771	68.2794	72.69439	37.27771	69.64388	73.31825	37.27771	78.10991	78.10991	37.27771	78.10991	78.10991	37.27771						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	92.88956	67.5193	67.5193	92.88956	67.54459	67.54459	92.88956	68.06521	68.06521	92.88956	68.16989	68.16989	92.88956	73.56814	73.56814	92.88956	73.62907	73.62907	92.88956	73.63621	73.63621	92.88956	73.63622	73.63622	92.88956	73.637	73.637	92.88956	73.63832	73.63832	92.88956	73.6384	73.6384	92.88956	73.63946	73.63946	92.88956	73.63951	73.63951	92.88956	73.63967	73.63967	92.88956	73.6426	73.6426	92.88956	73.6426	73.6426	92.88956	73.64353	73.64353	92.88956	73.66326	73.66326	92.88956	73.66326	73.66326	92.88956	73.66326	73.66326	92.88956						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	43.5833	43.5833	0.0	43.5833	43.5833	0.0	43.5833	43.5833	0.0	43.5833	43.5833	0.0	43.5833	43.5833	0.0	43.5833	43.5833	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0	58.58988	58.58988	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	56.34431	0.0	0.0	66.23814	0.0	0.0	66.93548	93.60781	93.60781	67.12647	93.60781	93.60781	73.83515	93.60781	93.60781	75.18111	93.60781	93.60781	77.00455	93.60781	93.60781	77.55171	93.60781	93.60781	79.67554	93.60781	93.60781	80.16616	93.60781	93.60781	80.20771	93.60781	93.60781	80.20797	93.60781	93.60781	80.21568	93.60781	93.60781	80.27238	93.60781	93.60781	80.36033	93.60781	93.60781	80.46995	93.60781	93.60781	80.63662	93.60781	93.60781	81.32653	93.60781	93.60781	81.32653	93.60781	93.60781	81.32653	93.60781	93.60781	81.32653						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032	92.88956	92.88956	97.62032						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	30	Eastern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	14.4768	14.17926	14.4768	14.48534	14.1878	14.48534	15.42681	15.12927	15.42681	15.7334	15.43585	15.7334	16.58771	16.29016	16.58771	17.15126	16.85372	17.15126	18.57394	18.27639	18.57394	18.57406	18.27651	18.57406	18.63629	18.33874	18.63629	18.64802	18.35048	18.64802	18.89111	18.59357	18.89111	19.64493	19.34738	19.64493	19.65171	19.35417	19.65171	19.996	19.996	19.996	19.996	19.996	19.996	20.29721	20.29721	20.29721	20.29721	20.29721	20.29721	20.64248	20.64248	20.64248	21.16722	21.16722	21.16722	21.16722	21.16722	21.16722	21.16722						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	57.91527	17.6425	17.6425	62.33571	17.6425	17.6425	77.47559	17.6425	17.6425	77.93511	18.61998	18.61998	77.93511	18.61998	18.61998	77.93511	18.61998	18.61998	77.93511	18.96048	18.96048	77.93752	18.96048	18.96048	77.94253	18.96048	18.96048	77.94254	18.96048	18.96048	87.23527	18.96048	18.96048	87.23527	37.27754	37.27754	87.23527	37.27771	37.27771	87.23527	37.27771	37.27771	87.23527	37.27771	37.27771	87.23527	37.27771	37.27771	87.23527	37.27771	37.27771	87.23527	37.27771	37.27771	87.23527	37.27771	37.27771	87.23527	37.27771	37.27771	87.23527						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	5.4975	24.97649	24.97649	5.4975	24.97649	24.97649	5.4975	24.97649	24.97649	14.14627	24.97649	24.97649	14.14627	24.97649	24.97649	14.52673	24.97649	24.97649	14.52673	24.97649	24.97649	14.52673	24.97649	24.97649	14.52673	24.97649	24.97649	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673	26.79851	26.79851	14.52673						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	30.09618	18.75	18.75	30.47589	18.75	18.75	30.6536	18.75	18.75	33.06328	18.75	18.75	33.26067	18.75	18.75	34.30433	18.75	18.75	34.30861	18.75	18.75	34.30861	18.75	18.75	36.09317	18.75	18.75	41.48926	18.75	18.75	41.48926	18.75	18.75	41.48926	18.75	18.75	42.76362	18.75	18.75	42.78857	18.75	18.75	42.78857	18.75	18.75	42.88098	18.75	18.75	43.04238	18.75	18.75	43.18974	18.75	18.75	43.72533	18.75	18.75	43.72533	18.75	18.75	43.72533						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	18.66884	56.34431	56.34431	18.66884	66.23814	66.23814	18.67358	66.93548	66.93548	19.55057	67.12647	67.12647	19.55057	73.83515	73.83515	19.55057	75.18111	75.18111	24.7979	77.00455	77.00455	24.81312	77.55171	77.55171	24.81323	79.67554	79.67554	24.81812	80.16616	80.16616	24.81831	80.20771	80.20771	24.81942	80.20797	80.20797	24.81942	80.21568	80.21568	24.81942	80.27238	80.27238	24.81942	80.36033	80.36033	24.81942	80.46995	80.46995	24.81942	80.63662	80.63662	24.81942	81.32653	81.32653	24.81942	81.32653	81.32653	24.81942	81.32653	81.32653	24.81942						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909	97.62032	97.62032	90.41909						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	57.91527	57.91527	0.0	62.33571	62.33571	0.0	77.47559	77.47559	0.0	77.93511	77.93511	0.0	77.93511	77.93511	0.0	77.93511	77.93511	0.0	77.93511	77.93511	0.0	77.93752	77.93752	0.0	77.94253	77.94253	0.0	77.94254	77.94254	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0	87.23527	87.23527	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	34	Southern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	21.37209	21.36192	21.37966	21.80248	21.79231	21.81005	21.80248	21.79231	21.81005	22.13728	22.12711	22.14485	22.40773	22.39756	22.4153	22.40773	22.39756	22.4153	22.40773	22.39756	22.4153	22.41232	22.40219	22.41964	22.6575	22.64756	22.66471	22.94004	22.9301	22.9404	23.01261	23.00266	23.01261	23.01261	23.00266	23.01261	24.43118	24.42124	24.43118	24.66659	24.66659	24.66659	24.79862	24.79862	24.79862	24.79862	24.79862	24.79862	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071	24.81071						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643	61.37903	61.37903	16.62643						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	52.57138	18.66884	18.66884	52.57166	18.66884	18.66884	52.57166	18.67358	18.67358	52.57166	19.55057	19.55057	84.81911	19.55057	19.55057	84.81911	19.55057	19.55057	84.81914	24.7979	24.7979	84.81914	24.81312	24.81312	84.81915	24.81323	24.81323	84.82024	24.81812	24.81812	84.82024	24.81831	24.81831	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024	24.81942	24.81942	84.82024						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	35	South-Eastern Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	22.73192	22.21108	23.29183	24.29758	23.79053	24.92151	26.57056	26.06351	27.19449	28.04304	27.67633	28.75455	31.16413	30.65809	31.85434	31.65777	31.1635	32.3574	31.7191	31.27167	32.40539	32.89704	32.45558	33.55459	33.40913	32.83925	33.87631	34.8314	34.34812	35.15831	34.86169	34.37841	35.1886	35.34617	34.86289	35.67308	35.448	34.96471	35.7749	35.79991	35.30654	36.08459	36.66517	35.96275	36.72701	36.7938	36.09138	36.85564	37.25016	36.83766	37.26258	37.5963	37.20749	37.5963	37.59656	37.59656	37.59656	37.59656	37.59656	37.59656	37.59656						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	22.89101	90.41909	90.41909	22.89101	90.41909	90.41909	22.89101	90.41909	90.41909	22.89101	90.41909	90.41909	22.89101	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031	90.41909	90.41909	33.54031						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	16.23238	0.0	0.0	18.62389	0.0	0.0	18.62389	0.0	0.0	18.62389	0.0	0.0	18.62389	0.0	0.0	18.64447	0.0	0.0	18.64447	0.0	0.0	18.64447	0.0	0.0	18.64447	0.0	0.0	18.64447						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	23.34652	0.0	0.0	25.29722	0.0	0.0	28.96659	0.0	0.0	29.57033	0.0	0.0	29.93492	0.0	0.0	29.97412	0.0	0.0	29.97476	0.0	0.0	30.47886	0.0	0.0	30.55846	0.0	0.0	31.92384	0.0	0.0	32.00995	0.0	0.0	33.48002	0.0	0.0	34.43663	0.0	0.0	35.99298	0.0	0.0	37.39749	0.0	0.0	37.40063	0.0	0.0	37.67737	0.0	0.0	37.67737	0.0	0.0	37.67737	0.0	0.0	37.67737	0.0	0.0	37.67737						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	6.20928	52.57138	52.57138	7.70488	52.57166	52.57166	7.70488	52.57166	52.57166	11.75777	52.57166	52.57166	15.19006	84.81911	84.81911	17.1826	84.81911	84.81911	17.60696	84.81914	84.81914	23.38044	84.81914	84.81914	25.46711	84.81915	84.81915	33.22692	84.82024	84.82024	33.22692	84.82024	84.82024	33.22692	84.82024	84.82024	33.22692	84.82024	84.82024	36.30548	84.82024	84.82024	36.43147	84.82024	84.82024	36.43147	84.82024	84.82024	38.92581	84.82024	84.82024	41.01836	84.82024	84.82024	41.01985	84.82024	84.82024	41.01985	84.82024	84.82024	41.01985						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	30.97447	22.89101	22.89101	33.47242	22.89101	22.89101	33.47242	22.89101	22.89101	35.41555	22.89101	22.89101	35.41555	22.89101	22.89101	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555	33.54031	33.54031	35.41555						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
