series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y55T64	55 to 64 years old	R	Rural	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														21.83333						21.83333			"Travel time spent on ""domestic and care work"" is included in domestic work."	DANE based on National Time Use Survey		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y55T64	55 to 64 years old	R	Rural	M	Male	[2013]	2013	2013	1	PT	Percentage	G	Global														5.29167						5.29167			"Travel time spent on ""domestic and care work"" is included in domestic work."	DANE based on National Time Use Survey		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y_GE65	65 years old and over	R	Rural	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														16.70833						16.70833			"Travel time spent on ""domestic and care work"" is included in domestic work."	DANE based on National Time Use Survey		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y_GE65	65 years old and over	R	Rural	M	Male	[2013]	2013	2013	1	PT	Percentage	G	Global														5.54167						5.54167			"Travel time spent on ""domestic and care work"" is included in domestic work."	DANE based on National Time Use Survey		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y_GE10	10 years old and over	U	Urban	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														15.20833						15.20833			"Travel time spent on ""domestic and care work"" is included in domestic work."	DANE based on National Time Use Survey		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y_GE10	10 years old and over	U	Urban	M	Male	[2013]	2013	2013	1	PT	Percentage	G	Global														4.33333						4.33333			"Travel time spent on ""domestic and care work"" is included in domestic work."	DANE based on National Time Use Survey		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y15T24	15 to 24 years old	U	Urban	M	Male	[2013]	2013	2013	1	PT	Percentage	G	Global														3.625						3.625			"Travel time spent on ""domestic and care work"" is included in domestic work."	DANE based on National Time Use Survey		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE12	12 years old and over	R	Rural	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		23.52		23.52				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE65	65 years old and over	_T	All areas	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		10.15		10.15				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE65	65 years old and over	_T	All areas	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		19.5575		19.5575				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y55T64	55 to 64 years old	_T	All areas	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.53583		8.53583				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE12	12 years old and over	_T	All areas	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		21.31625		21.31625				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE12	12 years old and over	_T	All areas	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.15792		8.15792				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		15.96042		15.96042				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	_T	All areas	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		6.2625		6.2625				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		22.14583		22.14583				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.37875		8.37875				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y25T44	25 to 44 years old	_T	All areas	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		24.77875		24.77875				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y25T44	25 to 44 years old	_T	All areas	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.80292		8.80292				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y45T54	45 to 54 years old	_T	All areas	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		23.77375		23.77375				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y45T54	45 to 54 years old	_T	All areas	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		9.05125		9.05125				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y55T64	55 to 64 years old	_T	All areas	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		24.31167		24.31167				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	U	Urban	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		6.41667		6.41667				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE15	15 years old and over	U	Urban	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		21.11333		21.11333				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE15	15 years old and over	U	Urban	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.44042		8.44042				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y25T44	25 to 44 years old	U	Urban	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.90708		8.90708				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y45T54	45 to 54 years old	R	Rural	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		25.83375		25.83375				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y45T54	45 to 54 years old	R	Rural	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.71375		8.71375				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y55T64	55 to 64 years old	R	Rural	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		25.45625		25.45625				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y55T64	55 to 64 years old	R	Rural	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		9.43667		9.43667				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE65	65 years old and over	R	Rural	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		20.21083		20.21083				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE65	65 years old and over	R	Rural	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		9.24708		9.24708				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE12	12 years old and over	U	Urban	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		20.38958		20.38958				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE12	12 years old and over	U	Urban	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.21708		8.21708				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	U	Urban	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		14.33125		14.33125				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y45T54	45 to 54 years old	U	Urban	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		23.11333		23.11333				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y25T44	25 to 44 years old	U	Urban	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		23.53667		23.53667				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE12	12 years old and over	R	Rural	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.0325		8.0325				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	R	Rural	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		19.66542		19.66542				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	R	Rural	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		5.88042		5.88042				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE15	15 years old and over	R	Rural	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		24.63167		24.63167				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE15	15 years old and over	R	Rural	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.24792		8.24792				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y25T44	25 to 44 years old	R	Rural	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		27.60333		27.60333				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y25T44	25 to 44 years old	R	Rural	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.6125		8.6125				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE65	65 years old and over	U	Urban	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		10.67167		10.67167				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y45T54	45 to 54 years old	U	Urban	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		9.1725		9.1725				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y55T64	55 to 64 years old	U	Urban	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		23.76333		23.76333				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y55T64	55 to 64 years old	U	Urban	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		8.13792		8.13792				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y_GE65	65 years old and over	U	Urban	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		19.32417		19.32417				INEC based on National time use survey 2017		C: Country data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	[2001]	2001	2001	1	PT	Percentage	G	Global		16.31958																		16.31958			Habana Vieja only. For Bayamo: 19.4%. For Guisa: 21.9%. For Pina del Rio: 16.2%. For San Juan y Martinez: 19%.	Calculated by UNSD based on available country data from the Survey on the time use and use of free time (5 municipalities) to apply ICATUS.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	[2001]	2001	2001	1	PT	Percentage	G	Global		5.34708																		5.34708			Habana Vieja only. For Bayamo: 6.1%. For Guisa: 7.5%. For Pina del Rio: 7.3%. For San Juan y Martinez: 7.6%.	Calculated by UNSD based on available country data from the Survey on the time use and use of free time (5 municipalities) to apply ICATUS.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y_GE16	16 years old and over	_T	All areas	F	Female	[2001]	2001	2001	1	PT	Percentage	G	Global		14.58333																		14.58333				Calculated by UNSD based on available country data from the The Time Budget Survey (TBO) to apply ICATUS.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y_GE16	16 years old and over	_T	All areas	M	Male	[2001]	2001	2001	1	PT	Percentage	G	Global		10.13875																		10.13875				Calculated by UNSD based on available country data from the The Time Budget Survey (TBO) to apply ICATUS.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y20T74	20 to 74 years old	_T	All areas	F	Female	[2009]	2009	2009	1	PT	Percentage	G	Global										15.625										15.625			Travel related to unpaid domestic and care work is not included.	Calculated by UNSD based on available country data from the Danish Time-Use and Consumption Survey to apply ICATUS.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y20T74	20 to 74 years old	_T	All areas	M	Male	[2009]	2009	2009	1	PT	Percentage	G	Global										11.25										11.25			Travel related to unpaid domestic and care work is not included.	Calculated by UNSD based on available country data from the Danish Time-Use and Consumption Survey to apply ICATUS.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y55T64	55 to 64 years old	_T	All areas	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	16.49352			16.49352			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y55T64	55 to 64 years old	_T	All areas	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	3.40192			3.40192			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE65	65 years old and over	_T	All areas	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	10.27698			10.27698			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	R	Rural	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	18.26668			18.26668			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE65	65 years old and over	_T	All areas	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	3.66849			3.66849			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	R	Rural	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	3.35253			3.35253			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	U	Urban	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	16.23244			16.23244			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	U	Urban	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	3.94582			3.94582			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	16.21553			16.21553			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y15T24	15 to 24 years old	_T	All areas	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	2.99277			2.99277			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	16.70887			16.70887			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	3.78561			3.78561			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y25T44	25 to 44 years old	_T	All areas	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	19.49627			19.49627			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y25T44	25 to 44 years old	_T	All areas	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	4.23704			4.23704			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y45T54	45 to 54 years old	_T	All areas	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	15.94186			15.94186			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y45T54	45 to 54 years old	_T	All areas	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	4.03944			4.03944			Data include domestic and care work undertaken for other households.	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													12.21794							12.21794			"Work for other households has been included under ""unpaid care work"" as it might include other family members."	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.		CA: Country adjusted data
