series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Disability status	Reporting Type	Grounds of discrimination
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	13.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	6.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	12.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	18.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	2.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	6.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	8.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	10.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	10.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	6.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	PREGY
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	PREGY
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	2.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	2.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	8.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	16.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	15.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.9	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	9.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	10.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	14.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	PREGY
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	2.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	ETHCOLLAN
