series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Disability status	Reporting Type	Grounds of discrimination
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.9	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	2.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	1.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	1.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	0.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	SEXO
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	268	Georgia	2018.0	1.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 6812 women and 2697 men. Discrimination grounds (7): sex, age, ethnic or immigration origin, disability, religion, sexual orientation, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	RELIGION
