series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	M	Male	[2005, 2011, 2014, 2016]	2005	2016	4	PT	Percentage	G	Global						9.0						10.0			11.4		10.8				10.8			[2005,2011,2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Employment, Unemployment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	F	Female	[2005, 2011, 2014, 2016]	2005	2016	4	PT	Percentage	G	Global						32.9						27.7			27.3		29.6				29.6			[2005,2011,2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Employment, Unemployment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2011, 2014, 2016]	2005	2016	4	PT	Percentage	G	Global						20.6						18.4			19.1		20.1				20.1			[2005,2011,2016]: Repository: ILO-STATISTICS - Micro data processing	LFS - Employment, Unemployment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				11.6	10.3	8.2	8.5	7.9	8.1	9.2	8.6	8.2	8.6	8.1	8.5	9.6	9.2	8.8	8.4		8.4			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				11.0	9.8	8.1	7.9	7.1	8.0	9.8	9.0	8.4	8.6	9.3	10.2	10.6	9.9	9.4	8.5		8.5			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				10.3	9.2	8.0	7.2	6.3	7.8	10.5	9.4	8.7	8.5	10.6	11.8	11.5	10.7	10.0	8.7		8.7			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				10.3	11.1	12.0	12.3	11.3	10.7	12.2	12.6	12.6	12.1	11.4	10.8	11.5	11.7	10.9	10.4		10.4			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				9.5	10.7	11.2	11.3	10.7	10.6	12.7	12.7	12.3	12.5	11.2	11.2	11.9	11.8	11.5	11.1		11.1			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				8.7	10.3	10.4	10.4	10.0	10.4	13.3	12.7	12.0	12.9	11.0	11.5	12.3	11.9	12.0	11.7		11.7			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			Y15T24	15 to 24 years old	F	Female	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	PT	Percentage	G	Global													39.2	36.0	33.0	33.5	31.7	28.7	31.0		31.0			Repository: ILO-STATISTICS - Micro data processing	[2012-2016]: HS - Integrated Household Survey // [2017-2018]: LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			Y15T24	15 to 24 years old	M	Male	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	PT	Percentage	G	Global													25.8	25.9	24.9	21.9	22.5	21.2	23.2		23.2			Repository: ILO-STATISTICS - Micro data processing	[2012-2016]: HS - Integrated Household Survey // [2017-2018]: LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	PT	Percentage	G	Global													32.6	31.0	28.8	27.4	26.8	24.8	26.9		26.9			Repository: ILO-STATISTICS - Micro data processing	[2012-2016]: HS - Integrated Household Survey // [2017-2018]: LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			Y15T24	15 to 24 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global													23.8								23.8			Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			Y15T24	15 to 24 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													42.6								42.6			Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global													34.0								34.0			Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	47.2	46.7	43.3	39.3	37.2	37.4	35.6	34.7	33.2	33.0	34.5	34.0	37.5	39.0	38.3	38.2	38.9	39.0	39.2		39.2			Repository: ILO-STATISTICS - Micro data processing	LFS - Palestinian labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	33.0	36.9	36.1	32.2	30.8	29.8	29.1	29.1	28.8	28.2	29.3	27.5	30.0	31.4	32.2	32.2	32.4	33.2	33.5		33.5			Repository: ILO-STATISTICS - Micro data processing	LFS - Palestinian labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	19.3	27.4	29.1	25.3	24.7	22.3	22.9	23.7	24.6	23.6	24.3	21.2	22.9	24.3	26.5	26.6	26.3	27.7	28.0		28.0			Repository: ILO-STATISTICS - Micro data processing	LFS - Palestinian labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				9.7	9.9	10.5	9.3	8.4	7.5	8.2	7.6	6.7	6.3	5.5	5.5	5.4	6.1	5.8	5.4		5.4			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				10.3	10.3	12.1	10.9	10.2	9.5	9.4	9.0	8.3	7.9	7.0	7.2	7.0	7.4	6.7	6.5		6.5			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				10.0	10.1	11.3	10.1	9.3	8.4	8.8	8.3	7.5	7.1	6.3	6.4	6.2	6.7	6.3	5.9		5.9			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			Y15T24	15 to 24 years old	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global																18.5					18.5			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			Y15T24	15 to 24 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global																31.2					31.2			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global																25.5					25.5			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			Y15T24	15 to 24 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global																47.6					47.6			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	PC - Population Census		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global																46.9					46.9			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	PC - Population Census		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			Y15T24	15 to 24 years old	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global																46.2					46.2			Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	PC - Population Census		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	30	Eastern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						15.1	14.9	14.2	13.9	13.8	13.4	13.4	13.4	13.3	12.8	12.5	12.1	12.1	12.0	12.2	12.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	30	Eastern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						24.1	24.1	23.5	23.3	23.2	23.2	23.3	23.2	23.1	22.5	22.2	21.7	21.9	22.0	22.1	22.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	30	Eastern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						19.5	19.4	18.7	18.4	18.3	18.1	18.1	18.1	17.9	17.4	17.1	16.6	16.7	16.7	16.8	16.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				13.7	14.9	20.8	12.0	11.3	11.4	12.4	14.8	17.4	20.2	20.4	19.2	17.2	15.8	15.3	14.1		14.1			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				10.1	10.6	17.4	8.7	8.1	8.8	9.5	12.7	16.1	19.0	20.9	18.7	17.1	15.9	15.0	14.2		14.2			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				17.3	19.3	24.2	15.3	14.5	14.1	15.2	16.9	18.7	21.3	20.0	19.6	17.2	15.7	15.5	14.0		14.0			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017, 2018]	2004	2018	12	PT	Percentage	G	Global					21.0	19.9	19.5		19.4	20.0	19.5	18.4	18.4	19.1	19.7			19.3	19.0		19.0			[2004-2006,2017-2018]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas // [2008-2014]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas ÂŚ Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.	LFS - Permanent Household Survey (Urban)		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y15T24	15 to 24 years old	F	Female	[2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017, 2018]	2004	2018	12	PT	Percentage	G	Global					25.8	24.5	24.8		24.4	24.3	24.2	23.0	23.1	24.0	24.5			22.8	22.5		22.5			[2004-2006,2017-2018]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas // [2008-2014]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas ÂŚ Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.	LFS - Permanent Household Survey (Urban)		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y15T24	15 to 24 years old	M	Male	[2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017, 2018]	2004	2018	12	PT	Percentage	G	Global					16.1	15.3	14.3		14.5	15.8	14.7	13.9	13.8	14.4	15.1			15.8	15.5		15.5			[2004-2006,2017-2018]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas // [2008-2014]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas ÂŚ Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.	LFS - Permanent Household Survey (Urban)		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	11	PT	Percentage	G	Global				22.9	27.6		24.2				24.4	24.8	22.5	26.9	26.4	26.5	27.3	27.3			27.3			[2003,2006,2011-2012,2015-2017]: Repository: ILO-STATISTICS - Micro data processing // [2004,2010,2013-2014]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised	[2003-2004,2010-2017]: LFS - Monthly Employment and Income Survey // [2006]: HIES - Living Conditions National Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	11	PT	Percentage	G	Global				5.5	6.7		4.8				6.3	7.2	5.4	8.9	8.0	6.4	8.2	7.1			7.1			[2003,2006,2011-2012,2015-2017]: Repository: ILO-STATISTICS - Micro data processing // [2004,2010,2013-2014]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised	[2003-2004,2010-2017]: LFS - Monthly Employment and Income Survey // [2006]: HIES - Living Conditions National Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	11	PT	Percentage	G	Global				39.2	47.3		41.0				42.1	42.3	38.6	43.7	44.0	46.8	45.8	46.7			46.7			[2003,2006,2011-2012,2015-2017]: Repository: ILO-STATISTICS - Micro data processing // [2004,2010,2013-2014]: Repository: ILO-STATISTICS - Micro data processing ÂŚ Break in series: Methodology revised	[2003-2004,2010-2017]: LFS - Monthly Employment and Income Survey // [2006]: HIES - Living Conditions National Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002]	2002	2002	1	PT	Percentage	G	Global			6.2																		6.2			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T24	15 to 24 years old	F	Female	[2002]	2002	2002	1	PT	Percentage	G	Global			5.9																		5.9			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			Y15T24	15 to 24 years old	M	Male	[2002]	2002	2002	1	PT	Percentage	G	Global			6.6																		6.6			Repository: ILO-STATISTICS - Micro data processing	HIES - Core Welfare Indicators Questionnaire		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y15T24	15 to 24 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		44.3			44.3			Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global																		35.2			35.2			Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			Y15T24	15 to 24 years old	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		26.1			26.1			Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter	LFS - Labour force survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y15T24	15 to 24 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global													12.7								12.7			Repository: ILO-STATISTICS - Micro data processing	HIES - Households Living Conditions Survey after the Earthquake		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y15T24	15 to 24 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global													23.7								23.7			Repository: ILO-STATISTICS - Micro data processing	HIES - Households Living Conditions Survey after the Earthquake		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global													18.2								18.2			Repository: ILO-STATISTICS - Micro data processing	HIES - Households Living Conditions Survey after the Earthquake		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						31.5	30.9	30.4	29.6	29.7	28.9	28.5	28.5	29.2	29.0	29.3	29.2	29.6	30.0	30.4	30.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						55.3	54.2	53.3	51.7	51.4	50.1	49.5	49.3	49.6	49.0	48.9	48.3	48.3	48.4	48.7	48.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	34	Southern Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PT	Percentage	G	Global						9.6	9.4	9.3	9.3	9.8	9.5	9.3	9.4	10.5	10.8	11.3	11.8	12.5	13.3	13.8	13.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						10.2	9.4	11.3	9.2	9.9	10.2	12.2	12.6	11.1	14.0	11.6	12.7	12.1	11.6		11.6			[2005]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter ÂŚ Break in series: Methodology revised // [2006-2018]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter	HS - Continous Multi-Purpose Household Survey		C: Country data
