series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	2000	2011	12	KG	Kilograms	G	Global	0.092864	0.247135	0.433012	0.526469	0.461814	0.464533	0.523355	0.342193	0.478607	0.653269	0.83363	0.83465							0.83465			The data refer only to the amount of medical waste (Clinical waste resulting from medical care provided in hospitals, medical centres and clinics, Basel Convention, Annex I Y1) collected in the districts of Panama (capital) and San Miguelito. These wastes are deposited in the Cerro PatacĂłn landfill. Source: Urban and Households Sanitation Office (1995-2006) and Urban and Households Sanitation Authority (2007-2012). By request of administrative records.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	KG	Kilograms	G	Global											9.100006	9.279502	9.021985	8.791414	9.182048	9.443441	9.469697	8.328046	8.328046			[2015-2017]: Estimate.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9	KG	Kilograms	G	Global										20.609766	14.366313	52.261208	8.057704	90.794117	24.8623	42.459311	14.332948	19.953285	19.953285				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					41.989017		62.092115		38.311563		38.927783		45.332507		44.13202		50.465216		50.465216				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					214.964418		571.993588		53.030299		63.947848		69.350634		70.86131		80.828799		80.828799			[2004,2006]: Estimate.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	638	Réunion	5	14	Eastern Africa	Country	55.53171398	-21.13183266	REU	0	1			[2000, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	12	KG	Kilograms	G	Global	13.283382						9.853312	1.246391	1.362186	1.301702	5.775906	3.020408	9.247464	9.820037	10.473068	9.16189	9.702877		9.702877			[2006-2007]: Partial total. // [2013-2016]: Partial total. The production of hazardous waste is estimated from the declarations of ICPE installations (installations classified for environmental protection). Reporting threshold> 2T.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			[2017]	2017	2017	1	KG	Kilograms	G	Global																		0.574063	0.574063				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					106.224472		49.626712		25.491132		34.035086		34.169959		29.462024		31.570527		31.570527			[2004]: Eurostat estimate.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	KG	Kilograms	G	Global			1450.725756	1986.879938	991.12686	992.191296	976.888555	2009.447982	858.819804	985.508143	798.906843	838.746799	792.529207	808.353753	859.471803	759.278694	676.394491	736.592217	736.592217				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			[2002]	2002	2002	1	KG	Kilograms	G	Global			0.001387																0.001387				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			[2016, 2017]	2016	2017	2	KG	Kilograms	G	Global																	17.240288	27.18936	27.18936			[2016]: Including medical hazardous waste and industrial hazardous waste.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2008	2015	8	KG	Kilograms	G	Global									915.175275	1106.100815	1236.05604	1422.788902	1612.889339	1879.406433	1513.32167	1866.811344			1866.811344				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			[2008, 2009, 2010, 2012, 2014]	2008	2014	5	KG	Kilograms	G	Global									2.813265	2.570891	2.77264		259.284853		2.414631				2.414631			[2010,2014]: Significant change of quantities are due to corrected data provided by the Bosnia and Herzegovina entity Federal Institute for Statistics for 2010 and 2012.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	KG	Kilograms	G	Global	31.042729	50.729836	46.964229	51.076473	63.614978	75.483596	89.550925	103.750046	97.29734	71.694433	85.529848	83.577778	53.216133	61.022434	74.413261	79.910331	84.722634	82.593996	82.593996			Figures are for quantities of hazardous wastes collected by licenced collectors and do not reflect quantity of hazardous wastes generated.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					78.207303		98.71945		97.651243		76.879422		68.343773		68.378672		91.166099		91.166099				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					54.185184		58.092386		75.446349		57.296027		64.712991		75.080968		59.597291		59.597291				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2011, 2017]	2011	2017	2	KG	Kilograms	G	Global												25.239328						913.470313	913.470313				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					71.87758		90.065916		79.321215		63.929033		66.455816		63.801843		68.272869		68.272869				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	KG	Kilograms	G	Global									0.008638	0.008048	0.008154	0.006584	0.006386	0.007382	0.012905	0.011715	0.007842	0.004592	0.004592			Unit: thousand cubic metres. For the categories : agriculture, forestry and fishing, manufacturing, other economic activities, households and total waste generation. The figures cover a large part of the capital city (district Paramaribo),the second largest district of Wanica and Commewijne.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					180.717967		291.772314		223.385685		269.192202		282.65122		264.972936		241.890125		241.890125				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			[2003]	2003	2003	1	KG	Kilograms	G	Global				0.002641															0.002641				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2014, 2015]	2000	2015	10	KG	Kilograms	G	Global	26.20794	25.966537	27.780741	27.883221	27.81443	27.726204	27.831725	27.932363							30.172964	40.748302			40.748302				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			[2007, 2013]	2007	2013	2	KG	Kilograms	G	Global								0.316805						0.168544					0.168544			[2007]: Data refer to polychlorinated biphenyl (PCB) waste.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			[2003, 2004, 2005, 2006, 2007, 2008, 2013, 2014, 2015]	2003	2015	9	KG	Kilograms	G	Global				8.918642	24.107521	24.572954	24.222725	27.147014	31.845593					91.948524	90.785792	90.426359			90.426359				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2001, 2002]	2001	2002	2	KG	Kilograms	G	Global		15.430678	15.226585																15.226585				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					14.887493		0.157002		14.456027		44.600079		53.482731		44.444629		69.534824		69.534824				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	KG	Kilograms	G	Global	53.505777	52.545423	36.031632	51.216064	51.260137	51.432026	50.860719	55.73266	49.825109	26.749953	36.249561	31.474269	30.16964	20.398287	16.398247	13.074858	13.887576	13.605646	13.605646				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			[2008, 2010, 2012, 2014, 2016]	2008	2016	5	KG	Kilograms	G	Global									3.115541		72.212867		327.17272		19.634899		27.396424		27.396424				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG	Kilograms	G	Global					133.139953		138.948667		117.358918		82.816591		89.971976		85.699966		91.807417		91.807417				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	KG	Kilograms	G	Global	0.001419	0.001564	0.001428	0.001371	0.000471	0.000518	0.000554	0.000607	0.001223	0.001153	0.001261	0.001151	0.001162	0.001359	0.001227	0.001139			0.001139			[2004-2011]: Data refer to Dodoma and Mbeya only. // [2012]: Data refer to Dodoma, Mbeya and Mpanda only. // [2013-2015]: Data refer to Dodoma, Mbeya, Mpanda and Songea only.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			[2000]	2000	2000	1	KG	Kilograms	G	Global	3.133655																		3.133655			Waste from hospitals only.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	2004	2011	8	KG	Kilograms	G	Global					0.026139	0.027254	0.042873	0.029645	0.044562	0.045472	0.002294	0.001138							0.001138				UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			[2014, 2015, 2016, 2017]	2014	2017	4	KG	Kilograms	G	Global															1.265421	1.274432	1.363671	2.641539	2.641539			Toxic waste.	UNSTATS / Environment Live 		C: Country data
EN_HAZ_PCAP	Hazardous waste generated, per capita (Kg)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			[2000, 2003, 2005]	2000	2005	3	KG	Kilograms	G	Global	4.747788			4.705837		6.637817													6.637817				UNSTATS / Environment Live 		C: Country data
