series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2013	value_2015	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	14.76476	11.06145	11.05478	11.05478				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	419	Latin America and the Caribbean	3	19	Americas	Region								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.54403	0.99779	0.76301	0.76301				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	5.06237	4.83005	4.31139	4.31139				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.45476	2.23696	1.3485	1.3485				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	432	Landlocked developing countries (LLDCs)	1			Group								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	4.07413	2.81501	2.8074	2.8074				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	10.24072	22.62157	16.14865	16.14865				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.5	0.47842	0.44335	0.44335				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.99099	1.01049	1.03228	1.03228				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	2.80593	2.21373	2.4251	2.4251				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.13343	1.19781	1.30667	1.30667				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global			0.24604	0.24604				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.10071	1.60063	1.1705	1.1705				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.95699	1.46236	1.08833	1.08833				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	7.25923	4.87589	3.00785	3.00785				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.90159	0.49103	0.75232	0.75232				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global			0.11582	0.11582				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	5	South America	4	419	Latin America and the Caribbean	Region								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.78668	1.18169	0.77032	0.77032				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	2.652	0.95999	0.40262	0.40262				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.3457	0.01369	0.36488	0.36488				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	5.8581	7.29825	8.77867	8.77867				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.05729	0.06002	0.05785	0.05785				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	4.47598	4.59487	3.14152	3.14152				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	513	Europe and Northern America	2	1	World	Region								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.19389	0.10018	0.0855	0.0855				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.85367	0.86067	0.74254	0.74254				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.2	0.16857	0.18923	0.18923				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	53	Australia and New Zealand	3	9	Oceania	Region								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.04572	0.00078	0.0007	0.0007				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	2.1	1.94334	1.83232	1.83232				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2013]	2013	2013	1	PT	Percentage	G	Global	0.58314			0.58314				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.70089	0.00704	0.00885	0.00885				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.02385	0.01604	0.00332	0.00332				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	3.66267	1.26746	1.05287	1.05287				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.5	0.48944	0.41522	0.41522				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.1	0.12514	0.11196	0.11196				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2015]	2015	2015	1	PT	Percentage	G	Global		0.00344		0.00344				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.13929	0.00139	0.00127	0.00127				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	62	Central and Southern Asia	2	1	World	Region								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	5.4197	2.09892	1.57449	1.57449				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			[2013]	2013	2013	1	PT	Percentage	G	Global	0.00351			0.00351				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	3.37508	2.11841	0.50035	0.50035				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	2.08388	2.15848	1.81089	1.81089				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.34073	0.51765	0.36569	0.36569				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.5	0.42497	0.42328	0.42328				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			[2015, 2017]	2015	2017	2	PT	Percentage	G	Global		0.01909	0.08073	0.08073				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	5.58438	0.42561	0.20909	0.20909				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	8.73857	6.67809	4.01134	4.01134				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	2.57824	3.28479	2.78204	2.78204				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			[2015, 2017]	2015	2017	2	PT	Percentage	G	Global		0.08728	0.06513	0.06513				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2013]	2013	2013	1	PT	Percentage	G	Global	0.00683			0.00683				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.67319	0.58219	0.50261	0.50261				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2013]	2013	2013	1	PT	Percentage	G	Global	0.0198			0.0198				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			[2015, 2017]	2015	2017	2	PT	Percentage	G	Global		nan	nan	nan				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.71913	0.85387	1.07097	1.07097				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	19.22213	13.12604	14.14488	14.14488				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.64466	0.64657	0.54473	0.54473				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	722	Small island developing States (SIDS)	1			Group								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.45894	0.36005	0.31914	0.31914				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.02956	0.00602	0.00646	0.00646				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.33689	0.3876	0.51178	0.51178				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.7	1.8375	2.4162	2.4162				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	747	Northern Africa and Western Asia	2	1	World	Region								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	4.11306	2.83783	2.04893	2.04893				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.33546	0.15052	0.29324	0.29324				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.1	0.16876	0.14717	0.14717				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			[2015, 2017]	2015	2017	2	PT	Percentage	G	Global		nan	nan	nan				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	3.33526	3.33219	3.90038	3.90038				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.27168	0.21692	0.09311	0.09311				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	3.91263	2.02463	1.49348	1.49348				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	4.5163	2.50444	1.83211	1.83211				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	2.57926	2.75519	2.9146	2.9146				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.02294	0.03266	0.03979	0.03979				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	16.23179	10.15698	8.04375	8.04375				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.49323	0.52682	0.53643	0.53643				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.25612	1.48217	1.45988	1.45988				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	4.96304	6.66313	3.26239	3.26239				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	10.88748	4.62363	6.27212	6.27212				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.01822	0.00011	0.00045	0.00045				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	1.96267	2.31222	2.04719	2.04719				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	2.7	2.72514	2.46491	2.46491				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2013, 2015, 2017]	2013	2017	3	PT	Percentage	G	Global	0.06524	0.00802	0.00558	0.00558				Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E: Estimated data
