series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
IT_USE_ii99	Internet users per 100 inhabitants	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	1.111	1.837	3.1	4.131	4.401	16.005	18.41	21.176	24.358	32.23	37.4	41.08	43.4	46.6	53.67	57.424	61.178	65.2	64.4	64.4			[2005-2009,2014]: Population age 10+. // [2010-2011]: Refers to total population.	[2000-2004]: ITU // [2005,2007]: ITU estimate.  // [2006,2009,2012,2014,2018]: Palestinian Central Bureau of Statistics // [2008,2010,2013,2015,2017]: ITU estimate. // [2011]: ITU estimate based on Palestinian Central Bureau of Statistics // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	30.216	31.651	48.82	55.9	64.73	68.71	72.16	75.16	78.0	79.0	82.0	81.27	82.35	84.17	86.19	87.59	84.165	84.396	89.739	89.739			[2002]: Population age 16-74 using Internet in the last 3 months. // [2003-2010,2013-2014]: Population age 16-74. // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months. // [2015-2016]: Last 3 months.	[2000-2001]: (N)onliner-Atlas. // [2002-2013]: Eurostat. // [2014-2015]: Eurostat // [2016]: Destatis // [2017]: Federal Statistical Office // [2018]: ITU		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	6.482	8.899	12.5	17.229	24.267	27.0	30.0	34.0	38.0	42.0	47.0	52.0	58.0	63.4	67.78	70.0	73.0	76.0		76.0			[2011]: Population age 5+. Census.	[2000,2002,2004]: Cable and Wireless (W.I.) Ltd. (C&W). A.P.U.A. Telephones. Digicel. // [2001,2003,2005-2010,2012-2016]: ITU estimate. // [2011]: Statistics Division, Census. // [2017]: ITU		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.154	0.2	0.83	1.193	1.717	1.831	2.723	3.85	4.27	5.44	7.8	9.0	10.6	15.0	25.518	25.0	34.666	39.0		39.0			[2010]: Break in comparability: persons 12 years and older. Based on Census 2010 results. // [2012]: Ghana Living Standards Survey 2012/2013. The estimate is based on weighting households who use internet by the household size over the total estimated population. Sample weights have also been applied. The question was asked at household level. // [2015,2017]: 18+	[2000]: Ghana Telecom. // [2001]: Ghana Telecom estimate. // [2002-2006]: National Communications Authority (NCA). // [2007-2009]: National Communications Authority // [2010]: Ghana Statistical Service. // [2011,2013-2014]: ITU estimate. // [2012]: Ghana Statistical Service // [2015,2017]: Pew // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	2.92	4.26	6.61	8.12	10.78	12.53	14.38	16.0	18.53	21.46	23.65	26.77	31.21	34.45	36.33	39.61	44.37	50.2	58.72	58.72				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2016]	2000	2016	14	PER_100_POP	Per 100 population	G	Global	19.132	21.171	23.67	28.326	32.886	39.07	45.299	51.61	58.0	65.07	65.0	65.0	65.017				94.444			94.444				[2000-2001]: GNC Networks Limited. // [2002-2006]: ITU estimate.  // [2007,2010-2011]: Gibraltar Regulatory Authority // [2008-2009,2012]: ITU estimate. // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	1.785	2.337	2.5	3.0	3.5	4.0	4.5	6.0	7.0	8.97	9.07	10.0	10.747	11.5	12.25	12.997	13.7	14.582		14.582				[2000-2005,2007-2008,2012-2015,2017]: ITU estimate. // [2006]: NSO, 2006 Kiribati HIES // [2009-2011]: Telecommunications Authority of Kiribati // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	30	Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	5.95	7.91	10.52	12.31	14.65	16.13	18.2	23.36	29.14	34.79	39.48	42.96	46.47	50.17	52.16	54.44	57.2	58.6	59.13	59.13				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	9.139	10.935	14.67	17.8	21.42	24.0	32.25	35.88	38.2	42.4	44.4	51.65	55.07	59.866	63.21	66.835	69.088	70.549	72.952	72.952			[2002]: Population age 16-74, in the last 3 months. // [2003-2010,2013-2015]: Population age 16-74. // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months.	[2000-2001]: Hellenic Telecommunications & Post Commission (EETT). // [2002-2007,2011-2013,2015]: Eurostat. // [2008,2010]: Hellenic Telecommunications & Post Commission and EL.STAT // [2009]: Hellenic Telecommunications & Post Commission // [2014,2017-2018]: Eurostat // [2016]: Hellenic Statistical Authority		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	31.748	35.464	44.155	54.534	56.099	57.703	59.362	61.07	62.82	62.83	63.0	64.0	64.896	65.8	66.7	67.6	68.501	69.482		69.482				[2000-2006]: ITU // [2007-2009]: TELE Greenland // [2010-2011]: Tele Greenland A/S // [2012-2015,2017]: ITU estimate. // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	4.064	5.128	14.759	18.645	19.571	20.488	21.396	22.29	23.18	24.05	27.0	30.0	32.0	35.0	51.6	53.81	55.856	59.072		59.072				[2000-2002]: ITU // [2003-2006,2008-2013,2015,2017]: ITU estimate. // [2007]: Cable & Wireless Grenada Ltd. trading as LIME // [2014]: ECTEL // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2001, 2002, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	PER_100_POP	Per 100 population	G	Global	0.148	0.306	5.0			8.03	11.992	14.54	17.08	27.4	46.0	50.0	54.2	73.0	75.0	77.0	78.2	79.0	79.8	79.8			[2008-2011,2013-2015]: Population age 7+.	[2000-2002,2005-2006]: ITU // [2007,2011-2012]: ITU estimate. // [2008-2010,2018]: State Statistical Committee // [2013]: State Statistical Committee of Azerbaijan Republic // [2014-2017]: State Statistical Committee of the Republic of Azerbaijan		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2000	2009	10	PER_100_POP	Per 100 population	G	Global	5.825	9.2	11.351	14.122	17.509	18.66	19.828	21.016	22.218	23.421										23.421				[2000-2005]: ITU // [2006-2009]: ITU estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	16.113	25.38	31.192	33.717	36.162	38.56	43.851	46.15	48.419	50.642	54.04	57.7	61.534	65.4	69.27	73.14	77.01	80.505		80.505				[2000-2005]: Guam Telephone Authority. // [2006-2015,2017]: ITU estimate. // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	7.039	9.781	10.882	11.914	16.037	17.721	20.927	25.947	28.113	34.0	45.0	51.0	55.8	59.9	64.7	68.043	70.969	74.295		74.295			[2011]: Population aged 10+. Estimated based on survey results for urban population.	[2000-2008]: SECOM. // [2009]: ComisiĂłn Nacional de Comunicaciones // [2010,2012-2014]: ITU estimate. // [2011]: ITU estimate based on INDEC's survey. // [2015]: Instituto Nacional de Estadistica y Censos. // [2016-2017]: NATIONAL INSTITUTE OF STATISTICS AND CENSUS (INDEC)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.712	1.738	3.392	4.549	5.1	5.7	6.5	7.3	8.3	9.3	10.5	12.3	16.0	19.7	23.4	28.806	34.509	65.0		65.0			[2017]: Age 15-65	[2000-2005]: ITU // [2006-2014]: ITU estimate. // [2015-2016]: ITU Estimate. // [2017]: AfterAccess		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.095	0.176	0.402	0.451	0.509	0.542	0.637	0.78	0.92	0.94	1.0	2.0	3.1	4.5	6.4	8.2	9.8	18.0		18.0			"[2008-2009]: [""Based on operators' information.""] // [2017]: 18+ at least once a month"	[2000-2006]: ITU // [2007]: MinistĂ¨re de la Communication et des Nouvelles Technologies de l'Information. // [2008-2009]: MinistĂ¨re de la Communication et des Nouvelles Technologies de l'Information // [2010,2012-2014]: ITU estimate. // [2011]: ITU estimate.  // [2015-2016]: ITU Estimate. // [2017]: AfroBarometer		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2001, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	13	PER_100_POP	Per 100 population	G	Global	6.611	13.207						13.8	18.2	23.9	29.9	30.0	30.5	31.0	32.0	34.0	35.66	37.326		37.326				[2000-2001]: ITU // [2007,2011-2015,2017]: ITU estimate. // [2008-2010]: National Frequency Management Unit // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	0.231	0.341	0.893	1.647	5.401	6.376	6.796	7.2	7.6	8.1	8.37	9.0	9.8	10.6	11.4	12.198	12.233	12.326	32.474	32.474				[2000-2002,2018]: ITU // [2003-2015,2017]: ITU estimate. // [2016]: ITU Estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	34	Southern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	0.46	0.7	1.61	2.07	2.42	2.8	3.24	4.22	4.76	5.54	7.59	9.82	12.01	14.46	19.93	17.47	21.66	31.56	33.47	33.47				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	1.204	1.415	2.597	4.8	5.6	6.5	7.8	9.4	9.6	9.8	11.09	15.9	18.12	17.8	19.08	27.1	29.5	31.7		31.7			"[2003,2009,2011]: [""Estimated based on Survey's results. Population age 5+.""] // [2004-2008]: Population age 5+. // [2015-2017]: Last 3 months"	[2000-2002]: ITU // [2003,2006,2009,2014]: ITU estimate. // [2004-2005,2007]: ITU based on ECLAC, OSILAC. // [2008]: Instituto Nacional de Estadistica de Honduras (INE) // [2010-2011]: ComisiĂłn Nacional de Telecomunicaciones (CONATEL) // [2012-2013]: Instituto Nacional de Estadistica // [2015-2017]: INE		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	27.828	38.671	43.082	52.2	56.4	56.9	60.8	64.8	66.7	69.4	72.0	72.2	72.9	74.2	79.866	84.948	87.479	89.416	90.507	90.507			"[2000-2004]: Population age 10+ who accessed Internet in previous year. // [2005-2011,2014-2015]: Population age 10+. // [2012-2013]: All persons aged 10 and over // [2016]: [""The figure should be 5'577'500 (data input as 5'577'600 temporarily for by-passing the validation rule).  Number of individuals aged 10 and over who used the Internet (from any location) in the last twelve months""] // [2017]: Number of individuals aged 10 and over who used the Internet (from any location) in the last twelve months"	[2000-2004,2012-2018]: Census and Statistics Department // [2005-2009]: Census and Statistics Department. // [2010]: Office of the Telecommunications Authority // [2011]: ITU estimate.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	7.0	14.529	16.67	21.63	27.74	38.97	47.06	53.3	61.0	62.0	65.0	68.02	70.58	72.644	75.653	72.835	79.259	76.751	76.074	76.074			[2005-2010,2013-2015]: Population age 16-74. // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months. // [2016-2017]: Usage within the last 3 months.	[2000-2003]: National Communications Authority. // [2004]: ITU estimate based on Eurostat. // [2005-2007,2009-2013,2015]: Eurostat. // [2008]: Eurostat.   // [2014]: Eurostat // [2016]: ITU // [2017]: Hungarian Central Statistical Office // [2018]: Hungarian Central Statistical Office 		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	2.38	3.57	4.51	5.38	6.67	8.67	10.27	11.87	13.07	13.75	18.83	21.17	24.36	27.03	29.99	31.91	39.91	45.35	48.2	48.2				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	44.471	49.393	79.12	83.14	83.88	87.0	89.51	90.6	91.0	93.0	93.39	94.82	96.21	96.547	98.16	98.2	98.24	98.26	99.011	99.011			[2002]: Break in comparability, from this year on data based on Eurostat. // [2003-2007,2013-2014]: Population age 16-74. // [2010]: Population age 16-74, in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months.	[2000-2001]: Iceland Telecom Ltd. // [2002]: ITU estimate based on Eurostat. // [2003-2007,2011-2013]: Eurostat. // [2008-2010]: Post and Telecom Administration // [2014,2018]: Eurostat // [2015]: ITU estimate. // [2016]: ITU Estimate. // [2017]: OECD.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PER_100_POP	Per 100 population	G	Global	0.528	0.66	1.538	1.686	1.976	2.388	2.805	3.95	4.38	5.12	7.5	10.07	12.58	15.1	21.0	17.0	22.0	34.45		34.45			[2003]: December. // [2006-2007]: September.  // [2011]: Estimate based on market research reports indicating 121 million Internet users by 12/2011. India has 20.99  million Internet connections (incl. broad- and narrowband subscript. excl. mobile phone subscript. with data capabilities) in 09/2011. // [2015-2016]: 18+	[2000-2003]: Department of Telecommunications (DOT). Ministry of Communications and Information Technology. // [2004-2005]: ITU estimate.  // [2006]: Internet in India [I Cube] Report 2007.  // [2007-2009]: Department of Telecommunications, Ministry of Communications & IT // [2010,2012-2014]: ITU estimate. // [2011]: DoT / TRAI. // [2015-2016]: Pew // [2017]: Ministry of Communications.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2000, 2001, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	15	PER_100_POP	Per 100 population	G	Global	46.756	52.689				63.0	66.0	69.45	71.67	74.25	76.0	79.488	79.0	83.453	84.0	84.561	86.54	86.545		86.545			[2005-2009,2013,2015]: Population age 15+. // [2011]: Individuals aged 15 years and over // [2012]:    Individuals aged 15 years and over // [2017]: Internet users are persons aged 15 years and over who accessed the internet for personal use in a typical week.	[2000]: ABS Household Use of Information Technology Survey. // [2001,2010,2014]: ITU estimate. // [2005,2007-2009]: Australian Bureau of Statistics. // [2006]: Australian Bureau of Statistics.  // [2011-2013,2015,2017]: Australian Bureau of Statistics // [2016]: ITU Estimate2.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	0.926	2.019	2.134	2.387	2.6	3.602	4.765	5.786	7.917	6.92	10.92	12.28	14.52	14.94	17.14	21.976	25.447	32.292	39.905	39.905			[2010]: Refers to total population. // [2011]: Break in comparability. Population age 5+. (value for all population is 11.11%). // [2012]:  Population age 5+. // [2013-2015]: Population age 5+.	[2000-2007]: Indonesian Internet Service Provider Association. // [2008]: ITU estimate. // [2009-2010]: Ministry of Communication and Information Technology // [2011]: Badan Pusat Statistik. // [2012-2017]: BPS-Statistics Indonesia // [2018]: BADAN PUSAT STATISTIK (STATISTICS INDONESIA)		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	0.934	1.484	4.626	6.934	7.49	8.1	8.76	9.47	12.02	13.8	15.9	19.0	22.73	29.95	39.35	45.335	53.227	64.044	70.005	70.005			[2008,2010,2012-2013]: Population age 6+. // [2014-2015]: Country estimate. // [2016]: 1. Age 6 and over  2. HH7. Proportion of individuals using the Internet is 53.23%   // [2017]: 1. Non-final results from ICT survey  2. The results of the ICT survey will be finalized in July 2018.  3. Age 6 and over  4. HH7. Proportion of individuals using the Internet is 60.42%	[2000-2002]: Ministry of Information and Communications Technology. // [2003]: Communications Regulatory Authority (CRA). // [2004-2007,2009,2011]: ITU estimate. // [2008,2012-2018]: Statistical Centre of Iran (SCI) // [2010]: Statistical Center of Iran.		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PER_100_POP	Per 100 population	G	Global		0.1	0.5	0.6	0.9	0.9	0.952	0.93	1.0	1.06	2.5	5.0	7.1	9.2	13.21	58.0	21.23	49.36	75.0	75.0			[2015]: 15+, used last week	[2001-2005,2011-2013]: ITU estimate. // [2006-2010]: Ministry of Communications // [2014]: Central Statistical Organization // [2015]: Gallup // [2016]: ITU Estimate. // [2017]: Communications and Media Commission // [2018]: ITU		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	17.85	23.139	25.85	34.31	36.99	41.61	54.82	61.158	65.34	67.38	69.85	74.89	76.92	78.248	83.492	83.495	85.011	84.114	84.522	84.522			[2000-2001]: Population age 15+. // [2002]: age 15+. // [2003-2008,2013]: Population age 16-74. // [2009-2010]: Population age 16-74.   // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months. // [2014-2015]: Population age 16-74. Last three months. // [2016-2017]: 0.85	[2000-2002]: Amarach. // [2003-2013,2015]: Eurostat. // [2014]: Eurostat // [2016-2018]: Central Statistics Office		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	20.874	17.379	17.765	19.593	22.77	25.194	27.881	48.128	59.39	63.12	67.5	68.874	70.8	70.25	75.018	77.352	79.653	81.581	83.733	83.733			[2007-2010,2014-2015]: Population age 20+. // [2011-2012]: Age 20+.  in the last 3 months // [2013]: Age 20+. in the last 3 months // [2016]: starting from 2014, the ISS asks about internet usage via a computer, or a mobile cellular phone  	[2000-2006]: ITU // [2007-2009]: Central Bureau of Statistics. // [2010-2012,2016-2017]: Central Bureau of Statistics // [2013-2014,2018]: CENTRAL BUREAU OF STATISTICS // [2015]: Israel Central Bureau of Statistics		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	23.111	27.222	28.04	29.04	33.24	35.0	37.99	40.79	44.53	48.83	53.68	54.39	55.83	58.459	55.638	58.142	61.324	63.077	74.387	74.387			[2002]: Population age 16-74, in the last 3 months. // [2003-2009,2013]: Population age 16-74. // [2010]: Population age 16-74.   // [2011]:  Users in the last 3 months. Age 16-74. // [2012]:  Users in the last 3 months. // [2014]: Break in series. Population age 6+. // [2015]: Population age 6+.	[2000-2001]: IDC. // [2002-2013]: Eurostat. // [2014-2015]: Istat/ Italian National Institute of Statistics. // [2016-2017]: Italian National Institute of Statistics // [2018]: Eurostat		_X: Data nature not available
IT_USE_ii99	Internet users per 100 inhabitants	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100_POP	Per 100 population	G	Global	0.231	0.396	0.498	0.759	0.849	1.039	1.525	1.8	1.9	2.0	2.7	2.9	5.0	12.0	19.274	38.44	41.208	43.84	46.824	46.824				[2000-2006,2018]: ITU // [2007-2014]: ITU estimate. // [2015-2017]: ARTCI		_X: Data nature not available
