series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	typeOfOccupation_code	typeOfOccupation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			M	Male	ISCO08_222	Nursing personnel	[2018]	2018	2018	1	PT	Percentage	G	Global																			13.7	13.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	66.1	65.4	64.8	64.4	64.1	63.6	62.7	62.3	61.8	61.5	61.0	60.9	60.2	59.8	59.3	59.4	57.5	58.0		58.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	33.9	34.6	35.2	35.6	35.9	36.4	37.3	37.7	38.2	38.5	39.0	39.1	39.8	40.2	40.7	40.6	42.5	42.0		42.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	ISCO08_222	Nursing personnel	[2011, 2016]	2011	2016	2	PT	Percentage	G	Global												86.5					82.3			82.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	ISCO08_222	Nursing personnel	[2011, 2016]	2011	2016	2	PT	Percentage	G	Global												13.5					17.7			17.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			F	Female	ISCO08_222	Nursing personnel	[2018]	2018	2018	1	PT	Percentage	G	Global																			94.7	94.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			M	Male	ISCO08_222	Nursing personnel	[2018]	2018	2018	1	PT	Percentage	G	Global																			5.3	5.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			F	Female	ISCO08_221	Medical doctors	[2013]	2013	2013	1	PT	Percentage	G	Global														64.7						64.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			M	Male	ISCO08_221	Medical doctors	[2013]	2013	2013	1	PT	Percentage	G	Global														35.3						35.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			M	Male	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	80.5			80.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			F	Female	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	19.5			19.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			M	Male	ISCO08_222	Nursing personnel	[2013, 2016, 2017, 2018]	2013	2018	4	PT	Percentage	G	Global														4.9			3.3	3.3	3.4	3.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			F	Female	ISCO08_222	Nursing personnel	[2013, 2016, 2017, 2018]	2013	2018	4	PT	Percentage	G	Global														95.1			96.7	96.7	96.6	96.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCO08_222	Nursing personnel	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	8.4	8.0	3.3	3.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCO08_222	Nursing personnel	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	91.6	92.0	96.7	96.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCO08_221	Medical doctors	[2016]	2016	2016	1	PT	Percentage	G	Global																	49.5			49.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCO08_221	Medical doctors	[2016]	2016	2016	1	PT	Percentage	G	Global																	50.5			50.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.1	50.6	51.4	51.4	51.1	51.4	51.2	52.6	52.3	52.5	54.2	54.3	54.4	54.6	54.5	55.9	56.0	56.1		56.1				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	49.9	49.4	48.6	48.6	48.9	48.6	48.8	47.4	47.7	47.5	45.8	45.7	45.6	45.4	45.5	44.1	44.0	43.9		43.9				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	97.6			97.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	2.4			2.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			F	Female	ISCO08_221	Medical doctors	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				24.4	25.3	25.7	26.9	29.0	31.1	32.1	32.3	33.3	34.7	35.4	36.4	37.4	36.7	38.6	39.6	39.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			M	Male	ISCO08_221	Medical doctors	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				75.6	74.7	74.3	73.1	71.0	68.9	67.9	67.7	66.7	65.3	64.6	63.6	62.6	63.3	61.4	60.4	60.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			M	Male	ISCO08_222	Nursing personnel	[2016, 2018]	2016	2018	2	PT	Percentage	G	Global																	1.8		2.5	2.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			F	Female	ISCO08_222	Nursing personnel	[2016, 2018]	2016	2018	2	PT	Percentage	G	Global																	98.2		97.5	97.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCO08_222	Nursing personnel	[2004, 2009, 2018]	2004	2018	3	PT	Percentage	G	Global					94.4					79.9									88.1	88.1				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCO08_222	Nursing personnel	[2004, 2009, 2018]	2004	2018	3	PT	Percentage	G	Global					5.6					20.1									11.9	11.9				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCO08_221	Medical doctors	[2004]	2004	2004	1	PT	Percentage	G	Global					85.8															85.8				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCO08_221	Medical doctors	[2004]	2004	2004	1	PT	Percentage	G	Global					14.2															14.2				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			F	Female	ISCO08_221	Medical doctors	[2005, 2006, 2007, 2008, 2009, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	11	PT	Percentage	G	Global						32.9	33.8	34.1	35.1	35.8			37.7	38.5	39.3	40.0	40.6	41.3		41.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			M	Male	ISCO08_221	Medical doctors	[2005, 2006, 2007, 2008, 2009, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	11	PT	Percentage	G	Global						67.1	66.2	65.9	64.9	64.2			62.3	61.5	60.7	60.0	59.4	58.7		58.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			M	Male	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	PT	Percentage	G	Global														10.5	10.7	10.8	11.0	11.1		11.1				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			F	Female	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	PT	Percentage	G	Global														89.5	89.3	89.2	89.0	88.9		88.9				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			M	Male	ISCO08_222	Nursing personnel	[2006, 2011, 2017]	2006	2017	3	PT	Percentage	G	Global							28.7					26.0						14.1		14.1				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			F	Female	ISCO08_222	Nursing personnel	[2006, 2011, 2017]	2006	2017	3	PT	Percentage	G	Global							71.3					74.0						85.9		85.9				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			F	Female	ISCO08_221	Medical doctors	[2006, 2017]	2006	2017	2	PT	Percentage	G	Global							30.5											36.6		36.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			M	Male	ISCO08_221	Medical doctors	[2006, 2017]	2006	2017	2	PT	Percentage	G	Global							69.5											63.4		63.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			M	Male	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	PT	Percentage	G	Global														62.5	61.6	56.0	53.7	48.8	48.2	48.2				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			F	Female	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	PT	Percentage	G	Global														37.5	38.4	44.0	46.3	51.2	51.8	51.8				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	PT	Percentage	G	Global	36.5	36.6	37.0	36.8	36.6		35.6	36.4	37.0	37.9	38.8	39.5	40.7	41.3	42.6	43.2	43.4	43.9	44.6	44.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	PT	Percentage	G	Global	63.5	63.4	63.0	63.2	63.4		64.4	63.6	63.0	62.1	61.2	60.5	59.3	58.7	57.4	56.8	56.6	56.1	55.4	55.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	ISCO08_222	Nursing personnel	[2006, 2011, 2016, 2018]	2006	2018	4	PT	Percentage	G	Global							11.5					7.6					9.0		1.0	1.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			F	Female	ISCO08_222	Nursing personnel	[2006, 2011, 2016, 2018]	2006	2018	4	PT	Percentage	G	Global							88.5					92.4					91.0		99.0	99.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	61.3	60.7	60.4	60.1	59.9	59.7	59.5	59.3	59.2	59.1	58.9	58.8	58.7	58.7	58.6	58.5	58.4	58.4	58.4	58.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	38.7	39.3	39.6	39.9	40.1	40.3	40.5	40.7	40.8	40.9	41.1	41.2	41.3	41.3	41.4	41.5	41.6	41.6	41.6	41.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			M	Male	ISCO08_222	Nursing personnel	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	12.1	14.3	14.8	14.8				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			F	Female	ISCO08_222	Nursing personnel	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	87.9	85.7	85.2	85.2				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	69.8	69.0	68.4	67.6	66.9	66.0	65.3	64.0	63.9	63.3	62.8	61.9	60.6	60.2	59.7	59.3	58.5	57.7	57.2	57.2				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	30.2	31.0	31.6	32.4	33.1	34.0	34.7	36.0	36.1	36.7	37.2	38.1	39.4	39.8	40.3	40.7	41.5	42.3	42.8	42.8				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			F	Female	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	PT	Percentage	G	Global														40.5	32.5	41.7	42.7	43.7	45.9	45.9				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			M	Male	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	PT	Percentage	G	Global														59.5	67.5	58.3	57.3	56.3	54.1	54.1				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			M	Male	ISCO08_221	Medical doctors	[2014]	2014	2014	1	PT	Percentage	G	Global															80.5					80.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			F	Female	ISCO08_221	Medical doctors	[2014]	2014	2014	1	PT	Percentage	G	Global															19.5					19.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
