goalCode	goalLabelEN	goalDescEN	targetCode	targetDescEN	indicatorCode	indicatorRef	seriesCode	seriesDescEN	seriesRelease	seriesTags
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150402	15.4.2	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	2019.Q4.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'natural resources']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	ER_RSK_LSTI	Red List Index	2019.Q4.G.01	['endangered species', 'biological diversity', 'genetic resources']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.6	Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed	C150601	15.6.1	ER_CBD_SMTA	Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number)	2019.Q4.G.01	['international instruments', 'biological diversity', 'genetic resources']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.6	Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed	C150601	15.6.1	ER_CBD_NAGOYA	Countries that are parties to the Nagoya Protocol (1 = YES; 0 = NO)	2019.Q4.G.01	['international instruments', 'biological diversity', 'genetic resources']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.6	Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed	C150601	15.6.1	ER_CBD_ABSCLRHS	Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House (1 = YES; 0 = NO)	2019.Q4.G.01	['laws and regulations', 'international instruments', 'biological diversity', 'genetic resources']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.6	Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed	C150601	15.6.1	ER_CBD_ORSPGRFA	Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)	2019.Q4.G.01	['laws and regulations', 'international instruments', 'biological diversity', 'genetic resources', 'sustainable agriculture']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.6	Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed	C150601	15.6.1	ER_CBD_PTYPGRFA	Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)	2019.Q4.G.01	['international instruments', 'biological diversity', 'genetic resources', 'sustainable agriculture']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.8	By 2020, introduce measures to prevent the introduction and significantly reduce the impact of invasive alien species on land and water ecosystems and control or eradicate the priority species	C150801	15.8.1	ER_IAS_LEGIS	Legislation, Regulation, Act related to the prevention of introduction and management of Invasive Alien Species (1 = YES, 0 = NO)	2019.Q4.G.01	['laws and regulations', 'biological diversity', 'biological invasions']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.8	By 2020, introduce measures to prevent the introduction and significantly reduce the impact of invasive alien species on land and water ecosystems and control or eradicate the priority species	C150801	15.8.1	ER_IAS_NBSAP	National Biodiversity Strategy and Action Plan (NBSAP) targets alignment to Aichi Biodiversity target 9 set out in the Strategic Plan for Biodiversity 2011-2020 (1 = YES, 0 = NO)	2019.Q4.G.01	['international instruments', 'biological diversity', 'natural resources', 'resources conservation']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.a	Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems	C200207	15.a.1	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.a	Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems	C200207	15.a.1	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200207	15.b.1	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200207	15.b.1	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.1	Significantly reduce all forms of violence and related death rates everywhere	C160101	16.1.1	VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	2019.Q4.G.01	['violence', 'crime', 'violent deaths']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.1	Significantly reduce all forms of violence and related death rates everywhere	C160101	16.1.1	VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	2019.Q4.G.01	['violence', 'crime', 'violent deaths']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.1	Significantly reduce all forms of violence and related death rates everywhere	C160103	16.1.3	VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	2019.Q4.G.01	['violence']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.1	Significantly reduce all forms of violence and related death rates everywhere	C160103	16.1.3	VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	2019.Q4.G.01	['violence', 'crime']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.1	Significantly reduce all forms of violence and related death rates everywhere	C160103	16.1.3	VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'sex crimes', 'women']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.1	Significantly reduce all forms of violence and related death rates everywhere	C160104	16.1.4	VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	2019.Q4.G.01	['violence', 'crime']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.2	End abuse, exploitation, trafficking and all forms of violence against and torture of children	C160201	16.2.1	VC_VAW_PHYPYV	Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)	2019.Q4.G.01	['violence', 'child abuse', 'domestic abuse', 'children']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.2	End abuse, exploitation, trafficking and all forms of violence against and torture of children	C160202	16.2.2	VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	2019.Q4.G.01	['trafficking in persons', 'forced labour', 'slavery']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.2	End abuse, exploitation, trafficking and all forms of violence against and torture of children	C160202	16.2.2	VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	2019.Q4.G.01	['trafficking in persons']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.2	End abuse, exploitation, trafficking and all forms of violence against and torture of children	C160202	16.2.2	VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	2019.Q4.G.01	['trafficking in persons']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.2	End abuse, exploitation, trafficking and all forms of violence against and torture of children	C160202	16.2.2	VC_HTF_DETVSX	Detected victims of human trafficking for sexual exploitaton, by age and sex (number)	2019.Q4.G.01	['trafficking in persons', 'sex crimes']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.2	End abuse, exploitation, trafficking and all forms of violence against and torture of children	C160202	16.2.2	VC_HTF_DETV	Detected victims of human trafficking, by age and sex (number)	2019.Q4.G.01	['trafficking in persons']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.2	End abuse, exploitation, trafficking and all forms of violence against and torture of children	C160203	16.2.3	VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'sex crimes', 'women', 'youth']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160301	16.3.1	VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	2019.Q4.G.01	['violence', 'crime']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160301	16.3.1	VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	2019.Q4.G.01	['violence', 'sex crimes']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160301	16.3.1	VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	2019.Q4.G.01	['violence', 'crime']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	2019.Q4.G.01	['rule of law', 'administration of justice', 'detained persons']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160501	16.5.1	IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.5	Substantially reduce corruption and bribery in all their forms	C160502	16.5.2	IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	2019.Q4.G.01	['rule of law', 'bribery', 'corruption', 'crime']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	2019.Q4.G.01	['economic policy', 'public expenditures']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.8	Broaden and strengthen the participation of developing countries in the institutions of global governance	C200205	16.8.1	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.9	By 2030, provide legal identity for all, including birth registration	C160901	16.9.1	SG_REG_BRTH	Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)	2019.Q4.G.01	['civil registration', 'birth reporting', 'human rights']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.10	Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements	C161001	16.10.1	VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	2019.Q4.G.01	['violence', 'crime', 'violent deaths', 'access to information', 'journalists']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.10	Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements	C161002	16.10.2	SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	2019.Q4.G.01	['laws and regulations', 'access to information']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.a	Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime	C160a01	16.a.1	SG_NHR_IMPL	Proportion of countries with independent National Human Rights Institutions in compliance with the Paris Principles (%)	2019.Q4.G.01	['means of implementation', 'human rights institutions', 'human rights']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.a	Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime	C160a01	16.a.1	SG_NHR_IMPLN	Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)	2019.Q4.G.01	['means of implementation', 'human rights institutions', 'human rights']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.a	Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime	C160a01	16.a.1	SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	2019.Q4.G.01	['means of implementation', 'human rights institutions', 'human rights']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.a	Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime	C160a01	16.a.1	SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	2019.Q4.G.01	['means of implementation', 'human rights institutions', 'human rights']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.a	Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime	C160a01	16.a.1	SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	2019.Q4.G.01	['means of implementation', 'human rights institutions', 'human rights']
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.a	Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime	C160a01	16.a.1	SG_NHR_NOAPPLN	Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)	2019.Q4.G.01	['means of implementation', 'human rights institutions', 'human rights']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	2019.Q4.G.01	['means of implementation', 'public finance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	2019.Q4.G.01	['means of implementation', 'public finance', 'tax revenues']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_SIDSG	Net official development assistance (ODA) to small island states (SIDS) as a percentage of OECD-DAC donors' GNI, by donor countries (%)	2019.Q4.G.01	['means of implementation', 'small island developing states', 'developing countries', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_LDCG	Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)	2019.Q4.G.01	['means of implementation', 'least developed countries', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_LLDC	Net official development assistance (ODA) to landlocked developing countries from OECD-DAC countries, by donor countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'landlocked developing countries', 'developing countries', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'developing countries', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_LDCS	Net official development assistance (ODA) to LDCs from OECD-DAC countries, by donor countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'least developed countries', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_LLDCG	Net official development assistance (ODA) to landlocked developing countries as a percentage of OECD-DAC donors' GNI, by donor countries (%)	2019.Q4.G.01	['means of implementation', 'landlocked developing countries', 'developing countries', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_TOTG	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor countries (%)	2019.Q4.G.01	['means of implementation', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_TOTLGE	Net official development assistance (ODA) from OECD-DAC countries (grant equivalent methodology), by donor countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.2	Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries; ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries	C170201	17.2.1	DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	2019.Q4.G.01	['means of implementation', 'development assistance']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.3	Mobilize additional financial resources for developing countries from multiple sources	C170302	17.3.2	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP (%)	2019.Q4.G.01	['means of implementation', 'development finance', 'development finance', 'remittances']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.4	Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress	C170401	17.4.1	DT_TDS_DECT	Debt service as a proportion of exports of goods and services (%)	2019.Q4.G.01	['means of implementation', 'external debt', 'international trade', 'debt servicing']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.6	Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism	C170602	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q4.G.01	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.6	Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism	C170602	17.6.2	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	2019.Q4.G.01	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.8	Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology	C170801	17.8.1	IT_USE_ii99	Internet users per 100 inhabitants	2019.Q4.G.01	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.9	Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the Sustainable Development Goals, including through North-South, South-South and triangular cooperation	C170901	17.9.1	DC_FTA_TOTAL	Total official development assistance (gross disbursement) for technical cooperation (millions of 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'developing countries']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.11	Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020	C171101	17.11.1	TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access']
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.11	Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020	C171101	17.11.1	TX_EXP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise exports (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'market access']
