series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	educationLevel_code	educationLevel_desc	quantile_code	quantile_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1996	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_1	Primary	Q5	Quantile 5 (richest)	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.81336			0.88138	0.8108				0.93288	0.98612	0.98977	0.86984	0.9067	0.931	0.868	0.866		0.9356	0.9356				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.16649			0.24117	0.2395				0.25616	0.38716	1.20273	0.39992	0.48889	0.40928	0.32997	0.50178		0.31342	0.31342				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	Q4	Quantile 4	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.68162			0.63231	0.71244				0.78507	0.88812	0.96217	0.77945	0.74373	0.80283	0.82379	0.80022		0.91044	0.91044				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	Q2	Quantile 2	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.2326			0.13672	0.1212				0.35944	0.38283	0.91804	0.39401	0.4601	0.44081	0.56732	0.41925		0.42109	0.42109				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q3	Quantile 3	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.0503			0.07951	0.16097				0.23607	0.14848	1.02545	0.17328	0.29808	0.4176	0.45029	0.33181		0.44881	0.44881				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.68922			0.65399	0.72133				0.78151	0.81161	0.8246	0.83809	0.81472	0.80837	0.8511	0.83672		0.90499	0.90499				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_3	Upper secondary	Q4	Quantile 4	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.18259			0.24711	0.21398				0.3541	0.30739	1.1344	0.48846	0.50387	0.54252	0.44005	0.30819		0.57185	0.57185				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q2	Quantile 2	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.18545			0.13111	0.14265				0.31475	0.29155	0.89566	0.40457	0.4286	0.42427	0.46645	0.40867		0.3734	0.3734				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	Q2	Quantile 2	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.15456			0.12955	0.17018				0.28385	0.21408	0.90719	0.42207	0.43901	0.42268	0.3528	0.39675		0.31597	0.31597				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_1	Primary	Q4	Quantile 4	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.73274			0.68558	0.76212				0.8261	0.88452	1.0053	0.81763	0.82625	0.82129	0.86211	0.85302		0.90434	0.90434				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.28345			0.32041	0.38841				0.48594	0.47551	0.58457	0.50246	0.69227	0.48763	0.55432	0.58103		0.50194	0.50194				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	Q5	Quantile 5 (richest)	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.81099			0.75874	0.80057				0.91315	0.84473	1.00585	0.91706	0.89566	0.88304	0.9174	0.87771		0.98351	0.98351				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2001, 2004, 2005, 2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	13	RO	Ratio	G	Global				0.25792			0.26317	0.32272	0.29161			0.43977	0.45175	0.52548	0.4566	0.59857	0.47648	0.47347	0.57812		0.45321	0.45321				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.22131			0.16552	0.28852				0.2298	0.26002	0.73602	0.43039	0.4403	0.35169	0.34297	0.43644		0.33679	0.33679				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.24498			0.21147	0.26028				0.40747	0.43549	0.47835	0.41873	0.53744	0.47919	0.38773	0.58166		0.40396	0.40396				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_1	Primary	Q5	Quantile 5 (richest)	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	RO	Ratio	G	Global				0.81243			0.82318	0.8061				0.92295	0.91705	0.99815	0.89195	0.9036	0.90523	0.90061	0.87446		0.95262	0.95262				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	[2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2004	2018	11	RO	Ratio	G	Global							0.34603	0.12353				0.25806	0.08361	0.95226	0.14201	0.55135	0.58869	0.39441	0.06246		0.13649	0.13649				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q2	Quantile 2	[2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2005	2018	10	RO	Ratio	G	Global								0.25752				0.16267	0.15843	0.96588	0.21882	0.12236	0.15713	0.19982	0.32901		0.15361	0.15361				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2005, 2011, 2013, 2014]	2005	2014	4	RO	Ratio	G	Global								0.98879						0.9942		0.99068	0.98859					0.98859				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2005, 2011, 2013, 2014]	2005	2014	4	RO	Ratio	G	Global								0.95596						0.913		0.87067	0.96047					0.96047				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2005, 2011, 2013, 2014]	2005	2014	4	RO	Ratio	G	Global								0.78492						0.71451		0.69761	0.89035					0.89035				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2005, 2011, 2013, 2014]	2005	2014	4	RO	Ratio	G	Global								0.99197						0.99749		1.003	1.0					1.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2005, 2006, 2011, 2016]	2005	2016	4	RO	Ratio	G	Global								0.42283	0.41375					0.53886					0.6496			0.6496				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2005, 2006, 2011, 2016]	2005	2016	4	RO	Ratio	G	Global								0.6952	0.72626					0.87044					0.9182			0.9182				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2005, 2006, 2011, 2016]	2005	2016	4	RO	Ratio	G	Global								0.841	0.85271					0.94298					0.9687			0.9687				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.7878										0.97088			0.97088				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q4	Quantile 4	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.21386										1.03453			1.03453				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.84641										1.01183			1.01183				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q4	Quantile 4	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.22239										1.09016			1.09016				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.79578										0.95749			0.95749				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.06841										1.06119			1.06119				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.05916										1.12818			1.12818				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.7143										1.28283			1.28283				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									2.0										1.37876			1.37876				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.59446										1.26112			1.26112				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.52632										0.72456			0.72456				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q4	Quantile 4	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.26112										1.149			1.149				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.18117										1.17903			1.17903				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.00955										1.00238			1.00238				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q4	Quantile 4	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.04767										1.02733			1.02733				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.11632										1.20027			1.20027				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q3	Quantile 3	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.16471										1.07645			1.07645				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.25481										1.24611			1.24611				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.92123										1.14701			1.14701				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.00429										1.00069			1.00069				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.33393										1.31398			1.31398				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q4	Quantile 4	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.06176										1.03527			1.03527				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.88394										1.07171			1.07171				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q3	Quantile 3	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.22115										1.17051			1.17051				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q3	Quantile 3	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.92536										1.11535			1.11535				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.81264										0.98886			0.98886				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.32717										1.34567			1.34567				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.13821										1.30326			1.30326				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.90971										0.97898			0.97898				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q3	Quantile 3	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.40415										1.22949			1.22949				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.81422										1.28538			1.28538				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q2	Quantile 2	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.13878										1.08846			1.08846				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q3	Quantile 3	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									1.05587										1.0719			1.0719				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.98601										1.00308			1.00308				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.98141										1.00924			1.00924				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global									0.99021										0.99645			0.99645				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
