series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SN_ITK_DEFC	Prevalence of undernourishment (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		67.5	63.2	58.7	55.1	52.2	49.4	46.2	43.0	40.3	37.9	37.0	35.4	29.2	23.1	19.0	19.5	19.4	18.6		18.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		4.0	3.9	4.0	3.9	3.8	3.8	3.8	4.0	4.0	4.0	3.8	3.5	3.6	3.9	4.1	4.0	3.9	3.9		3.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		4.3	4.2	4.0	4.0	3.9	3.9	3.9	3.8	3.7	3.5	3.3	3.2	3.1	3.3	3.5	3.8	3.8	3.6		3.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		10.8	12.3	13.5	14.0	14.5	14.9	16.1	16.9	17.5	17.3	17.3	17.5	16.2	14.9	14.1	15.1	15.9	16.6		16.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		7.8	6.0	4.9	4.1	4.2	4.1	4.0	3.6	3.7	4.3	4.6	4.3	4.6	5.2	5.9	6.2	7.1	8.2		8.2			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		18.0	19.8	20.7	20.9	21.9	20.9	18.9	15.9	14.4	13.2	12.8	13.2	12.6	12.2	11.6	12.0	12.0	11.9		11.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		15.0	13.6	12.8	12.3	11.4	10.7	9.5	8.3	6.8	6.7	6.8	7.3	7.2	7.5	7.7	7.5	7.0	6.5		6.5			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	21.0	21.2	20.9	23.6	22.3	21.3	20.4	19.9	20.6	19.7	17.5	18.0	18.2	18.0	17.0	17.3	17.0	16.6	17.0	16.6	16.6			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		4.4	4.5	4.9	4.9	5.0	5.1	5.5	5.6	5.4	5.0	4.5	4.3	3.7	3.2	2.6	2.6	2.8	3.0		3.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	30	Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	10.1	9.7	10.0	9.0	8.3	7.6	7.2	6.2	5.2	4.6	3.8	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		<2.5	[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		17.1	13.5	10.5	7.5	4.8	2.9	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		3.1	3.9	4.5	4.1	3.8	3.4	3.3	3.4	3.4	3.4	3.3	3.2	2.8	2.5	2.6	2.9	3.4	3.8		3.8		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		22.4	20.0	19.0	19.3	19.0	17.9	18.4	18.0	18.3	17.1	17.7	18.0	18.5	17.7	16.9	16.2	16.1	16.1		16.1			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		6.7	6.6	6.9	7.0	7.2	7.2	7.6	7.7	7.8	7.4	6.7	6.0	6.3	6.5	6.9	6.1	6.0	5.7		5.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		53.2	54.7	55.1	55.7	55.0	54.2	52.7	51.4	49.0	48.2	48.1	49.4	48.9	48.3	47.8	47.8	48.3	48.2		48.2			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	34	Southern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.7	18.4	20.3	20.1	21.0	20.6	18.5	16.1	15.6	16.0	15.4	15.4	16.2	15.6	14.2	14.4	13.8	13.1	13.8	13.4	13.4			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		22.0	21.3	21.8	22.3	22.4	21.9	21.2	20.9	21.1	21.2	21.1	20.8	19.3	17.3	14.9	14.1	13.8	13.8		13.8			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	20.5	20.4	19.1	18.3	17.5	17.3	16.5	15.3	14.6	13.7	11.7	10.7	9.9	9.7	10.8	10.5	10.0	9.8	9.8	9.8	9.8			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		18.6	20.2	21.7	22.2	21.7	19.8	17.6	16.7	16.4	16.3	16.3	16.3	15.9	15.3	14.7	14.4	14.2	14.0		14.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		19.3	19.2	19.0	19.1	19.3	19.1	18.5	17.4	15.5	12.9	10.5	9.3	8.9	9.3	9.3	9.2	8.9	9.0		9.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		4.8	5.1	5.0	5.0	5.2	5.5	5.8	5.5	5.1	4.9	4.8	4.8	4.8	4.8	4.9	4.9	4.8	4.7		4.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		22.6	22.8	23.2	23.9	23.9	25.2	25.7	25.0	23.3	21.9	21.5	21.8	22.1	22.7	23.6	24.0	24.0	23.7		23.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		20.5	21.4	21.3	20.7	20.3	20.3	21.2	22.2	23.0	22.9	22.6	22.1	21.9	20.4	19.9	19.2	19.9	19.9		19.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		7.5	7.0	7.1	7.2	7.5	7.8	8.4	9.1	9.6	9.7	9.9	10.2	10.2	9.8	9.7	9.4	9.3	8.7		8.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	39	Southern Europe	3	150	Europe	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		<2.5	[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.7	2.7	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		6.6	6.7	7.2	7.5	7.4	6.4	5.1	4.3	4.0	3.6	3.2	2.8	2.8	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		47.8	45.7	40.7	38.1	36.2	33.5	30.0	26.4	24.9	24.1	25.0	27.2	26.5	26.4	25.8	27.5	28.9	29.9		29.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		9.8	7.8	6.5	5.8	5.6	5.8	6.2	6.7	7.0	7.2	7.7	8.6	8.9	9.0	8.5	8.6	8.7	8.5		8.5			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		32.4	33.8	35.1	32.2	28.7	26.3	27.1	26.9	26.0	24.6	24.1	23.2	22.2	21.5	22.3	23.4	23.7	23.0		23.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		35.7	34.9	32.4	32.6	33.9	36.2	38.3	39.8	40.5	40.7	40.5	40.5	41.4	43.0	44.5	46.0	47.0	47.6		47.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.5	2.6	2.7	2.7	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		2.7	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5		2.5		<2.5	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		15.3	13.3	11.1	9.1	9.1	9.8	10.5	9.9	9.1	8.4	8.3	8.2	7.2	6.5	6.1	6.3	6.4	6.4		6.4			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	419	Latin America and the Caribbean	3	19	Americas	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.1	10.5	10.7	9.7	9.4	8.7	8.0	7.5	7.1	7.2	6.7	6.3	6.2	5.9	5.6	6.2	6.7	6.8	7.3	7.4	7.4			[2019]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		7.9	8.7	9.7	10.8	11.0	10.6	10.0	9.5	9.7	10.3	12.2	15.0	12.4	9.3	5.6	6.2	6.2	5.7		5.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
SN_ITK_DEFC	Prevalence of undernourishment (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		20.2	18.6	17.0	15.5	13.8	12.9	12.5	12.4	12.0	11.7	11.6	11.9	15.5	22.7	36.8	37.4	37.9	32.6		32.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
