series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39	5.39				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	21.39	17.25	15.04	17.12	16.03	18.58	20.66	15.75	15.39	21.61	17.16	21.77	16.0	17.79	11.16	10.76	8.04	8.58	8.58				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	0.79	0.79	0.79	0.79	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	6.38	7.12	8.88	9.08	7.02	7.49	7.13	5.69	5.58	7.5	5.32	11.22	5.52	1.6	3.09	2.19	2.52	2.52	2.52				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	54.53	55.03	55.65	56.78	56.45	57.12	57.73	58.62	60.26	58.0	59.57	60.78	60.94	61.02	62.2	62.21	62.45	61.68	61.68				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	1.77	1.77	1.77	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	75.47	79.62	80.92	81.78	80.57	78.22	77.47	76.69	76.28	78.31	78.33	76.98	77.61	78.27	78.08	78.96	78.85	78.55	78.55				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	30	Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.4	49.49	51.05	51.34	51.36	50.91	50.99	50.81	48.82	47.68	48.1	47.77	47.38	46.86	46.72	46.62	46.88	46.33	46.33				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.12	20.45	20.45	21.76	20.84	18.9	20.5	21.96	24.06	23.25	17.95	21.58	22.04	25.45	24.0	23.0	21.76	20.03	20.03				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.53	23.82	24.89	19.82	18.47	38.5	24.22	19.92	13.17	13.88	10.07	12.49	12.5	15.72	17.54	29.91	28.04	19.05	19.05				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	28.6	26.98	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0	26.0				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4	22.4				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	34	Southern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	37.8	39.22	36.96	37.01	35.83	36.85	35.26	33.37	36.11	38.01	37.08	37.96	36.68	34.82	35.66	38.36	38.23	38.26	38.26				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	39.5	36.61	30.0	26.31	27.13	29.57	33.08	29.84	32.68	32.58	38.07	36.11	34.13	33.93	36.06	36.61	37.38	37.38	37.38				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	48.17	46.02	45.58	50.29	52.0	53.16	53.46	52.49	51.99	54.34	56.13	57.75	57.03	57.9	59.06	59.99	56.89	56.59	56.59				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	44.93	42.3	42.55	43.19	43.94	45.81	45.78	45.74	44.53	44.72	44.75	42.85	44.23	42.25	42.77	42.77	42.23	41.82	41.82				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.63	15.44	16.68	18.46	20.68	18.95	16.57	16.57	16.57	16.57	16.57	14.51	14.51	14.51	14.51	15.05	16.28	13.9	13.9				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	41.33	42.3	39.68	39.42	37.55	39.61	36.5	34.64	38.53	40.56	39.21	41.14	40.21	38.21	38.86	42.88	42.87	42.87	42.87				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	27.24	26.03	24.73	23.91	24.66	24.49	25.08	26.48	26.18	28.03	27.82	24.06	24.61	30.88	30.7	29.45	29.46	28.2	28.2				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	35.7	27.92	28.01	31.46	30.72	34.25	32.5	34.12	39.49	39.03	38.76	38.49	37.46	35.58	34.31	35.35	35.35	35.35	35.35				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	41.55	45.48	42.7	44.4	42.74	41.77	43.16	41.49	41.22	47.35	45.68	44.16	40.86	39.85	45.47	46.26	46.02	46.02	46.02				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	1.52	1.52	1.52	1.52	1.52	1.52	1.52	9.02	7.7	7.25	6.81	7.1	4.01	5.08	9.35	6.23	6.46	6.91	6.91				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	64.72	64.72	65.46	62.16	57.98	59.65	58.31	60.98	58.34	63.07	61.72	60.14	61.09	55.94	55.24	54.36	54.33	54.32	54.32				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	57.66	49.69	49.26	50.27	53.95	54.44	57.78	59.2	59.48	60.95	61.97	37.69	42.92	41.26	42.68	39.68	42.4	42.4	42.4				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	38.14	37.57	37.31	37.27	37.09	37.99	38.77	38.39	40.14	41.07	42.7	42.46	43.14	43.79	43.69	43.77	43.95	42.96	42.96				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	39	Southern Europe	3	150	Europe	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	35.44	34.74	34.28	34.31	33.95	33.99	34.6	34.52	36.97	37.56	38.91	38.9	39.69	40.37	41.01	40.72	40.67	39.56	39.56				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	52.02	51.36	53.46	54.34	54.69	55.02	56.02	56.82	55.64	53.57	55.64	54.48	55.01	55.34	56.21	56.77	56.77	56.77	56.77				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	5.18	5.96	7.11	7.94	6.71	6.94	6.59	6.9	12.55	11.55	12.83	13.0	14.05	16.52	16.62	14.23	14.2	13.35	13.35				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	13.59	13.59	13.59	13.59	14.28	2.72	2.7	3.06	9.56	10.01	9.48	9.29	8.93	9.26	9.51	9.51	9.51	9.51	9.51				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	38.81	38.24	38.36	39.7	39.84	41.67	42.15	42.62	43.78	42.7	44.84	46.03	45.71	45.97	46.46	46.17	46.51	45.97	45.97				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	22.42	21.92	21.97	21.27	21.43	22.53	21.57	23.38	26.57	27.48	26.1	27.03	26.75	28.15	27.45	26.74	23.86	23.66	23.66				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	9.5	10.78	10.54	11.27	11.78	9.64	9.36	8.47	7.93	12.28	10.79	10.72	13.04	12.47	13.4	15.0	14.98	14.98	14.98				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	58.87	58.91	60.14	60.49	60.82	60.16	62.5	65.46	63.29	66.09	61.23	69.01	67.0	67.24	66.79	66.96	66.18	63.01	63.01				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	6.97	8.0	19.58	20.85	21.23	21.04	22.76	24.73	27.41	21.6	18.44	23.97	30.56	30.23	28.19	30.85	34.85	32.87	32.87				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	5.92	5.92	5.7	4.92	7.78	5.96	6.64	8.92	6.14	4.39	3.45	3.71	6.74	6.61	4.13	2.96	2.71	2.71	2.71				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	10.25	10.25	10.25	10.25	10.25	10.25	10.25	10.25	3.77	3.77	3.77	3.77	3.77	3.77	3.77	3.77	3.77	3.77	3.77				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	419	Latin America and the Caribbean	3	19	Americas	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	37.62	38.86	39.9	39.77	37.95	36.11	35.79	35.36	35.43	34.67	35.44	35.17	34.76	34.87	34.96	35.29	35.94	35.78	35.78				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	10.83	10.83	10.83	19.95	19.95	19.95	19.95	19.95	19.95	19.95	19.95	19.95	15.57	15.57	15.57	15.57	15.57	15.57	15.57				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.34	17.46	15.39	16.21	16.68	17.79	17.72	19.23	20.7	21.07	23.26	22.33	24.32	22.67	23.27	23.99	21.45	20.6	20.6				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	432	Landlocked developing countries (LLDCs)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	8.62	8.86	10.97	10.62	10.02	8.31	8.37	8.56	10.9	10.44	11.44	11.83	12.43	13.72	13.99	13.65	13.25	12.67	12.67				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77	27.77				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	20.33	23.25	22.53	22.44	21.8	20.48	23.51	25.41	31.27	23.98	30.0	28.82	24.6	23.73	26.32	29.07	26.46	24.89	24.89				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	17.76	15.76	16.23	14.96	14.54	15.86	15.04	13.78	8.64	7.11	7.58	7.13	22.41	23.95	22.46	23.67	20.41	20.02	20.02				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	3.9	2.38	2.5	2.09	2.6	2.04	2.34	2.91	2.03	2.72	4.02	4.02	4.02	4.02	6.3	6.3	6.3	6.3	6.3				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
