series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	4.0	4.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	5	South America	4	419	Latin America and the Caribbean	Region								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	3.0	3.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	5	South America	4	419	Latin America and the Caribbean	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	4.0	4.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (House of Councillors)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (State Council)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	513	Europe and Northern America	2	1	World	Region								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	5.0	5.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	513	Europe and Northern America	2	1	World	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	17.0	17.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	514	Developed Regions	1			Group								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	6.0	6.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	514	Developed Regions	1			Group								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	18.0	18.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	515	Developing Regions	1			Group								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	17.0	17.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	515	Developing Regions	1			Group								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	42.0	42.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (National Council)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	53	Australia and New Zealand	3	9	Oceania	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	57	Micronesia	3	9	Oceania	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			Y0T45	under 46 years old	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	62	Central and Southern Asia	2	1	World	Region								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	2.0	2.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	62	Central and Southern Asia	2	1	World	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	6.0	6.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y0T45	under 46 years old	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (National Council)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Council of the Federation)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			_U	Unknown	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y0T45	under 46 years old	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Chamber of Senators)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	3.0	3.0			Bicameral: Upper chamber (House of Peoples). There are three Speakers in this chamber.	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (National Council)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Upper House)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (National Council of Provinces)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	722	Small island developing States (SIDS)	1			Group								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	4.0	4.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	722	Small island developing States (SIDS)	1			Group								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	7.0	7.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			_U	Unknown	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Council of States)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			_X	Not available	_X	Not available	[2020]	2020	2020	1	NUMBER	Number	G	Global	0.0	0.0			Bicameral: Upper chamber (Council of States); suspended.	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	738	Sub-Saharan Africa (inc. Sudan)	1			Group								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	7.0	7.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	738	Sub-Saharan Africa (inc. Sudan)	1			Group								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	14.0	14.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	746	Northern Africa (exc. Sudan)	1			Group								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	2.0	2.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	747	Northern Africa and Western Asia	2	1	World	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	6.0	6.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	753	Eastern and South-Eastern Asia	2	1	World	Region								_T	All age ranges or no breaks by age	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	753	Eastern and South-Eastern Asia	2	1	World	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	5.0	5.0			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Council of States)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			Y0T45	under 46 years old	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Federal Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			_U	Unknown	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (House of Lords)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			Y0T45	under 46 years old	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			Y_GE46	46 years old and over	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	2.0	2.0			Bicameral: Upper chamber (Senate). There are two Speakers in this chamber.	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			Y_GE46	46 years old and over	F	Female	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			_U	Unknown	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	1.0	1.0			Bicameral: Upper chamber (Consultative Council)	IPU		_X: Data nature not available
SG_DMK_PARLSP_UC	Number of speakers in parliament, by age and sex, Upper Chamber	9	Oceania	2	1	World	Region								_T	All age ranges or no breaks by age	M	Male	[2020]	2020	2020	1	NUMBER	Number	G	Global	2.0	2.0			Upper chamber	IPU		_X: Data nature not available
