series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001]	2001	2001	1	RO	Ratio	G	Global		0.95321645825965													0.95321645825965				PIRLS 2001		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	RO	Ratio	G	Global											0.759469534208828				0.759469534208828				PIAAC 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	RO	Ratio	G	Global											0.77301182347012				0.77301182347012				PIAAC 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2011, 2016]	2011	2016	2	RO	Ratio	G	Global							1.02566192678305					0.902708874283027			0.902708874283027				[2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011]	2011	2011	1	RO	Ratio	G	Global							0.933911098303247								0.933911098303247				TIMSS 2011		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2006, 2009, 2012, 2018]	2000	2018	5	RO	Ratio	G	Global	0.387777655325485			0.345796870795001		0.339052600957378		0.398329822536769						0.358813708613629	0.358813708613629				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2006, 2009, 2012, 2018]	2000	2018	5	RO	Ratio	G	Global	0.258997117555495			0.217923193485675		0.220860973220621		0.272028608045549						0.19740930602791	0.19740930602791				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015]	2015	2015	1	RO	Ratio	G	Global											0.248684621417614				0.248684621417614				PISA D 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global											0.0994797416190757				0.0994797416190757				PISA D 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015]	2015	2015	1	RO	Ratio	G	Global											0.351877703901713				0.351877703901713				PISA D 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global											0.202872332122772				0.202872332122772				PISA D 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.90455525578903		0.865994891978354	0.91212753928134		0.929497294679155		0.922561561495845			0.9082902402455			0.885788958582072	0.885788958582072				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.920426688377908		0.868449855237839	0.883371667713962		0.892038099530022		0.903921848544291			0.907978269113342			0.892069333008612	0.892069333008612				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.960665587999946		0.989478552099923			0.995798985720315					0.995189897428407			0.995189897428407				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.950906964874385		0.9688919146281		0.95568923993141				0.960041833174571				0.960041833174571				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.542010641123278		0.603303565297203	0.599861799455857		0.598901915343974		0.606584992105692			0.551726572194557			0.581318617045256	0.581318617045256				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.963172902884632		0.923986309512524			0.880679995532796					0.935550865621265			0.935550865621265				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.784398255322553		0.587942993752398		0.600200676994412				0.598447793755162				0.598447793755162				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.767815743175979		0.679816607789529		0.514704436996627				0.526727888492669				0.526727888492669				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2017]	2017	2017	1	RO	Ratio	G	Global													0.672001927194359		0.672001927194359				PIAAC 2017		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2017]	2017	2017	1	RO	Ratio	G	Global													0.654127794472347		0.654127794472347				PIAAC 2017		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.859412070280717		0.851927878962774	0.799599668345561		0.837197317997094		0.785485684167425			0.822580692252871			0.732302205801595	0.732302205801595				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.865963404382457		0.827502002686498	0.78845385461484		0.797505827326537		0.752979394063304			0.779918445196986			0.763991691875956	0.763991691875956				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006]	2001	2006	2	RO	Ratio	G	Global		1.07341112053371		0.941637954267688											0.941637954267688				[2001]: PIRLS 2001 // [2006]: PIRLS 2006		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.795757614177377		0.804772903567153	0.787085278286713		0.766826373830624		0.787165904798693			0.760176671714674			0.761864148573072	0.761864148573072				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.810191108391605		0.756701801644556	0.786383099290522		0.736254883122188		0.699158323552609			0.708891108623341			0.714348767818834	0.714348767818834				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.647167087525543		0.444650133598641		0.537594292536133				0.523462794090204				0.523462794090204				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.53045900561801		0.618511423028557		0.603068509078987				0.546984092998286				0.546984092998286				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2011, 2016]	2011	2016	2	RO	Ratio	G	Global							0.859390145869881					0.891029951507366			0.891029951507366				[2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.880485779998956							0.880485779998956				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.817581378530778							0.817581378530778				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.387220961245452		0.275094469343549	0.360586059501345		0.283620153723333		0.341419651187294			0.287818064938189			0.369921768381213	0.369921768381213				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.332851165977198		0.428236135881311	0.41844356283404		0.536271920239516		0.576250181043362			0.438095895424372			0.388550224035536	0.388550224035536				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2011]	2006	2011	2	RO	Ratio	G	Global				0.639111026983287			0.689310396870155								0.689310396870155				[2006]: PIRLS 2006 // [2011]: PIRLS 2011		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global											0.43996970788014				0.43996970788014				TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.513839030191291		0.557354839189387			0.774095980050635					0.698761239404663			0.698761239404663				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.289408823300177		0.315450374806679		0.24145126024351				0.339909549818976				0.339909549818976				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.209075332575842		0.298917558590594		0.451352928029523				0.593437874633761				0.593437874633761				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.847237483949886		0.792109304196981	0.816975464636593		0.755621633587469		0.813614060579474			0.845965797425471			0.838749991996163	0.838749991996163				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.766019301541303		0.696894949261068	0.743266593008569		0.688381161349706		0.712214823248076			0.77805427607851			0.775034119669495	0.775034119669495				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2011, 2016]	2011	2016	2	RO	Ratio	G	Global							0.956328465850809					0.964885164858418			0.964885164858418				[2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global							0.752749423587618				0.798860469431746				0.798860469431746				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.812078049163987							0.812078049163987				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.752632242244026							0.752632242244026				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2006, 2009, 2012, 2015, 2018]	2000	2018	6	RO	Ratio	G	Global	0.4212279811463			0.454821479076093		0.4501327145622		0.489122372899527			0.602670162554638			0.532387131918414	0.532387131918414				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2006, 2009, 2012, 2015, 2018]	2000	2018	6	RO	Ratio	G	Global	0.491972488358374			0.573708545051533		0.641695705889378		0.689029043262092			0.684382140905807			0.570272341267428	0.570272341267428				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.810099344034312		0.684366993890734			0.876350277642433					0.771981156071434			0.771981156071434				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	RO	Ratio	G	Global											0.601021828763676				0.601021828763676				PIAAC 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	RO	Ratio	G	Global											0.636131211688782				0.636131211688782				PIAAC 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.753043066175029		0.625440096957666	0.699760493607348		0.700644404500314		0.734156598386732			0.70418519368452			0.718993164102856	0.718993164102856				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.907060113873578		0.98639590705938			0.990554403588118					0.978947898197218			0.978947898197218				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.597550587289667		0.414312226662785		0.601505525961211				0.638534788742465				0.638534788742465				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.877889729701529		0.809533211980553		0.953996741052872				0.760925214546549				0.760925214546549				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.713189358963142							0.713189358963142				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.746065271116458							0.746065271116458				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2014]	2014	2014	1	RO	Ratio	G	Global										0.204790981681541					0.204790981681541				PASEC 2014		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2014]	2014	2014	1	RO	Ratio	G	Global										0.0975536992840096					0.0975536992840096				PASEC 2014		C: Country data
