series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5457580412159017	0.5457580412159017			Bicameral: Upper chamber (State Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	513	Europe and Northern America	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.56683	0.56683			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	514	Developed Regions	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.56632	0.56632			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	515	Developing Regions	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.41023	0.41023			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3606167810114217	0.3606167810114217			Bicameral: Upper chamber (National Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.816083817442066	0.816083817442066			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6472897036997546	0.6472897036997546			Bicameral: Upper chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7647039767395166	0.7647039767395166			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	53	Australia and New Zealand	3	9	Oceania	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.96134	0.96134			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.33232	0.33232			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.8823053055344622	0.8823053055344622			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.14595230188582656	0.14595230188582656			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	57	Micronesia	3	9	Oceania	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.33232	0.33232			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3322168311501884	0.3322168311501884			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3922916266717828	0.3922916266717828			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.4025693655633274	0.4025693655633274			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5662495662659354	0.5662495662659354			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.45450776338729815	0.45450776338729815			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	62	Central and Southern Asia	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.35906	0.35906			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3508352188883424	0.3508352188883424			Bicameral: Upper chamber (National Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.27690525974716224	0.27690525974716224			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.30379338387184995	0.30379338387184995			Bicameral: Upper chamber (Council of the Federation)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7421006076441559	0.7421006076441559			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5289342984871921	0.5289342984871921			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.9387058124883609	0.9387058124883609			Bicameral: Upper chamber (Chamber of Senators). The statistics refer to the situation before the 2019 election, which itself was invalidated. Fresh elections are expected in May 2020	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3882933457799322	0.3882933457799322			Bicameral: Upper chamber (House of Peoples)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.1976799101229568	0.1976799101229568			Bicameral: Upper chamber (National Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.47215962918164023	0.47215962918164023			Bicameral: Upper chamber (Upper House)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7572504761131731	0.7572504761131731			Bicameral: Upper chamber (National Council of Provinces). The figures for the upper chamber do not include the 36 special rotating delegates appointed on an ad hoc basis. All percentages given are therefore calculated on the basis of the 54 permanent seats.	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7753520614302605	0.7753520614302605			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	722	Small island developing States (SIDS)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.55737	0.55737			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7594024991311082	0.7594024991311082			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.23725095500230267	0.23725095500230267			Bicameral: Upper chamber (Council of States)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	738	Sub-Saharan Africa (inc. Sudan)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.47096	0.47096			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	746	Northern Africa (exc. Sudan)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.1788	0.1788			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	747	Northern Africa and Western Asia	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.21555	0.21555			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6404193353474319	0.6404193353474319			Bicameral: Upper chamber (Senate). Ratio is calculated with 2020 national population projections	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	753	Eastern and South-Eastern Asia	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.30551	0.30551			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5139450414631567	0.5139450414631567			Bicameral: Upper chamber (Council of States)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.25816231875473256	0.25816231875473256			Bicameral: Upper chamber (Federal Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.42723867696078727	0.42723867696078727			Bicameral: Upper chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.19489542543197808	0.19489542543197808			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7554695759123373	0.7554695759123373			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5309936179327547	0.5309936179327547			Bicameral: Upper chamber (House of Lords)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.4224250484046153	0.4224250484046153			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.48532434607340547	0.48532434607340547			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5408059625257536	0.5408059625257536			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.33164195555897114	0.33164195555897114			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.052386482844642826	0.052386482844642826			Bicameral: Upper chamber (Consultative Council). Data corresponds to the composition of the House of Representatives elected in 2003, and of the Consultative Council appointed in 2001.	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	9	Oceania	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.86534	0.86534			Upper chamber	IPU		_X: Data nature not available
