series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.68965	1.97334	1.31839	2.29789	6.30554	4.03662	2.46808	2.91235	2.57454	3.38794	13.77119	10.79836	8.52454	13.12034	14.44918	17.3901	56.67245	57.87599	108.46743	108.46743	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	199	Least Developed Countries (LDC)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	1137.3541	1537.40954	702.6099	907.64983	943.03819	1287.6298	1243.16276	1489.36539	1660.18882	1968.43495	2127.59427	2261.55515	2475.278	2699.30351	2687.24334	2741.5503	2874.19966	2893.24981	3234.08672	3234.08672	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	2	Africa	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	1414.18631	1786.1799	933.89813	1031.01049	1384.53186	1620.54722	1743.43408	1909.59167	2191.44966	2364.8705	2523.40574	2773.05926	2955.65159	2997.30125	3180.76738	3429.44251	3605.5128	3131.8078	3754.97134	3754.97134	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	202	Sub-Saharan Africa	3	2	Africa	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	979.58257	1250.76491	674.84208	813.0236	952.77427	1204.39293	1272.66953	1562.20234	1747.93802	1843.66672	1989.18378	2170.11425	2357.98621	2561.97173	2538.03354	2476.10556	2862.35316	2608.73677	2954.31733	2954.31733	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	36.69908	9.60783	11.68695	15.54008	44.02257	51.23727	39.60027	51.03302	59.54215	52.84263	67.78488	46.61696	42.72029	56.05867	58.06051	16.71518	43.47344	31.35372	73.90414	73.90414	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018]	2002	2018	16	CON_USD	Constant USD	G	Global			0.9985	0.37628	1.17582	1.44853	1.4162	0.11299	0.78534	0.18878	0.10078	0.82383	3.97076	1.85733	0.51275	0.76177		0.75706	1.01454	1.01454	2018		Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	55.64228	8.22995	6.28043	11.95492	26.76088	12.95652	17.33114	4.07373	4.2909	5.06515	17.19665	20.22524	4.24118	24.57561	19.85394	29.12799	34.31526	38.81782	1.66678	1.66678	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	67.70871	38.93655	9.09055	22.23499	10.41972	10.41524	14.69639	21.27599	19.46776	14.27463	28.56589	23.27602	24.07478	21.35147	10.44359	11.53111	33.00347	49.93042	57.97596	57.97596	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	3.3711	39.65569	13.19781	11.69784	8.58004	17.95589	10.70331	13.06996	12.74368	40.88566	28.06984	5.68804	3.06008	12.32584	7.35912	3.07605	5.45059	13.85855	12.23376	12.23376	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.54872	3.07225	4.4616	5.62268	6.03103	8.51406	11.67309	14.74339	14.26432	14.1514	32.70995	37.24032	42.00151	28.05382	21.78613	10.04016	8.47014	11.71452	25.50407	25.50407	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2014, 2018]	2000	2018	13	CON_USD	Constant USD	G	Global	0.09319	0.06948	7.18972	1.16019	3.18047	1.36436	3.12076	0.60691	0.0195	0.02619		0.02137			0.01137				0.02121	0.02121	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2009,2011,2014,2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	11.42963	39.99033	25.64861	39.96467	36.1824	129.87279	139.4844	137.83808	142.9794	146.13999	127.11298	147.73081	190.50539	177.04307	213.09844	206.37119	213.09925	226.68021	195.45177	195.45177	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.60029	6.97481	5.06843	1.25481	1.64749	5.13202	7.885	3.48631	7.60373	6.70571	7.09529	2.72816	2.8936	0.89027	0.89703	0.57415	0.9975	0.68348	0.32618	0.32618	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	26.85667	11.64735	17.65913	8.91547	11.38001	18.50563	15.15147	40.12411	20.867	14.47214	8.74708	10.445	25.73034	22.32026	24.34113	34.15387	43.51386	49.41255	24.07309	24.07309	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	CON_USD	Constant USD	G	Global	0.40286		0.09882	0.12386	0.19471	0.25392	1.09324	0.84087	2.1364	3.87297	1.83318	2.7156	1.06649	1.7967	3.83985	3.34801	2.78773	2.21325	2.08975	2.08975	2018		[2000]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	2.06282	6.7613	5.04701	6.48978	3.21489	1.79203	0.56653	1.976	2.49559	6.53442	7.80393	10.86187	20.82741	26.13182	25.35017	14.93068	12.80909	21.87522	36.96802	36.96802	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	16	CON_USD	Constant USD	G	Global	0.11209			0.04003	0.05963	0.16823	0.02079		15.37833	1.96577	8.28716	12.76981	10.01333	21.02971	16.44457	6.47086	5.19728	4.20246	1.02725	1.02725	2018		[2000]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2003-2006,2008-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.77569	47.03921	6.65792	6.07109	12.14329	6.9821	13.70753	10.05553	17.84471	33.79827	52.19012	79.71914	58.75018	26.54765	57.68457	45.73521	65.28438	69.64274	61.1027	61.1027	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.24173	0.30303	0.95786	0.73247	1.90398	2.18296	5.68591	15.59967	8.73984	8.38281	3.44496	3.37234	3.56956	0.45363	0.79103	2.53179	3.16346	1.77801	1.59469	1.59469	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	132.5729	341.50161	78.44892	83.35678	58.01868	51.00804	68.70882	49.80762	54.59578	51.42057	128.94299	109.0201	103.67488	79.95671	112.21576	121.71071	110.54323	107.50298	143.71443	143.71443	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	CON_USD	Constant USD	G	Global											0.04653	0.01755	0.00875	0.00622	0.02727	0.03885	0.01558	0.3849	0.0084	0.0084	2018		Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	60.21939	61.6103	60.05196	55.13417	62.59775	72.61887	78.02538	117.20622	122.08358	60.10791	105.85689	67.20512	108.77007	58.4024	91.8455	146.5604	109.42143	76.35226	61.10727	61.10727	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	88.15543	24.70352	30.08668	35.55987	45.2486	31.70338	40.9561	20.65093	43.49751	134.28347	86.11458	67.60497	59.90139	70.4235	98.35149	94.82449	131.33839	139.3486	161.17235	161.17235	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2001, 2002, 2003, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	CON_USD	Constant USD	G	Global		0.60803	1.70456	0.26634		0.00636	0.03156	0.00038		0.00064	0.13991	7.96162	1.84291	5.73203	5.1102	6.71223	3.64372	10.43682	3.86499	3.86499	2018		[2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2003,2005-2007,2009-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	30	Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	577.68633	785.92161	254.3992	244.65707	243.11626	420.32663	281.90939	344.83497	288.63576	335.07839	315.44414	247.85632	241.7073	242.8652	181.80626	214.86683	102.27285	107.21869	99.7868	99.7868	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	CON_USD	Constant USD	G	Global	8.39642		3.3277	0.25709	0.1137	0.12102	0.25378	0.13088	0.00609	3.46657	0.49492	0.6305	0.9401	0.01706	0.01879	0.01979	0.01825	3.82523	0.00507	0.00507	2018		[2000]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	51.79803	0.41516	19.90013	13.27713	14.00528	21.61781	21.12148	18.86712	13.75402	20.16175	17.71241	22.38822	34.15122	61.37484	62.48154	70.55498	98.16922	99.11312	108.27789	108.27789	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.06759	0.02669	2.38319	3.69077	1.22435	0.41504	0.25046	1.12656	0.60536	2.64802	1.40149	1.19896	0.95897	2.13748	0.48126	3.56861	5.31394	11.7695	41.34115	41.34115	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	26.29431	8.57265	8.90987	12.28578	12.62227	17.72992	26.31543	14.68587	7.81017	31.07125	35.81824	9.7623	4.95585	4.97057	1.92005	2.65192	3.94047	15.48546	24.78582	24.78582	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	8.17712	60.41513	14.414	29.3768	26.9302	24.89862	20.5695	19.51924	17.91361	14.9032	10.42703	9.09016	5.98699	27.65831	9.24651	12.64069	8.89266	20.0763	28.82857	28.82857	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	CON_USD	Constant USD	G	Global	36.34677		5.99082	12.6554	6.40977	7.17541	10.48306	6.65404	6.46777	12.52473	16.4995	9.00658	13.27583	6.95957	16.2278	2.9196	0.77943	0.22949	9.88545	9.88545	2018		[2000]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	0.90347	4.39502	3.3674	3.36739	3.30524	5.99171	6.92435	8.02746	15.39501	110.45836	39.53481	32.71933	41.02852	29.9606	62.89512	46.18473	39.5356	36.33664	47.40623	47.40623	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2018 United States dollars)	34	Southern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CON_USD	Constant USD	G	Global	451.10059	893.35886	459.09846	402.04708	444.33022	710.92016	692.93903	606.72827	744.60322	682.83488	1059.49281	1182.91911	1180.23231	1204.34013	1293.04085	1313.83752	1395.15341	1641.08818	1579.50318	1579.50318	2018		[2000-2001]: Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million // [2002-2018]: Gross disbursements | Based on OECD, CRS databased, 2020 | Constant 2018 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
