series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.908503	2.062611	2.230071	2.405589	2.585594	2.774135	2.955879	3.154086	3.416184	3.704498	4.019112	4.34872	4.661065	4.96053	5.217319	5.402073	5.510777	5.607573	5.679602	5.74125	5.74125				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.70274	1.829115	1.965552	2.118788	2.294396	2.485681	2.690598	2.928688	3.200434	3.490483	3.786208	4.085776	4.355501	4.596921	4.808834	5.005167	5.178569	5.307812	5.424523	5.546408	5.546408				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.059463	0.064068	0.070329	0.076536	0.086823	0.100321	0.117282	0.137656	0.16258	0.191721	0.224096	0.259065	0.294097	0.329596	0.367097	0.406655	0.448494	0.492106	0.534168	0.577415	0.577415				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.175923	0.183717	0.194102	0.206644	0.219379	0.233758	0.248924	0.266524	0.287415	0.310886	0.336477	0.364256	0.39298	0.420209	0.447663	0.473495	0.498424	0.520764	0.539582	0.555555	0.555555				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	6.188117	6.530004	6.882712	7.255436	7.653414	8.070056	8.510894	8.965787	9.412153	9.836759	10.263643	10.665497	11.05067	11.422889	11.763486	12.062478	12.326725	12.578251	12.81713	13.076668	13.076668				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.880992	0.958441	1.045891	1.141812	1.250379	1.380363	1.538787	1.756067	2.043345	2.370854	2.708591	3.036129	3.34632	3.616401	3.831055	3.98239	4.073617	4.140595	4.1678	4.151349	4.151349				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.994307	2.151999	2.320373	2.50488	2.709807	2.935571	3.16928	3.421495	3.690401	3.96288	4.231915	4.500739	4.751481	4.991926	5.215181	5.427369	5.589872	5.739091	5.904952	6.067043	6.067043				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	10.69911	11.345452	12.006701	12.712549	13.425164	14.147327	14.857367	15.503578	16.090426	16.597999	17.073976	17.53633	17.938941	18.282987	18.580912	18.860921	19.126543	19.37526	19.580713	19.817826	19.817826				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	11.538051	12.113168	12.663724	13.242341	13.881972	14.568795	15.266377	15.966948	16.646123	17.271922	17.905834	18.518194	19.045011	19.459005	19.786407	20.090858	20.38895	20.644066	20.862179	20.954005	20.954005				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.298699	0.313572	0.332479	0.352689	0.372898	0.393168	0.42061	0.453303	0.491413	0.531874	0.576246	0.624859	0.674668	0.721098	0.767773	0.812957	0.861416	0.92005	0.97901	1.03826	1.03826				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	5.283353	5.515686	5.727841	5.942209	6.177642	6.411408	6.665556	6.907865	7.104224	7.27046	7.424451	7.563876	7.697404	7.806147	7.912377	8.002385	8.139378	8.27564	8.470051	8.665806	8.665806				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.016879	1.129846	1.249847	1.382691	1.537396	1.725288	1.959762	2.244422	2.590585	2.980406	3.413005	3.864087	4.341663	4.81787	5.264929	5.663929	6.048426	6.444781	6.867729	7.272239	7.272239				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.359199	0.374477	0.395518	0.418959	0.442339	0.462435	0.48839	0.520548	0.561796	0.629701	0.704702	0.782991	0.859682	0.929765	1.000194	1.06728	1.122316	1.162423	1.196973	1.224373	1.224373				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	13.153715	13.891271	14.598917	15.300082	15.982035	16.630291	17.255997	17.807973	18.29186	18.708274	19.063631	19.367495	19.572402	19.704439	19.750992	19.668766	19.5649	19.500534	19.42579	19.369106	19.369106				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	5.819282	6.105671	6.383516	6.685342	7.110768	7.488579	7.908633	8.349088	8.798861	9.236665	9.656717	10.053237	10.565936	10.942302	11.279356	11.584001	11.889545	12.173225	12.424686	12.672668	12.672668				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.457634	0.497572	0.542074	0.588311	0.63413	0.685137	0.745095	0.813266	0.887441	0.960153	1.005605	1.081817	1.162188	1.24448	1.324841	1.401692	1.481541	1.57335	1.664439	1.753325	1.753325				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.181186	0.192951	0.208065	0.228663	0.248597	0.272961	0.304112	0.342417	0.383994	0.428646	0.476241	0.532951	0.586827	0.644537	0.694317	0.746077	0.787686	0.832795	0.862685	0.890124	0.890124				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	30	Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	2.06851591440442	2.23019614220351	2.410069996179	2.61483962096199	2.84970916013977	3.11759210537118	3.42078763844097	3.76920013689983	4.17906009587661	4.62606474126956	5.09122807997629	5.56435686509732	6.03782262446697	6.49870965670255	6.9182009574189	7.29317819833494	7.62431258702612	7.93914361498449	8.24981400000524	8.58553755832991	8.58553755832991				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	8.647971	9.103349	9.585678	10.1411	10.755835	11.387013	12.027432	12.692564	13.367058	13.985742	14.551556	15.055875	15.531755	15.981322	16.321937	16.569488	16.770573	16.829974	16.877623	16.94105	16.94105				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	3.567113	3.890417	4.246247	4.612736	4.939541	5.368351	5.797849	6.151744	6.547533	6.917243	7.211363	7.569745	7.89976	8.113562	8.343825	8.446409	8.582419	8.618004	8.727449	8.756672	8.756672				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.38062	1.510106	1.655345	1.821447	2.014917	2.241519	2.507593	2.840234	3.246192	3.686307	4.180234	4.686675	5.18968	5.674388	6.131514	6.553856	6.953574	7.318118	7.647088	7.963273	7.963273				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	4.810788	5.078389	5.329705	5.561001	5.789016	6.028712	6.293253	6.602455	6.940467	7.295278	7.624459	8.011065	8.39244	8.754693	9.082568	9.370018	9.649161	9.909316	10.127613	10.314614	10.314614				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.46632	1.535912	1.609033	1.687722	1.778773	1.880969	2.026983	2.226866	2.458425	2.711631	2.957428	3.185095	3.384724	3.545725	3.679807	3.81455	3.946335	4.075377	4.17591	4.282421	4.282421				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.184787	0.200865	0.222241	0.250056	0.281938	0.307709	0.334754	0.361542	0.389038	0.418378	0.449385	0.480568	0.51277	0.551963	0.592398	0.636819	0.679421	0.718105	0.756298	0.797087	0.797087				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.793545	1.959154	2.128808	2.303231	2.479544	2.657677	2.841871	3.060946	3.345908	3.655336	3.98562	4.292077	4.601357	4.888566	5.124585	5.349802	5.563155	5.809768	6.089834	6.333655	6.333655				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	34	Southern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.512984316896774	0.549363164205071	0.591207908216325	0.638039735292033	0.688801783988898	0.744003920644196	0.815149140358387	0.902823679819361	1.00005611989407	1.10714388083451	1.21897605744404	1.33817017731447	1.45884747083371	1.58165166930081	1.70318618664619	1.83257385635183	1.98564828717815	2.16337539464258	2.35132079006362	2.55219335955567	2.55219335955567				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.377799	1.419027	1.455609	1.491098	1.527529	1.566495	1.61459	1.670134	1.733316	1.806962	1.88165	1.956862	2.031952	2.107738	2.199903	2.291645	2.373759	2.447256	2.518353	2.587394	2.587394				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	10.842795	11.460536	12.12016	12.739552	13.421355	14.114979	14.767824	15.456767	16.134052	16.783527	17.361227	17.899415	18.380438	18.871621	19.287691	19.601529	19.793226	20.023719	20.11786	20.23218	20.23218				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	5.71086	6.048896	6.417787	6.813216	7.232284	7.675758	8.122477	8.556032	8.996716	9.40368	9.791085	10.183043	10.609678	11.007347	11.418396	11.823794	12.244689	12.684357	13.130049	13.614595	13.614595				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.67014459775292	1.78736337287658	1.90756848801234	2.0402448139019	2.18462722882447	2.34812058713621	2.53589804838252	2.75455186032158	3.00783429979623	3.27063059182492	3.54077896918302	3.80844788799274	4.06243677061847	4.2973702752157	4.50389778447007	4.68304684730444	4.85507035090635	5.03659620493202	5.21075263498439	5.38225179766669	5.38225179766669				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	11.559576	12.194773	12.840522	13.707162	14.54672	15.456227	16.204031	16.7998	17.399066	18.063972	18.949344	19.774555	20.404858	20.971896	21.306402	21.659807	21.878266	21.933334	21.617267	21.405355	21.405355				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.302248	0.328745	0.360839	0.398708	0.439471	0.483117	0.543333	0.618639	0.706829	0.80429	0.908513	1.022904	1.140342	1.26488	1.395722	1.537625	1.712061	1.920679	2.145626	2.389329	2.389329				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	11.58521	12.198074	12.846157	13.537982	14.329483	15.117094	15.837004	16.492066	17.057033	17.65496	18.370894	19.052264	19.696311	20.312306	20.838522	21.241441	21.454979	21.548466	21.58937	21.678603	21.678603				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	1.809957	1.942403	2.078216	2.227018	2.392565	2.583422	2.809951	3.080672	3.408064	3.751309	4.100877	4.435427	4.755469	5.041661	5.271992	5.453607	5.612285	5.777447	5.921175	6.059882	6.059882				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	3.984516	4.185254	4.390102	4.601054	4.82664	5.080285	5.362982	5.710654	6.086614	6.466579	6.85651	7.248403	7.651458	8.031166	8.308682	8.594468	8.862448	9.090902	9.291365	9.482007	9.482007				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	2.10175	2.243697	2.383014	2.53465	2.724343	2.953908	3.211563	3.510202	3.864344	4.230211	4.598004	4.982747	5.360309	5.713643	5.913346	6.305673	6.549301	6.755855	6.936159	7.115673	7.115673				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	10.126538	10.645638	11.178508	11.734999	12.265846	12.796778	13.325052	13.82919	14.440469	15.12176	15.770984	16.400613	16.980151	17.45906	17.836017	18.110216	18.278771	18.434047	18.530612	18.673679	18.673679				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	7.412112	7.810166	8.238684	8.699731	9.14249	9.55983	9.96819	10.381696	10.780345	11.108299	11.507543	11.935709	12.393975	12.847459	13.252419	13.588507	13.867286	14.109576	14.30224	14.530696	14.530696				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	12.603104	13.229226	13.852618	14.438858	14.952676	15.453316	15.959106	16.441297	16.796826	17.114944	17.436722	17.693814	17.842476	17.861675	17.844092	17.844014	17.830136	17.777557	17.694073	17.502299	17.502299				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.526173	0.547228	0.566239	0.590107	0.616006	0.641451	0.672264	0.710798	0.751624	0.794969	0.838507	0.876763	0.909901	0.940628	0.972191	1.002663	1.033431	1.069392	1.107198	1.141612	1.141612				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	3.170244	3.32153	3.478374	3.622119	3.759122	3.918161	4.095325	4.283524	4.528882	4.804904	5.084617	5.33208	5.553105	5.723646	5.814188	5.881853	5.950745	6.040976	6.134316	6.21573	6.21573				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	39	Southern Europe	3	150	Europe	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	10.1087056880314	10.6409361623702	11.1378243338124	11.6356396302503	12.1277948392398	12.6182166994677	13.1259953902434	13.617757011919	14.0758059858504	14.531119391212	14.9825192006267	15.3891221882137	15.7237509586924	15.9934309959832	16.2000176397531	16.3706150733258	16.5097177833192	16.59595425787	16.6497853391033	16.6434612843526	16.6434612843526				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	12.366273	12.917958	13.453968	14.008971	14.608819	15.213682	15.832475	16.413161	16.954546	17.468665	17.9108	18.318443	18.814297	19.271203	19.65396	19.940977	20.100839	20.198667	20.270915	20.358834	20.358834				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	3.831014	4.055851	4.268928	4.48009	4.720165	4.994791	5.285906	5.632324	5.896419	6.23855	6.571987	6.926402	7.262738	7.585861	7.897533	8.174016	8.437461	8.689134	8.93647	9.165441	9.165441				Environment Live / UNU		E: Estimated data
EN_EWT_GENPCAP	Electronic waste generated, per capita (Kg)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	KG	Kilograms	G	Global	0.064123	0.068659	0.074788	0.083986	0.094898	0.109521	0.127797	0.149665	0.179011	0.215028	0.254903	0.297841	0.342332	0.385085	0.427947	0.468858	0.509681	0.549503	0.592546	0.630326	0.630326				Environment Live / UNU		E: Estimated data
