goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,observationStatus_code,observationStatus_desc,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,0.0843138684931299,0.247661303354758,0.262273597360801,0.334756705718334,0.460772161989061,0.561268856762691,0.76559280124026,1.01280433437611,1.22929035318724,1.50028100768987,1.86857554224751,2.29161063625614,2.46233701637393,2.45249225235402,2.49619187280095,2.49619187280095,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",328,Guyana,5,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,10.3258109449381,11.1488817461252,12.0614719154865,13.1392555790511,13.7661575212819,13.9711077491747,14.5671298620257,15.1471604899912,16.0913991471558,15.879137082322,16.2374323207024,16.7795753845473,18.9792104648447,20.2275965822586,20.7434747466077,20.7434747466077,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,A,Normal value,Y_GE15,15 years old and over,"[2014, 2015, 2016, 2017, 2018]",2014,2018,5,NUMBER,Number,G,Global,,,,,,,,,,,1.08981499591247,1.29648319672295,2.02680923475791,2.26349681999274,2.11431210182419,2.11431210182419,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,4.38233341538553,5.8677380253572,7.57845944115523,10.4731360885651,13.2694349538246,15.6445059357681,16.2760510717443,21.3671063110662,21.8207091024228,22.880450261975,22.6308383686097,23.2456604375251,23.8110877561745,23.7177447293465,24.2957368774752,24.2957368774752,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",344,"China, Hong Kong Special Administrative Region",4,30,Eastern Asia,Country,114.0266445,22.41749934,HKG,0,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,39.8036331025703,41.126615654812,42.2650981919667,41.6477585842694,42.822553057555,44.1567748676646,46.8777707389278,49.6153450339121,48.9073081875094,50.1519683001946,49.7608679290584,49.4052838951126,50.6517654289115,50.4318340407544,51.7956011519342,51.7956011519342,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,38.7173241818234,41.4345337300691,44.7488935219458,50.3423301944746,54.2833598429012,55.7263259943123,56.6946557623123,57.7019999205083,56.4836501965773,57.1182393675225,57.830566867541,57.2507797910091,59.4384724348283,60.9338933476702,60.6034655566118,60.6034655566118,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",352,Iceland,4,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,105.904156738152,111.294436577328,106.253346769603,106.482315744639,101.710253915244,79.1353174161325,81.3824698190133,75.9379523647553,73.8714950333208,76.180999836755,78.6863600073697,73.5916120735764,88.850063650991,88.8060679293628,86.0815940617812,86.0815940617812,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,A,Normal value,Y_GE15,15 years old and over,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,NUMBER,Number,G,Global,,2.28555783713902,2.73080235099156,3.36722394678778,4.27324438685501,5.29205398416745,7.2404325905837,8.81831692009,10.950005934443,12.8162213356568,17.7261069079567,19.6253059320275,21.1528704864195,21.9811688823075,21.6351710718563,21.6351710718563,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,139.582871250655,146.462975997793,154.73061269345,155.2816306126,157.84107494429,154.322052283173,168.6904342736,170.51088801668,164.698238652434,161.165433742033,165.228531476287,163.895584934237,167.697192496322,160.32438731656,146.116748123494,146.116748123494,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,8.56013018665677,9.32178584795602,10.4936918186352,11.4647823811268,13.1147839262738,14.1155481058664,13.0398910858842,16.4481732399209,35.7294574081984,42.0164396659936,49.2052632082743,52.9653752475954,54.3378226553523,55.1415656928828,54.3760931196482,54.3760931196482,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",364,Iran (Islamic Republic of),4,34,Southern Asia,Country,54.19766348,32.74370885,IRN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,NUMBER,Number,G,Global,,4.48819622040938,8.54334722480059,14.0182219616133,18.2734139056313,23.4840756438404,30.5799753903753,36.2677366871221,46.1931835856011,51.6930647996287,57.1770756918129,67.5655353809238,72.6707008689049,77.5196360769389,88.6475200109657,88.6475200109657,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",368,Iraq,4,145,Western Asia,Country,43.76606267,33.05013795,IRQ,1,1,A,Normal value,Y_GE15,15 years old and over,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,,,,,0.697371002282829,1.20489200398647,2.224412867668,2.17209413146711,2.17055581740459,1.07613487516684,1.60824076088623,1.86209552170196,2.38165538684475,2.65745878220538,3.82597134381247,3.82597134381247,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,90.3578720289688,88.6843418817528,89.6171989900899,92.4985925368481,95.4003254373029,94.3900722545441,90.3858520811308,88.3094060583794,84.5895335029546,84.6659306169313,98.750792872063,92.0644876074993,90.652645294179,89.5767524977878,79.0133761728794,79.0133761728794,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,68.764198646701,58.1394302335837,76.8894258321815,81.5244867571247,87.4642607487484,101.239186775631,120.916629201447,122.481426873142,122.803714541911,123.047713281845,123.074631121585,101.5166625781,111.052626280961,121.384448487584,128.362166535972,128.362166535972,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,74.2674609886765,75.4446504388819,80.0155790488728,87.4140340599691,99.2558386471803,106.982470280255,100.013993202253,101.613421476818,99.3306845281017,92.4503307834368,92.4510567576592,96.251691541849,94.0924597546398,92.3780165635901,91.0296745321603,91.0296745321603,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,A,Normal value,Y_GE15,15 years old and over,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,NUMBER,Number,G,Global,,,,,,,3.68858622709546,4.46322266698484,4.3161804941667,5.5702072577973,6.60790111986169,6.75371741172063,6.80441899659735,7.10394867043303,6.89752158446788,6.89752158446788,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,17.6015671209069,19.2739115332684,21.427846619886,21.4993756032405,22.7677796801077,24.282660054134,25.0092139209182,26.2753405447754,26.8415436785552,27.4937822295393,30.0489129527509,30.6900443147725,32.0467801168139,33.5671317854605,34.3190527941429,34.3190527941429,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,124.369046713918,123.900400633426,124.115343911288,125.130859782277,125.445950141343,132.807696274658,130.927765958548,128.579216887998,127.91102616924,128.323406575206,127.518366612199,127.64882059687,127.765540373024,127.660860237797,127.383707676928,127.383707676928,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,9.96922135946476,14.7922243256555,19.5511919112053,37.1219467007445,52.306648524074,56.8695722788898,61.3521777965944,64.7984627982917,68.5667116381453,70.5531968743478,72.0022249829419,71.1242199354361,73.9160582307939,74.5853353755985,84.2606375708829,84.2606375708829,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",4,Afghanistan,4,34,Southern Asia,Country,66.02688198,33.83160199,AFG,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,0.0156009136519071,0.059807575107848,0.116381436375323,0.206287221950611,0.299597035020524,0.449156840736947,0.528944119764585,0.615836730381854,0.636843816601354,0.705169662375748,0.749717464012321,0.917247559370298,1.05993076775654,1.21323506390226,1.61193188855075,1.61193188855075,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",40,Austria,4,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,116.155650908178,106.787971708347,108.336124527106,108.6163244601,110.156303475869,112.338574062372,112.918308777036,113.801661395515,115.627210779941,117.272602619716,186.367141359818,183.270747601299,162.923202587141,165.03677445544,169.280457161427,169.280457161427,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",400,Jordan,4,145,Western Asia,Country,37.13024774,30.65365973,JOR,1,1,A,Normal value,Y_GE15,15 years old and over,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2007,2018,12,NUMBER,Number,G,Global,,,,20.7090159173515,22.6723354858571,23.4197102793457,24.6470884938404,24.9208964527384,24.838720263542,24.8956472933322,25.1267365062896,24.1202919920631,26.7182148144471,27.5143386295818,29.4354593566114,29.4354593566114,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",404,Kenya,5,14,Eastern Africa,Country,37.86096816,0.534797278,KEN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,1.60952104124342,1.57560491399465,2.91940285767428,4.65147705079808,5.91937498548078,7.18002002162683,8.79606888495587,8.9905342517949,9.39427298131731,9.48626261774008,9.63580243795021,9.69467827079469,9.16222555150147,9.43015115414034,9.1541367602182,9.1541367602182,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",410,Republic of Korea,4,30,Eastern Asia,Country,127.8610254,36.45201023,KOR,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,14,NUMBER,Number,G,Global,208.158009939999,212.135754406051,218.236550189578,234.219408619483,241.795990202744,247.090642194762,265.375150216093,281.231399925897,288.445031623041,288.585452999092,280.808057799033,275.880821776724,271.395911763235,272.040425674793,,272.040425674793,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",412,Kosovo,4,151,Eastern Europe,Country,,,,,,A,Normal value,Y_GE15,15 years old and over,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,NUMBER,Number,G,Global,,7.97395536068154,8.99587398221876,11.9241807389845,18.3155422913187,25.6637494906705,31.165926346496,34.2498672259223,35.6794747461269,36.260156946972,36.4523298462703,39.9653686758634,38.3268809808933,36.0109186230606,35.3153092910608,35.3153092910608,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",414,Kuwait,4,145,Western Asia,Country,47.49305029,29.53949468,KWT,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,30.2690679716272,35.1677908260265,40.2458429984335,46.7821649875715,50.8891969575601,51.833927070222,50.1467619861426,50.7149247714961,55.0485240403612,53.6633318998857,56.3977200392296,56.5136628728396,63.9335271141093,65.9830740707854,73.2553565283985,73.2553565283985,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",417,Kyrgyzstan,4,143,Central Asia,Country,74.52324839,41.46204516,KGZ,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,0.602721200115493,0.953862779544918,1.1859392832183,2.36467019645789,4.66956018378745,8.34180092331819,7.33148387924522,11.9258327277516,15.6192028112517,20.6466281633133,24.8328510252882,30.2905392059075,31.4085603789709,33.6142290244713,37.049935730181,37.049935730181,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",418,Lao People's Democratic Republic,4,35,South-Eastern Asia,Country,101.9901968,20.27482773,LAO,1,1,A,Normal value,Y_GE15,15 years old and over,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,,,,,2.63655419943162,4.83870675599903,8.7099418196025,10.8456516543545,12.8999307615961,17.8496665570143,19.7520016313098,22.9704706555589,23.9468105253996,25.7356793587209,25.7397336809563,25.7397336809563,,,,IMF,,_X: Data nature not available
