goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2009, 2010, 2012, 2013, 2015, 2016, 2017]	2009	2017	7	NUMBER	Number	G	Global					6.0	9.0		15.0	1.0		1737.0	2303.0	2063.0		2063.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2005, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	7	NUMBER	Number	G	Global	210.0				3.0	13.0	2.0	36.0	1252.0	1.0					1.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2012, 2015, 2016, 2017, 2018]	2012	2018	5	NUMBER	Number	G	Global								7.0			47.0	8.0	257.0	2.0	2.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2009, 2011]	2009	2011	2	NUMBER	Number	G	Global					1.0		1.0								1.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2016, 2017]	2005	2017	11	NUMBER	Number	G	Global	2403.0	23083.0	72281.0	2409.0		2208.0	435.0	177.0	120000.0	386.0		220284.0	133679.0		133679.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2005	2018	13	NUMBER	Number	G	Global	422.0	45.0	230.0	124.0	18.0	673.0	227.0	329.0	211.0	427.0	160.0	108.0		134.0	134.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013]	2005	2013	8	NUMBER	Number	G	Global	1481.0	10.0	31.0	6.0	3.0	6.0	45.0		803.0						803.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2005	2015	11	NUMBER	Number	G	Global	36211.0	6654.0	3116.0	37352.0	36860.0	20330.0	8469.0	15218.0	35114.0	1803.0	4107.0				4107.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2015, 2017, 2018]	2015	2018	3	NUMBER	Number	G	Global											14.0		2.0	2.0	2.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	NUMBER	Number	G	Global	6715.0	86049.0	28688.0	70606.0	5160.0	35734.0	692.0	1198.0	3410.0	2104.0	370.0	2675.0	1042.0	21083.0	21083.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011]	2005	2011	7	NUMBER	Number	G	Global	12730.0	2204.0	298.0	589.0	752.0	487.0	35.0								35.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2005, 2006, 2008, 2009, 2011]	2005	2011	5	NUMBER	Number	G	Global	13.0	100.0		1.0	93.0		52.0								52.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	[2016]	2016	2016	1	NUMBER	Number	G	Global												3840.0			3840.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2014, 2017, 2018]	2014	2018	3	NUMBER	Number	G	Global										3.0			1411.0	3567.0	3567.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global													89.0		89.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2015, 2016, 2017, 2018]	2006	2018	10	NUMBER	Number	G	Global		24.0	187.0	65.0	49.0	10.0	75.0				69.0	481.0	6613.0	82.0	82.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	12	NUMBER	Number	G	Global	15.0	2.0	116.0	513.0		15.0	27.0	7.0	13.0	111.0	952.0	605.0	8.0		8.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[2015, 2016, 2017]	2015	2017	3	NUMBER	Number	G	Global											130.0	29.0	108.0		108.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	412	Kosovo	4	151	Eastern Europe	Country						[2005, 2007, 2012, 2013, 2014, 2015]	2005	2015	6	NUMBER	Number	G	Global	2.0		12.0					43.0	8.0	4.0	2.0				2.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	[2011]	2011	2011	1	NUMBER	Number	G	Global							1.0								1.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2005	2012	8	NUMBER	Number	G	Global	994.0	93.0	850.0	357.0	46682.0	3076.0	22.0	16.0							16.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[2006, 2007, 2008, 2009, 2012, 2013, 2014, 2016, 2017, 2018]	2006	2018	10	NUMBER	Number	G	Global		1.0	57.0	457.0	3.0			1.0	3.0	16.0		23.0	2.0	50.0	50.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	NUMBER	Number	G	Global		2.0	128.0	751.0	12.0	182.0	84.0	314.0	98.0	34.0	68.0	32.0	253.0	30.0	30.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2007, 2015, 2016, 2017, 2018]	2007	2018	5	NUMBER	Number	G	Global			7.0								4062.0	2681.0	1942.0	4446.0	4446.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2016, 2017]	2016	2017	2	NUMBER	Number	G	Global												3.0	3.0		3.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	II	UNDRR	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	[2005, 2006, 2007, 2008]	2005	2008	4	NUMBER	Number	G	Global	12.0	15.0	35.0	20.0											20.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2019)		C: Country data
