goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,lowerbound_2000,upperbound_2000,value_2005,lowerbound_2005,upperbound_2005,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,71.78838,48.12504,96.49715,63.6076,42.64051,85.50174,52.97696,52.97696,52.97696,35.178,35.178,35.178,68.85262,68.85262,68.85262,71.68606,71.68606,71.68606,2.90101,2.90101,2.90101,1.67217,1.67217,1.67217,1.43666,1.43666,1.43666,3.9686,3.9686,3.9686,18.75837,18.75837,18.75837,18.75837,,,,,,World Malaria Report,,"[2000,2005]: E: Estimated data // [2010-2018]: C: Country data"
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",175,Mayotte,5,14,Eastern Africa,Country,45.14015057,-12.82217691,MYT,0,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.0,0.0,0.0,27.79408,15.97713,101.40119,8.97271,5.7495,18.18499,1.88228,1.14206,5.5411,1.0895,0.69893,2.24068,0.01999,0.01999,0.07997,0.01946,0.01946,0.07782,0.03788,0.01894,0.09469,0.62698,0.40569,1.27241,0.30533,0.19756,0.61065,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,CA: Country adjusted data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,384.59785,262.40862,549.20403,322.76059,219.5534,455.70164,220.92463,138.65767,337.46996,224.38076,142.90172,341.39523,224.62544,144.00852,332.43649,231.03486,150.08965,341.70244,231.84528,152.83856,337.09269,226.71394,144.77455,336.78809,233.38043,136.36703,372.42215,240.63666,136.34045,401.6531,235.07431,133.99746,384.6085,235.07431,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",18,Southern Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,16.75015,9.47975,28.7539,9.58285,5.58328,16.5716,1.56157,1.28695,2.02729,1.72555,1.60038,1.93003,1.53783,1.17319,1.97564,2.08821,1.89747,2.29573,4.54009,3.9248,5.20767,2.40067,1.94693,2.89743,5.11284,4.18639,6.125,12.29578,10.33967,14.43915,6.56361,5.41794,7.81394,6.56361,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,475.67588,377.52159,589.27644,485.05017,391.96262,595.42869,428.30777,346.45876,523.25735,399.58543,321.20642,488.20982,362.99991,289.42977,447.57943,327.62298,256.71176,410.64171,308.38635,238.59208,389.42819,308.82532,235.30886,399.65874,322.77102,239.39616,430.20871,329.12865,238.42756,442.18345,319.84102,233.1609,427.18921,319.84102,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,1.35489,1.35489,1.35489,2.36078,2.36078,2.36078,0.06866,0.06866,0.06866,0.00617,0.00617,0.00617,0.00366,0.00366,0.00366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233,0.00233,0.00233,0.00693,0.00693,0.00693,0.04,0.04,0.04,0.04,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",19,Americas,2,1,World,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,14.27511,12.86845,15.77523,10.92119,10.28279,11.65033,6.4555,5.87267,7.1046,4.78436,4.42943,5.21822,4.48715,4.18589,4.84721,4.28833,3.96799,4.66357,3.59945,3.36307,3.86334,4.22333,3.92028,4.55726,5.10297,4.73406,5.53128,6.90759,6.43096,7.52091,6.73063,6.28781,7.294,6.73063,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",199,Least Developed Countries (LDC),1,,,Group,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,271.42941,251.23146,303.10424,234.98483,215.45242,270.38802,212.8399,190.57276,248.6104,201.0293,179.9896,232.55655,194.72426,174.0102,225.43758,183.11365,163.08208,212.4786,171.04606,156.65968,190.31474,172.69966,158.56226,191.84421,180.50853,165.8956,199.59575,181.69883,166.23383,201.55495,175.03254,159.23316,195.96904,175.03254,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",2,Africa,2,1,World,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,299.47943,278.04345,329.8203,267.57502,246.18113,297.95917,243.1561,221.69288,271.82599,230.50541,210.07643,257.1082,220.12375,200.40746,245.55942,209.35917,190.04901,234.97007,197.72569,182.39497,217.96557,194.44571,179.75467,213.4978,195.80045,179.6873,217.59398,196.72022,178.07003,222.52038,192.20399,172.57927,218.64829,192.20399,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,361.89998,335.87736,399.10822,322.13042,296.64638,359.55905,290.78054,265.18954,325.47098,275.22751,250.96772,306.17481,262.43706,239.00849,294.25612,249.19433,225.92798,279.86786,234.91887,216.67999,259.10559,230.61998,212.98876,253.23731,231.70002,211.71033,257.20469,232.29072,209.60924,262.49742,226.62969,202.73851,258.18029,226.62969,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,410.94483,274.90774,593.73447,487.04164,378.13349,619.74545,387.75503,297.16584,498.80822,370.10636,286.11131,472.6335,378.03289,297.4144,476.50814,394.99734,312.12116,492.81015,399.23751,314.26963,498.35553,411.82362,327.83057,509.24543,421.5764,339.5657,516.08828,399.55797,319.5167,492.96799,386.18237,303.78639,483.73872,386.18237,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",21,Northern America,3,19,Americas,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.32661,0.27753,0.38126,0.98784,0.80704,1.17823,0.5996,0.49042,0.71383,0.38629,0.31525,0.46214,0.22522,0.18373,0.2702,0.13569,0.11039,0.16261,0.10109,0.08591,0.11734,0.13755,0.11689,0.15998,0.16291,0.1334,0.19416,0.06027,0.05112,0.06994,0.12027,0.10267,0.13974,0.12027,,,,,,World Malaria Report,,CA: Country adjusted data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,282.84982,282.84982,282.84982,42.31693,42.31693,42.31693,4.27703,4.27703,4.27703,2.74403,2.74403,2.74403,1.20635,1.20635,1.20635,0.80394,0.80394,0.80394,0.52058,0.52058,0.52058,1.30807,1.30807,1.30807,2.47823,2.47823,2.47823,2.6067,2.6067,2.6067,3.32036,3.32036,3.32036,3.32036,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.62999,0.62999,0.62999,0.05453,0.05453,0.05453,0.01514,0.01514,0.01514,0.00793,0.00793,0.00793,0.01027,0.01027,0.01027,0.00472,0.00472,0.00472,0.0047,0.0047,0.0047,0.00156,0.00156,0.00156,0.0093,0.0093,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",226,Equatorial Guinea,5,17,Middle Africa,Country,10.46535826,1.565792376,GNQ,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,404.82695,289.09915,558.48667,411.50219,320.92533,520.00018,339.98559,219.19742,509.45665,342.40182,226.60542,495.70639,357.75041,267.70729,473.42054,365.74564,284.04085,460.19556,360.94961,279.19884,458.20687,339.47671,246.27934,459.72946,306.97155,177.74309,497.37628,285.72323,142.69365,516.89581,269.00928,139.71761,475.74895,269.00928,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,157.3059,46.45194,398.40485,161.13226,53.37792,467.91526,128.40196,7.89076,447.63812,116.13157,6.77703,393.40545,116.18647,6.8426,388.36039,111.59985,6.64666,349.24365,57.10472,6.47838,153.44693,52.77351,7.47997,135.14819,41.41277,7.31164,99.85082,36.74143,7.41757,86.03882,31.81495,6.38566,74.76589,31.81495,,,,,,World Malaria Report,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",232,Eritrea,5,14,Eastern Africa,Country,38.11074289,16.12894644,ERI,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,21.56374,7.0924,44.96441,9.7925,5.80934,14.94418,26.32792,16.85947,37.14776,23.85773,15.36076,33.34425,16.1481,10.13443,23.24929,15.02658,9.50736,21.27357,33.12422,21.27946,46.05367,19.19817,12.28869,26.80178,25.63587,13.89214,40.59391,33.96765,21.79343,47.3189,28.87977,18.60479,40.15907,28.87977,,,,,,World Malaria Report,,"[2000]: E: Estimated data // [2005,2010-2018]: CA: Country adjusted data"
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",24,Angola,5,17,Middle Africa,Country,17.57817062,-12.33724746,AGO,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,324.44033,214.67922,469.21625,323.68613,245.96249,418.26744,185.51546,137.3891,244.54545,175.98893,130.92104,231.76888,174.43457,129.0761,231.28783,180.9027,133.13113,239.42024,187.94324,139.65237,245.91454,199.992,151.9899,257.94967,219.99195,168.21082,283.49474,228.90894,171.3592,301.77668,228.90895,170.77132,299.41205,228.90895,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",254,French Guiana,5,5,South America,Country,-53.23619089,3.922673437,GUF,0,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,49.04958,42.97931,58.35493,35.75245,31.7451,41.94167,17.53093,13.95493,22.5734,10.70565,9.53045,12.35092,7.80323,6.95021,8.99745,8.14967,6.95207,9.58675,3.83794,3.42648,4.39838,3.18546,2.83922,3.63576,1.80186,1.60615,2.06506,4.4727,3.99325,5.12949,2.83628,1.46924,4.56105,2.83628,,,,,,World Malaria Report,,"[2000,2005,2010-2017]: CA: Country adjusted data // [2018]: E: Estimated data"
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",262,Djibouti,5,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,4.84088,3.72962,5.95029,4.06215,3.13089,4.99342,1.60298,1.60298,1.60298,3.41933,2.63518,4.20348,3.30706,2.54826,4.06585,2.54227,2.54227,2.54227,14.00532,14.00532,14.00532,13.82062,13.82062,13.82062,19.81161,19.81161,19.81161,20.72178,20.72178,20.72178,35.20855,35.20855,35.20855,35.20855,,,,,,World Malaria Report,,"[2000,2005,2011-2012]: E: Estimated data // [2010,2013-2018]: C: Country data"
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",266,Gabon,5,17,Middle Africa,Country,11.78727747,-0.60687619,GAB,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,382.79119,262.65463,540.39015,154.28571,97.06032,234.30666,177.82268,74.89527,367.41589,212.72221,99.06358,406.92454,245.53446,132.2059,417.25453,272.83374,156.82029,439.65653,285.73772,168.21615,458.86085,284.439,162.06293,463.22327,270.67328,141.63605,464.68023,254.2401,127.61951,453.86787,248.2264,130.45544,435.14361,248.2264,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,5.61656,5.61656,5.61656,3.68162,3.68162,3.68162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,394.90464,306.24084,495.06643,335.94927,260.61879,423.65577,289.27464,224.26736,363.13294,257.26108,207.74191,311.30154,274.81759,220.36935,334.44285,236.99348,186.37619,292.70841,142.02458,112.53296,174.72079,195.04425,154.03232,239.41558,116.53019,92.74849,143.38748,53.02091,41.98311,65.06618,65.99734,52.15052,80.83461,65.99734,,,,,,World Malaria Report,,"[2000,2005,2010]: E: Estimated data // [2011-2018]: CA: Country adjusted data"
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,437.52719,343.36883,551.93317,339.03233,268.03113,420.15954,364.15043,296.78598,440.41924,379.52489,311.33422,458.99008,374.29351,307.94495,453.87914,349.27756,283.0658,424.42757,315.76497,252.4098,390.47213,277.18678,216.89338,348.62884,235.99812,182.22047,302.64006,212.5594,156.92303,280.95193,224.34158,140.6752,339.39218,224.34158,,,,,,World Malaria Report,,M: Modeled data
