goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			11.0		11.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			127.0		127.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2015, 2016, 2017]	2015	2017	3	NUMBER	Number	G	Global	14.0	14.0	14.0		14.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	800.0	825.0	12.0	56.0	56.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			25.0		25.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	16.0	16.0	16.0	16.0	16.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	141.0	169.0	232.0	232.0	232.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			362.0		362.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			643.0		643.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	[2018]	2018	2018	1	NUMBER	Number	G	Global				20.0	20.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	[2018]	2018	2018	1	NUMBER	Number	G	Global				0.0	0.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	[2017, 2018]	2017	2018	2	NUMBER	Number	G	Global			0.0	8.0	8.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	[2017, 2018]	2017	2018	2	NUMBER	Number	G	Global			0.0	0.0	0.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	0.0	0.0	0.0	212.0	212.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	[2017, 2018]	2017	2018	2	NUMBER	Number	G	Global			2.0	3.0	3.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2015, 2016, 2017]	2015	2017	3	NUMBER	Number	G	Global	48.0	48.0	48.0		48.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	[2017, 2018]	2017	2018	2	NUMBER	Number	G	Global			60.0	65.0	65.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2017, 2018]	2017	2018	2	NUMBER	Number	G	Global			7.0	9.0	9.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	115.0	119.0	121.0	121.0	121.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			13.0		13.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			0.0		0.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	0.0	2500.0	2781.0	2781.0	2781.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	[2016, 2017, 2018]	2016	2018	3	NUMBER	Number	G	Global		0.0	0.0	0.0	0.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	[2018]	2018	2018	1	NUMBER	Number	G	Global				0.0	0.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	[2017]	2017	2017	1	NUMBER	Number	G	Global			36.0		36.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	25.0	25.0	25.0	25.0	25.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	[2016, 2017]	2016	2017	2	NUMBER	Number	G	Global		5.0	9.0		9.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Number	G	Global	21.0	22.0	27.0	32.0	32.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200305	1.5.4	II	UNDRR	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies	2020.Q1.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	[2017, 2018]	2017	2018	2	NUMBER	Number	G	Global			19.0	19.0	19.0			Some of the data has not followed an official validation process and may be subject to revision at a later date.â	Sendai Framework Monitoring System as provided by designated national focal points (2019)		C: Country data
