goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y0T4	under 5 years old	[2000, 2004, 2005, 2010, 2013, 2016, 2018]	2000	2018	7	PT	% of children aged 0-59 months	G	Global	29.76776												23.5			27.47821															15.49982									10.81024									7.25172						9.41573						9.41573						"[2000]: Mongolia child and development survey - 2000 (MICS-2): National report 2001. Ulaanbaatar, Mongolia: National Statistics Office, 2001 (and additional analysis). // [2004]: Nutritional status of Mongolian children and women: 3rd National nutrition survey report. Ulaanbaatar, Mongolia, 2006. // [2005]: Mongolia ""Child and Development 2005"" survey (MICS-3), final report. Ulaanbaatar, Mongolia, 2007 (and additional analysis). // [2010]: Population nutrition status. Fourth national survey report. Ulaanbaatar, Mongolia: NTC, 2013 (and additional analysis). // [2013]: Social indicator sample survey 2013 (MICS). Final Report.Ulaanbaatar, Mongolia: National Statistical Office, 2014. // [2016]: Nutrition Status of the Population of Mongolia: Fifth National Nutrition Survey Report, Ulanbaatar, Mongolia 2017 (and additional analysis) // [2018]: Social Indicator Sample Survey-2018, Survey Findings Report. Ulaanbaatar, Mongolia: National Statistical Office of Mongolia"		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y0T4	under 5 years old	[2005, 2012]	2005	2012	2	PT	% of children aged 0-59 months	G	Global																10.67807																					6.41036																								6.41036						[2005]: Moldova demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: NCPM of the Ministry of Health and Social Protection and ORC Macro, 2006 (and additional analysis). // [2012]: 2012 Republic of Moldova multiple indicator cluster survey. Final report (MICS4). Chisinau, Republic of Moldova, 2014 (and additional analysis)		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y0T4	under 5 years old	[2005, 2013]	2005	2013	2	PT	% of children aged 0-59 months	G	Global																7.9162																								9.39399																					9.39399						[2005]: Montenegro multiple indicator cluster survey 2005, Final report. Podgorica, Montenegro: MONSTAT, SMMRI and UNICEF, 2006. (and additional analysis). // [2013]: 2013 Montenegro multiple indicator cluster survey and 2013 Montenegro Roma settlements multiple indicator cluster survey, (MICS): Final Report. Podgorica, Montenegro: MONSTAT and UNICEF, 2014 (and additional analysis)		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y0T4	under 5 years old	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2011, 2013, 2014, 2018]	2000	2018	12	PT	% of children aged 0-59 months	G	Global	51.11851			53.2			51.4			47.8			50.48274			45.9			45.1			43.18925												41.25702						38.7			36.17548												30.8						30.8					[2001-2003,2005-2006]: Adjusted NR to NA; nutritional surveillance // [2013]: May-July 2013	[2000]: Bangladesh demographic and health survey 1999-2000 (DHS). Dhaka, Bangladesh and Calverton, Maryland: National Institute of Population Research and Training, Mitra and Associates, and ORC Macro, 2001 (and additional analysis). // [2001]: Nutritional Surveillance Project 2001: data on rural national (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008. // [2002]: Nutritional Surveillance Project 2002: data on rural national (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008. // [2003]: Nutritional Surveillance Project 2003: data on rural national (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008. // [2004]: Bangladesh demographic and health survey 2004. Demographic and Health Surveys. Dhaka, Bangladesh and Calverton, Maryland [USA]: NIPORT, Mitra and Associates, and ORC Macro, 2005 (and additional analysis). // [2005]: Nutritional Surveillance Project 2005: Rural data (using the WHO Child Growth Standards). Unpublished estimates. Dhakar, Bangladesh: HKI and Institute of Public Health Nutrition, 2007. // [2006]: Nutritional Surveillance Project 2006: data on rural national data (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008 (and additional analysis). // [2007]: Bangladesh demographic and health survey 2007. DHS. Dhaka, Bangladesh and Calverton, Maryland, USA: National Institute of Population Research and Training, Mitra and Associates, and Macro International, 2009 (and additional analysis). // [2011]: Bangladesh demographic and health survey 2011. Demographic and Health Surveys. Dhaka, Bangladesh and Calverton, Maryland, USA: NIPORT, Mitra and Associates, and ICF International, 2013 (and additional analysis). // [2013]: Utilization of Essential Service Delivery (UESD) Survey 2013. Dhaka: National Institute of Population Research and Training (NIPORT), 2014. // [2014]: Bangladesh Demographic and Health Survey 2014. Dhaka, Bangladesh, and Rockville, Maryland, USA: NIPORT, Mitra and Associates, and ICF International. 2016 (and additional analysis) // [2018]: Bangladesh Demographic and Health Survey 2017-18: Key Indicators. Dhaka, Bangladesh, and Rockville, Maryland, USA: NIPORT, and ICF.		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y0T4	under 5 years old	[2003, 2011, 2017]	2003	2017	3	PT	% of children aged 0-59 months	G	Global										23.09417																								14.88197																		15.10642									15.10642						[2003]: EnquĂŞte dur la population et la santĂŠ familiale (EPSF) 2003-2004. Demographic and Health Surveys. Calverton, Maryland, USA: MinistĂ¨re de la SantĂŠ et ORC Macro, 2005 (and additional analysis). // [2011]: EnquĂŞte nationale sur la population et la santĂŠ familiale (ENPSF) 2010-2011. Rapport prĂŠliminaire. Rabat, Royaume de Maroc: MinistĂ¨re de la SantĂŠ, 2012 (and additional analysis). // [2017]: EnquĂŞte Nationale sur la Population et la SantĂŠ Familiale (ENPSF) -2017-2018		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Y0T4	under 5 years old	[2001, 2003, 2008, 2011, 2015]	2001	2015	5	PT	% of children aged 0-59 months	G	Global				50.65972						46.94589															43.53693									42.94318												42.29183															42.29183						[2001]: Questionario de indicadores basicos de bem-estar (QUIBB): Relatorio final. Maputo, MoĂ§ambique: Instituto Nacional de Estadisticas, 2001 (and additional analysis). // [2003]: MoĂ§ambique inquĂŠrito demogrĂĄfico e de saĂşde 2003. Demographic and Health Surveys. Calverton, Maryland, USA: Instituto Nacional de EstatĂ­stica, MinistĂŠrio da SaĂşde and ORC Macro, 2005 (and additional analysis). // [2008]: Mozambique multiple indicator cluster survey 2008 (MICS). Maputo, Mozambique: INE, 2009 (and additional analysis). // [2011]: MoĂ§ambique inquĂŠrito demogrĂĄfico e de SaĂşde 2011. Demographic and Health Surveys. Calverton, Maryland, USA: MISAU, INE e ICFI, 2013 (and additional analysis). // [2015]: RelatĂłrio final do InquĂŠrito ao OrĂ§amento Familiar - IOF, 2014/15		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y0T4	under 5 years old	[2000, 2005, 2010, 2016]	2000	2016	4	PT	% of children aged 0-59 months	G	Global	17.33153															17.87938															20.86316																		9.39895												9.39895						[2000]: Armenia demographic and health survey 2000. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2001 (and additional analysis). // [2005]: Armenia demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2006 (and additional analysis). // [2010]: Armenia demographic and health survey 2010. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ICF International, 2012 (and additional analysis). // [2016]: Armenia Demographic and Health Survey 2015-16. Rockville, Maryland, USA: National Statistical Service, Ministry of Health, and ICF (and additional analysis)		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	Y0T4	under 5 years old	[2009, 2014, 2017]	2009	2017	3	PT	% of children aged 0-59 months	G	Global																												9.8															14.1									11.4									11.4					[2017]: Omani citizens	[2009]: Second national PEM survey 2009. Ministry of Health. Muscat, Oman, 2011. // [2014]: Multiple Indicator Cluster Survey 2014, Key Findings. Muscat, Oman, 2016. // [2017]: Oman National Nutrition Survey 2017. Muscat, Oman, 2018		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y0T4	under 5 years old	[2000, 2007, 2013]	2000	2013	3	PT	% of children aged 0-59 months	G	Global	29.32491																					29.15882																		22.71634																					22.71634						[2000]: Namibia demographic and health survey 2000 (Demographic and Health Surveys). Windhoek, Namibia: MOHSS, 2003 (and additional analysis). // [2007]: Namibia demographic and health survey 2006-07. Demographic and Health Surveys. Windhoek, Namibia and Calverton, Maryland, USA: MoHSS and Macro International Inc., 2008 (and additional analysis). // [2013]: The Namibia demographic and health survey 2013. Demographic and Health Surveys. Windhoek, Namibia, and Rockville, Maryland, USA: MoHSS and ICF International, 2014 (and additional analysis).		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	Y0T4	under 5 years old	[2012]	2012	2012	1	PT	% of children aged 0-59 months	G	Global																																					7.70783																								7.70783						Barbados multiple indicator cluster survey 2012: Final report (MICS4). Bridgetown, Barbados: BSS, 2014 (and additional analysis)		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	Y0T4	under 5 years old	[2007]	2007	2007	1	PT	% of children aged 0-59 months	G	Global																						24.0																																							24.0						Nauru 2007 demographic and health survey. Demographic and Health Surveys. Auckland, New Zealand: NBS, SPC and Macro, 2009 ( http://www.spc.int/prism/country/nr/stats/Publication/DHS/dhs.htm, accessed 10/05/11).		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y0T4	under 5 years old	[2001, 2006, 2011, 2014, 2016]	2001	2016	5	PT	% of children aged 0-59 months	G	Global				57.07563															49.22741															40.51385									37.46835						36.02018												36.02018						[2001]: Nepal demographic and health survey 2001. Demographic and Health Surveys. Calverton, Maryland, USA: Family Health Division, Ministry of Health; New ERA; and ORC Macro, 2002 (and additional analysis). // [2006]: Nepal demographic and health survey 2006. Demographic and Health Surveys. Kathmandu, Nepal: Ministry of Health and Population, New ERA, and Macro International Inc., 2007 (and additional analysis). // [2011]: Nepal demographic and health survey 2011. Demographic and Health Surveys. Kathmandu, Nepal: Ministry of Health and Population, New ERA, and ICF International, Calverton, Maryland 2012 (and additional analysis). // [2014]: Nepal Multiple Indicator Cluster Survey 2014: Final Report (and additional analysis) // [2016]: Nepal Demographic and Health Survey 2016. Kathmandu, Nepal: Ministry of Health, Nepal. 2017 (and additional analysis)		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	53	Australia and New Zealand	3	9	Oceania	Region						Y0T4	under 5 years old	[2000, 2005]	2000	2005	2	PT	% of children aged 0-59 months	G	Global	0.8															1.7																																													1.7					insufficient data for estimating confidence intervals	Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2019]	2000	2019	5	PT	% of children aged 0-59 months	G	Global	37.0	20.2	57.6													37.3	20.6	57.7													37.7	21.1	57.8													38.1	21.6	58.0										38.4	21.9	58.1	38.4						Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	Y0T4	under 5 years old	[2007, 2013]	2007	2013	2	PT	% of children aged 0-59 months	G	Global																						25.66186																		28.8958																					28.8958						[2007]: Vanuatu multiple indicator cluster survey 2007 (MICS). Final Report. Port Vila, Vanuatu: Ministry of Health, Government of Vanuatu, 2008 (and additional analysis). // [2013]: Vanuatu demographic and health survey 2013. Port Vila, Vanuatu, 2014.		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	Y0T4	under 5 years old	[2001, 2004, 2006, 2012]	2001	2012	4	PT	% of children aged 0-59 months	G	Global				25.06272									18.8						23.07927																		17.25934																								17.25934						[2001]: Encuesta nicaragĂźense de demografia y salud 2001. Demographic and Health Surveys. Calverton, Maryland, USA: INEC, MINSA, and ORC Macro, 2002 (and additional analysis). // [2004]: Sistema integrado de vigilancia de interventiones nutricionales (SIVIN): Informe de progreso, Nicaragua 2003-05. Managua, Nicaragua 2008 (and additional analysis). // [2006]: Encuesta nicaragĂźense de demografĂ­a y salud ENDESA 2006/07, informe final. Managua, Nicaragua: INIDE y CDC, 2008 (and additional analysis). // [2012]: Encuesta NicaragĂźense de DemografĂ­a y Salud 2011/12 - Informe Final (and additional analysis)		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	Y0T4	under 5 years old	[2000, 2006, 2012, 2013, 2014, 2016, 2018]	2000	2018	7	PT	% of children aged 0-59 months	G	Global	53.46006																		54.76806																		39.87366			42.46912			42.24976						41.26652						48.48269						48.48269					[2012]: 6-59 mo; data collection in June-July 2012 // [2013-2014,2018]: 6-59 mo	[2000]: EnquĂŞte Ă indicateurs multiples de la fin de la dĂŠcennie (MICS2): draft. Niamey: RĂŠpublique du Niger and UNICEF, 2001 (and additional analysis). // [2006]: EnquĂŞte dĂŠmographique et de santĂŠ et Ă indicateurs multiples du Niger 2006. Demographic and Health Surveys adn MICS-3. Calverton, Maryland, USA : INS et Macro International Inc., 2007 (and additional adnalysis). // [2012]: Rapport dâenquĂŞte nationale Nutrition Niger, juin/juillet 2012 // [2013]: Rapport dâenquĂŞte nationale, Nutrition, Niger, Mai/juin 2013, Rapport final Septembre 2013 // [2014]: Rapport dâenquĂŞte nationale, Nutrition, Niger, Juin/juillet 2014, Rapport Final septembre 2014 // [2016]: Evaluation Nationale De La Situation Nutritionnelle par La Methodologie SMART Au Niger, November 2016 (and additional analysis) // [2018]: Rapport final de l'enquĂŞte nationale de nutrition avec la mĂŠthodologie SMART, 2018		CA: Country adjusted data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.2	By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons	C020201	2.2.1	I	UNICEF, WHO	Prevalence of stunting (height for age <-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age	2020.Q1.G.01	['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']	SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y0T4	under 5 years old	[2003, 2007, 2008, 2011, 2013, 2014, 2015, 2016, 2018]	2003	2018	9	PT	% of children aged 0-59 months	G	Global										42.54224												39.24917			40.63242									35.83533						36.4895			33.55536			33.01043			43.5754						36.81564						36.81564					[2007]: High exclusion rate	[2003]: Nigeria demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: National Population Commission and ORC Macro, 2004 (and additional analysis). // [2007]: Nigeria multiple indicator cluster survey 2007: Final report (MICS). Abuja, Nigeria: NBS, 2007 (and additional analysis). // [2008]: Nigeria demographic and health survey 2008. Demographic and Health Surveys. Abuja, Nigeria: National Population Commission and ICF Macro, 2009 (and additional analysis). // [2011]: Nigeria multiple indicator cluster survey 2011 (MICS): Monitoring the situation of children and women. Abuja, Nigeria, 2011 (and additional analysis). // [2013]: Nigeria demographic and health survey 2013. Demographic and Health Surveys. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International, 2014 (and additional analysis). // [2014]: Summary findings of national nutrition and health survey, 9th feb to 5th May 2014, Nigeria: SMART methods (and additional analysis). // [2015]: National Nutrition and Health Surveys (NNHS) - Report on The Nutrition and Health Situation of Nigeria, November 2015 // [2016]: Multiple Indicator Cluster Survey 2016-17, Final Report. Abuja, Nigeria: National Bureau of Statistics and United Nations Childrenâs Fund. 2017 (and additional analysis) // [2018]: Nigeria Demographic and Health Survey 2018. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF. 2019		CA: Country adjusted data
