goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global			53.9	57.6	57.6	58.6	55.0	46.7	45.8	48.4		48.4			"[2010-2016]: [""The data correspond to Tourism GVA (direct) as a percentage of total GVA. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added. The TSA of Macao has been compiled since the reference year of 2010.""] // [2017]: [""The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added. The TSA of Macao has been compiled since the reference year of 2010""]"	Statistics and Census Service (DSEC)		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	4.9	5.4	5.6	5.6	5.7	6.0	6.3	6.1	6.2	6.1	6.5	6.5				Department of Statistics Malaysia		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	[2010]	2010	2010	1	PT	Percentage	G	Global			6.1									6.1				National Statistics Office, National Accounts, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	PT	Percentage	G	Global			9.6	10.0	10.1	9.3	9.4	9.5	9.5	9.4	9.5	9.5				National Accounts and Balance of Payments of Mauritius 2017 /Supply and Use Table (SUT) 2013		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	8.3	8.5	8.4	8.2	8.2	8.5	8.5	8.8	8.7	8.7	8.7	8.7			[2008-2016]: The data correspond to Tourism GVA (direct) as a percentage of total GVA // [2017-2018]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value.	Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2009]	2009	2009	1	PT	Percentage	G	Global		10.0										10.0			"Data for 2009 is experimental data obtained through the pilot project ""Developing Tourism Satellite Account - TSA"" implemented by Statistical Office of Montengro in cooperation with the other institutions in 2011. The experimental data is avaialble in: http://monstat.org/eng/page.php?id=501&pageid=46"	National Office of Montenegro - MONSTAT		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2009	2018	10	PT	Percentage	G	Global		6.9	7.1	6.9	6.9	6.6	6.7	6.4	6.6	6.8	6.9	6.9				[2009-2013,2017-2018]: Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD. // [2014-2015]: Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD. Provisional value. // [2016]: Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD. Estimated value.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global								5.2	4.4	4.3	4.7	4.7			The data correspond to Tourism GVA (direct) as a percentage of total GVA	National Institute of Statistics		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	2.4	2.7	2.3	1.9	2.1	2.2	2.2	2.8	2.7	2.7	2.6	2.6				National Centre for Statistics and Information		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	PT	Percentage	G	Global			3.2	3.2	3.3	3.4	3.7	4.0	4.2	4.3	4.4	4.4			[2010-2017]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. In 2010, a new revision of the National Accounts. Data refer to GVA at basic prices // [2018]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value. In 2010, a new revision of the National Accounts. Data refer to GVA at basic prices.	Statistics Netherlands, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	5.7	5.2	5.3	5.2	5.1	5.2	5.1	5.7	6.2	5.8	5.9	5.9			The data correspond to Tourism GVA (direct) as a percentage of total GVA	Stats NZ, Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global	3.0	3.3	3.2	3.3	3.3	3.3	3.3	3.5	3.8	3.6		3.6			[2010]: Break in series. // [2017]: Provisional value	Statistics Norway, National Accounts and Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2008, 2009, 2010, 2011, 2012, 2013]	2008	2013	6	PT	Percentage	G	Global	8.3	9.1	8.9	9.2	9.3	9.1						9.1			The data correspond to Tourism GVA (direct) as a percentage of total GVA	Instituto Nacional de EstadĂ­stica y Censo de la ContralorĂ­a (INEC). Avances de la CST-P 2007-2013		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global	4.9	4.3	5.2	5.7	5.2	5.0	4.6	4.2	4.7	5.5		5.5				Department of Statistics: Government of Bermuda		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	PT	Percentage	G	Global				3.6	3.6	3.7	3.8	3.9	3.9	3.9	3.9	3.9			[2013-2014]: Provisional value // [2016-2018]: Estimated value.	Ministry of Foreign Trade and Tourism (MINCETUR) - Tourism Satellite Account 2011; Economic Measurement of Tourism, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2008	2016	9	PT	Percentage	G	Global	5.6	5.8	6.2	6.8	7.0	7.2	7.5	8.2	8.6			8.6				Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2015]	2008	2015	7	PT	Percentage	G	Global	2.2	1.6	1.6	1.8	2.1	1.3		1.2				1.2				Ministry of Sport and Tourism, Tourism Satellite Account, via coopertion UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	[2014, 2015, 2016, 2017, 2018]	2014	2018	5	PT	Percentage	G	Global							6.5	6.7	6.9	7.7	8.0	8.0			[2014,2016]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. Based on tourism consumption. Break in series. // [2015,2017-2018]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. Based on tourism consumption.	Statistics Portugal (INE), Tourism Satellite Account, Bank of Portugal, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	0.4	1.0	1.1	1.5	1.8	1.7	0.7	1.0	0.5	0.1	0.2	0.2			The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value.	National Accounts (2015 Constant Price)		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global									3.7	3.4	3.4	3.4				Puerto Rico Planning Board, Program of Economic and Social Planning		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	PT	Percentage	G	Global						1.8	2.1	3.3	4.0	3.6		3.6				Qatar National Tourism Council		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	638	Réunion	5	14	Eastern Africa	Country	55.53171398	-21.13183266	REU	0	1	[2009, 2010]	2009	2010	2	PT	Percentage	G	Global		2.4	2.3									2.3				CEROM		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global				1.7	1.7	1.8	1.9	2.3	2.7	2.8		2.8				National Institute of Statistics, Tourism Satellite Account, via cooperation UNWOT - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global				2.9	3.0	3.2	3.3	3.3	3.4	3.8		3.8			The data correspond to Tourism GVA (direct) as a percentage of total GVA	UNWTO - OECD cooperation.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	2.7	3.3	3.0	2.4	2.2	2.3	2.3	2.7	2.8	2.4	2.2	2.2			[2008-2017]: The data correspond to Tourism GVA (direct) as a percentage of total GVA // [2018]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. Estimated value.	MAS Center - Saudi Commission for Tourism and National Heritage & General Authority for Statistics		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2008	2016	9	PT	Percentage	G	Global	2.9	2.6	2.4	2.6	2.7	2.6	2.3	2.7	2.8			2.8				Statistical Office, Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[2009, 2012, 2014, 2015, 2017]	2009	2017	5	PT	Percentage	G	Global		4.8			4.8		4.8	4.9		5.3		5.3				Statistical Office, Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global	3.0	2.9	2.9	2.8	2.9	2.9	3.0	2.7	2.9	2.8		2.8				Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2009, 2016]	2009	2016	2	PT	Percentage	G	Global		3.7							4.9			4.9			[2009]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. // [2016]: The data correspond to Tourism GVA (direct) as a percentage of total GVA	Botswana 2009 and 2016 Tourism Satellite Account report		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global	10.2	9.9	10.3	10.5	10.8	10.8	11.0	11.0	11.4	11.8		11.8			[2008-2016]: Includes direct and indirect effects. // [2017]: Includes direct and indirect effects. Provisional value.	National Institute for Statistics, Tourism Satellite Account, via cooperation UNWTO - OECD		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	6.9	7.1	6.5	6.6	6.8	6.6	6.6	6.5	6.7	6.9	7.0	7.0				Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	PT	Percentage	G	Global	2.9	2.9	2.9	2.9	2.9	2.8	2.8	2.8	2.8	2.9	2.9	2.9			[2008-2016]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA. // [2017-2018]: The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA. Provisional data.	Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global			3.2	3.9	4.4	5.0	4.9	6.1	6.7	7.0		7.0				Tourism Satellite Account 2017 and revised version by Office of Permanent Secretary, Ministry of Tourism and Sports		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.9	By 2030, devise and implement policies to promote sustainable tourism that creates jobs and promotes local culture and products	C080901	8.9.1	II	UNWTO	Tourism direct GDP as a proportion of total GDP and in growth rate	2020.Q1.G.01	['gross domestic product', 'tourism']	ST_GDP_ZS	Tourism direct GDP as a proportion of total GDP (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	[2009, 2010, 2012, 2013, 2014]	2009	2014	5	PT	Percentage	G	Global		5.6	6.3		4.8	3.9	4.3					4.3				Ministry of Finance, Ministry of Tourism, Tourism Satellite Account, via cooperation UNWTO - OECD,		C: Country data
