goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	_T	Both sexes	[2019]	2019	2019	1	PT	Percentage	G	Global				75.0	75.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	_T	Both sexes	[2019]	2019	2019	1	PT	Percentage	G	Global				2.5	2.5				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	21.4				21.4				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			89.4		89.4				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			0.1		0.1				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			8.0		8.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	100.0				100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	54.1				54.1				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	22.3				22.3				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			100.0		100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			100.0		100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	_T	Both sexes	[2017, 2019]	2017	2019	2	PT	Percentage	G	Global		45.1		59.09497	59.09497				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	_T	Both sexes	[2016, 2018]	2016	2018	2	PT	Percentage	G	Global	94.9		100.0		100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	_T	Both sexes	[2016, 2018]	2016	2018	2	PT	Percentage	G	Global	11.0		61.0		61.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	Both sexes	[2016, 2018]	2016	2018	2	PT	Percentage	G	Global	38.2		100.0		100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			70.1		70.1				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	100.0				100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			100.0		100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	37.4				37.4				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	100.0				100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	39.5				39.5				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	Both sexes	[2019]	2019	2019	1	PT	Percentage	G	Global				2.2	2.2				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI). Based on information from federal programmes only.		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	100.0				100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			56.0		56.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			69.2		69.2				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	_T	Both sexes	[2019]	2019	2019	1	PT	Percentage	G	Global				47.07624	47.07624				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	_T	Both sexes	[2019]	2019	2019	1	PT	Percentage	G	Global				23.80817	23.80817				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			100.0		100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	100.0				100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	100.0				100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			94.9		94.9				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	_T	Both sexes	[2018]	2018	2018	1	PT	Percentage	G	Global			60.2		60.2				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	100.0				100.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global		99.0			99.0				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare', 'insurance']	SI_COV_POOR	[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	79.8				79.8				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
